w1,w2,w3,w4,w5,w6,w7,w8,w9
0.01973035258334715,0.01973035258334715,0.4427221868672814,0.17145593971354042,0.11117846321850756,0.19330101738060798,0.4931749911998121,0.21875144314296974,0.1481643826574668
0.01973035258334715,0.01973035258334715,0.4427221868672814,0.17145593971354042,0.11117846321850756,0.19330101738060798,0.4931749911998121,0.21875144314296974,0.1481643826574668
0.01973035258334715,0.01973035258334715,0.4427221868672814,0.17145593971354042,0.11117846321850756,0.19330101738060798,0.4931749911998121,0.21875144314296974,0.1481643826574668
0.01973035258334715,0.01973035258334715,0.4427221868672814,0.17145593971354042,0.11117846321850756,0.19330101738060798,0.4931749911998121,0.21875144314296974,0.1481643826574668
0.01973035258334715,0.01973035258334715,0.4427221868672814,0.17145593971354042,0.11117846321850756,0.19330101738060798,0.4931749911998121,0.21875144314296974,0.1481643826574668
0.01973035258334715,0.01973035258334715,0.4427221868672814,0.17145593971354042,0.11117846321850756,0.19330101738060798,0.4931749911998121,0.21875144314296974,0.1481643826574668
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.10411572007354336,0.17883228242291002,0.4901019705191855,0.17883228242291002,0.4254366999269191,0.3603574223233825,0.3112557455621996,0.042561316891350835,0.27894782610978586
0.10411572007354336,0.17883228242291002,0.4901019705191855,0.17883228242291002,0.4254366999269191,0.3603574223233825,0.3112557455621996,0.042561316891350835,0.27894782610978586
0.10411572007354336,0.17883228242291002,0.4901019705191855,0.17883228242291002,0.4254366999269191,0.3603574223233825,0.3112557455621996,0.042561316891350835,0.27894782610978586
0.10411572007354336,0.17883228242291002,0.4901019705191855,0.17883228242291002,0.4254366999269191,0.3603574223233825,0.3112557455621996,0.042561316891350835,0.27894782610978586
0.10411572007354336,0.17883228242291002,0.4901019705191855,0.17883228242291002,0.4254366999269191,0.3603574223233825,0.3112557455621996,0.042561316891350835,0.27894782610978586
0.10411572007354336,0.17883228242291002,0.4901019705191855,0.17883228242291002,0.4254366999269191,0.3603574223233825,0.3112557455621996,0.042561316891350835,0.27894782610978586
0.10411572007354336,0.17883228242291002,0.4901019705191855,0.17883228242291002,0.4254366999269191,0.3603574223233825,0.3112557455621996,0.042561316891350835,0.27894782610978586
0.10411572007354336,0.17883228242291002,0.4901019705191855,0.17883228242291002,0.4254366999269191,0.3603574223233825,0.3112557455621996,0.042561316891350835,0.27894782610978586
0.10411572007354336,0.17883228242291002,0.4901019705191855,0.17883228242291002,0.4254366999269191,0.3603574223233825,0.3112557455621996,0.042561316891350835,0.27894782610978586
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.03815060666558516,0.4081847448150934,0.4871747068195848,0.03815060666558516,0.06083796418302063,0.05846900985132341,0.4871747068195848,0.3662090212061913,0.4871747068195848
0.03815060666558516,0.4081847448150934,0.4871747068195848,0.03815060666558516,0.06083796418302063,0.05846900985132341,0.4871747068195848,0.3662090212061913,0.4871747068195848
0.03815060666558516,0.4081847448150934,0.4871747068195848,0.03815060666558516,0.06083796418302063,0.05846900985132341,0.4871747068195848,0.3662090212061913,0.4871747068195848
0.03815060666558516,0.4081847448150934,0.4871747068195848,0.03815060666558516,0.06083796418302063,0.05846900985132341,0.4871747068195848,0.3662090212061913,0.4871747068195848
0.03815060666558516,0.4081847448150934,0.4871747068195848,0.03815060666558516,0.06083796418302063,0.05846900985132341,0.4871747068195848,0.3662090212061913,0.4871747068195848
0.03815060666558516,0.4081847448150934,0.4871747068195848,0.03815060666558516,0.06083796418302063,0.05846900985132341,0.4871747068195848,0.3662090212061913,0.4871747068195848
0.03815060666558516,0.4081847448150934,0.4871747068195848,0.03815060666558516,0.06083796418302063,0.05846900985132341,0.4871747068195848,0.3662090212061913,0.4871747068195848
0.03815060666558516,0.4081847448150934,0.4871747068195848,0.03815060666558516,0.06083796418302063,0.05846900985132341,0.4871747068195848,0.3662090212061913,0.4871747068195848
0.03815060666558516,0.4081847448150934,0.4871747068195848,0.03815060666558516,0.06083796418302063,0.05846900985132341,0.4871747068195848,0.3662090212061913,0.4871747068195848
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.04362431996245353,0.27978032841933503,0.4938146551822355,0.44436107999249214,0.04362431996245353,0.2630383485686133,0.3045109940366647,0.04362431996245353,0.3045109940366647
0.04362431996245353,0.27978032841933503,0.4938146551822355,0.44436107999249214,0.04362431996245353,0.2630383485686133,0.3045109940366647,0.04362431996245353,0.3045109940366647
0.04362431996245353,0.27978032841933503,0.4938146551822355,0.44436107999249214,0.04362431996245353,0.2630383485686133,0.3045109940366647,0.04362431996245353,0.3045109940366647
0.04362431996245353,0.27978032841933503,0.4938146551822355,0.44436107999249214,0.04362431996245353,0.2630383485686133,0.3045109940366647,0.04362431996245353,0.3045109940366647
0.04362431996245353,0.27978032841933503,0.4938146551822355,0.44436107999249214,0.04362431996245353,0.2630383485686133,0.3045109940366647,0.04362431996245353,0.3045109940366647
0.04362431996245353,0.27978032841933503,0.4938146551822355,0.44436107999249214,0.04362431996245353,0.2630383485686133,0.3045109940366647,0.04362431996245353,0.3045109940366647
0.04362431996245353,0.27978032841933503,0.4938146551822355,0.44436107999249214,0.04362431996245353,0.2630383485686133,0.3045109940366647,0.04362431996245353,0.3045109940366647
0.04362431996245353,0.27978032841933503,0.4938146551822355,0.44436107999249214,0.04362431996245353,0.2630383485686133,0.3045109940366647,0.04362431996245353,0.3045109940366647
0.04362431996245353,0.27978032841933503,0.4938146551822355,0.44436107999249214,0.04362431996245353,0.2630383485686133,0.3045109940366647,0.04362431996245353,0.3045109940366647
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.009726743220273835,0.04112067019849625,0.4718469804002771,0.14070249315617814,0.04112067019849625,0.3330270868398528,0.016282580798018483,0.38250035558128,0.4718469804002771
0.009726743220273835,0.04112067019849625,0.4718469804002771,0.14070249315617814,0.04112067019849625,0.3330270868398528,0.016282580798018483,0.38250035558128,0.4718469804002771
0.009726743220273835,0.04112067019849625,0.4718469804002771,0.14070249315617814,0.04112067019849625,0.3330270868398528,0.016282580798018483,0.38250035558128,0.4718469804002771
0.009726743220273835,0.04112067019849625,0.4718469804002771,0.14070249315617814,0.04112067019849625,0.3330270868398528,0.016282580798018483,0.38250035558128,0.4718469804002771
0.009726743220273835,0.04112067019849625,0.4718469804002771,0.14070249315617814,0.04112067019849625,0.3330270868398528,0.016282580798018483,0.38250035558128,0.4718469804002771
0.009726743220273835,0.04112067019849625,0.4718469804002771,0.14070249315617814,0.04112067019849625,0.3330270868398528,0.016282580798018483,0.38250035558128,0.4718469804002771
0.009726743220273835,0.04112067019849625,0.4718469804002771,0.14070249315617814,0.04112067019849625,0.3330270868398528,0.016282580798018483,0.38250035558128,0.4718469804002771
0.009726743220273835,0.04112067019849625,0.4718469804002771,0.14070249315617814,0.04112067019849625,0.3330270868398528,0.016282580798018483,0.38250035558128,0.4718469804002771
0.009726743220273835,0.04112067019849625,0.4718469804002771,0.14070249315617814,0.04112067019849625,0.3330270868398528,0.016282580798018483,0.38250035558128,0.4718469804002771
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.011628507785208795,0.011628507785208795,0.4728930807981377,0.2326948663704496,0.2373891896626797,0.011628507785208795,0.2888043077878055,0.3426847685368771,0.21741312340385016
0.011628507785208795,0.011628507785208795,0.4728930807981377,0.2326948663704496,0.2373891896626797,0.011628507785208795,0.2888043077878055,0.3426847685368771,0.21741312340385016
0.011628507785208795,0.011628507785208795,0.4728930807981377,0.2326948663704496,0.2373891896626797,0.011628507785208795,0.2888043077878055,0.3426847685368771,0.21741312340385016
0.011628507785208795,0.011628507785208795,0.4728930807981377,0.2326948663704496,0.2373891896626797,0.011628507785208795,0.2888043077878055,0.3426847685368771,0.21741312340385016
0.011628507785208795,0.011628507785208795,0.4728930807981377,0.2326948663704496,0.2373891896626797,0.011628507785208795,0.2888043077878055,0.3426847685368771,0.21741312340385016
0.011628507785208795,0.011628507785208795,0.4728930807981377,0.2326948663704496,0.2373891896626797,0.011628507785208795,0.2888043077878055,0.3426847685368771,0.21741312340385016
0.011628507785208795,0.011628507785208795,0.4728930807981377,0.2326948663704496,0.2373891896626797,0.011628507785208795,0.2888043077878055,0.3426847685368771,0.21741312340385016
0.011628507785208795,0.011628507785208795,0.4728930807981377,0.2326948663704496,0.2373891896626797,0.011628507785208795,0.2888043077878055,0.3426847685368771,0.21741312340385016
0.011628507785208795,0.011628507785208795,0.4728930807981377,0.2326948663704496,0.2373891896626797,0.011628507785208795,0.2888043077878055,0.3426847685368771,0.21741312340385016
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.0030034431181970023,0.19821119827271008,0.0030034431181970023,0.4973482130957473,0.17846723024007574,0.18042079089219076,0.4434237483437716,0.18042079089219076,0.14205378590088602
0.0030034431181970023,0.19821119827271008,0.0030034431181970023,0.4973482130957473,0.17846723024007574,0.18042079089219076,0.4434237483437716,0.18042079089219076,0.14205378590088602
0.0030034431181970023,0.19821119827271008,0.0030034431181970023,0.4973482130957473,0.17846723024007574,0.18042079089219076,0.4434237483437716,0.18042079089219076,0.14205378590088602
0.0030034431181970023,0.19821119827271008,0.0030034431181970023,0.4973482130957473,0.17846723024007574,0.18042079089219076,0.4434237483437716,0.18042079089219076,0.14205378590088602
0.0030034431181970023,0.19821119827271008,0.0030034431181970023,0.4973482130957473,0.17846723024007574,0.18042079089219076,0.4434237483437716,0.18042079089219076,0.14205378590088602
0.0030034431181970023,0.19821119827271008,0.0030034431181970023,0.4973482130957473,0.17846723024007574,0.18042079089219076,0.4434237483437716,0.18042079089219076,0.14205378590088602
0.0030034431181970023,0.19821119827271008,0.0030034431181970023,0.4973482130957473,0.17846723024007574,0.18042079089219076,0.4434237483437716,0.18042079089219076,0.14205378590088602
0.0030034431181970023,0.19821119827271008,0.0030034431181970023,0.4973482130957473,0.17846723024007574,0.18042079089219076,0.4434237483437716,0.18042079089219076,0.14205378590088602
0.0030034431181970023,0.19821119827271008,0.0030034431181970023,0.4973482130957473,0.17846723024007574,0.18042079089219076,0.4434237483437716,0.18042079089219076,0.14205378590088602
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.026245510168947887,0.018620386753041392,0.027545185062782414,0.4933168672371616,0.027545185062782414,0.1561133955205955,0.3696821123365012,0.18792809258281806,0.07266361276145344
0.026245510168947887,0.018620386753041392,0.027545185062782414,0.4933168672371616,0.027545185062782414,0.1561133955205955,0.3696821123365012,0.18792809258281806,0.07266361276145344
0.026245510168947887,0.018620386753041392,0.027545185062782414,0.4933168672371616,0.027545185062782414,0.1561133955205955,0.3696821123365012,0.18792809258281806,0.07266361276145344
0.026245510168947887,0.018620386753041392,0.027545185062782414,0.4933168672371616,0.027545185062782414,0.1561133955205955,0.3696821123365012,0.18792809258281806,0.07266361276145344
0.026245510168947887,0.018620386753041392,0.027545185062782414,0.4933168672371616,0.027545185062782414,0.1561133955205955,0.3696821123365012,0.18792809258281806,0.07266361276145344
0.026245510168947887,0.018620386753041392,0.027545185062782414,0.4933168672371616,0.027545185062782414,0.1561133955205955,0.3696821123365012,0.18792809258281806,0.07266361276145344
0.026245510168947887,0.018620386753041392,0.027545185062782414,0.4933168672371616,0.027545185062782414,0.1561133955205955,0.3696821123365012,0.18792809258281806,0.07266361276145344
0.026245510168947887,0.018620386753041392,0.027545185062782414,0.4933168672371616,0.027545185062782414,0.1561133955205955,0.3696821123365012,0.18792809258281806,0.07266361276145344
0.026245510168947887,0.018620386753041392,0.027545185062782414,0.4933168672371616,0.027545185062782414,0.1561133955205955,0.3696821123365012,0.18792809258281806,0.07266361276145344
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.018673633805496852,0.013644705289806934,0.013644705289806934,0.4350567244978224,0.018673633805496852,0.37583122612454334,0.4492383866137639,0.06148897890403876,0.4492383866137639
0.018673633805496852,0.013644705289806934,0.013644705289806934,0.4350567244978224,0.018673633805496852,0.37583122612454334,0.4492383866137639,0.06148897890403876,0.4492383866137639
0.018673633805496852,0.013644705289806934,0.013644705289806934,0.4350567244978224,0.018673633805496852,0.37583122612454334,0.4492383866137639,0.06148897890403876,0.4492383866137639
0.018673633805496852,0.013644705289806934,0.013644705289806934,0.4350567244978224,0.018673633805496852,0.37583122612454334,0.4492383866137639,0.06148897890403876,0.4492383866137639
0.018673633805496852,0.013644705289806934,0.013644705289806934,0.4350567244978224,0.018673633805496852,0.37583122612454334,0.4492383866137639,0.06148897890403876,0.4492383866137639
0.018673633805496852,0.013644705289806934,0.013644705289806934,0.4350567244978224,0.018673633805496852,0.37583122612454334,0.4492383866137639,0.06148897890403876,0.4492383866137639
0.018673633805496852,0.013644705289806934,0.013644705289806934,0.4350567244978224,0.018673633805496852,0.37583122612454334,0.4492383866137639,0.06148897890403876,0.4492383866137639
0.018673633805496852,0.013644705289806934,0.013644705289806934,0.4350567244978224,0.018673633805496852,0.37583122612454334,0.4492383866137639,0.06148897890403876,0.4492383866137639
0.018673633805496852,0.013644705289806934,0.013644705289806934,0.4350567244978224,0.018673633805496852,0.37583122612454334,0.4492383866137639,0.06148897890403876,0.4492383866137639
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.04889741875160408,0.4925802104772601,0.016917994585193052,0.32131706029040563,0.4501289182473194,0.26287105773913005,0.26287105773913005,0.06954178524235688,0.32131706029040563
0.04889741875160408,0.4925802104772601,0.016917994585193052,0.32131706029040563,0.4501289182473194,0.26287105773913005,0.26287105773913005,0.06954178524235688,0.32131706029040563
0.04889741875160408,0.4925802104772601,0.016917994585193052,0.32131706029040563,0.4501289182473194,0.26287105773913005,0.26287105773913005,0.06954178524235688,0.32131706029040563
0.04889741875160408,0.4925802104772601,0.016917994585193052,0.32131706029040563,0.4501289182473194,0.26287105773913005,0.26287105773913005,0.06954178524235688,0.32131706029040563
0.04889741875160408,0.4925802104772601,0.016917994585193052,0.32131706029040563,0.4501289182473194,0.26287105773913005,0.26287105773913005,0.06954178524235688,0.32131706029040563
0.04889741875160408,0.4925802104772601,0.016917994585193052,0.32131706029040563,0.4501289182473194,0.26287105773913005,0.26287105773913005,0.06954178524235688,0.32131706029040563
0.04889741875160408,0.4925802104772601,0.016917994585193052,0.32131706029040563,0.4501289182473194,0.26287105773913005,0.26287105773913005,0.06954178524235688,0.32131706029040563
0.04889741875160408,0.4925802104772601,0.016917994585193052,0.32131706029040563,0.4501289182473194,0.26287105773913005,0.26287105773913005,0.06954178524235688,0.32131706029040563
0.04889741875160408,0.4925802104772601,0.016917994585193052,0.32131706029040563,0.4501289182473194,0.26287105773913005,0.26287105773913005,0.06954178524235688,0.32131706029040563
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.09730289147689368,0.4670436995161286,0.4584080367019984,0.4584080367019984,0.1797042455917687,0.04045545038618913,0.22812155860655936,0.04045545038618913,0.4670436995161286
0.09730289147689368,0.4670436995161286,0.4584080367019984,0.4584080367019984,0.1797042455917687,0.04045545038618913,0.22812155860655936,0.04045545038618913,0.4670436995161286
0.09730289147689368,0.4670436995161286,0.4584080367019984,0.4584080367019984,0.1797042455917687,0.04045545038618913,0.22812155860655936,0.04045545038618913,0.4670436995161286
0.09730289147689368,0.4670436995161286,0.4584080367019984,0.4584080367019984,0.1797042455917687,0.04045545038618913,0.22812155860655936,0.04045545038618913,0.4670436995161286
0.09730289147689368,0.4670436995161286,0.4584080367019984,0.4584080367019984,0.1797042455917687,0.04045545038618913,0.22812155860655936,0.04045545038618913,0.4670436995161286
0.09730289147689368,0.4670436995161286,0.4584080367019984,0.4584080367019984,0.1797042455917687,0.04045545038618913,0.22812155860655936,0.04045545038618913,0.4670436995161286
0.09730289147689368,0.4670436995161286,0.4584080367019984,0.4584080367019984,0.1797042455917687,0.04045545038618913,0.22812155860655936,0.04045545038618913,0.4670436995161286
0.09730289147689368,0.4670436995161286,0.4584080367019984,0.4584080367019984,0.1797042455917687,0.04045545038618913,0.22812155860655936,0.04045545038618913,0.4670436995161286
0.09730289147689368,0.4670436995161286,0.4584080367019984,0.4584080367019984,0.1797042455917687,0.04045545038618913,0.22812155860655936,0.04045545038618913,0.4670436995161286
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.003562775162696097,0.003562775162696097,0.4984823085784573,0.4059059969010355,0.003562775162696097,0.13184575456866332,0.1922080451753792,0.1922080451753792,0.4984823085784573
0.003562775162696097,0.003562775162696097,0.4984823085784573,0.4059059969010355,0.003562775162696097,0.13184575456866332,0.1922080451753792,0.1922080451753792,0.4984823085784573
0.003562775162696097,0.003562775162696097,0.4984823085784573,0.4059059969010355,0.003562775162696097,0.13184575456866332,0.1922080451753792,0.1922080451753792,0.4984823085784573
0.003562775162696097,0.003562775162696097,0.4984823085784573,0.4059059969010355,0.003562775162696097,0.13184575456866332,0.1922080451753792,0.1922080451753792,0.4984823085784573
0.003562775162696097,0.003562775162696097,0.4984823085784573,0.4059059969010355,0.003562775162696097,0.13184575456866332,0.1922080451753792,0.1922080451753792,0.4984823085784573
0.003562775162696097,0.003562775162696097,0.4984823085784573,0.4059059969010355,0.003562775162696097,0.13184575456866332,0.1922080451753792,0.1922080451753792,0.4984823085784573
0.003562775162696097,0.003562775162696097,0.4984823085784573,0.4059059969010355,0.003562775162696097,0.13184575456866332,0.1922080451753792,0.1922080451753792,0.4984823085784573
0.003562775162696097,0.003562775162696097,0.4984823085784573,0.4059059969010355,0.003562775162696097,0.13184575456866332,0.1922080451753792,0.1922080451753792,0.4984823085784573
0.003562775162696097,0.003562775162696097,0.4984823085784573,0.4059059969010355,0.003562775162696097,0.13184575456866332,0.1922080451753792,0.1922080451753792,0.4984823085784573
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.060215198061748965,0.0293222399257767,0.4710864451711928,0.0293222399257767,0.4710864451711928,0.1127421075819634,0.2739819800540293,0.12581641817951975,0.4563739655221649
0.060215198061748965,0.0293222399257767,0.4710864451711928,0.0293222399257767,0.4710864451711928,0.1127421075819634,0.2739819800540293,0.12581641817951975,0.4563739655221649
0.060215198061748965,0.0293222399257767,0.4710864451711928,0.0293222399257767,0.4710864451711928,0.1127421075819634,0.2739819800540293,0.12581641817951975,0.4563739655221649
0.060215198061748965,0.0293222399257767,0.4710864451711928,0.0293222399257767,0.4710864451711928,0.1127421075819634,0.2739819800540293,0.12581641817951975,0.4563739655221649
0.060215198061748965,0.0293222399257767,0.4710864451711928,0.0293222399257767,0.4710864451711928,0.1127421075819634,0.2739819800540293,0.12581641817951975,0.4563739655221649
0.060215198061748965,0.0293222399257767,0.4710864451711928,0.0293222399257767,0.4710864451711928,0.1127421075819634,0.2739819800540293,0.12581641817951975,0.4563739655221649
0.060215198061748965,0.0293222399257767,0.4710864451711928,0.0293222399257767,0.4710864451711928,0.1127421075819634,0.2739819800540293,0.12581641817951975,0.4563739655221649
0.060215198061748965,0.0293222399257767,0.4710864451711928,0.0293222399257767,0.4710864451711928,0.1127421075819634,0.2739819800540293,0.12581641817951975,0.4563739655221649
0.060215198061748965,0.0293222399257767,0.4710864451711928,0.0293222399257767,0.4710864451711928,0.1127421075819634,0.2739819800540293,0.12581641817951975,0.4563739655221649
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.04046175473604308,0.4944936096207071,0.059284206317793686,0.4944936096207071,0.08043556482588121,0.25150832853363586,0.2990238256820961,0.04046175473604308,0.2905974333917094
0.04046175473604308,0.4944936096207071,0.059284206317793686,0.4944936096207071,0.08043556482588121,0.25150832853363586,0.2990238256820961,0.04046175473604308,0.2905974333917094
0.04046175473604308,0.4944936096207071,0.059284206317793686,0.4944936096207071,0.08043556482588121,0.25150832853363586,0.2990238256820961,0.04046175473604308,0.2905974333917094
0.04046175473604308,0.4944936096207071,0.059284206317793686,0.4944936096207071,0.08043556482588121,0.25150832853363586,0.2990238256820961,0.04046175473604308,0.2905974333917094
0.04046175473604308,0.4944936096207071,0.059284206317793686,0.4944936096207071,0.08043556482588121,0.25150832853363586,0.2990238256820961,0.04046175473604308,0.2905974333917094
0.04046175473604308,0.4944936096207071,0.059284206317793686,0.4944936096207071,0.08043556482588121,0.25150832853363586,0.2990238256820961,0.04046175473604308,0.2905974333917094
0.04046175473604308,0.4944936096207071,0.059284206317793686,0.4944936096207071,0.08043556482588121,0.25150832853363586,0.2990238256820961,0.04046175473604308,0.2905974333917094
0.04046175473604308,0.4944936096207071,0.059284206317793686,0.4944936096207071,0.08043556482588121,0.25150832853363586,0.2990238256820961,0.04046175473604308,0.2905974333917094
0.04046175473604308,0.4944936096207071,0.059284206317793686,0.4944936096207071,0.08043556482588121,0.25150832853363586,0.2990238256820961,0.04046175473604308,0.2905974333917094
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.03449518786002098,0.03449518786002098,0.4150336201801792,0.052762868415616726,0.4612093876779075,0.3683303334731727,0.06757926299395918,0.4150336201801792,0.2069798360171944
0.03449518786002098,0.03449518786002098,0.4150336201801792,0.052762868415616726,0.4612093876779075,0.3683303334731727,0.06757926299395918,0.4150336201801792,0.2069798360171944
0.03449518786002098,0.03449518786002098,0.4150336201801792,0.052762868415616726,0.4612093876779075,0.3683303334731727,0.06757926299395918,0.4150336201801792,0.2069798360171944
0.03449518786002098,0.03449518786002098,0.4150336201801792,0.052762868415616726,0.4612093876779075,0.3683303334731727,0.06757926299395918,0.4150336201801792,0.2069798360171944
0.03449518786002098,0.03449518786002098,0.4150336201801792,0.052762868415616726,0.4612093876779075,0.3683303334731727,0.06757926299395918,0.4150336201801792,0.2069798360171944
0.03449518786002098,0.03449518786002098,0.4150336201801792,0.052762868415616726,0.4612093876779075,0.3683303334731727,0.06757926299395918,0.4150336201801792,0.2069798360171944
0.03449518786002098,0.03449518786002098,0.4150336201801792,0.052762868415616726,0.4612093876779075,0.3683303334731727,0.06757926299395918,0.4150336201801792,0.2069798360171944
0.03449518786002098,0.03449518786002098,0.4150336201801792,0.052762868415616726,0.4612093876779075,0.3683303334731727,0.06757926299395918,0.4150336201801792,0.2069798360171944
0.03449518786002098,0.03449518786002098,0.4150336201801792,0.052762868415616726,0.4612093876779075,0.3683303334731727,0.06757926299395918,0.4150336201801792,0.2069798360171944
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.006187819292885754,0.19064821916739347,0.4794031063115986,0.19064821916739347,0.2895025815532857,0.006187819292885754,0.42739501958856063,0.13145568975991673,0.4794031063115986
0.006187819292885754,0.19064821916739347,0.4794031063115986,0.19064821916739347,0.2895025815532857,0.006187819292885754,0.42739501958856063,0.13145568975991673,0.4794031063115986
0.006187819292885754,0.19064821916739347,0.4794031063115986,0.19064821916739347,0.2895025815532857,0.006187819292885754,0.42739501958856063,0.13145568975991673,0.4794031063115986
0.006187819292885754,0.19064821916739347,0.4794031063115986,0.19064821916739347,0.2895025815532857,0.006187819292885754,0.42739501958856063,0.13145568975991673,0.4794031063115986
0.006187819292885754,0.19064821916739347,0.4794031063115986,0.19064821916739347,0.2895025815532857,0.006187819292885754,0.42739501958856063,0.13145568975991673,0.4794031063115986
0.006187819292885754,0.19064821916739347,0.4794031063115986,0.19064821916739347,0.2895025815532857,0.006187819292885754,0.42739501958856063,0.13145568975991673,0.4794031063115986
0.006187819292885754,0.19064821916739347,0.4794031063115986,0.19064821916739347,0.2895025815532857,0.006187819292885754,0.42739501958856063,0.13145568975991673,0.4794031063115986
0.006187819292885754,0.19064821916739347,0.4794031063115986,0.19064821916739347,0.2895025815532857,0.006187819292885754,0.42739501958856063,0.13145568975991673,0.4794031063115986
0.006187819292885754,0.19064821916739347,0.4794031063115986,0.19064821916739347,0.2895025815532857,0.006187819292885754,0.42739501958856063,0.13145568975991673,0.4794031063115986
w1,w2,w3,w4,w5,w6,w7,w8,w9
0.03685682142508417,0.20376278246206814,0.4649872163327558,0.03685682142508417,0.4649872163327558,0.26170652619210216,0.2500762543891353,0.18650250221863687,0.20376278246206814
0.03685682142508417,0.20376278246206814,0.4649872163327558,0.03685682142508417,0.4649872163327558,0.26170652619210216,0.2500762543891353,0.18650250221863687,0.20376278246206814
0.03685682142508417,0.20376278246206814,0.4649872163327558,0.03685682142508417,0.4649872163327558,0.26170652619210216,0.2500762543891353,0.18650250221863687,0.20376278246206814
