Wavelength,CO_NH3_10K,H2O_40K,H2O_CH3OH_CO_NH3_100K_NASA,all
2.971764,0.019863894135908326,0.3297645429314269,0.3332779821691584,0.6829064192364935
2.974066,0.01815383931085362,0.3324380158805595,0.3385656711863937,0.6891575263778068
2.976368,0.01623342255814275,0.3359968853937473,0.3427580955192596,0.6949884034711497
2.978669,0.014269550759343285,0.3381666748541257,0.34719939875245104,0.6996356243659199
2.980971,0.012329875520297693,0.3412045776215922,0.35265547607327963,0.7061899292151694
2.983273,0.010478097988113128,0.3438676806165446,0.3570804836641878,0.7114262622688455
2.985574,0.008785820227367397,0.3465075746664269,0.3620590492853837,0.7173524441791781
2.987876,0.007328100954031709,0.3492185769735451,0.36677688463004815,0.7233235625576249
2.990177,0.006159258975716814,0.3518994570328064,0.3714581782314107,0.7295168942399339
2.992479,0.0052615172281137365,0.3545803370920677,0.37600614385045605,0.7358479981706374
2.994781,0.0046022844266560324,0.35727652517892844,0.38064052575433655,0.7425193353599211
2.997082,0.00414452502070001,0.3600008602842784,0.3852734262361914,0.7494188115411697
2.999384,0.003844783964157068,0.3627414910319116,0.3889167368048468,0.7555030118009154
3.001686,0.0036596062109386118,0.3654702704033387,0.3939298689399768,0.7630597455542542
3.003987,0.003560844742555435,0.3681946055086886,0.3990402811214643,0.7707957313727083
3.006289,0.0035287472653309023,0.370170822491036,0.4029043235719561,0.776603893328323
3.0085900000000003,0.0035554128617943602,0.3728349131006721,0.4072187183182752,0.7836090442807417
3.010892,0.003678864697273331,0.3754807328386575,0.41114349907182257,0.7903030966077534
3.013194,0.003952433964694731,0.37779224500616576,0.4152895055145484,0.7970341844854089
3.015495,0.004377602086084307,0.3796973537312772,0.4193545275531999,0.8034294833705614
3.0177970000000003,0.004836349106724162,0.3817975163564455,0.4227331573865884,0.8093670228497579
3.020098,0.0051973222736646715,0.3836616390721779,0.4266762090117868,0.8155351703576293
3.0224,0.005400770898534017,0.3850442996295425,0.4297136179719113,0.8201586884999877
3.024702,0.0054669410823507455,0.3862748675255968,0.4327959634001503,0.8245377720080977
3.027003,0.0054229922289202315,0.3874861769353165,0.4364239659412063,0.8293331351054429
3.029305,0.005315342228382569,0.3890194487319653,0.4388421404945683,0.8331769314549162
3.031607,0.0052022603470838315,0.3905946941526769,0.4420839856942461,0.8378809401940068
3.0339080000000003,0.005128189245796449,0.390847029704396,0.4451594178196983,0.8411346367698906
3.03621,0.005086709429075516,0.3917013164059104,0.4471958792977593,0.8439839051327452
3.038511,0.005061525254637805,0.3916879836076787,0.44956220408022013,0.8463117129425368
3.040813,0.0050427605756450024,0.3925309127403291,0.4523536969840708,0.8499273703000451
3.043115,0.005034365850832431,0.39273732420925,0.4542997917185613,0.8520714817786437
3.045416,0.0050407853462773365,0.3916144063137333,0.4562715644348314,0.8529267560948421
3.047718,0.005061525254637805,0.391656873745138,0.4571707876044601,0.853889186604236
3.05002,0.005092141309836589,0.3913117024131388,0.4594131667441002,0.8558170104670755
3.052321,0.005129670667822196,0.3898070714423211,0.4603573263818434,0.8552940684919866
3.054623,0.005174113328594626,0.3891201854297161,0.4620525669866406,0.8563468657449513
3.056924,0.005225963099495794,0.3875612356512877,0.4621518222623657,0.8549390210131491
3.059226,0.005286207595209531,0.3870140971164449,0.463183385799628,0.8554836905112824
3.061528,0.005350402549658596,0.38507837233613457,0.4645072832833044,0.8549360581690976
3.063829,0.005415091311449577,0.3837263278339689,0.4651650346627364,0.8543064538081548
3.066131,0.00548916241273696,0.3817565303470665,0.4655156378754967,0.8527613306353001
3.068433,0.0055968124132746225,0.3792672475364685,0.4657022970507409,0.850566357000484
3.070734,0.0057612502581326115,0.37774237046463227,0.4657161236563145,0.8492197443790794
3.073036,0.005995808745542656,0.37499087595547703,0.4657171112709983,0.846703795972018
3.075337,0.006309870215001158,0.3723060454374803,0.4657171112709983,0.8443330269234798
3.077639,0.006685163794857229,0.3707628974939931,0.4654588500311763,0.8429069113200267
3.079941,0.007004163337734889,0.3681728779856444,0.4643956828240314,0.8395727241474107
3.082242,0.0071281089805557765,0.3645211726921764,0.4644322245673332,0.8360815062400654
3.084544,0.007001200493683394,0.3619000433212869,0.4638460752524791,0.8327473190674494
3.086846,0.0067083727399272755,0.3587436267917606,0.4629912947436227,0.8284432942753106
3.089147,0.0063483871876705966,0.3556815274645402,0.4619108442795107,0.8239407589317216
3.0914490000000003,0.006028400030109104,0.3527206586424125,0.4603084394549937,0.8190574981275154
3.09375,0.005864455992593031,0.3495222684888233,0.4593840321109271,0.8147707565923434
3.096052,0.005954328928821722,0.34616141571974385,0.4575569449458383,0.8096726895944039
3.098354,0.006298018838795177,0.3428000691433224,0.45646711214222996,0.8055652001243476
3.100655,0.006857996364527788,0.338787390682914,0.4545096598388755,0.8001550468863172
3.102957,0.007578461276383062,0.33577714112659474,0.4532302050159714,0.7965858074189492
3.105259,0.008359664491293991,0.3315550883532139,0.4509443708302428,0.7908591236747506
3.10756,0.009093956008722908,0.32798041700508485,0.44883186302152656,0.7859062360353344
3.109862,0.009693438121808793,0.3233440598718366,0.4470773655356995,0.7801148635293449
3.112163,0.010089965417367244,0.3197812398999135,0.445383606352928,0.7752548116702087
3.114465,0.010226750051077944,0.31601250226641153,0.443393562765007,0.7696328150824965
3.116767,0.0101195938578822,0.31162156738209545,0.4405013331634057,0.7622424944033834
3.119068,0.009829728948177574,0.30799356484103946,0.4377715661772947,0.7555948599665117
3.12137,0.009409005092865241,0.3034248593136337,0.4358985549294077,0.7487324193359066
3.123672,0.008880631237015246,0.2989845436951261,0.4336922237257276,0.741557398657869
3.125973,0.008261890637594645,0.2945378085811735,0.4302681636168829,0.7330678628356511
3.128275,0.007576486047015399,0.290173045485979,0.4283976214057055,0.7261471529386998
3.130576,0.006863428245288864,0.2858902544095426,0.4254767509782729,0.7182304336331045
3.132878,0.00616320943445214,0.2817082000308569,0.4226655057807459,0.7105369152460551
3.13518,0.005494594293498034,0.2766422305101419,0.4198616676933475,0.7019984924969875
3.137481,0.004862027088503786,0.2724107953972647,0.4170667181381037,0.6943395406238722
3.139783,0.0042689644708628115,0.2674263040879658,0.41436312294111416,0.6860583914999427
3.142085,0.0037203445139942655,0.2626432861741685,0.4111494247599256,0.6775130554480884
3.144386,0.0032220929060011393,0.2582153157392089,0.4075737657971127,0.6690111744423226
3.146688,0.002778653912960676,0.2531049035577213,0.4048914043158256,0.6607749617865075
3.148989,0.002387558498163296,0.2489030968853591,0.4023359513214109,0.6536266067049332
3.151291,0.0020473252395832526,0.2438030546580519,0.3983622836410138,0.6442126635386489
3.153593,0.0017530160638013859,0.23881510669735956,0.3958157191787536,0.6363838419399145
3.155894,0.001501174319424285,0.23411554222434605,0.3920771037931085,0.6276938203368788
3.158196,0.0012853805110070447,0.2289596997674023,0.3892796852011549,0.6195247654795643
3.160498,0.0011031656018400831,0.22428235662477505,0.38575933266063656,0.6111448548872517
3.162799,0.0009500853258461596,0.2195289671514928,0.38257773195667255,0.6030567844340116
3.165101,0.0008236706463156933,0.21462595405361,0.3795037812532462,0.5949534059531718
3.167402,0.0007179958751456943,0.20924049118267532,0.3753064188469612,0.5852649059047823
3.1697040000000003,0.0006276291315750878,0.2047147468940163,0.3722028397030199,0.5775452157286113
3.172006,0.0005481261495266305,0.1998981500809688,0.3687303864746674,0.5691766627051628
3.174307,0.00047998073634223867,0.1948909436339417,0.3647409169593289,0.5601118413296129
3.176609,0.0004231928920219121,0.1897671986542225,0.3616254864391816,0.5518158779854261
3.1789110000000003,0.000376775001881819,0.1851856541359269,0.35810019582524416,0.543662624963053
3.181212,0.00033776422187046433,0.18036806970819555,0.35456453525712645,0.5352703691871925
3.183514,0.00030270390059443646,0.17528827358190685,0.3506027189529353,0.5261936964354366
3.1858150000000003,0.00027110023071182,0.17035810108021868,0.34671843040142497,0.5173476317123554
3.188117,0.00024344701956453046,0.1654032382114347,0.3433852308434927,0.5090319160744919
3.190419,0.00021925045981065224,0.16103353704282106,0.3387009743980787,0.4999537619007104
3.19272,0.00019752293676635337,0.15662235605748648,0.33489964548001017,0.491719524474263
3.1950220000000003,0.00017678302840588628,0.15136380167342425,0.3314671906463529,0.483007775348183
3.197323,0.00015505550536158735,0.1471536002762494,0.3279374557663381,0.4752461115479492
3.199625,0.00013382178965920438,0.14190788488307698,0.3234398584961683,0.4654815651689045
3.201927,0.00011258807395682141,0.13790557637684872,0.3190592935660325,0.4570774580168381
3.204228,9.283578028018609e-05,0.13336057360185494,0.3147058880397021,0.4481592974218372
3.20653,7.555252331313016e-05,0.1289567997266491,0.3108003657724893,0.4398327180224516
3.208832,6.123211039756954e-05,0.12452932309903132,0.30668003731154325,0.4312705925209721
3.211133,4.888692684967245e-05,0.1200682675721632,0.3021923161882117,0.4223094706872246
3.213435,3.654174330177537e-05,0.11570745493570404,0.2976364496516957,0.4133804463307015
3.215736,2.320894507004652e-05,0.11137478931773408,0.2935225406861945,0.4049205389489986
3.218038,1.1357568864065316e-05,0.10717989594815863,0.28846397827560816,0.3956552317926309
3.22034,2.962844051495301e-06,0.10297611404642874,0.28424340692425315,0.3872224838147334
3.222641,3.4566513934111837e-06,0.099440453478311,0.2796401348829132,0.3790840450126177
3.224943,1.2345183547897086e-05,0.09524160965000028,0.2743904690310055,0.3696444238645537
3.227245,2.7653211147289477e-05,0.09110399793208708,0.2697462109802866,0.36087786212352096
3.229546,4.592408279817716e-05,0.08767401213513935,0.2646565387071597,0.3523764749250972
3.231848,6.123211039756954e-05,0.08393391532746845,0.2601204244643203,0.3441155719021863
3.234149,7.012064255205543e-05,0.08027875338260708,0.2552258060912501,0.33557468011640923
3.236451,7.703394533887781e-05,0.0768808650628839,0.2502220562956164,0.32717995530383914
3.238753,8.789770686102723e-05,0.07344692880720081,0.2450439925082865,0.3185788190223483
3.241054,0.00010320573446041962,0.07049001044380852,0.2398214860601841,0.31041470223845297
3.2433560000000003,0.00011950137674364378,0.06687336547161657,0.2352572247988556,0.30225009164721583
3.245658,0.00013085894560770908,0.06422112623818638,0.22994533922186644,0.2942973244056605
3.247959,0.00013777224839453146,0.06107261062613071,0.2245944428648659,0.28580482573939114
3.250261,0.00014172270712985854,0.05821741657517308,0.21930181577421148,0.2776609550565144
3.252562,0.00014517935852326972,0.05554196839667281,0.21432176873098974,0.27000891648618586
3.254864,0.00014962362460051268,0.05306799361367424,0.20987157696564385,0.2630891942039186
3.257166,0.00015653692738733504,0.05060340117017206,0.20478190469251684,0.25554184279007625
3.259467,0.00016542545954182093,0.048119550240335165,0.1997169227864856,0.24800189848636264
3.261769,0.00017480779903822268,0.04568063577861263,0.19471169156882626,0.2405671351464771
3.264071,0.0001812272944831292,0.04332171810628045,0.18984423259956135,0.2333471780003249
3.266372,0.00018517775321845627,0.04138747474799593,0.1848029534459421,0.2263756059471565
3.2686740000000003,0.00018962201929569926,0.03958260891329338,0.180213014202834,0.21998524513542306
3.270975,0.00019702912942443746,0.037444916930139516,0.1754877717480409,0.21312971780760484
3.273277,0.00020641146892083924,0.03583164834410033,0.17067413777904486,0.206712197592066
3.275579,0.0002167814231010728,0.03407863228029895,0.16596815381058647,0.2002635675139865
3.27788,0.00022566995525555875,0.03246437607957592,0.1616310439265393,0.1943210899613708
3.280182,0.0002325832580423811,0.030750370795785888,0.15707468358268142,0.1880576376365097
3.282484,0.00023603990943579223,0.029496593954661462,0.152609677597078,0.18234231146117524
3.284785,0.0002375213314615399,0.02785221550608157,0.14834219454824096,0.17643193138578406
3.287087,0.00023949656082920343,0.026749543711583404,0.1443388984273289,0.1713279386997415
3.289388,0.0002449284415902782,0.025578232696558928,0.13999536904783674,0.16581853018598594
3.29169,0.00025332316640284817,0.02444593246154581,0.13630415916701555,0.16100341479496422
3.293992,0.00026171789121541816,0.023293879932856053,0.1323611075418172,0.15591670536588867
3.296293,0.00026863119400224057,0.022160592083159097,0.1286081717432565,0.15103739502041785
3.298595,0.0002725816527375676,0.021043599875745368,0.12496634259662685,0.14628252412510978
3.300897,0.00027505068944714704,0.019938459044537626,0.12140846069812293,0.1416219704321077
3.3031980000000005,0.0002770259188148106,0.019286633353208658,0.11797699347914944,0.13754065275117291
3.3055,0.0002804825702082217,0.018164209265033853,0.1149785952990362,0.13342328713427828
3.307801,0.00028838348767887587,0.017423498252160028,0.11157823794260344,0.12929011968244233
3.310103,0.0002977658271752777,0.01641662508199354,0.10865835512985482,0.12537274603902365
3.3124050000000005,0.0002982596345171936,0.015909978749187845,0.1059034039693061,0.12211164235301115
3.314706,0.00028295160691780115,0.015253214984439722,0.10377015625222948,0.11930632284358698
3.317008,0.0002592488545058388,0.01453620672397786,0.10140235004774284,0.11619780562622653
3.31931,0.00024147179019686694,0.013865616353656093,0.09978760003967788,0.11389468818353085
3.321611,0.00023949656082920343,0.013381191351236608,0.09846864062942057,0.11208932854148636
3.323913,0.0002483850929836893,0.012465178731982643,0.09748349498229836,0.11019705880726467
3.326214,0.0002587550471639229,0.012034084922490078,0.0973012800731314,0.1095941200427854
3.3285160000000005,0.00026665596463457705,0.011569906021089149,0.09734967319263917,0.10918623517836287
3.330818,0.00027406307476331523,0.010943264504197893,0.0986098695292085,0.10982719710816972
3.3331190000000004,0.00028393922160163297,0.010651424365125605,0.09987895439793233,0.11081431798465956
3.335421,0.00029480298312378235,0.009971945462649349,0.10118853146869324,0.11145527991446637
3.3377230000000004,0.0003017162859106048,0.009535913579737624,0.10247736863109368,0.11231499849674192
3.340024,0.0003017162859106048,0.00924111059661384,0.10373805877500496,0.1132808856575294
3.3423260000000004,0.0002982596345171936,0.008816930089908099,0.10436074983316088,0.11347593955758616
3.344627,0.0002967782124914459,0.008453981693599923,0.1044328457050806,0.11318360561117195
3.3469290000000003,0.0003002348638848571,0.007956223892948713,0.10377262528893906,0.11202908404577264
3.349231,0.0003061605519878477,0.0076293234326003986,0.1020013383534868,0.10993682233807504
3.351532,0.0003106048180650906,0.007374025036829887,0.09984191884728864,0.1075265487021836
3.3538339999999995,0.0003115924327489224,0.006951819759491806,0.09755213420282467,0.10481554639506542
3.356135,0.0003120862400908383,0.0065034426930321845,0.09537098717358222,0.10218651610670523
3.3584370000000003,0.00031406146945850183,0.00651233122518667,0.09391672455163996,0.10074311724628512
3.360739,0.0003170243135099971,0.005926675717674431,0.09335131514514626,0.0995950151763307
3.3630400000000003,0.00031899954287766067,0.005726189936856583,0.09381401262452144,0.09985920210425568
3.365342,0.0003194933502195765,0.005433855990442381,0.09514383579630092,0.10089718513696287
3.3676440000000003,0.00031998715756149243,0.00515436103491799,0.09697684864949266,0.10245119684197214
3.3699449999999995,0.0003224561942710719,0.004993379841453413,0.09892985668677,0.10424569272249448
3.372247,0.00032739426769023066,0.004520312407897997,0.10078904132908327,0.10563674800467153
3.3745480000000003,0.0003313447264255577,0.004458092682816595,0.10244823399792063,0.1072376714071628
3.37685,0.0003308509190836419,0.0043000743334035115,0.10299191588137004,0.1076228411338572
3.3791519999999995,0.0003283818823740625,0.003961322496849216,0.10333511198400158,0.10762481636322488
3.381453,0.00032788807503214654,0.00381219267959062,0.1022502172538124,0.10639029800843516
3.3837550000000003,0.00033381376313513714,0.0034452938245471184,0.10097421908230177,0.104753326669984
3.386057,0.00034270229528962317,0.003469490384300997,0.09916046471544472,0.10297265739503532
3.388358,0.00034961559807644536,0.0032398699703101107,0.09723510988931468,0.10082459545770124
3.39066,0.00035159082744410893,0.0029574121707342253,0.09516605712668713,0.09847506012486547
3.392961,0.0003535660568117725,0.002985065381881515,0.09360809496294252,0.0969467264016358
3.395263,0.0003585041302309313,0.0027781601056187603,0.092313825919781,0.09545049015563067
3.397565,0.0003678864697273331,0.0025628601045434352,0.09185952316521837,0.09479026973948912
3.3998660000000003,0.0003747997725141555,0.0026329807470954897,0.09179039013735013,0.0947981706569598
3.402168,0.0003757873871979873,0.0024937270766752107,0.0912664605475774,0.0941359750114506
3.40447,0.00037134312112074435,0.002477925241733902,0.0913252236212654,0.09417449198412003
3.406771,0.0003654174330177537,0.002384101846769885,0.09101708783990987,0.09376660711969753
3.409073,0.0003624545889662584,0.0019446133124647487,0.08976281719144354,0.09206988509287456
3.411374,0.0003624545889662584,0.0019737479456377856,0.08829028369785037,0.09062648623245442
3.413676,0.00036591124035966963,0.001978192211715029,0.08634616419272753,0.08869026764480223
3.415978,0.00037233073580457605,0.002024610101855122,0.08327813917740416,0.08567508001506385
3.418279,0.0003792440385913985,0.0014592006953614354,0.08095033136761268,0.08278877610156551
3.420581,0.0003841821120105573,0.0014769777596704073,0.07859635176869967,0.08045751164038062
3.422883,0.0003866511487201367,0.0014769777596704073,0.07664482515344809,0.07850845406183864
3.425184,0.00038813257074588433,0.0014764839523284912,0.07498069441119158,0.07684531093426594
3.427486,0.00039060160745546383,0.0014764839523284912,0.0738251852311084,0.07569227079089236
3.429787,0.00039356445150695915,0.0014759901449865756,0.07316743385167644,0.07503698844816997
3.432089,0.00039702110290037014,0.0014700644568835847,0.07209389669035132,0.07396098225013527
3.434391,0.0003994901396099496,0.0014671016128320895,0.07092061044595918,0.07278720219840121
3.436692,0.00040245298366144497,0.0010044041334569067,0.07028063613083617,0.07168749324795454
3.438994,0.0004059096350548562,0.0009886022985155984,0.06867526846226765,0.07006978039583811
3.441296,0.0004098600937901833,0.000987120876489851,0.06770789987945444,0.06910488084973447
3.443597,0.00041232913049976265,0.000987120876489851,0.06637758290033305,0.06777703290732266
3.445899,0.00041134151581593084,0.000987120876489851,0.06461222165298378,0.06601068404528956
3.4482,0.0004083786717644355,0.000987120876489851,0.06354263495039393,0.06493813449864823
3.450502,0.00040541582771294035,0.000987120876489851,0.062233057879633034,0.06362559458383582
3.452804,0.00040393440568719255,0.000987120876489851,0.06079163424858058,0.06218268953075761
3.455105,0.0004044282130291085,0.000987120876489851,0.059887473005532585,0.06127902209505155
3.457407,0.0004078848644225197,0.000987120876489851,0.058562587907172274,0.05995759364808465
3.459709,0.00041232913049976265,0.000987120876489851,0.057909774601159474,0.05930922460814909
3.46201,0.0004147981672093421,0.000987120876489851,0.05683278078844094,0.05823469983214012
3.464312,0.00041232913049976265,0.0009890961058575144,0.05627132184068257,0.05767274707703985
3.466613,0.00040640344239677205,0.0010024289040892432,0.055151860596559264,0.056560692943045277
3.468915,0.00040097156163569733,0.0006858983979211621,0.054651633759198466,0.055738503718755335
3.471217,0.00040146536897761316,0.0004967701859673788,0.054178566325643066,0.055076801880588055
3.473518,0.00040393440568719255,0.0005323243145853221,0.053604268386994884,0.0545405271072674
3.47582,0.00040245298366144497,0.0006414557371487325,0.053632909212826,0.05467681793363618
3.478122,0.0003945520661907908,0.0004913383052063039,0.05361611976320087,0.05450201013459796
3.4804230000000005,0.0003846759193524731,0.0004938073419158834,0.0536171073778847,0.05449559063915305
3.482725,0.0003787502312494825,0.0004943011492577992,0.05361414453383321,0.054487195914340494
3.4850260000000004,0.0003792440385913985,0.0004943011492577992,0.05359192320344699,0.05446546839129618
3.487328,0.00038368830466864137,0.0004938073419158834,0.05397758673748329,0.05485508238406782
3.4896300000000005,0.00038862637808780026,0.0004938073419158834,0.05455385990549914,0.05543629362550282
3.491931,0.00039109541479737965,0.0004938073419158834,0.055004212201326425,0.055889114958039686
3.4942330000000004,0.00038862637808780026,0.0004943011492577992,0.055681715874434996,0.0565646434017806
3.496535,0.0003787502312494825,0.0004943011492577992,0.056179967482428136,0.05705301886293543
3.4988360000000003,0.0003664050477015855,0.0004943011492577992,0.05688018629326485,0.057740892490224224
3.501138,0.0003570227082051837,0.0004938073419158834,0.057578923682075824,0.0584297537321969
3.503439,0.0003530722494698566,0.0004938073419158834,0.058323091346343066,0.059169970937728814
3.5057410000000004,0.0003520846347860249,0.0004943011492577992,0.059197130341534177,0.060043516125578
3.508043,0.00034912179073452965,0.0004943011492577992,0.059844017959444,0.060687440899436326
3.5103440000000004,0.00034467752465728663,0.0004943011492577992,0.06156888700475616,0.06240786567867125
3.512646,0.0003417146806057913,0.000490844497864388,0.06332387829792521,0.06415643747639539
3.5149470000000003,0.0003436899099734548,0.0004730674335554162,0.06571193060343042,0.0665286879469593
3.517249,0.0003486279833926136,0.0008587309675917213,0.0690653762623812,0.07027273521336554
3.5195510000000003,0.0003540598641536884,0.0009935403719347573,0.07371852284525457,0.07506612308134301
3.5218519999999995,0.0003575165155470996,0.0007520685817378903,0.07841216163016504,0.07952174672745004
3.524154,0.00035998555225667903,0.0007491057376863952,0.08366874078485961,0.08477783207480269
3.526456,0.0003619607816243426,0.0009797137663611127,0.08915987842696424,0.09050155297494968
3.528757,0.0003619607816243426,0.0009881084911736828,0.09298787294149616,0.0943379422142942
3.5310589999999995,0.00035998555225667903,0.000987120876489851,0.09639514360071576,0.09774225002946227
3.53336,0.00035504747883752014,0.000987120876489851,0.09696450346594476,0.09830667182127213
3.5356620000000003,0.0003476403687087819,0.000987120876489851,0.09525346102620624,0.09658822227140487
3.537964,0.0003417146806057913,0.000987120876489851,0.09155286880588863,0.09288170436298426
3.540265,0.00033973945123812784,0.000987120876489851,0.08623752657750605,0.08756438690523402
3.542567,0.0003382580292123801,0.000987120876489851,0.0815666029303237,0.08289198183602592
3.5448690000000003,0.0003348013778189689,0.000987120876489851,0.07646014120757155,0.07778206346188038
3.5471699999999995,0.00032739426769023066,0.000987120876489851,0.07264054141785219,0.07395505656203227
3.549472,0.0003170243135099971,0.000987120876489851,0.06890637029828428,0.07021051548828412
3.5517730000000003,0.0003066543593297636,0.000987120876489851,0.06535095743648993,0.06664473267230954
3.554075,0.0003012224785686888,0.000987120876489851,0.06209824847529,0.06338659183034855
3.556377,0.0003061605519878477,0.000987120876489851,0.05903022345996663,0.060323504888444325
3.558678,0.00032739426769023066,0.0009881084911736828,0.05617700463837665,0.057492507397240565
3.5609800000000003,0.0003510970201021931,0.0009792199590191967,0.05348575462493508,0.05481607160405647
3.563282,0.0003570227082051837,0.0009007045916545713,0.050592043601308,0.05184977090116776
3.565583,0.0003417146806057913,0.0008404600959408335,0.04821436124998303,0.04939653602652965
3.567885,0.0003481341760506978,0.0009925527572509257,0.045499408484129485,0.046840095417431116
3.570186,0.0004271433507572391,0.000987120876489851,0.043127158013565585,0.04454142224081268
3.572488,0.000562940369784107,0.0009866270691479351,0.04053516327584912,0.042084730714781166
3.57479,0.000652319498670882,0.000987120876489851,0.03835006578787133,0.03998950616303207
3.577091,0.0005980006910601348,0.0009866270691479351,0.036357553163240734,0.03794218092344881
3.579393,0.00043504426822789334,0.0009866270691479351,0.03439269374975745,0.035814365087133274
3.581695,0.00028245779957588533,0.0009925527572509257,0.03229154350990536,0.033566554066732174
3.583996,0.00023307706538429693,0.0007654013799696192,0.030277303362230477,0.03127578180758439
3.586298,0.000258261239822007,0.00047751169963265917,0.028549965280208717,0.02928573821966338
3.588599,0.00029381536843995065,0.00049183211254822,0.026637449444968497,0.027423096925956663
3.590901,0.00030221009325252064,0.0004943011492577992,0.0252789854473579,0.026075496689868218
3.593203,0.0002972720198333618,0.0004943011492577992,0.02371559140285221,0.024507164571943376
3.595504,0.00029628440514953,0.0004938073419158834,0.02238873107512424,0.023178822822189648
3.597806,0.00030418532262018415,0.0004938073419158834,0.021090017765885462,0.021888010430421528
3.600108,0.00031109862540700656,0.0004943011492577992,0.019659457896355148,0.020464857671019958
3.602409,0.00030764197401359536,0.0004943011492577992,0.01869011408417427,0.01949205720744566
