Wavelength,CH3OH,HNCO_NH3,H2O_CH3OH_CO_NH3_100K_NASA,all
3.282484,0.04555827723415805,0.009567024780309666,0.15340148943033938,0.2085267914448071
3.284785,0.04427814042247294,0.009555608282958462,0.1491118646429867,0.2029456133484181
3.287087,0.04308536463399706,0.009534760766056263,0.145087797511412,0.19770792291146533
3.289388,0.04193180203207532,0.009526818854855424,0.14072173182875122,0.192180352715682
3.29169,0.04130389467775905,0.009518876943654586,0.13701137018960965,0.1878341418110233
3.293992,0.0400753802888794,0.009498029426752385,0.13304786013094136,0.18262126984657315
3.296293,0.03919382814558637,0.009487605668301284,0.12927545231054324,0.1779568861244309
3.298595,0.03823732421533542,0.00947618917095008,0.12561472761640688,0.1733282410026924
3.300897,0.037597007624767836,0.00946427630414882,0.12203838572877948,0.16909966965769613
3.3031980000000005,0.036507476681902865,0.00944690337339699,0.11858911442036545,0.1645434944756653
3.3055,0.035951046528394134,0.009439457831646205,0.11557515911964734,0.1609656634796877
3.307801,0.03538518535533442,0.009430026812095208,0.11215715908658663,0.15697237125401628
3.310103,0.03508587457695283,0.009408186556292905,0.10922212652842687,0.1537161876616726
3.3124050000000005,0.034921576288985484,0.009401237383992171,0.10645288136658464,0.15077569503956229
3.314706,0.034911152530534395,0.009384360822690391,0.10430856534235833,0.14860407869558312
3.317008,0.035478006442494214,0.00937244795588913,0.10192847382935714,0.14677892822774047
3.31931,0.03600366169009968,0.009361527827987978,0.10030534572768583,0.1456705352457735
3.321611,0.036746726756828114,0.009350607700086827,0.09897954292659593,0.14507687738351085
3.323913,0.038886575456003936,0.009330752922084731,0.0979892858737414,0.14620661425183007
3.326214,0.041206606265548784,0.009323803749783996,0.09780612554667208,0.14833653556200485
3.3285160000000005,0.04397138410234057,0.009315365469133106,0.09785476975277722,0.1511415193242509
3.330818,0.0481096162074273,0.009293525213330805,0.0991215045893109,0.15652464601006902
3.3331190000000004,0.05235704959152555,0.00928459056322986,0.10039717407594552,0.16203881423070093
3.335421,0.057147014784531075,0.009277641390929127,0.10171354585748446,0.16813820203294466
3.3377230000000004,0.06248149726424405,0.009258282982377084,0.10300907012212117,0.17474885036874233
3.340024,0.06776137910445128,0.009247362854475931,0.10427630132810492,0.18128504328703213
3.3423260000000004,0.07340162516539653,0.00923644272657478,0.10490222320462098,0.1875402910965923
3.344627,0.07773890141995426,0.00922403349032347,0.1049746931443286,0.19193762805460635
3.3469290000000003,0.08152967491000432,0.009208646037371846,0.10431104718960857,0.1950493681369848
3.349231,0.08438479198670562,0.00920120049562106,0.1025305699722707,0.1961165624545974
3.351532,0.08670234094900023,0.009190280367719909,0.1003599463671916,0.19625256768391172
3.3538339999999995,0.0876231062788474,0.009170921959167863,0.09805828122729868,0.194852309465314
3.356135,0.08826292649996494,0.009164965525767234,0.0958658173664173,0.19329370939214946
3.3584370000000003,0.08821874961891027,0.009144614378315086,0.09440400933601303,0.1917673733332384
3.360739,0.08817556547675573,0.00913468698931404,0.09383566631570306,0.1911459187817728
3.3630400000000003,0.08881340022007303,0.00912823418646336,0.09430076449040213,0.1922423988969385
3.365342,0.09071796979992404,0.009109868516811422,0.09563748741939322,0.19546532573612868
3.3676440000000003,0.0932638487092427,0.009098452019460216,0.09748001081798766,0.19984231154669055
3.3699449999999995,0.0969771885650846,0.009088028261009115,0.09944315199294486,0.20550836881903856
3.372247,0.09976877035217922,0.009075619024757807,0.10131198297239206,0.2101563723493291
3.3745480000000003,0.10262190195108033,0.009060727941256234,0.10297978432456807,0.21466241421690466
3.37685,0.10520649767750308,0.009053282399505449,0.10352628708907577,0.2177860671660843
3.3791519999999995,0.1067273736724636,0.009012580104601152,0.10387126385686216,0.21961121763392688
3.381453,0.1080983460935083,0.008986272523748376,0.10278074017509707,0.21986535879235372
3.3837550000000003,0.10872823892562476,0.008958972203995497,0.10149812151616172,0.21918533264578197
3.386057,0.10877688313172988,0.008929190036992352,0.09967495652611932,0.21738102969484155
3.388358,0.10878333593458056,0.008889480480988162,0.09773961204036506,0.21541242845593375
3.39066,0.10812167545766074,0.008863669269585437,0.09565982404464557,0.21264516877189174
3.392961,0.1081762760971665,0.008835872580382502,0.0940937784297303,0.2111059271072793
3.395263,0.10749078988664416,0.008805097674479255,0.09279279410114301,0.2090886816622664
3.397565,0.1075404268316494,0.008767373596275274,0.0923361342070948,0.20864393463501946
3.3998660000000003,0.10749426447279453,0.008741562384872552,0.09226664248408746,0.20850246934175454
3.402168,0.10822094934767122,0.008712772956769511,0.0917399944975819,0.20867371680202265
3.40447,0.10816883055541572,0.008681005311966158,0.09179906246213812,0.20864889832952
3.406771,0.10816337049146517,0.008646259450462494,0.09148932792530544,0.20829895786723307
3.409073,0.10814798303851353,0.008619951869609717,0.09022854952217237,0.2069964844302956
3.411374,0.10773996735057048,0.008589673333156522,0.08874837582211617,0.2050780165058432
3.413676,0.10708525604595136,0.00855740931890312,0.08679416929725993,0.2024368346621144
3.415978,0.10642657378573184,0.008526634412999867,0.08371022590408446,0.19866343410281614
3.418279,0.1058234849039182,0.00849784498489683,0.0813703403165375,0.19569167020535252
3.420581,0.1045964596233887,0.008466077340093478,0.07900414714813779,0.19206668411162
3.422883,0.10332277561455427,0.008434806064740178,0.07704249508153076,0.1888000767608252
3.425184,0.10206993912262206,0.008408002114437348,0.07536973003485423,0.18584767127191365
3.427486,0.1008885798314974,0.008374745361283839,0.07420822552173165,0.18347155071451288
3.429787,0.10023337215742824,0.008343474085930539,0.07354706141426187,0.18212390765762065
3.432089,0.09838439595598313,0.008314684657827498,0.07246795422984799,0.17916703484365862
3.434391,0.09713602678910137,0.00828986618532488,0.07128858041652351,0.17671447339094976
3.436692,0.09595317838962653,0.0082521421071209,0.07064528560925562,0.17485060610600306
3.438994,0.09412107874948318,0.00822285630956781,0.06903158852713533,0.1713755235861863
3.441296,0.09164121697702146,0.008197045098165084,0.06805920077448271,0.16789746284966928
3.443597,0.08933012081757756,0.008171233886762361,0.06672198147604158,0.16422333618038149
3.445899,0.08692421809317365,0.00813152433075817,0.06494746069210433,0.16000320311603616
3.4482,0.08451235893536911,0.008105713119355446,0.06387232446329083,0.15649039651801538
3.450502,0.0821178727083164,0.008079901907952722,0.06255595268175193,0.15275372729802106
3.452804,0.07985343527717742,0.008051112479849682,0.06110705025704901,0.1490115980140761
3.455105,0.0781419534133968,0.008013884771095754,0.060198197794003074,0.14635403597849564
3.457407,0.07574349623074368,0.007989562668043187,0.05886643855951254,0.14259949745829942
3.459709,0.07352472478900952,0.007959780501040046,0.058210238146543275,0.13969474343659286
3.46201,0.07122057780186634,0.00794588215643858,0.05712765637597904,0.13629411633428395
3.464312,0.06895365852347711,0.007934465659087373,0.056563284311269474,0.13345140849383394
3.466613,0.06714985194198674,0.00792602737843648,0.05543801476800071,0.13051389408842393
3.468915,0.06561557397187481,0.007919574575585802,0.05493519251509765,0.12847034106255825
3.471217,0.06388671917734236,0.007911632664384962,0.05445967058194747,0.1262580224236748
3.473518,0.06274506944222187,0.00790071253648381,0.053882392911536535,0.12452817489024222
3.47582,0.061135343315702,0.007888303300232501,0.05391118233963957,0.12293482895557405
3.478122,0.060582387748343625,0.007878375911231453,0.053894305778337794,0.12235506943791287
3.4804230000000005,0.059462081899575414,0.007871923108380774,0.0538952985172379,0.12122930352519408
3.482725,0.05891657187396782,0.007864973936080037,0.05389232030053759,0.12067386611058545
3.4850260000000004,0.05784391749240464,0.00785504654707899,0.053869983675285234,0.11956894771476885
3.487328,0.056732049924287285,0.007842637310827683,0.05425764821577614,0.11883233545089113
3.4896300000000005,0.05563656254802166,0.00783171718292653,0.05483691136398728,0.11830519109493548
3.491931,0.054605106830812815,0.007824271641175743,0.055289600302435064,0.1177189787744236
3.4942330000000004,0.053924584314791,0.007818315207775114,0.05597061918790692,0.11771351871047304
3.496535,0.053358226772281234,0.007809380557674172,0.05647145596300979,0.11763906329296517
3.4988360000000003,0.05273975043751595,0.007797467690872916,0.05717530784318405,0.11771252597157293
3.501138,0.052783430949120566,0.007785554824071658,0.057877670615008175,0.1184466563882004
3.503439,0.052751166934867165,0.007778109282320872,0.05862569937623713,0.11915497559342515
3.5057410000000004,0.05368136328426533,0.007771656479470191,0.05950427330282985,0.12095729306656534
3.508043,0.0542978541412304,0.0077647073071694574,0.06015451728239848,0.12221707873079833
3.5103440000000004,0.05613045015082378,0.007716063101064322,0.06188833577143145,0.12573484902331955
3.512646,0.058845591042610335,0.007680820870110605,0.06365243279691762,0.1301788447096386
3.5149470000000003,0.06334468373788515,0.007634162141805682,0.06605287545737096,0.1370317213370618
3.517249,0.06908519642774097,0.0075850215662504935,0.06942372039267672,0.14609393838666818
3.5195510000000003,0.07705589705668217,0.007538859207395622,0.07410100972052032,0.15869576598459814
3.5218519999999995,0.08518444317074005,0.007497164173591222,0.07881900134326826,0.17150060868759953
3.524154,0.09508701369928513,0.007453980031436664,0.0841028541390759,0.18664384786979768
3.526456,0.10514097691009616,0.0074098031503820015,0.0896224824236584,0.20217326248413656
3.528757,0.11431189886926404,0.007368108116577602,0.0934703384004645,0.21515034538630606
3.5310589999999995,0.12275067588960464,0.007322938496622834,0.09689528760582597,0.22696890199205344
3.53336,0.1286629324091786,0.007274790659967755,0.09746760158173634,0.2334053246508827
3.5356620000000003,0.13129269775555613,0.00722813193166283,0.09574768143730483,0.2342685111245238
3.537964,0.1302180578961927,0.007193386070159161,0.09202788877861227,0.2294393327449641
3.540265,0.1253456953744785,0.007143749125153923,0.0866849680182484,0.21917441251788086
3.542567,0.11794433050474737,0.007100068613549312,0.08198980939020288,0.2070342085084996
3.5448690000000003,0.11010616051897018,0.007058869949194965,0.07685685290721117,0.19402188337537635
3.5471699999999995,0.10244866901301204,0.007014196698690251,0.07301743521105597,0.18248030092275824
3.549472,0.09579781475176014,0.0069650561231350645,0.06926388942975985,0.17202676030465505
3.5517730000000003,0.08947108974139244,0.006931303000531503,0.06569002938938268,0.16209242213130662
3.554075,0.08379609781894351,0.006884147902776527,0.06242044382188761,0.15310068954360764
3.556377,0.07824023456450717,0.0068364964355714965,0.05933650042871215,0.1444132314287908
3.558678,0.07317974802122311,0.006793808662866993,0.056468477746309476,0.1364420344303996
3.5609800000000003,0.068081041030285,0.0067526099985126455,0.05376326424352397,0.12859691527232162
3.563282,0.06413291842456834,0.006706447639657775,0.05085453926621699,0.12169390533044312
3.565583,0.06041957856872645,0.00666872356145379,0.04846452036421476,0.115552822494395
3.567885,0.05717630058208417,0.006625539419299233,0.04573548112782674,0.10953732112921016
3.570186,0.05469842428742266,0.006577887952094207,0.043350922289775086,0.10462723452929196
3.572488,0.051995692631887434,0.006532221962689385,0.040745479046450116,0.09927339364102694
3.57479,0.04939620582196308,0.006479606800983833,0.03854904422996831,0.09442485685291524
3.577091,0.046777856972936765,0.006426495269828227,0.03654619349900695,0.08975054574177194
3.579393,0.04416794640456132,0.006373880108122675,0.034571139457248504,0.0851129659699325
3.581695,0.042061354458538994,0.006321264946417122,0.0324590874472756,0.08084170685223173
3.583996,0.03970905963474074,0.0062686497847115686,0.03043439646051193,0.07641210587996425
3.586298,0.037176582700573474,0.006216034623006017,0.02869809612422869,0.07209071344780818
3.588599,0.035146928019309284,0.006163419461300464,0.0267756572441758,0.06808600472478554
3.590901,0.03293212753317553,0.006111300669044964,0.025410144887081692,0.06445357308930219
3.593203,0.03072576532769268,0.00605868550733941,0.023838639208215842,0.060623090043247924
3.595504,0.028713483577180312,0.00600656671508391,0.02250489449592508,0.0572249447881893
3.597806,0.026840185272682608,0.005954447922828409,0.021199442842287305,0.05399407603779832
3.600108,0.025428014187283573,0.0059018327611228575,0.019761460545485547,0.05109130749389198
3.602409,0.023489691484829014,0.0058502103383174095,0.01878708731503272,0.04812698913817914
3.604711,0.021997604917971543,0.0057980915460619075,0.017837036187632452,0.045632732651665904
3.607012,0.02013274489412473,0.005745972753806408,0.016884999582431975,0.04276371723036311
3.609314,0.01890025954964466,0.005694350331000959,0.015968205208185222,0.04056281508883084
3.611616,0.01760622439335809,0.00564223153874546,0.014992342869382237,0.03824079880148579
3.613917,0.016110166870900205,0.005590609115940011,0.014074059386785322,0.03577483537362554
3.616219,0.015163590329650306,0.005538986693134564,0.0132476042524481,0.03395018127523297
