Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_40K,CH3OH,all
3.006289,0.8399325670708145,0.28780893338101665,0.18635803417947688,1.3140995346313078
3.0085900000000003,0.8474351325345532,0.2898802718826036,0.190169671100492,1.3274850755176488
3.010892,0.8554877552831087,0.2919374047262556,0.19401025840491853,1.341435418414283
3.013194,0.8626900218545118,0.2937346124233693,0.19785133639380967,1.354275970671691
3.015495,0.8717907466194537,0.2952158402156069,0.20174491762041305,1.3687515044554737
3.0177970000000003,0.8791986099815242,0.2968487230047171,0.20479010540772252,1.3808374383939641
3.020098,0.8868086353430102,0.2982980840507765,0.20882255033780772,1.3939292697315946
3.0224,0.8946002139563985,0.2993731068134166,0.2120227944159309,1.4059961151857459
3.024702,0.8998235500820687,0.30032987707216624,0.21502136717910333,1.415174794333338
3.027003,0.9035748328139379,0.3012716737995792,0.21771915036547584,1.422565656978993
3.029305,0.9116470829410774,0.3024637972560069,0.22134481787440735,1.4354556980714916
3.031607,0.9186432620373484,0.30368855533201466,0.22402591778898345,1.4463577351583463
3.0339080000000003,0.9223812962886736,0.3038847469861965,0.22600043207453505,1.452266475349405
3.03621,0.9273288677452384,0.3045489574788277,0.2288733896147698,1.4607512148388362
3.038511,0.9323544580316746,0.3045385911879023,0.23093181094376805,1.467824860163345
3.040813,0.9377073348559992,0.3051939711364117,0.23297551173882836,1.4758768177312394
3.043115,0.9408354483178262,0.30535445667740585,0.2350035106310213,1.4811934156262534
3.045416,0.9464910774568092,0.3044813846194618,0.2366914651892464,1.4876639272655174
3.047718,0.9490048539689566,0.30451440317574285,0.2383141587136796,1.4918334158583793
3.05002,0.9523047069933936,0.3042460314217837,0.2398622681994935,1.4964130066146708
3.052321,0.9550206455049562,0.30307617629401074,0.2414800548792807,1.4995768766782476
3.054623,0.958794990406662,0.3025421203429992,0.24223374621690674,1.5035708569665678
3.056924,0.9583921384612252,0.3013300321781225,0.24300068603507705,1.5027228566744246
3.059226,0.9613406614090082,0.3009046303134778,0.2438480981054417,1.5060933898279278
3.061528,0.9631885791026931,0.2993995984457816,0.24467882690401,1.5072670044524847
3.063829,0.9623333160808948,0.29834837975859996,0.2454433132998573,1.506125009139352
3.066131,0.9646282473218304,0.2968168562585388,0.2453957169067911,1.5068408204871602
3.068433,0.963189560471622,0.2948814313490857,0.24549385379971114,1.5035648456204191
3.070734,0.9620639303098291,0.29369583481657396,0.24627943962753626,1.5020392047539393
3.073036,0.9610074866575444,0.29155653951892024,0.2463054459041601,1.4988694720806248
3.075337,0.9593916627156158,0.2894690756758937,0.2462853278411114,1.4951460662326208
3.077639,0.9572748499353302,0.2882692734854472,0.2454707916298749,1.4910149150506522
3.079941,0.9522610360760444,0.2862555254890017,0.24549679790649875,1.4840133594715448
3.082242,0.9506986967407568,0.28341631358552904,0.24542908345038394,1.4795440937766695
3.084544,0.9458988213080368,0.2813783775769241,0.2446758827972225,1.4719530816821833
3.086846,0.941807003557735,0.2789242541844972,0.2438431912607957,1.464574449003028
3.089147,0.93883590912458,0.2765434627019503,0.2430953881367449,1.4584747599632748
3.0914490000000003,0.9330654598208804,0.27424137824309675,0.2421738827122255,1.4494807207762028
3.09375,0.9240093873422174,0.2717546202310896,0.24093097896339302,1.4366949865366998
3.096052,0.9224578430651512,0.2691415470444723,0.2398441128743033,1.4314435029839268
3.098354,0.9152864896150178,0.266528089921154,0.23907373826488085,1.4208883178010527
3.100655,0.9098806188685165,0.2634082202892921,0.2374054110852398,1.4106942502430482
3.102957,0.9026165260545737,0.26106774216034423,0.2363121660981104,1.3999964343130282
3.105259,0.8961566650781106,0.25778508336728245,0.2342601236671519,1.3882018721125449
3.10756,0.8882610613582274,0.2550057655891569,0.2327154489725901,1.3759822759199745
3.109862,0.8813900068004292,0.2514009839040041,0.23112955678300198,1.3639205474874354
3.112163,0.8740950008652166,0.2486308806067011,0.2288925263088892,1.3516184077808069
3.114465,0.8657111661030559,0.2457006757051049,0.2265715887913298,1.3379834305994909
3.116767,0.8584951603666439,0.24228671056032075,0.2243262166813188,1.3251080876082837
3.119068,0.8500710894783858,0.2394659276184933,0.2219552293483702,1.3114922464452494
3.12137,0.8429527299504294,0.2359137452613697,0.2192780549095109,1.2981445301213097
3.123672,0.8346282680084854,0.2324613864464912,0.21666859492676654,1.2837582493817432
3.125973,0.8261914393241476,0.2290040364545004,0.21390211591535008,1.269097591693998
3.128275,0.8177286043631864,0.22561041995486614,0.2110468230158409,1.2543858473338934
3.130576,0.8088216999617618,0.22228053694758848,0.2080173371313987,1.239119574040749
3.132878,0.8004530764180037,0.21902897702730312,0.20434750802065305,1.2238295614659598
3.13518,0.7914632463420616,0.21509017041233,0.2016237185576568,1.2081771353120483
3.137481,0.7833433998218559,0.21180021682195035,0.19801718774284455,1.1931608043866508
3.139783,0.773797133563057,0.20792475976263286,0.19442586814643498,1.1761477614721247
3.142085,0.7664579660260303,0.20420594887729995,0.19088803315666686,1.1615519480599972
3.144386,0.7553743853396386,0.20076318847994504,0.18745226053553551,1.1435898343551192
3.146688,0.7478826149341213,0.19678982756188704,0.1839281647107762,1.1286006072067845
3.148989,0.7377848193371118,0.193522910173564,0.17979807357223546,1.1111058030829113
3.151291,0.7282493481365342,0.18955761192622575,0.17658997854267872,1.0943969386054386
3.153593,0.7182197576801042,0.1856794673100016,0.1724466389235938,1.0763458639136996
3.155894,0.7096460280301431,0.18202554172712807,0.16859133108522922,1.0602629008425004
3.158196,0.6997901398741814,0.17801685863258335,0.16435672415572866,1.0421637226624934
3.160498,0.6895480830445794,0.1743802102012523,0.16075510018556244,1.024683393431394
3.162799,0.6805548181773851,0.17068443551797602,0.15660489098397312,1.0078441446793345
3.165101,0.670811296763817,0.16687232801431404,0.1532765782605893,0.9909602030387205
3.167402,0.6602767919933131,0.16268511435383087,0.1491931021461856,0.9721550084933296
3.1697040000000003,0.6510524147432921,0.15916633448968925,0.14567980137964745,0.9558985506126289
3.172006,0.6411180170729945,0.15542141590869227,0.1418372513373625,0.9383766843190492
3.174307,0.6305099096328006,0.15152829776113133,0.13812276994033826,0.9201609773342702
3.176609,0.6201976849247607,0.1475445705521479,0.13499416579404672,0.9027364212709552
3.1789110000000003,0.6108295371266118,0.14398240584079972,0.1314965669303758,0.8863085098977873
3.181212,0.6016370543667898,0.14023671938640087,0.1283444099297835,0.8702181836829741
3.183514,0.5910559345721489,0.13628716254380133,0.12480412151769232,0.8521472186336427
3.1858150000000003,0.5811730587706343,0.1324539385215875,0.12178052384682528,0.835407521139047
3.188117,0.5720482904669272,0.12860151766432654,0.1188452493795863,0.8194950575108401
3.190419,0.5617159476958387,0.12520406179768287,0.11587366426196688,0.8027936737554884
3.19272,0.5514792883953472,0.12177435524816,0.11302573162942675,0.7862793752729341
3.1950220000000003,0.5418682517872211,0.11768581331981913,0.11020380527351042,0.7697578703805505
3.197323,0.5320825315096973,0.11441236900758005,0.10728423270913864,0.753779133226416
3.199625,0.5223851344358016,0.1103338094334637,0.10472138775053128,0.7374403316197966
3.201927,0.5124355255471015,0.10722200247232154,0.10224686599555198,0.721904394014975
3.204228,0.5028293957836213,0.10368824907684317,0.09956429402758213,0.7060819388880466
3.20653,0.4931604584086723,0.10026430157783446,0.09718496505873528,0.6906097250452421
3.208832,0.4828889605111943,0.09682192511718048,0.09517070533155103,0.6748815909599258
3.211133,0.4734413218297802,0.0933534409608624,0.09298470604175672,0.6597794688323994
3.213435,0.4640746460850251,0.08996289595483571,0.09011469260830957,0.6441522346481705
3.215736,0.4540141425073251,0.08659423534076277,0.0880376252696565,0.6286460031177444
3.218038,0.44482215043196777,0.0833326930662529,0.08602532828033067,0.6141801717785513
3.22034,0.4355953197596236,0.08006423993112606,0.08400468965510663,0.5996642493458564
3.222641,0.4256687730407597,0.07731525315237496,0.08233783452885943,0.5853218607219941
3.224943,0.4164733461741501,0.07405063938425754,0.08025880445234798,0.5707827900107556
3.227245,0.4072386645503724,0.07083363376705705,0.07826417210374774,0.5563364704211772
3.229546,0.3982846544403461,0.06816680944230771,0.07708898281103002,0.5435404466936838
3.231848,0.3887953075794409,0.06525887286936627,0.07515028849139423,0.5292044689402015
3.234149,0.3803560254727804,0.06241697340898696,0.07327292972983349,0.5160459286116008
3.236451,0.3711537290236664,0.059775104969798924,0.07203983967029294,0.5029686736637583
3.238753,0.3623915765392989,0.057105209151442037,0.07007317633617494,0.4895699620269158
3.241054,0.3539508223792445,0.05480619618619601,0.06882830984948399,0.4775853284149245
3.2433560000000003,0.3454246891223497,0.051994243788490255,0.06698578968490985,0.4644047225957498
3.245658,0.3374123024998913,0.049932119767725984,0.06581599792130274,0.4531604201889201
3.247959,0.32854857833135165,0.0474841393625141,0.06387190607255636,0.4399046237664221
3.250261,0.3207491487665299,0.0452642173576623,0.0626412694353388,0.428654635559531
3.252562,0.3131533532545172,0.043184048311953716,0.06140278184668765,0.41774018341315855
3.254864,0.3060276334595917,0.04126052544022982,0.059539162250135724,0.4068273211499572
3.257166,0.2978528302793507,0.03934429736582384,0.0583644636418826,0.3955615912870571
3.259467,0.29123545958975106,0.037413095760081096,0.057109783465899636,0.3857583388157318
3.261769,0.2837255338590434,0.03551683239412415,0.0558992648917307,0.3751416311448983
3.264071,0.2771258278101694,0.033682766773719945,0.05432367707589913,0.3651322716597885
3.266372,0.2707331906053567,0.03217888671612664,0.0534330847726496,0.3563451620941329
3.2686740000000003,0.2643768640509245,0.030775598074180368,0.051661713855442506,0.3468141759805473
3.270975,0.2579861895839702,0.029113536095798587,0.050444325698769166,0.33754405137853793
3.273277,0.2520744231544657,0.02785921489381816,0.04921123563922861,0.3291448736875125
3.275579,0.24667493130600404,0.02649623960547089,0.048020344443643684,0.3211915153551186
3.27788,0.2412425635984141,0.02524115053008857,0.04685153404896578,0.3133352481774685
3.280182,0.23585043201692146,0.0239085062411158,0.045630711101040236,0.3053896493590775
3.282484,0.2309411339485955,0.02293369095742179,0.045036492214409266,0.2989113171204265
3.284785,0.22591603434662386,0.02165518174328196,0.04377101698020509,0.2913422330701109
3.287087,0.22124717166595195,0.020797851090076484,0.04259190221177058,0.284636924967799
3.289388,0.21686143392135449,0.019887153235439943,0.041451551516039485,0.2782001386728339
3.29169,0.21283929336502586,0.019006786380177887,0.0408308356683201,0.2726769154135238
3.293992,0.20859634479962705,0.018111062056878117,0.03961639161843437,0.26632379847493953
3.296293,0.20491375789280175,0.01722992732821418,0.03874493600930423,0.2608886212303202
3.298595,0.20153981151421013,0.01636146251068136,0.037799387046019456,0.2557006610709109
3.300897,0.1986207296343029,0.015502212173971162,0.03716640408668508,0.2512893458949592
3.3031980000000005,0.1955711256868121,0.01499541572872655,0.03608935168688741,0.2466558931024261
3.3055,0.19354901500819424,0.014122727607483353,0.035539294402070466,0.24321103701774804
3.307801,0.19192534011483187,0.013546822556069014,0.03497991411242614,0.24045207678332706
3.310103,0.19069911963779573,0.012763975622846457,0.034684031380272165,0.23814712664091434
3.3124050000000005,0.1896917444319713,0.012370056567679049,0.034521614822489465,0.23658341582213985
3.314706,0.1891681841082428,0.011859420755425005,0.03451131044873285,0.23553891531240065
3.317008,0.18886101563340302,0.011301944665655924,0.035071672107306384,0.2352346324063653
3.31931,0.1876789567581809,0.010780558625775477,0.03559130695531811,0.2340508223392745
3.321611,0.1854144479540505,0.010403916722150498,0.03632586159882476,0.2321442262750257
3.323913,0.18222107345843172,0.009691714141901434,0.038441202325716635,0.23035398992604986
3.326214,0.17959296746603254,0.009356537401978287,0.040734661513258434,0.2296841663812693
3.3285160000000005,0.1754236215703238,0.008995636903091969,0.04346777398108211,0.2278870324544979
3.330818,0.17026358374058706,0.008508421229595439,0.0475586103624548,0.2263306153326373
3.3331190000000004,0.1647811662176079,0.008281514639338189,0.05175739732603957,0.2248200781829857
3.335421,0.1600058250081178,0.007753217738840769,0.05649250240943245,0.22425154515639106
3.3377230000000004,0.1552383347500613,0.0074142016319081955,0.06176588835049188,0.22441842473246135
3.340024,0.15173631972620896,0.0071849914214452875,0.06698529900044525,0.2259066101480995
3.3423260000000004,0.14867493935156767,0.006855189795335346,0.07256094657169848,0.2280910757186015
3.344627,0.14575782020951888,0.006572996320142317,0.07684854742337588,0.2291793639530371
3.3469290000000003,0.1427577753929527,0.006185988125591883,0.08059590467952836,0.2295396681980729
3.349231,0.14040935954537564,0.005931822029567688,0.08341832171990927,0.22975950329485265
3.351532,0.13890590234584033,0.005733326755180213,0.08570932748512808,0.2303485565861486
3.3538339999999995,0.1375501411701497,0.005405060875874039,0.08661954716696163,0.2295747492129853
3.356135,0.1362488459700297,0.005056446351417892,0.08725203944183142,0.22855733176327905
3.3584370000000003,0.13518504205077625,0.005063357212034865,0.087208368524482,0.2274567677872931
3.360739,0.13332731066779951,0.004608008284716593,0.08716567897606177,0.22510099792857788
3.3630400000000003,0.13129931177560647,0.00445212998413378,0.08779620851307315,0.2235476502728134
3.365342,0.12896316303964447,0.004224839457175588,0.0896789648037445,0.22286696730056452
3.3676440000000003,0.12772761955778092,0.004007531284441911,0.09219568542267943,0.2239308362649023
3.3699449999999995,0.12584093779139274,0.003882367919934528,0.09586649590235427,0.22558980161368156
3.372247,0.12421088399999057,0.0035145565604312373,0.09862610533126637,0.22635154589168816
3.3745480000000003,0.12343314912359912,0.0034661805361124324,0.10144655963378887,0.2283458892935004
3.37685,0.12254550092713715,0.003343320791810707,0.10400155364096264,0.2298903753599105
3.3791519999999995,0.12159651717260014,0.003079940214963883,0.10550501084049796,0.230181468228062
3.381453,0.12038845202075425,0.0029639913312791296,0.106860281331724,0.23021272468375736
3.3837550000000003,0.11948313918356668,0.00267872636247856,0.10748295991730177,0.229644825463347
3.386057,0.11898165966074516,0.002697539260824762,0.10753104699483257,0.2292102459164025
3.388358,0.1183977451478708,0.002519008694886317,0.1075374258928724,0.22845417973562954
3.39066,0.11773875591191263,0.002299396901946983,0.1068833435015602,0.2269214963154198
3.392961,0.11725199692302912,0.002320897357199785,0.10693731879266624,0.22651021307289515
3.395263,0.11732461822378995,0.0021600278795047127,0.10625968354705323,0.2257443296503479
3.397565,0.11718575452030808,0.001992631477893612,0.10630875199351324,0.2254871379917149
3.3998660000000003,0.11693746818122032,0.0020471504894275017,0.10626311833830543,0.22524773700895326
3.402168,0.1162220502318331,0.0019388803397616067,0.10698148039448026,0.22514241096607496
3.40447,0.1158928009560863,0.001926594365331434,0.1069299585256972,0.22474935384711492
3.406771,0.11538150774397278,0.0018536463921522844,0.10692456099658663,0.2241597151327117
3.409073,0.1147769844835852,0.0015119427283131106,0.10690934977818403,0.22319827699008232
3.411374,0.11432064793150695,0.0015345949936687408,0.10650600714828257,0.22236125007345825
3.413676,0.11386823685514545,0.001538050423977227,0.10585879433947476,0.22126508161859745
3.415978,0.11333437215766033,0.001574140473865859,0.10520765605495017,0.22011616868647635
3.418279,0.11228430740341568,0.001134532951286247,0.1046114744304608,0.21803031478516274
3.420581,0.11222493458319907,0.0011483546725201913,0.10339850243396886,0.21677179168968813
3.422883,0.11172590848270053,0.0011483546725201913,0.1021394060978045,0.21501366925302526
3.425184,0.11202031916146073,0.0011479707358192485,0.10090091850915334,0.2140692084064333
3.427486,0.1114604481873518,0.0011479707358192485,0.09973308948340463,0.21234150840657567
3.429787,0.11122001279969763,0.0011475867991183053,0.09908538599013224,0.21145298558894815
3.432089,0.11126172097918867,0.0011429795587069907,0.09725758635949612,0.20966228689739175
3.434391,0.11076514830101317,0.0011406759385013336,0.09602351493102636,0.20792933917054088
3.436692,0.11036327772450552,0.0007809272497178429,0.09485421385188383,0.2059984188261072
3.438994,0.11021361896280242,0.0007686412752876705,0.09304309749304417,0.20402535773113425
3.441296,0.11025728988015186,0.0007674894651848418,0.09059163790790106,0.20161641725323776
3.443597,0.10992264307529444,0.0007674894651848418,0.08830701104072207,0.19899714358120132
3.445899,0.10889514980642144,0.0007674894651848418,0.08592866344080441,0.19559130271241068
3.4482,0.10824842768207824,0.0007674894651848418,0.08354442762731155,0.19256034477457465
3.450502,0.10752417741232817,0.0007674894651848418,0.08117736577007971,0.18946903264759274
3.452804,0.10645890143968093,0.0007674894651848418,0.07893886324257314,0.1861652541474389
3.455105,0.10584505517446596,0.0007674894651848418,0.07724698320863133,0.18385952784828213
3.457407,0.105260649977127,0.0007674894651848418,0.07487599587568268,0.1809041353179945
3.459709,0.10482933833274334,0.0007674894651848418,0.07268263631891933,0.17827946411684753
3.46201,0.1040996905338827,0.0007674894651848418,0.07040487903424475,0.17527205903331228
3.464312,0.10378221768528632,0.0007690252119886135,0.06816392308441517,0.17271516598169012
3.466613,0.10327632200228336,0.0007793915029140718,0.06638077574005767,0.17043648924525512
3.468915,0.10288966264417836,0.0005332880776096775,0.06486407005997817,0.16828702078176622
3.471217,0.10149906287150112,0.00038624032114854974,0.06315501606977532,0.16504031926242496
3.473518,0.1003209294719958,0.00041388376361643797,0.062026441801194626,0.16276125503680686
3.47582,0.09940482157658703,0.0004987337745248172,0.06043515208249588,0.16033870743360773
3.478122,0.0988518201849825,0.00038201701743817787,0.05988852958893112,0.1591223667913518
3.4804230000000005,0.09828164483711696,0.00038393670094289236,0.05878105475232826,0.1574466362903881
3.482725,0.0972350148741245,0.0003843206376438353,0.05824179252573253,0.15586112803750085
3.4850260000000004,0.09634295051748118,0.0003843206376438353,0.057181423397731274,0.1539086945528563
3.487328,0.0957708124317572,0.00038393670094289236,0.05608229019702661,0.1522370393297267
3.4896300000000005,0.09498817071071974,0.00038393670094289236,0.05499934958365375,0.15037145699531634
3.491931,0.09422662842166007,0.00038393670094289236,0.053979707266214316,0.14859027238881728
3.4942330000000004,0.09346803023938799,0.0003843206376438353,0.053306978865247316,0.14715932974227916
3.496535,0.09301365642516814,0.0003843206376438353,0.05274710789113838,0.14614508495395034
3.4988360000000003,0.09222021964590944,0.0003843206376438353,0.0521357150482464,0.14474025533179968
3.501138,0.0913207950222971,0.00038393670094289236,0.05217889528113123,0.14388362700437124
3.503439,0.09054796699055163,0.00038393670094289236,0.05214700079093221,0.14307890448242674
3.5057410000000004,0.0900033072348453,0.0003843206376438353,0.05306654347759317,0.14345417135008232
3.508043,0.0893472621056747,0.0003843206376438353,0.05367597358262675,0.1434075563259453
3.5103440000000004,0.0883600049628989,0.0003843206376438353,0.05548758062593104,0.14423190622647378
3.512646,0.08767108397460008,0.00038163308073723497,0.058171624647294674,0.146224341702632
3.5149470000000003,0.08728736872328265,0.00036781135950329086,0.0626191886344318,0.15027436871721775
3.517249,0.08636095645411727,0.0006676659229396901,0.06829395446753425,0.15532257684459122
3.5195510000000003,0.08547870578676592,0.0007724806422970995,0.07617336560008588,0.1624245520291489
3.5218519999999995,0.08522698465642599,0.0005847355955360253,0.08420881439238037,0.1700205346443424
3.524154,0.08479469164311311,0.0005824319753303678,0.09399796946115634,0.1793750930795998
3.526456,0.08418918701379635,0.0007617304146706987,0.1039367832916354,0.18888770072010244
3.528757,0.08371322308313406,0.0007682573385867277,0.11300266945959052,0.1974841498813113
3.5310589999999995,0.08308269354612267,0.0007674894651848418,0.1213447960422602,0.20519497905356773
3.53336,0.0826459843726284,0.0007674894651848418,0.12718933870011434,0.2106028125379276
3.5356620000000003,0.08188689550589175,0.0007674894651848418,0.12978898499356678,0.21244336996464336
3.537964,0.08099875662496521,0.0007674894651848418,0.12872665312770712,0.2104928992178572
3.540265,0.08017636946229513,0.0007674894651848418,0.12391009442319058,0.20485395335067053
3.542567,0.07946438630416007,0.0007674894651848418,0.11659349837153553,0.1968253741408804
3.5448690000000003,0.07873228508297643,0.0007674894651848418,0.1088450999910322,0.18834487453919346
3.5471699999999995,0.07793394145907173,0.0007674894651848418,0.10127531075564336,0.17997674167989994
3.549472,0.07714541152445906,0.0007674894651848418,0.09470062961446396,0.17261353060410786
3.5517730000000003,0.07634608653162518,0.0007674894651848418,0.08844636542866854,0.16555994142547856
3.554075,0.07566207238797235,0.0007674894651848418,0.08283636994489332,0.15926593179805051
3.556377,0.07450405705151564,0.0007674894651848418,0.07734413873262216,0.15261568524932265
3.558678,0.07387254614557505,0.0007682573385867277,0.07234161061602212,0.1469824141001839
3.5609800000000003,0.07277243157594117,0.0007613464779697557,0.06730129979564785,0.1408350778495588
3.563282,0.07221157923290306,0.0007003005425198356,0.06339839556421706,0.13631027533963996
3.565583,0.07134061430823753,0.0006534602650048027,0.05972758508454223,0.13172165965778454
3.567885,0.07042843188854556,0.0007717127688952138,0.056521452792843874,0.12772159745028466
3.570186,0.06974343637596353,0.0007674894651848418,0.054071955945559184,0.12458288178670755
3.572488,0.0688768876114794,0.0007671055284838991,0.05140017903581055,0.12104417217577385
3.57479,0.06814871186601255,0.0007674894651848418,0.04883046449469878,0.1177466658258962
3.577091,0.06734202660620968,0.0007671055284838991,0.04624210394393221,0.1143512360786258
3.579393,0.0663871546380975,0.0007671055284838991,0.04366208502906384,0.11081634519564523
3.581695,0.06592394850351481,0.0007717127688952138,0.041579620161300165,0.10827528143371018
3.583996,0.06512609556407473,0.0005951018864614832,0.039254266483559334,0.10497546393409556
3.586298,0.06440773350789987,0.00037126678981177694,0.03675079434516862,0.10152979464288027
3.588599,0.06349407903481412,0.0003824009541391209,0.034744385569417995,0.09862086555837124
3.590901,0.06299014608966963,0.0003843206376438353,0.03255495148837146,0.09592941821568493
3.593203,0.06232575932460083,0.0003843206376438353,0.030373859043223126,0.09308393900546777
3.595504,0.06161819232664719,0.00038393670094289236,0.02838462422373352,0.0903867532513236
3.597806,0.06109708542524168,0.00038393670094289236,0.026532781054331985,0.08801380318051655
3.600108,0.060283039898469774,0.0003843206376438353,0.02513678375254413,0.08580414428865774
3.602409,0.059947411724683174,0.0003843206376438353,0.02322066091827997,0.08355239328060697
3.604711,0.059466540949374876,0.00038393670094289236,0.02174566341769147,0.08159614106800922
3.607012,0.05873296767479742,0.00038393670094289236,0.019902161884188137,0.07901906625992845
3.609314,0.05810832635136124,0.0003843206376438353,0.0186837923585856,0.07717643934759066
3.611616,0.05762254873140695,0.0003843206376438353,0.017404577959372617,0.07541144732842339
3.613917,0.05700379562154598,0.0003843206376438353,0.015925654983067312,0.07331377124225713
3.616219,0.05650182541425986,0.00038393670094289236,0.014989919709074543,0.0718756818242773
