Wavelength,H2O_CH4_10_0.6_a_V3,H2O_CH3OH_CO_NH3_120K_NASA,HNCO_NH3,all
3.351532,0.03702554132522474,0.1112731792570787,0.0092132178106433,0.15751193839294675
3.3538339999999995,0.03612636311383762,0.10902598014107194,0.009193811086656529,0.1543461543415661
3.356135,0.035484946005659435,0.10643941215945037,0.009187839786968287,0.1511121979520781
3.3584370000000003,0.034610648209639966,0.10455596471611872,0.009167437846366809,0.14833405077212553
3.360739,0.03390752767134999,0.10298202963996077,0.009157485680219749,0.14604704299153048
3.3630400000000003,0.0332894981536174,0.10227492823521196,0.00915101677222416,0.14471544316105353
3.365342,0.032753574006598084,0.10245406722585908,0.009132605264852094,0.14434024649730925
3.3676440000000003,0.03202358261971102,0.10363737978074486,0.009121160273782972,0.14478212267423884
3.3699449999999995,0.031516519754518184,0.1049217068220233,0.009110710499328552,0.14554893707587002
3.372247,0.03088157155433558,0.10673648431894016,0.009098270291644728,0.14671632616492047
3.3745480000000003,0.030347140232238314,0.10874582666403212,0.009083342042424131,0.14817630893869455
3.37685,0.029756976779717493,0.11003612500499882,0.009075877917813837,0.14886897970253016
3.3791519999999995,0.029111081196773126,0.11091340845086238,0.009035074036610878,0.1490595636842464
3.381453,0.028643329387861176,0.1113199544379699,0.00900870079632116,0.14897198462215222
3.3837550000000003,0.02820841972723453,0.1107093890448476,0.008981332339416741,0.1478991411114989
3.386057,0.02780933786473732,0.11023317789471067,0.00895147584097555,0.14699399160042353
3.388358,0.027191805955312082,0.1090518557730543,0.0089116671763873,0.1451553289047537
3.39066,0.026702159380876597,0.10725150891705068,0.008885791544404938,0.1428394598423322
3.392961,0.02632099141744409,0.10573778444608244,0.00885792547919316,0.14091670134271972
3.395263,0.02607616813022635,0.10398968646235086,0.008827073764137267,0.1388929283567145
3.397565,0.02565220585236148,0.10279293848316656,0.008789255532778428,0.13723439986830646
3.3998660000000003,0.025474062078329057,0.10102195051729676,0.008763379900796068,0.13525939249642188
3.402168,0.02518594686837159,0.10018547095263614,0.008734518618969584,0.1341059364399773
3.40447,0.024699285943780225,0.09895787125839596,0.008702671687298982,0.13235982888947515
3.406771,0.024446003315337483,0.09768797485803077,0.008667839105784265,0.1308018172791525
3.409073,0.024170825921371198,0.09647381058808913,0.008641465865494549,0.12928610237495486
3.411374,0.023885198752950497,0.09485757880580613,0.008611111758746008,0.12735388931750266
3.413676,0.023266671626910547,0.09235162336997574,0.008578767218768053,0.12419706221565432
3.415978,0.023168145182054626,0.08988696942365566,0.008547915503712158,0.12160303010942244
3.418279,0.02275214463710741,0.0874486887176253,0.008519054221885676,0.1187198875766184
3.420581,0.022469503118530826,0.0850755946998582,0.008487207290215078,0.1160323051086041
3.422883,0.02216247879289394,0.08308864472859713,0.008455857966851828,0.11370698148834288
3.425184,0.021959952211801217,0.08086184755319184,0.008428987118254759,0.11125078688324784
3.427486,0.021749463897790842,0.07966410435739285,0.0083956473616621,0.10980921561684577
3.429787,0.021733042823648185,0.07844695443760709,0.008364298038298853,0.10854429529955413
3.432089,0.021405118949102468,0.07727160361563896,0.008335436756472369,0.10701215932121383
3.434391,0.02133993226083921,0.07607833889460616,0.008310556341104714,0.10572882749655008
3.436692,0.021448908480149548,0.07475271036381739,0.008272738109745877,0.10447435695371282
3.438994,0.02166536809384816,0.07315737813044325,0.00824337921961204,0.10306612544390344
3.441296,0.021899243998304133,0.07097437048608504,0.008217503587629675,0.10109111807201884
3.443597,0.022045540840665952,0.06934122002135205,0.008191627955647316,0.09957838881766533
3.445899,0.02213311990276011,0.0674294089045013,0.008151819291059062,0.09771434809832047
3.4482,0.02185993294202324,0.06584701448711834,0.0081259436590767,0.09583289108821827
3.450502,0.021094611365314108,0.06464280238332375,0.008100068027094337,0.0938374817757322
3.452804,0.020295452423704983,0.06289321157467014,0.008071206745267855,0.09125987074364296
3.455105,0.019611241001094414,0.06178254983265793,0.00803388612221637,0.0894276769559687
3.457407,0.01925495345302957,0.06064153398389719,0.008009503315156066,0.08790599075208283
3.459709,0.018804120326567628,0.05954928374925706,0.00797964681671488,0.08633305089253958
3.46201,0.018752866670910258,0.05842468897463896,0.00796571378410899,0.0851432694296582
3.464312,0.018509038600307226,0.05730706071632384,0.007954268793039869,0.08377036810967092
3.466613,0.01834731590041745,0.05617102095063662,0.007945809451814865,0.08246414630286894
3.468915,0.01823236838141888,0.055522637326155484,0.007939340543819274,0.08169434625139363
3.471217,0.018108463912887948,0.054516473328687434,0.007931378810901623,0.08055631605247701
3.473518,0.018019392025871737,0.05392680748447398,0.007920431428139856,0.07986663093848557
3.47582,0.017847219551527554,0.05328389755137373,0.007907991220456026,0.07903910832335731
3.478122,0.01761384125537894,0.05292561957007947,0.007898039054308964,0.07843749987976738
3.4804230000000005,0.01745311377210387,0.05249817403406313,0.007891570146313373,0.07784285795248037
3.482725,0.017516310027137716,0.05200554180978352,0.007884603630010428,0.07740645546693166
3.4850260000000004,0.017222721125799367,0.05181794347791139,0.007874651463863366,0.07691531606757411
3.487328,0.01715355357107728,0.051816450652989336,0.007862211256179539,0.07683221548024616
3.4896300000000005,0.017192367019050823,0.05182490999421434,0.007851263873417771,0.07686854088668292
3.491931,0.016935601132456606,0.05178360850470403,0.007843799748807471,0.0765630093859681
3.4942330000000004,0.016762433441497717,0.05243597299564399,0.007837828449119233,0.07703623488626092
3.496535,0.016640021797888843,0.0524061164972028,0.007828871499586878,0.07687500979467853
3.4988360000000003,0.016772385607644782,0.05285794484027945,0.007816928900210405,0.07744725934813464
3.501138,0.01668331372062857,0.053775036950731284,0.007804986300833928,0.07826333697219379
3.503439,0.016538509703188806,0.05435076976233885,0.0077975221762236315,0.07868680164175129
3.5057410000000004,0.016387734386060806,0.05542013001484074,0.0077910532682280405,0.07959891766912959
3.508043,0.016241935152006334,0.056491978308879386,0.007784086751925095,0.08051800021281083
3.5103440000000004,0.0160851885351901,0.0583172055802507,0.007735321137804487,0.0821377152532453
3.512646,0.015948346250667992,0.06042756241173534,0.007699990947982417,0.08407589961038574
3.5149470000000003,0.016010049680779778,0.06386951907369698,0.007653215767091222,0.08753278452156799
3.517249,0.015857283930422364,0.06800563932441625,0.0076039525446632596,0.09146687579950187
3.5195510000000003,0.015747312494497318,0.07301506215454025,0.007557674972079419,0.09632004962111697
3.5218519999999995,0.015752786185878203,0.07881369176012634,0.007515875874261756,0.1020823538202663
3.524154,0.01579359006708116,0.08399080858982838,0.007472583951522033,0.10725698260843156
3.526456,0.01577119769325027,0.08875988660750081,0.007428296812167605,0.11195938111291867
3.528757,0.015652766916100225,0.09241730766654636,0.007386497714349941,0.11545657229699653
3.5310589999999995,0.0158697241381062,0.09422014256408676,0.007341215358380806,0.11743108206057375
3.53336,0.015604996518594325,0.094502286474356,0.007292947352567552,0.11740023034551784
3.5356620000000003,0.015554738079551655,0.09234515446198016,0.007246172171676357,0.11514606471320815
3.537964,0.015659733432403167,0.08808214409288584,0.007211339590161636,0.11095321711545064
3.540265,0.01595282472543416,0.08325584111986778,0.007161578759426323,0.10637024460472826
3.542567,0.016102107217640105,0.07839818882348648,0.007117789228379247,0.10161808526950583
3.5448690000000003,0.016332002255637253,0.07344300529886395,0.007076487738868938,0.09685149529337014
3.5471699999999995,0.016613648557599132,0.0696572012965213,0.0070317029912071545,0.09330255284532757
3.549472,0.016823639263302152,0.06596345483103896,0.006982439768779196,0.08976953386312032
3.5517730000000003,0.0166012083499153,0.06281359424549361,0.006948602403879181,0.08636340499928809
3.554075,0.01617276759728425,0.06003644228215577,0.006901329614680633,0.08311053949412066
3.556377,0.015405455587345716,0.05760015200935481,0.006853559217174733,0.07985916681387528
3.558678,0.014773493037007234,0.05488719151766553,0.006810764902742364,0.07647144945741513
3.5609800000000003,0.01426941582165851,0.052475781660232236,0.0067694634132320535,0.07351466089512279
3.563282,0.013923080439740727,0.05036542482874759,0.006723185840648212,0.07101169110913652
3.565583,0.013788228588448026,0.04781617747017748,0.006685367609289373,0.06828977366791487
3.567885,0.01345682145575084,0.0457720025435708,0.00664207568654965,0.06587089968587129
3.570186,0.013377204126574336,0.04375519607386854,0.00659430528904375,0.06372670548948663
3.572488,0.013325950470916965,0.04115668549287047,0.006548525324767261,0.0610311612885547
3.57479,0.013141835397196305,0.03918167812098588,0.006495778844187828,0.05881929236237
3.577091,0.013109988465525704,0.037184278375270385,0.006442534755301043,0.05673680159609714
3.579393,0.0131652229876419,0.03516199821418725,0.0063897882747216105,0.05471700947655077
3.581695,0.01295373945701682,0.033657728301058724,0.006337041794142178,0.05294850955221772
3.583996,0.012722849202404964,0.031789209106947686,0.006284295313562747,0.0507963536229154
3.586298,0.012596456692337268,0.029893819064239605,0.006231548832983314,0.04872182458956019
3.588599,0.012627806015700516,0.02835521417790372,0.006178802352403882,0.047161822546008106
3.590901,0.012658160122449056,0.02673052305439572,0.006126553480131802,0.04551523665697658
3.593203,0.012507384805321056,0.025236702915721613,0.006073806999552371,0.04381789472059504
3.595504,0.012332724289440105,0.024017064954399075,0.00602155812728029,0.04237134737111947
3.597806,0.012261068693181255,0.02277204896940153,0.0059693092550082115,0.041002426917591005
3.600108,0.01228893475839303,0.021269271881195064,0.00591656277442878,0.03947476941401688
3.602409,0.012254599785185664,0.020308390239696158,0.005864811510464053,0.03842780153534587
3.604711,0.012118255108970905,0.018914589370800032,0.005812562638191974,0.036845407117962914
3.607012,0.011962503708769372,0.017951219687764357,0.005760313765919896,0.035674037162453626
3.609314,0.011844072931619327,0.017018701719784583,0.005708562501955168,0.03457133715335908
3.611616,0.011857010747610508,0.01607225071919892,0.005656313629683089,0.03358557509649252
3.613917,0.011722158896317808,0.015222833338547116,0.005604562365718361,0.032549554600583286
3.616219,0.01169379522279868,0.014732191547496925,0.005552811101753637,0.031978797872049235
3.618521,0.011741068011997226,0.013791214238292144,0.005496083754715379,0.03102836600500475
