Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,CO_NH3_10K,H2O_CH3OH_CO_NH3_120K_NASA,all
2.921129,0.49337629039832004,0.0004125970799785073,0.1863405275966351,0.6801294150749335
2.92343,0.509023133981676,0.0006339771363050036,0.19175938276882712,0.701416493886808
2.925732,0.5230798172920403,0.0009549782179784231,0.19730366749033412,0.7213384630003529
2.928034,0.5388989706981615,0.0013542924945773409,0.20347559769472295,0.7437288608874618
2.930335,0.5525823160592012,0.001815869912018085,0.2085853586203888,0.7629835445916079
2.932637,0.5650682934314021,0.0023242138663578022,0.2163520359517826,0.7837445432495425
2.9349380000000003,0.5769933374827194,0.0028519285756260877,0.22252097973833054,0.8023662457966758
2.93724,0.5884977973429864,0.003361102705177029,0.2286476159388001,0.8205065159869634
2.939542,0.5983954217861227,0.0038171456212096103,0.23570153487884846,0.8379141022861807
2.941843,0.6070447264111082,0.004215629722597304,0.2423189390778282,0.8535792952115336
2.944145,0.6175236649068531,0.004567624012156433,0.2488661624575484,0.8709574513765579
2.946447,0.6264286550752965,0.00490356824763189,0.2550963278098335,0.8864285511327621
2.948748,0.6358741978328986,0.00532336017944101,0.2610203853334332,0.9022179433457728
2.95105,0.6454832496427482,0.005937689835747037,0.2680454355676868,0.919466375046182
2.953351,0.6528087331025106,0.006797751354575474,0.2740292214481031,0.9336357059051892
2.955653,0.6616863945625047,0.007866463576491635,0.2782450479667461,0.9477979061057424
2.957955,0.667237827965303,0.0090920789133292,0.2859982864178561,0.9623281932964882
2.960256,0.6723649715894642,0.010323228751574926,0.29096171286932115,0.9736499132103602
2.962558,0.6793388874269718,0.011340470110395176,0.295984369941296,0.9866637274786628
2.96486,0.683396042635575,0.011951479065856306,0.3032090124345785,0.9985565341360098
2.967161,0.6884981735435284,0.012111979606693015,0.3084228002483667,1.009032953398588
2.969463,0.6919999538126276,0.011823908808398162,0.3145036447086101,1.0183275073296358
2.971764,0.6986802018339171,0.011131542682237046,0.3195835414558676,1.0293952859720217
2.974066,0.7037462032629037,0.010173243763413723,0.3246584608400569,1.0385779078663744
2.976368,0.7092300096922509,0.009097059964596546,0.3298458686295844,1.048172938286432
2.978669,0.7140412519746762,0.007996524359583453,0.3350282990560438,1.0570660753903034
2.980971,0.7206177435435479,0.006909548283020354,0.340172901523186,1.0677001933497543
2.983273,0.7280159491596924,0.0058718292689899036,0.3455479559003792,1.0794357343290617
2.985574,0.7312476847334365,0.004923492452701276,0.3507761780670646,1.0869473552532023
2.987876,0.7392661130718461,0.004106600044856505,0.35556639228376125,1.0989391054004638
2.990177,0.7472808358226692,0.003451591803200484,0.3608229854199347,1.1115554130458043
2.992479,0.7519554345628477,0.0029485056251985216,0.3662010262149687,1.121104966403015
2.994781,0.759098881032431,0.0025790776562036807,0.3709354939653031,1.1326134526539378
2.997082,0.7668125247918633,0.0023225535159353537,0.3758685585020529,1.1450036368098515
2.999384,0.7720814071412023,0.0021545813981976238,0.3801685024565461,1.154404490995946
3.001686,0.7792494031285451,0.0020508094967945792,0.3857252305857233,1.167025443211063
3.003987,0.7865971201138255,0.0019954644827129553,0.391027117725816,1.1796197023223545
3.006289,0.7928831862556173,0.0019774773531364273,0.3958795489808633,1.190740212589617
3.0085900000000003,0.7999654905300257,0.001992420506938466,0.4008370025966466,1.202794913633611
3.010892,0.8075670402649712,0.002061601774540496,0.4050866751841524,1.214715317223664
3.013194,0.8143658670890238,0.002214907463546595,0.41037562118026816,1.2269563957328384
3.015495,0.8229568087095243,0.002453167749167987,0.4146422168022053,1.2400521932608977
3.0177970000000003,0.8299497156834118,0.0027102453395771303,0.4188953735438588,1.2515553345668478
3.020098,0.8371334604179964,0.002912531366045466,0.4237000221134528,1.2637460138974943
3.0224,0.8444885885784498,0.0030265420950536122,0.4283747615069705,1.2758898921804738
3.024702,0.8494193360605345,0.0030636232544882995,0.4324402716609582,1.2849232309759808
3.027003,0.8529604881977388,0.0030389947232219764,0.4366127951209091,1.29261227804187
3.029305,0.8605805658706158,0.002978668657873007,0.4404184869227444,1.3039777214512331
3.031607,0.8671848493463852,0.002915298616749547,0.444351599219122,1.3144517471822568
3.0339080000000003,0.8707134951254853,0.002873789856188329,0.4489402302315623,1.3225275152132359
3.03621,0.8753839250796294,0.002850544950274048,0.4520202224980751,1.3302546925279786
3.038511,0.8801280035870517,0.002836431971683233,0.455967271411043,1.3389317069697781
3.040813,0.8851810354594859,0.0028259164190077247,0.4596540042355517,1.3476609561140456
3.043115,0.8881339255673574,0.0028212120928107864,0.4629216430897302,1.3538767807498984
3.045416,0.8934727508823889,0.002824809518726092,0.4661385128406145,1.3624360732417296
3.047718,0.8958457165329967,0.002836431971683233,0.4694942510210976,1.3681763995257774
3.05002,0.8989607260977709,0.002853588926048536,0.4727365053236289,1.3745508203474484
3.052321,0.9015245295090756,0.002874620031399553,0.4761196190009862,1.3805187685414615
3.054623,0.9050874519733496,0.002899525287736284,0.4778955421436684,1.3858825194047544
3.056924,0.9047071660473008,0.002928581420129137,0.4813239498249451,1.3889596972923748
3.059226,0.9074905255230966,0.0029623418787189273,0.4838265679755634,1.3942794353773789
3.061528,0.90923493087937,0.002998316137871983,0.4868936190980992,1.3991268661153409
3.063829,0.9084275759839944,0.0030345671220954468,0.4888502205201518,1.4003123636262418
3.066131,0.9105939551266634,0.003076075882656665,0.4909446948991896,1.4046147259085098
3.068433,0.9092358572762664,0.0031364019480056354,0.4929022917938558,1.4052745510181277
3.070734,0.9081732800358812,0.003228551396451539,0.494499029866088,1.4059008612984203
3.073036,0.9071760137767052,0.003359995804895397,0.4960101572935496,1.4065461668751502
3.075337,0.9056507012864744,0.003535992949674961,0.4975670764612374,1.406753770697387
3.077639,0.9036524631805364,0.003746304003185132,0.4983659432336604,1.4057647104173818
3.079941,0.8989195014358727,0.003925068398668778,0.4990538148096656,1.401898384644207
3.082242,0.897444677576506,0.0039945263913412155,0.4995764379318113,1.4010156418996589
3.084544,0.8929136703552986,0.0039234080482463286,0.5010965246127955,1.3979336030163405
3.086846,0.8890510584949788,0.003759310081494314,0.5010835834688186,1.3938939520452918
3.089147,0.8862463918905612,0.003557577505166794,0.5010616830713192,1.3908656524670473
3.0914490000000003,0.8807991781386292,0.0033782596595423324,0.4998452155374865,1.384022653335658
3.09375,0.8722503875769234,0.0032863869361668373,0.4997153063614102,1.3752520808745003
3.096052,0.8707857540834193,0.0033367508989811142,0.4983724138056488,1.3724949187880493
3.098354,0.8640161087616091,0.0035293515479851664,0.4983281152743431,1.3658735755839368
3.100655,0.858913051456759,0.003843157777827974,0.4969120554814813,1.3596682647160685
3.102957,0.8520558616282213,0.004246899655553422,0.4950216529882338,1.351324414272009
3.105259,0.8459578540564369,0.004684678716939068,0.4941147774372341,1.34475731021061
3.10756,0.8385045278249454,0.005096168896635943,0.4923328814588703,1.3359335781804516
3.109862,0.8320183599534908,0.0054321131321114005,0.489965647583703,1.3274161206693054
3.112163,0.8251319886227106,0.005654323363649121,0.4885047915232287,1.3192911035095884
3.114465,0.8172177799351672,0.0057309762081521705,0.4860539379485183,1.3090026940918378
3.116767,0.8104059835545622,0.0056709268678736095,0.4831421805537058,1.2992190909761416
3.119068,0.8024537925942585,0.005508489251544043,0.4813971170620455,1.2893593989078478
3.12137,0.795734172704864,0.005272719491556323,0.4781100664919016,1.279116958688322
3.123672,0.7878760110295642,0.004976623666219635,0.4756512491362822,1.268503883832066
3.125973,0.7799117769096048,0.00462988715299826,0.4730087670834515,1.2575504311460546
3.128275,0.7719229932718861,0.0042457927552717895,0.4699347476526205,1.2461035336797783
3.130576,0.7635150150384616,0.003846201753602464,0.466774619840712,1.2341358366327762
3.132878,0.7556151655028152,0.003453805603763749,0.4637030890914149,1.2227720601979941
3.13518,0.7471289067316291,0.0030791198584311547,0.4606738659281963,1.2108818925182565
3.137481,0.7394638988092674,0.002724635043238352,0.457651611073273,1.1998401449257792
3.139783,0.7304523729977165,0.0023922882336782,0.4546482701980084,1.1874929314294032
3.142085,0.72352431380659,0.0020848466804547785,0.4505937102427704,1.1762028707298149
3.144386,0.7130615872565351,0.0018056310844129847,0.4474529941468273,1.1623202124877754
3.146688,0.7059894733479893,0.0015571319711864928,0.4444277528740632,1.151974358193239
3.148989,0.6964573124805564,0.0013379657154232614,0.44089730924989134,1.1386925874458709
3.151291,0.6874559770348679,0.0011473021419120667,0.437580892237646,1.126184171414426
3.153593,0.6779882007517479,0.000982373999948827,0.433580087803543,1.1125506625552395
3.155894,0.6698947342647147,0.0008412442140406857,0.4305339416058929,1.1012699200846483
3.158196,0.6605909302322905,0.0007203153582723372,0.4266008293095155,1.0879120749000784
3.160498,0.6509225890210593,0.0006182038072917406,0.422524368956778,1.0740651617851291
3.162799,0.6424330878607352,0.0005324190354652233,0.4191860515470333,1.0621515584432335
3.165101,0.6332353562729702,0.00046157741744074464,0.4149542974665724,1.048651231156983
3.167402,0.623290948786556,0.0004023582523734069,0.4116612740607469,1.0353545810996765
3.1697040000000003,0.6145832811570856,0.0003517175644887209,0.4075206057244315,1.0224556044460058
3.172006,0.6052053653729346,0.00030716482815301347,0.40323360291391536,1.008746133115003
3.174307,0.5951914781192763,0.0002689767684366929,0.3994398567834434,0.9949003116711564
3.176609,0.5854568995299391,0.00023715338533975908,0.3947905019415727,0.9804845548568516
3.1789110000000003,0.5766135147551188,0.00021114122872139575,0.3909634074785449,0.9677880634623849
3.181212,0.5679359550247874,0.00018927994815915431,0.38667540919541504,0.9548006441683616
3.183514,0.5579475436857854,0.00016963246816017772,0.3825830212808598,0.9407001974348052
3.1858150000000003,0.548618263738705,0.00015192206365405804,0.3780436661627932,0.9268138519651524
3.188117,0.5400046253942382,0.0001364254597112033,0.3735799669633609,0.9137210178173104
3.190419,0.530251055668521,0.0001228659312612054,0.36970907170533424,0.9000829933051164
3.19272,0.520587809640221,0.00011069002816324811,0.3648412106247759,0.8855397102931601
3.1950220000000003,0.5115151416334953,9.906757520610706e-05,0.3601047519292143,0.8717189611379157
3.197323,0.5022775749791771,8.689167210814977e-05,0.35530806714052915,0.8576725337918145
3.199625,0.4931233840455517,7.499249408060059e-05,0.3505507035200817,0.8437490800597142
3.201927,0.4837311091095036,6.309331605305142e-05,0.3459187694489493,0.8297129718745059
3.204228,0.4746630730872607,5.202431323672661e-05,0.34132466333713396,0.8160397607376315
3.20653,0.4655357476636363,4.2338935772442404e-05,0.3366792903857179,0.8022573769851267
3.208832,0.4558396145455075,3.431390873060692e-05,0.3311862725038118,0.7870602009580498
3.211133,0.4469211916220636,2.739578197040391e-05,0.3268111703669909,0.7737597577710249
3.213435,0.4380791964425881,2.0477655210200895e-05,0.3213231298481529,0.7594228039459512
3.215736,0.4285822386572255,1.3006078309181653e-05,0.31632635506413204,0.7449215997996668
3.218038,0.4199051421253425,6.364676619386767e-06,0.3118676332277679,0.7317791400297298
3.22034,0.4111951585036305,1.6603504224487218e-06,0.3061959280117187,0.7173927468657717
3.222641,0.40182465389465216,1.937075492856842e-06,0.30157793055717674,0.7034045215273217
3.224943,0.3931443149736311,6.918126760203007e-06,0.29611726553521306,0.6892684986356044
3.227245,0.3844269201767465,1.5496603942854737e-05,0.2908930252589819,0.6753354420396713
3.229546,0.3759744748922858,2.573543154795519e-05,0.2860878789530812,0.6620880892769151
3.231848,0.3670166801007369,3.431390873060692e-05,0.28106323093587915,0.6481142249453467
3.234149,0.35905012998853625,3.929495999795307e-05,0.2757364569804461,0.6348258819289803
3.236451,0.350363306289239,4.316911098366676e-05,0.2707147953810849,0.6211212707813076
3.238753,0.3420919715980612,4.925706253264541e-05,0.26564385788734995,0.6077850865479438
3.241054,0.3341240318905156,5.783553971529713e-05,0.25992884961260865,0.5941107170428395
3.2433560000000003,0.3260754956529669,6.696746703876511e-05,0.25517198372846794,0.5813144468484737
3.245658,0.3185119281907815,7.333214365815187e-05,0.2500268835250189,0.5686121438594587
3.247959,0.31014471142080696,7.720629464386556e-05,0.2448091138207764,0.5550310315362272
3.250261,0.30278217208518104,7.942009520713053e-05,0.24014482688970154,0.5430064190700897
3.252562,0.2956118601055969,8.135717069998736e-05,0.23453981833876425,0.5302330356150611
3.254864,0.28888529223947806,8.384769633366044e-05,0.2292921844561133,0.518261324391925
3.257166,0.2811684060909075,8.772184731937412e-05,0.22481653958531775,0.5060726675235446
3.259467,0.2749217118172207,9.27028985867203e-05,0.21952211848982714,0.4945365332056345
3.261769,0.26783245956608803,9.796067492447459e-05,0.21434665637166306,0.4822770766126755
3.264071,0.2616024404365398,0.00010155810083978014,0.20964155506343013,0.4713455536008097
3.266372,0.2555678910521714,0.00010377190140304512,0.20485781141872197,0.4605294743722965
3.2686740000000003,0.2495676183529769,0.0001062624270367182,0.1999162853647565,0.4495901661447701
3.270975,0.2435349217624017,0.00011041330309283999,0.194954352122212,0.4385996871877065
3.273277,0.23795430685736102,0.00011567107943059426,0.1899919211433606,0.4280618990801522
3.275579,0.2328572711323388,0.0001214823059091648,0.1858846011396012,0.4188633545778492
3.27788,0.22772920111128095,0.00012646335717651097,0.1811954273931861,0.4090510918616436
3.280182,0.2226391133629832,0.00013033750816222466,0.1764539913345564,0.3992234422057018
3.282484,0.21800481288780627,0.0001322745836550815,0.17184793955137787,0.3899850270228392
3.284785,0.21326119757883205,0.00013310475886630586,0.16769831196153995,0.3810926142992383
3.287087,0.20885386434331893,0.00013421165914793832,0.16306488468148708,0.3720529606839539
3.289388,0.2047137966124712,0.00013725563492242768,0.15935226956902446,0.3642033218164181
3.29169,0.20091695893180905,0.0001419599611193657,0.1553823247859434,0.3564412436788718
3.293992,0.1969116819494147,0.00014666428731630374,0.1509430146655447,0.3480013609022757
3.296293,0.1934353775949716,0.00015053843830201743,0.14739315932540747,0.3409790753586811
3.298595,0.1902504250645052,0.00015275223886528238,0.143457558347496,0.3338607356508665
3.300897,0.18749485749560688,0.000154135864217323,0.13988630034616614,0.3275352937059904
3.3031980000000005,0.18461607913946249,0.0001552427644989555,0.13630508761870022,0.3210764095226617
3.3055,0.1827072383340448,0.0001571798399918123,0.13280749459077762,0.3156719127648142
3.307801,0.18117451466864146,0.00016160744111834224,0.1292541550964928,0.3105902772062525
3.310103,0.18001698174635586,0.00016686521745609654,0.12652456918997113,0.3067084161537831
3.3124050000000005,0.1790660353320092,0.0001671419425265047,0.12307973621056993,0.30231291348510564
3.314706,0.17857180258768,0.00015856346534385294,0.12078865599034397,0.29951902204336783
3.317008,0.17828184035904826,0.0001452806619642631,0.11810336861512802,0.2965304896361405
3.31931,0.17716599529710908,0.0001353185594295708,0.11619554535114232,0.29349685920768104
3.321611,0.17502833445823435,0.00013421165914793832,0.1143633780057911,0.2895259241231733
3.323913,0.17201383895673994,0.0001391927104152845,0.1129995805251439,0.28515261219229915
3.326214,0.1695329480676797,0.00014500393689385503,0.1117422986141531,0.28142025061872666
3.3285160000000005,0.16559715085252946,0.00014943153802038494,0.11163329436296268,0.2773798767535125
3.330818,0.1607261559702745,0.0001535824140765067,0.11097827338320657,0.2718580117675576
3.3331190000000004,0.1555508397074907,0.00015911691548466916,0.11180103149835613,0.2675109881213315
3.335421,0.1510429924086979,0.0001652048670336478,0.11252623329737182,0.26373443057310336
3.3377230000000004,0.1465425562850778,0.0001690790180193615,0.11376360575609043,0.2604752410591876
3.340024,0.14323670895960675,0.0001690790180193615,0.11439125123897223,0.2577970392165983
3.3423260000000004,0.1403468138407033,0.0001671419425265047,0.11523143012486,0.2557453859080898
3.344627,0.13759309906559816,0.00016631176731528028,0.11532500455053946,0.25308441538345283
3.3469290000000003,0.13476110375273145,0.0001682488428081371,0.1146047801145918,0.24953413271013136
3.349231,0.1325442359791985,0.00017156954365303456,0.11327234002127334,0.2459881455441249
3.351532,0.1311249959336271,0.00017406006928670766,0.11130180198263016,0.242600857985544
3.3538339999999995,0.12984517862099199,0.0001746135194275239,0.10905402482109627,0.2390738169615158
3.356135,0.1286167763361175,0.00017489024449793202,0.10646679149832104,0.2352584580789365
3.3584370000000003,0.1276125621002171,0.0001759971447795645,0.10458285957706202,0.2323714188220587
3.360739,0.12585889277497775,0.0001776574952020132,0.10300851963863608,0.22904506990881585
3.3630400000000003,0.12394449358818052,0.00017876439548364568,0.10230123634666538,0.2264244943303295
3.365342,0.12173920577585495,0.0001790411205540538,0.10248042141711536,0.2243986683135244
3.3676440000000003,0.1205728720830518,0.00017931784562446194,0.10366403835469898,0.2244162282833752
3.3699449999999995,0.11879187404936307,0.00018070147097650253,0.1049486957625641,0.22392127128290368
3.372247,0.11725312880413195,0.00018346872168058373,0.10676394007348393,0.22420053759929645
3.3745480000000003,0.11651895926358667,0.00018568252224384875,0.10877379928036476,0.2254784410661953
3.37685,0.11568103327062362,0.0001854057971734406,0.11006442952391156,0.22593086859170866
3.3791519999999995,0.1147852074716239,0.0001840221718214,0.11094193863280974,0.22591116827625504
3.381453,0.1136448128919252,0.00018374544675099186,0.11134858919546987,0.22517714753414608
3.3837550000000003,0.11279021175482362,0.00018706614759588931,0.11073786674701946,0.22371514464943895
3.386057,0.1123168229406676,0.0001920471988632355,0.11026153310140656,0.2227704032409374
3.388358,0.11176561678719826,0.00019592134984894918,0.10907990710905018,0.22104144524609734
3.39066,0.11114354127114004,0.00019702825013058164,0.1072790971510277,0.21861966667229832
3.392961,0.11068404841043283,0.0001981351504122141,0.10576498330572523,0.21664716686657026
3.395263,0.11075260178078028,0.00020090240111629533,0.1040164356599173,0.2149699398418139
3.397565,0.11062151661991322,0.00020616017745404957,0.10281937984204996,0.2136470566394172
3.3998660000000003,0.11038713820507667,0.00021003432843976332,0.10104793632612899,0.21164510885964544
3.402168,0.1097117948674647,0.00021058777858057957,0.10021124159438886,0.21013362424043414
3.40447,0.10940098870865972,0.00020809725294690645,0.09898332612549958,0.20859241208710624
3.406771,0.10891833592553783,0.00020477655210200901,0.0977131030705318,0.20683621554817166
3.409073,0.10834767543724018,0.00020311620167956027,0.09649862648192624,0.205049418120846
3.411374,0.1079169008803272,0.00020311620167956027,0.09488197895742184,0.2030019960394286
3.413676,0.10748983191100052,0.00020505327717241717,0.09237537891634907,0.20007026410452206
3.415978,0.10698587199925716,0.00020865070308772268,0.08991009098874117,0.19710461369108606
3.418279,0.10599462731990897,0.0002125248540734364,0.08747118308539398,0.1936783352593764
3.420581,0.10593858030766548,0.0002152921047775176,0.08509747863823831,0.1912513510506813
3.422883,0.10546750748575093,0.00021667573012955815,0.08311001756516373,0.1887942007810442
3.425184,0.10574542655472703,0.0002175059053407825,0.0808826475922089,0.18684558005227672
3.427486,0.10521691712522413,0.00021888953069282318,0.07968459630172793,0.18512040295764487
3.429787,0.10498994988556028,0.00022054988111527181,0.07846713329528156,0.1836776330619571
3.432089,0.10502932175366522,0.00022248695660812866,0.07729148013860683,0.1825432888488802
3.434391,0.10456056492399217,0.0002238705819601693,0.07609790847488714,0.18088234398083947
3.436692,0.10418120539483974,0.00022553093238261802,0.07477193895355712,0.1791786752807795
3.438994,0.1040399298681102,0.00022746800787547491,0.07317619635393854,0.17744359422992426
3.441296,0.10408115453000834,0.00022968180843873983,0.07099262717598259,0.17530346351442966
3.443597,0.10376525318827214,0.00023106543379078042,0.06935905661704676,0.17335537523910968
3.445899,0.10279531563754543,0.00023051198364996422,0.06744675372629984,0.17047258134749527
3.4482,0.10218482008269457,0.00022885163322751542,0.0658639522706582,0.16827762398658025
3.450502,0.10150113917301327,0.0002271912828050668,0.06465943040818875,0.16638776086400708
3.452804,0.10049553534176796,0.00022636110759384237,0.06290938955346044,0.16363128600282226
3.455105,0.09991607408295276,0.00022663783266425048,0.06179844211667044,0.16194115403228745
3.457407,0.09936440473103514,0.00022857490815710732,0.06065713276516532,0.16025011240435758
3.459709,0.09895725329498513,0.00023106543379078042,0.059564601571727126,0.15875292030050306
3.46201,0.0982684772023726,0.00023244905914282104,0.058439717518346576,0.156940643779862
3.464312,0.0979687878063267,0.00023106543379078042,0.05732180177326132,0.1555216550133788
3.466613,0.09749123020613602,0.00022774473294588304,0.056185469784824235,0.15390444472390616
3.468915,0.09712622982888072,0.00022470075717139366,0.055536919377056605,0.15288784996310872
3.471217,0.09581352542641683,0.00022497748224180181,0.05453049656469578,0.1505689994733544
3.473518,0.09470138595206401,0.00022636110759384237,0.053940679041131215,0.14886842610078904
3.47582,0.09383659444909996,0.00022553093238261802,0.05329760373273843,0.147359729114221
3.478122,0.09331456979787313,0.0002211033312560881,0.052939233591838435,0.14647490672096766
3.4804230000000005,0.09277633320095602,0.0002155688298479257,0.05251167810429247,0.1455035801350964
3.482725,0.09178833091074587,0.00021224812900302824,0.05201891916055497,0.14401949820030385
3.4850260000000004,0.09094623613174822,0.0002125248540734364,0.05183127257288928,0.14299003355871093
3.487328,0.09040614674103792,0.00021501537970710944,0.05182977936396886,0.1424509414847139
3.4896300000000005,0.08966734521600972,0.00021778263041119067,0.051838240881184564,0.1417233687276055
3.491931,0.08894846122425815,0.00021916625576323125,0.0517969287677197,0.14096455624774107
3.4942330000000004,0.08823235642319632,0.00021778263041119067,0.052449461065941776,0.1408996001195493
3.496535,0.08780343466007651,0.00021224812900302824,0.05241959688753345,0.14043527967661298
3.4988360000000003,0.08705444276918584,0.00020533000224282524,0.05287154145411288,0.14013131422554154
3.501138,0.08620540001346376,0.00020007222590507097,0.05378886946755552,0.14019434170692435
3.503439,0.08547586245740142,0.000197858425341806,0.054364750374529536,0.14003847125727276
3.5057410000000004,0.08496171217979559,0.00019730497520098977,0.055434385697854666,0.14059340285285124
3.508043,0.08434241585442713,0.00019564462477854105,0.05650650970271383,0.1410445701819195
3.5103440000000004,0.0834104605764605,0.000193154099144868,0.058332206476076585,0.14193582115168196
3.512646,0.08276012995505637,0.00019149374872241923,0.060443106153238925,0.1433947298570177
3.5149470000000003,0.08239790876849082,0.0001926006490040517,0.06388594818741293,0.1464764576049078
3.517249,0.08152339009811257,0.00019536789970813292,0.06802313236958067,0.14974189036740138
3.5195510000000003,0.08069055928808079,0.00019841187548262225,0.07303384377019216,0.1539228149337556
3.5218519999999995,0.0804529384841062,0.0002003489509754791,0.07883396495339724,0.15948725238847894
3.524154,0.08004486065115958,0.00020173257632751968,0.08401241348940221,0.1642590067168893
3.526456,0.07947327376596534,0.00020283947660915214,0.08878271825382661,0.16845883149640112
3.528757,0.07902397127112061,0.00020283947660915214,0.0924410801088474,0.1716678908565772
3.5310589999999995,0.0784287612650634,0.00020173257632751968,0.09424437874840393,0.17287487258979484
3.53336,0.07801651464608214,0.00019896532562343848,0.09452659523436266,0.17274207520606824
3.5356620000000003,0.07729994664657203,0.00019481444956731664,0.0923689083443606,0.16986366944049994
3.537964,0.0764615574551607,0.00019149374872241923,0.08810480140395745,0.16475785260784054
3.540265,0.07568523685582072,0.00019038684844078677,0.0832772569642504,0.1591528806685119
3.542567,0.07501313590734679,0.00018955667322956242,0.07841835513721461,0.15362104771779095
3.5448690000000003,0.0743220438224928,0.00018761959773670557,0.07346189699404493,0.14797156041427445
3.5471699999999995,0.07356841994711921,0.00018346872168058373,0.06967511917186829,0.14342700784066809
3.549472,0.07282406004071147,0.0001776574952020132,0.06598042256645067,0.13898214010236415
3.5517730000000003,0.07206950976844129,0.0001718462687234427,0.06282975174437154,0.13507110778153628
3.554075,0.07142381113152009,0.00016880229294895336,0.06005188541608976,0.1316444988405588
3.556377,0.07033066279354731,0.00017156954365303456,0.057614968457969776,0.12811720079517014
3.558678,0.06973452639059351,0.00018346872168058373,0.05490131011326592,0.12481930522554
3.5609800000000003,0.06869603546951937,0.00019675152506017356,0.05248927997048622,0.12138206696506575
3.563282,0.06816659964311987,0.00020007222590507097,0.050378380293323866,0.11874505216234882
3.565583,0.06734442239739882,0.00019149374872241923,0.04782847719355904,0.11536439333968028
3.567885,0.06648333648202111,0.0001950911746377248,0.04578377644520183,0.11246220410186067
3.570186,0.06583671144820331,0.00023936718590302403,0.043766451193718935,0.10984252982782526
3.572488,0.06501870298851692,0.00031546658026525715,0.041167272199580336,0.10650144176836253
3.57479,0.06433131649124928,0.00036555381800912687,0.03919175679786911,0.10388862710712753
3.577091,0.0635698182422547,0.0003351140602642336,0.03719384326235163,0.10109877556487057
3.579393,0.06266843406187546,0.000243794787029554,0.03517104291149386,0.09808327176039887
3.581695,0.06223117472668635,0.00015828674027344483,0.03366638605602069,0.09605584752298048
3.583996,0.06147801404976105,0.00013061423323263276,0.031797386223965836,0.09340601450695953
3.586298,0.06079989152145927,0.00014472721182344692,0.029901508631343495,0.09084612736462623
3.588599,0.05993741601073671,0.00016465141689283157,0.02836250797070073,0.08846457539833028
3.590901,0.059461711204339227,0.00016935574308976964,0.026737398928980603,0.0863684658764096
3.593203,0.058834540505349774,0.0001665884923856884,0.025243194535950343,0.0842443235336858
3.595504,0.05816660834291047,0.00016603504224487216,0.02402324284796993,0.08235588623312527
3.597806,0.057674691590822724,0.0001704626433714021,0.022777906608342443,0.08062306084253658
3.600108,0.056906245365103726,0.00017433679435711582,0.021274742961789682,0.07835532512125053
3.602409,0.05658941762647095,0.00017239971886425897,0.020313614153348158,0.07707543149868337
