Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,CO_NH3_10K,H2O_CH3OH_CO_NH3_100K_NASA,all
2.95105,0.02344716575974751,0.010555479841950826,0.28504813324788314,0.3190507788495815
2.953351,0.024405457912989814,0.012084418246610528,0.2907796845196625,0.3272695606792629
2.955653,0.025115814108719745,0.013984276714691529,0.29471419203590066,0.3338142828593119
2.957955,0.025647597382669914,0.016163063134973968,0.3012933497656043,0.34310401028324816
2.960256,0.02602540455602212,0.01835168828372911,0.30646802900582804,0.3508451218455792
2.962558,0.026247267883081803,0.020160046577013882,0.3100753988003485,0.3564827132604441
2.96486,0.02630433250822355,0.02124624220040146,0.31653993534334496,0.36409051005197
2.967161,0.02616314675464011,0.02153156532611016,0.3219571392404211,0.36965185132117134
2.969463,0.025783863772017,0.02101945950910541,0.3268145194873998,0.3736178427685222
2.971764,0.025144838357714246,0.01978863457716894,0.33201527135807624,0.3769487442929593
2.974066,0.02426722377794819,0.018085058742118573,0.33728292658236714,0.37963520910243387
2.976368,0.02318004428171333,0.016171917990599406,0.34145946681903405,0.3808114290913468
2.978669,0.02194134836699868,0.0142154868338003,0.3458839430132133,0.3820407782140123
2.980971,0.020643128145024118,0.01228316056175934,0.35131934855796404,0.3842456372647475
2.983273,0.019374916044891333,0.010438398973125531,0.3557275908501634,0.3855409058681803
2.985574,0.01819672831028387,0.008752532849326053,0.3606872938732583,0.38763655503286826
2.987876,0.01715677471071804,0.00730033652675352,0.3653872544646736,0.3898443657021452
2.990177,0.016287031113730154,0.006135923012007861,0.37005081176074,0.392473765886478
2.992479,0.01557372329945842,0.00524158259383819,0.3745815462224245,0.3953968521157211
2.994781,0.014991270573873769,0.0045848474682845565,0.3791983695582454,0.3987744876004037
2.997082,0.014515568052218063,0.004128822403574279,0.3838137170847954,0.40245810754058775
2.999384,0.014123494722580432,0.003830216994427419,0.3874432240183795,0.4053969357353873
3.001686,0.01379291344589725,0.003645740835564039,0.3924373625911289,0.4098760168725902
3.003987,0.01351939679435581,0.003547353550836902,0.3975284126393346,0.4145951629845273
3.006289,0.013310323814310644,0.003515377683300583,0.4013778151542838,0.41820351665189504
3.0085900000000003,0.013170613869998113,0.0035419422501769093,0.4056758636875887,0.42238841980776376
3.010892,0.013089444360098224,0.0036649263560858303,0.4095857743826451,0.4263401450988292
3.013194,0.013051073319054642,0.00393745913478,0.4137160725954903,0.43070460504932495
3.015495,0.01304320233627647,0.004361016395530321,0.4177656932348593,0.4351699119666661
3.0177970000000003,0.013056484619714634,0.004818025333087869,0.4211315222453746,0.4390060321981771
3.020098,0.013083541123014596,0.0051776308587655525,0.4250596345881055,0.4433208065698857
3.0224,0.013114533117703643,0.005380308665303453,0.4280855355298885,0.4465803773128956
3.024702,0.013136178320343613,0.005446228146070635,0.4311562026862225,0.4497386091526368
3.027003,0.013137162193190884,0.005402445804367058,0.4347704595906739,0.4533100675882318
3.029305,0.013118960545516364,0.00529520366401448,0.4371794722572178,0.4555936364667487
3.031607,0.013089444360098224,0.00518255022300191,0.44040903487838595,0.4586810294614861
3.0339080000000003,0.01305697655613827,0.005108759759456557,0.4434728149247891,0.461638551240384
3.03621,0.013032379734956486,0.00506743709987116,0.4455015607358626,0.4636013775706903
3.038511,0.013025984561449223,0.0050423483422657395,0.4478589200779248,0.4659272529816398
3.040813,0.013043694272700105,0.005023654758167584,0.4506398366807374,0.4687071857116051
3.043115,0.013082065313743691,0.005015291838965778,0.4525785581262856,0.4706759152789951
3.045416,0.013137162193190884,0.00502168701247304,0.4545428602658629,0.4727017094715268
3.047718,0.013203081673958068,0.0050423483422657395,0.4554386764933034,0.4736841065095272
3.05002,0.013274412455385241,0.005072848400531152,0.45767255979303295,0.4760198206489494
3.052321,0.013345251300388777,0.005110235568727464,0.4586131422350245,0.4770686291041407
3.054623,0.013420517573205035,0.005154509846854675,0.4603019599773658,0.4788769873974255
3.056924,0.013506114510917645,0.005206163171336422,0.4604008391985165,0.4791131168807706
3.059226,0.013604009859221148,0.005266179415019974,0.4614284943874915,0.4802986836617326
3.061528,0.013704364889642823,0.005330131150092613,0.4627473759392587,0.4817818719789941
3.063829,0.0137963570008627,0.005394574821588888,0.4634026352555414,0.482593567077993
3.066131,0.013870639400831686,0.005468365285134239,0.4637519101163228,0.4830909148022887
3.068433,0.013923276598160705,0.005575607425486819,0.4639378620844571,0.4834367461081046
3.070734,0.013949841165037032,0.005739422254557501,0.4639516363043188,0.4836408997239133
3.073036,0.013949349228613395,0.00597309205578445,0.4639526201771661,0.483875061461564
3.075337,0.013921800788889795,0.006285963621216743,0.4639526201771661,0.4841603845872726
3.077639,0.013869655527984416,0.006659835303179862,0.4636953374276047,0.484224828258769
3.079941,0.013801768301522693,0.006977626232848512,0.462636198307517,0.4834155928418882
3.082242,0.013728469774400974,0.007101102275181069,0.4626726016028661,0.4835021736524481
3.084544,0.013659106738668344,0.006974674614306698,0.4620886730680106,0.4827224544209856
3.086846,0.013601058240679337,0.0066829563150907385,0.4612371311186972,0.4815211456744672
3.089147,0.013561211390364843,0.006324334662260327,0.4601607742237823,0.4800463202764075
3.0914490000000003,0.013549896852621222,0.006005559859744405,0.4585644405290845,0.4781198972414502
3.09375,0.01357744529234482,0.0058422369670973594,0.4576435355440385,0.4770632178034807
3.096052,0.013651235755890171,0.005931769396199053,0.4558233707765865,0.4754063759286757
3.098354,0.013756510150548207,0.006274157147049488,0.4547376670896226,0.4747683343872202
3.100655,0.013870639400831686,0.00683201305145235,0.4527876311063308,0.4734902835586148
3.102957,0.013970010558406095,0.00754974829353681,0.4515130238326907,0.4730327826846336
3.105259,0.014029534865666013,0.008327991715728459,0.4492358501276811,0.4715933767090755
3.10756,0.01402412356500602,0.009059501177674718,0.4471313461073675,0.4702149708500482
3.109862,0.01395328472000248,0.009656711995968436,0.4453834959941901,0.468993492710161
3.112163,0.013841615151837182,0.010051736944147887,0.4436961540611196,0.4675895061571047
3.114465,0.013715679427386449,0.010188003333494972,0.4417136502738679,0.4656173330347493
3.116767,0.013587775957241168,0.01008125312956603,0.4388323786406337,0.4625014077274409
3.119068,0.01346479185133225,0.009792486448891885,0.4361129540907756,0.4593702323909997
3.12137,0.01335312228316695,0.009373356615954282,0.4342470392359255,0.4569735181350466
3.123672,0.013259162426252531,0.008846984642664103,0.4320490672951213,0.4541552143640379
3.125973,0.013190783263367171,0.008230588303848594,0.42863798013363147,0.4500593517008472
3.128275,0.013148476730934505,0.0075477805478422685,0.42677452496089946,0.4474707822396761
3.130576,0.013118960545516364,0.0068374243521123436,0.4238647210150944,0.4438211059127231
3.132878,0.013088952423674588,0.006139858503396946,0.4210641269553365,0.440292937882408
3.13518,0.013055008810443726,0.005473776585794232,0.4182709119419331,0.4367996973381711
3.137481,0.013020081324365593,0.0048436060271169245,0.4154865517841552,0.4333502391356377
3.139783,0.012987121583982002,0.004252790382330471,0.41279319986474977,0.43003311183106224
3.142085,0.012952686034327506,0.003706249015671228,0.4095916776197288,0.4262506126697275
3.144386,0.012912839184013016,0.003209885164222825,0.4060295659761828,0.42215229032441853
3.146688,0.012863153605225813,0.0027681262557979823,0.4033573673229937,0.4189886471840175
3.148989,0.012801169615847716,0.002378512608278522,0.4008115963306791,0.4159912785548053
3.151291,0.012726395279455087,0.0020395684123935376,0.3968529839296828,0.4116189476215314
3.153593,0.01263981446889521,0.0017463743039066706,0.3943160677929936,0.40870225656579545
3.155894,0.012548314294098976,0.0014954867278524726,0.3905916171296478,0.4046354181515993
3.158196,0.0124563221828791,0.00128051051072368,0.3878047972897517,0.4015416299833544
3.160498,0.012364330071659229,0.0010989859704021133,0.3842977825256529,0.39776109856771424
3.162799,0.012266434723355727,0.000946485679075052,0.38112823614816815,0.3943411565505989
3.165101,0.01215919258300315,0.0008205499546243174,0.3780659319110361,0.3910456744486636
3.167402,0.012040635904906949,0.0007152755599662816,0.3738844723101328,0.38664038377500604
3.1697040000000003,0.011909288879796224,0.0006252511944409518,0.37079265188758254,0.3833271919618197
3.172006,0.011769086999060057,0.0005460494302356069,0.3673333549565764,0.3796484913858721
3.174307,0.01162937705474752,0.00047816220377388293,0.3633590005900237,0.3754665398485452
3.176609,0.011501473584602243,0.0004215895150557794,0.36025537369330624,0.37217843679296425
3.1789110000000003,0.011385376588624223,0.0003753474912340253,0.3567434395649711,0.3685041636448293
3.181212,0.011272231211188016,0.00033648451376680645,0.35322117477173964,0.3648298904966945
3.183514,0.011154166469515451,0.00030155702768867296,0.3492743688449105,0.3607300923421146
3.1858150000000003,0.01103265817287744,0.0002700730965759893,0.34540479693659226,0.3567075282060457
3.188117,0.010913609558357604,0.00024252465685239117,0.34208422607705136,0.35324036029226136
3.190419,0.010801448053768668,0.00021841977209424279,0.3374177171624433,0.3484375849883062
3.19272,0.01069764946838154,0.0001967745694542728,0.3336307905732958,0.3445252146111316
3.1950220000000003,0.010603689611467123,0.00017611323966157413,0.3302113404926042,0.3409911433437329
3.197323,0.010517600737330879,0.00015446803702160412,0.3266949789364564,0.3373670477108089
3.199625,0.010437415100278263,0.00013331477080526978,0.32221442198998257,0.3327851518610661
3.201927,0.010359689145343827,0.00011216150458893548,0.31785045397591044,0.3283223046258432
3.204228,0.010289342236763923,9.24840476435082e-05,0.31351354246513824,0.3238953687495457
3.20653,0.010235229230164,7.526627281625934e-05,0.30962281729060365,0.3199333127935839
3.208832,0.010203745299051312,6.100011653082456e-05,0.3055180997717876,0.3157828451873697
3.211133,0.01018947914276588,4.870170593993251e-05,0.3010473815537865,0.3112855624024923
3.213435,0.01018259203283498,3.640329534904046e-05,0.29650877610932364,0.3067277714375077
3.215736,0.01017914847786953,2.312101191087705e-05,0.2924104537640148,0.30261272325379523
3.218038,0.010183083969258615,1.1314537743620685e-05,0.2873710570402909,0.2975654555472931
3.22034,0.010198825934814958,2.951618541814092e-06,0.2831664764274767,0.29336825398083344
3.222641,0.010225390501691285,3.4435549654497736e-06,0.27858064508634484,0.2888094791430016
3.224943,0.01025293894141488,1.2298410590892047e-05,0.27335086896667393,0.2836161063186797
3.227245,0.010275076080478488,2.754843972359819e-05,0.2687242069023804,0.27902683142258244
3.229546,0.010293277728153008,4.575008739811842e-05,0.2636538181839674,0.2739928459995185
3.231848,0.010311971312251166,6.100011653082456e-05,0.2591348901964499,0.2695078616252319
3.234149,0.010334600387738408,6.985497215626682e-05,0.2542588163653731,0.26466327172526777
3.236451,0.010357721399649284,7.674208208716637e-05,0.2492740245846727,0.2597084880664092
3.238753,0.010375923047323805,8.756468340715138e-05,0.244115579246429,0.25457906697715993
3.241054,0.010384777902949244,0.00010281471253985752,0.238912859630058,0.2494004522455471
3.2433560000000003,0.010381334347983795,0.000119048614519835,0.23436589126639334,0.244866274228897
3.245658,0.010362148827462005,0.0001303631522634557,0.2290741311573444,0.23956664313706985
3.247959,0.010334600387738408,0.00013725026219435526,0.22374350807082813,0.2342153587207609
3.250261,0.010311479375827529,0.00014118575358344074,0.21847093348230087,0.22892359861171185
3.252562,0.010304100329472992,0.00014462930854889047,0.213509754649935,0.22395848428795687
3.254864,0.010309511630132986,0.0001490567363616116,0.20907642360013026,0.2195349919666248
3.257166,0.01032033423145297,0.00015594384629251116,0.20400603488171729,0.2144823129594628
3.259467,0.010332632642043862,0.00016479870191795344,0.19896024298448609,0.2094576743284479
3.261769,0.010341979434092942,0.00017414549396703138,0.19397397539451486,0.2044901003225748
3.264071,0.010346406861905659,0.00018054066747429524,0.1891249580667379,0.19965190559611787
3.266372,0.010346406861905659,0.00018447615886338072,0.18410277911784126,0.19463366213861027
3.2686740000000003,0.010343947179787484,0.00018890358667610183,0.17953023006014754,0.1900630808266112
3.270975,0.010342471370516576,0.0001962826330306371,0.17482289042237772,0.18536164442592493
3.273277,0.010340011688398395,0.00020562942507971503,0.1700274941647771,0.1805731352782552
3.275579,0.010332632642043862,0.00021596008997606435,0.16533934004752904,0.17588793277954895
3.27788,0.010317382612911156,0.00022481494560150665,0.16101866243873686,0.17156085999724952
3.280182,0.010292785791729374,0.00023170205553240615,0.15647956505785046,0.16700405290511222
3.282484,0.01025884217849851,0.00023514561049785602,0.15203147591533656,0.16252546370433293
3.284785,0.010216043709642205,0.000236621419768763,0.14778016134227706,0.15823282647168802
3.287087,0.010165866194431366,0.00023858916546330567,0.14379203275586255,0.15419648811575726
3.289388,0.010110277378560534,0.00024400046612329824,0.1394649599735631,0.1498192378182469
3.29169,0.010046817579911532,0.00025236338532510485,0.1357877352068864,0.14608691617212302
3.293992,0.009970567434248002,0.0002607263045269114,0.13185962286415545,0.14209091660293036
3.296293,0.009878083386604493,0.00026761341445781094,0.12812090604452428,0.1382666028455866
3.298595,0.009773792864793728,0.0002715489058468964,0.1244928749202111,0.13453821669085173
3.300897,0.009665074915170244,0.0002740085879650748,0.12094847298791606,0.13088755649105135
3.3031980000000005,0.00955488115627585,0.00027597633365961756,0.11753000678007168,0.12736086427000715
3.3055,0.009440751905992372,0.00027941988862506735,0.1145429688157558,0.12426314061037325
3.307801,0.009319243609354358,0.00028729087140323825,0.11115549460260052,0.12076202908335812
3.310103,0.009195275630598168,0.00029663766345231624,0.10824667452964272,0.1177385878236932
3.3124050000000005,0.009084097998856502,0.00029712959987595184,0.10550216122217926,0.11488338882091173
3.314706,0.008997025251872988,0.00028187957074324576,0.10337699587207312,0.11265590069468935
3.317008,0.00892471059759854,0.000258266622408733,0.10101816072073999,0.11020113794074728
3.31931,0.008845508833393197,0.0002405569111578484,0.09940952861545133,0.10849559436000238
3.321611,0.008746137675818791,0.00023858916546330567,0.09809556642792043,0.10708029326920253
3.323913,0.008633484234806216,0.000247444021088748,0.09711415326276722,0.1059950815186622
3.326214,0.008520830793793645,0.0002577746859850973,0.09693262872244568,0.1057112342022244
3.3285160000000005,0.008413588653441068,0.00026564566876326824,0.09698083849196196,0.10566007281416633
3.330818,0.008307822322359396,0.00027302471511780343,0.09823626024508024,0.10681710728255744
3.3331190000000004,0.008200580182006817,0.00028286344359051713,0.09950053685382393,0.10798398047942126
3.335421,0.008096289660196055,0.00029368604491050216,0.10080515224930577,0.10919512795441233
3.3377230000000004,0.008006265294670724,0.00030057315484140163,0.10208910631499488,0.110395944764507
3.340024,0.007939853877479907,0.00030057315484140163,0.1033450200045368,0.1115854470368581
3.3423260000000004,0.007897055408623602,0.00029712959987595184,0.10396535183474137,0.11215953684324094
3.344627,0.007873934396712724,0.0002956537906050448,0.10403717455259218,0.11220676273990994
3.3469290000000003,0.007869015032476367,0.00029909734557049465,0.10337945555419127,0.11154756793223816
3.349231,0.007884265061609073,0.0003050005826541228,0.1016148796026101,0.1098041452468733
3.351532,0.007922144166229021,0.0003094280104668439,0.09946364162205126,0.10769521379874712
3.3538339999999995,0.007980192664218032,0.00031041188331411523,0.0971825324256526,0.10547313697318476
3.356135,0.008050047636374298,0.000310903819737751,0.0950096492424538,0.10337060069856584
3.3584370000000003,0.00812285422707238,0.0003128715654322937,0.09356089647484672,0.1019966222673514
3.360739,0.008187789834992291,0.00031582318397410783,0.09299762926978386,0.10150124228875028
3.3630400000000003,0.008234031858814043,0.00031779092966865047,0.09345857369873048,0.10201039648721318
3.365342,0.008251249633641294,0.0003182828660922862,0.09478335848758138,0.10335289098731497
3.3676440000000003,0.00823108024027223,0.0003187748025159219,0.096609426492117,0.10515928153490517
3.3699449999999995,0.00816614463235232,0.0003212344846341003,0.09855503504759616,0.1070424141645826
3.372247,0.008064313792659735,0.00032615384887045714,0.10040717568258448,0.10879764332411468
3.3745480000000003,0.007956087779459883,0.00033008934025954265,0.10206008206600037,0.1103462591857198
3.37685,0.007874918269559997,0.0003295974038359069,0.10260170406842327,0.11080621974181916
3.3791519999999995,0.007839990783481863,0.00032713772171772846,0.10294359988285004,0.11111072838804964
3.381453,0.007860160176850924,0.0003266457852940928,0.10186281556012247,0.1100496215222675
3.3837550000000003,0.007941821623174448,0.0003325490223777209,0.10059165184144787,0.10886602248700004
3.386057,0.008066281538354276,0.00034140387800316334,0.098784769357434,0.10719245477379144
3.388358,0.00820845116478499,0.00034829098793406275,0.09686670924167848,0.10542345139439754
3.39066,0.008348653045521156,0.0003502587336286055,0.09480549562664498,0.10350440740579474
3.392961,0.008482951689173698,0.00035222647932314826,0.0932534362100744,0.10208861437857124
3.395263,0.008608887413624434,0.00035714584355950503,0.09196407084372528,0.10093010410090922
3.397565,0.008726460218873359,0.000366492635608583,0.09151148933398046,0.1006044421884624
3.3998660000000003,0.008837637850615027,0.0003733797455394826,0.09144261823467144,0.10065363583082597
3.402168,0.008941436436002153,0.00037436361838675403,0.090920673689194,0.10023647374358292
3.40447,0.009015226899547505,0.0003699361905740328,0.09097921412360667,0.1003643772137282
3.406771,0.009023589818749312,0.00036403295349040466,0.09067224579525797,0.1000598685674977
3.409073,0.008946355800238512,0.0003610813349485905,0.08942272727922335,0.09873016441441043
3.411374,0.008817468457245962,0.0003610813349485905,0.08795577286394175,0.09713432265613632
3.413676,0.008683661750017058,0.0003645248899140403,0.08601901916408806,0.09506720580401916
3.415978,0.00857297605469903,0.0003709200634213042,0.08296261816403959,0.09190651428215993
3.418279,0.008483935562020971,0.0003778071733522037,0.08064362986302097,0.08950537259839414
3.420581,0.008413588653441068,0.0003827265375885605,0.07829856893154967,0.08709488412257929
3.422883,0.008376693421668392,0.00038518621970673895,0.07635443618534145,0.08511631582671657
3.425184,0.008402274115697448,0.000386662028977646,0.07469661043768921,0.0834855465823643
3.427486,0.00851591142955729,0.00038912171109582434,0.07354547920638171,0.08245051234703482
3.429787,0.008717113426824283,0.00039207332963763847,0.07289021989009899,0.08199940664656091
3.432089,0.00899653331544935,0.0003955168846030882,0.07182075010511503,0.08121280030516745
3.434391,0.009337937193452514,0.0003979765667212666,0.07065190916255662,0.08038782292273043
3.436692,0.00970541370190837,0.0004009281852630808,0.07001435955752479,0.08012070144469624
3.438994,0.01005960792692606,0.0004043717402285306,0.0684150742442852,0.07887905391143979
3.441296,0.010364116573156546,0.000408307231617616,0.0674513707903829,0.07822379459515706
3.443597,0.010583028281674423,0.0004107669137357944,0.06612609406510837,0.07711988926051859
3.445899,0.010684367184943377,0.00040978304088852297,0.06436742135061081,0.0754615715764427
3.4482,0.010666657473692493,0.0004068314223467089,0.06330188705701591,0.0743753759530551
3.450502,0.010545641113478114,0.0004038798038048949,0.06199727166153408,0.07294679257881709
3.452804,0.010351818162565654,0.0004024039945339878,0.060561309240941524,0.07131553139804117
3.455105,0.010177672668598623,0.00040289593095762345,0.0596605736492646,0.07024114224882085
3.457407,0.010130446771929598,0.0004063394859230733,0.05834070822465006,0.06887749448250273
3.459709,0.010254906687109423,0.0004107669137357944,0.05769036827260369,0.0683560418734489
3.46201,0.010491528106878187,0.0004132265958539728,0.05661745493265428,0.06752220963538644
3.464312,0.010771931868350529,0.0004107669137357944,0.056058123218980495,0.06724082200106682
3.466613,0.011042496901350151,0.0004048636766521663,0.0549429033465984,0.06639026392460072
3.468915,0.011260916673444392,0.00039945237599217366,0.05444457174945546,0.06610494079889202
3.471217,0.011395707253520572,0.00039994431241580943,0.05397329665561248,0.06576894822154886
3.473518,0.01146654609852411,0.0004024039945339878,0.053401174594924175,0.06527012468798228
3.47582,0.011513771995193135,0.0004009281852630808,0.05342970690749504,0.06534440708795125
3.478122,0.011567393065369424,0.00039305720248490985,0.05341298106909143,0.06537343133694576
3.4804230000000005,0.011629868991171157,0.0003832184740121962,0.0534139649419387,0.06542705240712206
3.482725,0.011700707836174695,0.000377315236928568,0.053411013323396886,0.06548903639650015
3.4850260000000004,0.01177302249044914,0.0003778071733522037,0.053388876184333287,0.06553970584813462
3.487328,0.011834022606979964,0.0003822346011649248,0.05377307853119275,0.06598933573933764
3.4896300000000005,0.011871409775176277,0.0003871539654012817,0.0543471683375756,0.06660573207815315
3.491931,0.011890595295698069,0.00038961364751946006,0.05479581435593135,0.06707602329914887
3.4942330000000004,0.011906337261254408,0.0003871539654012817,0.05547075112915949,0.06776424235581517
3.496535,0.011928474400318016,0.000377315236928568,0.0559671149806079,0.06827290461785449
3.4988360000000003,0.011948151857263443,0.000365016826337676,0.056664680829323286,0.0689778495129244
3.501138,0.011952579285076164,0.00035567003428859804,0.05736077086876778,0.06966902018813254
3.503439,0.011931917955283464,0.00035173454289951265,0.05810211905918675,0.07038577155736972
3.5057410000000004,0.011881740440072626,0.0003507506700522412,0.05897284652902191,0.07120533763914677
3.508043,0.011800078993749102,0.00034779905151042714,0.059617283243984666,0.07176516128924419
3.5103440000000004,0.011704151391140142,0.000343371623697706,0.061335617171744086,0.07338314018658193
3.512646,0.011625933499782071,0.0003404200051558919,0.0630839592213453,0.07505031272628326
3.5149470000000003,0.01159297375939848,0.0003423877508504346,0.06546296376604746,0.07739832527629638
3.517249,0.011585594713043944,0.0003473071150867914,0.06880370401895737,0.08073660584708812
3.5195510000000003,0.01156591725609852,0.00035271841574678386,0.0734392209388764,0.0853578566107217
3.5218519999999995,0.01151180424949859,0.0003561619707122337,0.07811507664553358,0.0899830428657444
3.524154,0.011441457340918691,0.0003586216528304121,0.0833517398751354,0.0951518188688845
3.526456,0.011380457224387866,0.00036058939852495487,0.08882207290596418,0.10056311952887699
3.528757,0.011347497484004274,0.00036058939852495487,0.092635564061988,0.1043436509445172
3.5310589999999995,0.011350941038969723,0.0003586216528304121,0.0960299253850742,0.10773948807687432
3.53336,0.011401118554180564,0.00035370228859405535,0.09659712808152612,0.10835194892430074
3.5356620000000003,0.011512296185922229,0.00034632324223952,0.0948925683736285,0.10675118780179024
3.537964,0.011703659454716507,0.0003404200051558919,0.0912059968149027,0.1032500762747751
3.540265,0.011982587406917941,0.00033845225946134915,0.08591079315088823,0.09823183281726752
3.542567,0.012310709001482938,0.0003369764501904421,0.0812575665197183,0.09390525197139167
3.5448690000000003,0.01263735478677703,0.0003335328952249923,0.07617045196290173,0.08914133964490374
3.5471699999999995,0.012915298866131195,0.00032615384887045714,0.0723653237260797,0.08560677644108136
3.549472,0.013103218579960024,0.00031582318397410783,0.06864530049054669,0.08206434225448082
3.5517730000000003,0.013163726760067213,0.0003054925190777585,0.06510335824036978,0.07857257751951477
3.554075,0.013094855660758216,0.000300081218417766,0.06186297301788155,0.07525790989705752
3.556377,0.012926613403874812,0.0003050005826541228,0.05880657201783305,0.07203818600436199
3.558678,0.012690483920529688,0.00032615384887045714,0.05596416336206609,0.06898080113146624
3.5609800000000003,0.012419426951106424,0.00034976679720496984,0.05328310985325162,0.06605230360156301
3.563282,0.012146894172412256,0.00035567003428859804,0.05040036241074652,0.06290292661744737
3.565583,0.011898958214899877,0.0003404200051558919,0.04803168853094071,0.06027106675099648
3.567885,0.011679062633534723,0.00034681517866315577,0.04532702207379173,0.057352899885989614
3.570186,0.011486715491893172,0.00042552500644486477,0.04296375949464591,0.05487599999298395
3.572488,0.01131945710785704,0.0005608075229446773,0.040381585206982235,0.052261849837783945
3.57479,0.011169908435071794,0.0006498480156227357,0.03820476653239432,0.050024522983088855
3.577091,0.01103265817287744,0.0005957350090228107,0.03621980306302435,0.047848196244924604
3.579393,0.010904262766308523,0.0004333959892230358,0.03426238803337797,0.04560004678890953
3.581695,0.010783246406094146,0.00028138763431961004,0.032169198550808145,0.04323383259122191
3.583996,0.010668625219387034,0.00023219399195604183,0.0301625898787982,0.04106340909014128
3.586298,0.01056531857042354,0.00025728274956146157,0.028441796268920582,0.039264397588905584
3.588599,0.010476770014169115,0.0002927021720632308,0.026536526500179587,0.037305998686411934
3.590901,0.010403471487047402,0.0003010650912650373,0.02518320939875783,0.03588774597707027
3.593203,0.010334108451314768,0.0002961457270286805,0.02362573868152726,0.034255992859870715
3.595504,0.010255890559956696,0.00029516185418140915,0.02230390551121818,0.03285495792535628
3.597806,0.010169309749396815,0.00030303283695958005,0.021010112717056332,0.03148245530341273
3.600108,0.010085188620955114,0.0003099199468904796,0.01958497289778377,0.029980081465629364
3.602409,0.010011890093833398,0.0003064763919250299,0.01861930169818693,0.028937668183945355
