Wavelength,H2O_CH4_10_0.6_a_V3,CH3OH,HNCO_NH3,all
3.003987,0.7967195810592621,0.1857310081903145,0.0033376745397935953,0.98578826378937
3.006289,0.7995467231447778,0.1895367955767478,0.003172487597109433,0.9922560063186352
3.0085900000000003,0.8035895612797761,0.19341344866064686,0.0031919507112021287,1.000194960651625
3.010892,0.8071712733270396,0.19731954594278864,0.003308729395758304,1.0077995486655866
3.013194,0.8097753381818009,0.201226142279138,0.0034195194298244193,1.0144209998907632
3.015495,0.8136025848991568,0.20518613741569036,0.00353080851809804,1.0223195308329451
3.0177970000000003,0.8164117610332027,0.20828326782746653,0.003642596660579165,1.0283376255212484
3.020098,0.8191246197051999,0.21238449530474274,0.003764864941417895,1.0352739799513606
3.0224,0.8202574727562365,0.21563932684609047,0.00387565497548401,1.0397724545778109
3.024702,0.8202824254666117,0.2186890471081537,0.003985945955342621,1.0429574185301078
3.027003,0.8213374260612772,0.22143284714101635,0.004095737880993725,1.0468660110832877
3.029305,0.8259606642396038,0.22512035868027092,0.004206028860852336,1.0552870517807271
3.031607,0.8277008662611738,0.22784719087007846,0.004328297141691067,1.0598763542729432
3.0339080000000003,0.8281869450592837,0.22985538500107866,0.004438588121549678,1.062480918181912
3.03621,0.8286006609973052,0.2327773473860205,0.004553370589275832,1.0659313789726017
3.038511,0.8274688060546841,0.2348708797865041,0.004717559423544985,1.0670572452647331
3.040813,0.8290458173503998,0.23694944056076256,0.0049012113719068325,1.0708964692830694
3.043115,0.8285901808589478,0.2390120316003808,0.0050853623744761866,1.0726875748338047
3.045416,0.8271020012121677,0.2407287780741981,0.005265021889177996,1.0730958011755438
3.047718,0.8258458817718777,0.2423791503384172,0.005448174783332339,1.0736732068936272
3.05002,0.8243537096914376,0.24395366636309554,0.005619849430714067,1.0739272254852472
3.052321,0.8225546192733821,0.2455990480852396,0.005800007999623381,1.0739536753582448
3.054623,0.820325344128457,0.2463655953479673,0.005982661839570219,1.0726736013159943
3.056924,0.8152364883745282,0.2471456170742977,0.006165315679517057,1.0685474211283428
3.059226,0.8136175565253821,0.2480074836906589,0.006338986543728806,1.06796402675977
3.061528,0.8110234727547708,0.2488523824639648,0.006505670649035484,1.0663815258677711
3.063829,0.8066297995118967,0.2496299089192577,0.006663371778607072,1.0629230802097616
3.066131,0.8039753301821775,0.2495815006611297,0.006817080474518618,1.060373911317826
3.068433,0.798606005963631,0.2496813115026307,0.006962804303110085,1.0552501217693715
3.070734,0.7941858828477589,0.25048029728884624,0.007119008270059156,1.0517851884066642
3.073036,0.7892951516142097,0.250506747161844,0.007262236827613099,1.047064135603667
3.075337,0.7846349834245278,0.2504862859393363,0.007418939848769675,1.0425402092126337
3.077639,0.7796683959514378,0.24965785595487794,0.007564164623153637,1.0368904165294694
3.079941,0.7727115802988178,0.2496843058278757,0.007715877102235166,1.0301117632289287
3.082242,0.7677479871509728,0.2496154363472401,0.007864096201864157,1.025227519700077
3.084544,0.7618626408818661,0.24884938813871985,0.008012814355700655,1.0187248433762863
3.086846,0.7562732337578097,0.24800249314858375,0.00815055331697204,1.0124262802233657
3.089147,0.7496892115981961,0.2472419345363461,0.0082758159230558,1.005206962057598
3.0914490000000003,0.7433432382955623,0.2463047107346517,0.008396587041272016,0.998044536071486
3.09375,0.7346871430663876,0.2450406064270415,0.008528337352053343,0.9882560868454824
3.096052,0.7292339777409801,0.24393520135741786,0.008656095229174628,0.9818252743275726
3.098354,0.7224952487770399,0.24315168625163494,0.008775369184768329,0.9744223042134432
3.100655,0.7151611481435458,0.2414549019461179,0.008904125170304625,0.9655201752599684
3.102957,0.7078010966912619,0.2403430091717967,0.009022401017483314,0.9571665068805421
3.105259,0.6998147322085589,0.23825596447601066,0.00910224969068412,0.9471729463752538
3.10756,0.6920744014501561,0.2366849418307849,0.009138181593624482,0.9378975248745652
3.109862,0.6840251561373076,0.23507199863212866,0.009173614442357337,0.9282707692117936
3.112163,0.6757698014367595,0.23279681050011325,0.009198068098525084,0.9177646800353978
3.114465,0.6675244278203616,0.2304362840986145,0.009232502838842931,0.907193214757819
3.116767,0.6589866084383655,0.2281526120450715,0.009264941362330758,0.8964041618457678
3.119068,0.6500769936717784,0.2257411821144072,0.00930087326527112,0.8851190490514567
3.12137,0.6416120362040781,0.2230183423582598,0.00933680516821148,0.8739671837305494
3.123672,0.6325901342408025,0.2203643720827481,0.009338302330833995,0.8622928086543845
3.125973,0.6233646181608645,0.2175507044608348,0.009276918663310877,0.8501922412850103
3.128275,0.6142778391506131,0.21464670802736305,0.00922751229676788,0.8381520594747439
3.130576,0.6050258731976774,0.21156554735022706,0.009170121062904804,0.8257615416108093
3.132878,0.5954769699912763,0.20783312093229692,0.009112729829041724,0.8124228207526151
3.13518,0.5859739797719656,0.20506287102643656,0.0090603291372537,0.8000971799356559
3.137481,0.5763407364044962,0.20139482260127464,0.0090009416865606,0.7867365006923315
3.139783,0.5671481579022536,0.1977422448565454,0.008942552344282512,0.7738329551030816
3.142085,0.5574704987103163,0.19414406402043416,0.00889364503194702,0.7605082077626975
3.144386,0.5474435015731254,0.190649686459484,0.008836752852291447,0.7469299408849008
3.146688,0.537827226048711,0.18706547914118293,0.008784851214710924,0.7336775564046049
3.148989,0.5287559177188922,0.18286493987661315,0.008725962818225332,0.7203468204137307
3.151291,0.5182613067892692,0.1796021234679453,0.008667573475947245,0.7065310037331617
3.153593,0.5088216964543115,0.1753881097397729,0.008619664272026761,0.6928294704661112
3.155894,0.4990936327874162,0.1714670408314059,0.008563271146578694,0.6791239447654008
3.158196,0.4892093651535717,0.16716020302063755,0.008506878021130626,0.6648764461953398
3.160498,0.4794358875537933,0.16349714513755068,0.008453978275135094,0.651387010966479
3.162799,0.4699299030092376,0.1592761446504732,0.008395588932857006,0.6376016365925677
3.165101,0.4596678513403119,0.15589105996096664,0.008338197698993929,0.6238971090002724
3.167402,0.4504662898623342,0.15173793084610984,0.008294280928733487,0.6104985016371776
3.1697040000000003,0.44067235104004815,0.14816470272037385,0.008250863212680551,0.5970879169731025
3.172006,0.4298274040567565,0.14425660922140202,0.008216428472362702,0.5823004417505212
3.174307,0.4206957101678295,0.14047876887058902,0.008182991840459865,0.5693574708788784
3.176609,0.4115490446526775,0.13729679924353694,0.008149056154349523,0.5569949000505641
3.1789110000000003,0.4020749995774021,0.13373954085244116,0.008115120468239184,0.5439296608980825
3.181212,0.3922221723586305,0.1305336166234289,0.008081683836336347,0.5308374728183958
3.183514,0.38304456548261306,0.12693294051628015,0.008048746258641016,0.5180262522575343
3.1858150000000003,0.3733489403392055,0.1238577684896342,0.008026288819303291,0.505232997648143
3.188117,0.3641858060352058,0.12087242622033915,0.007992353133192949,0.4930505853887379
3.190419,0.3546613564849724,0.11785015393968873,0.007958417447082606,0.4804699278717437
3.19272,0.3457547360436302,0.11495364331932954,0.007924481760972265,0.468632861123932
3.1950220000000003,0.3361634132295912,0.1120835825719682,0.007890546074861924,0.4561375418764214
3.197323,0.3274154920262356,0.1091142100373133,0.007856610388751581,0.4443863124523005
3.199625,0.3187154800268006,0.10650764991151457,0.00782267470264124,0.4330458046409564
3.201927,0.3097325042917102,0.10399091954306676,0.0078106974016611186,0.421534121236438
3.204228,0.3005334380847701,0.10126259019063676,0.007860103768204117,0.40965613204361095
3.20653,0.29212487374251794,0.0988426763384449,0.007913003514199648,0.3988805535951625
3.208832,0.28291383023459765,0.0967940588166368,0.00795692028446009,0.3876648093356945
3.211133,0.2750267775391883,0.09457077232220193,0.008012814355700655,0.3776103642170909
3.213435,0.2668657440838587,0.09165180426250503,0.008056232071753591,0.3665737804181173
3.215736,0.2586907371107189,0.08953930780213626,0.008100647896221537,0.3563306928090767
3.218038,0.2505326979806343,0.08749268649715816,0.008153048588009566,0.346178433065802
3.22034,0.24290066198525995,0.08543758127065247,0.008198961575100028,0.3365372048310125
3.222641,0.2350590232227335,0.08374229412775792,0.008241381182737952,0.32704269853322937
3.224943,0.22721738446020706,0.08162780145055915,0.008299271470808537,0.3171444573815748
3.227245,0.21955989670025006,0.07959914609705121,0.008341691078446466,0.3075007338757477
3.229546,0.21226921378280916,0.07840391127007668,0.008387105011329422,0.2990602300642152
3.231848,0.20500098830470595,0.07643214809622433,0.00843950570311745,0.2898726421040477
3.234149,0.197802131361446,0.07452276669831011,0.008482923419170386,0.2808078214789265
3.236451,0.1906511836221065,0.07326864347484999,0.00853682127358093,0.2724566483705374
3.238753,0.18410808390750813,0.07126843421116985,0.00858073804384137,0.26395725616251936
3.241054,0.17750060620014166,0.07000233368672963,0.008623157651479297,0.2561260975383505
3.2433560000000003,0.17079880724755667,0.06812838513754825,0.008691528077907486,0.2476187204630124
3.245658,0.16452669396763356,0.06693863990685628,0.008760896612750684,0.2402262304872405
3.247959,0.15844721561180736,0.06496138713672138,0.008828268930763862,0.2322368716792926
3.250261,0.1525314270360428,0.06370975918429878,0.008900631790852091,0.22514181801119368
3.252562,0.14710870401729326,0.0624501463645561,0.008965009783620236,0.2185238601654696
3.254864,0.14173189398563413,0.06055473848445201,0.00903986791474599,0.21132650038483214
3.257166,0.13662906471389527,0.059360002711685005,0.009104744961721643,0.2050938123873019
3.259467,0.1310591207039317,0.05808392110309465,0.009167625791867277,0.19831066759889365
3.261769,0.1261429377057997,0.05685275437317976,0.009245478248238062,0.19224117032721755
3.264071,0.12153566926211334,0.05525029131288112,0.009308359078383696,0.18609431965337814
3.266372,0.11707312653860345,0.05434450792625952,0.009373236125359348,0.18079087059022228
3.2686740000000003,0.11263453841705373,0.05254292223716637,0.009446597093862584,0.17462405774808268
3.270975,0.10853331093977747,0.051304768748346406,0.00950947792400822,0.1693475576121321
3.273277,0.10430183031434236,0.050050645524886285,0.009585833217756487,0.16393830905698514
3.275579,0.10072610691756886,0.048839440963271585,0.0096467178310721,0.15921226571191255
3.27788,0.09688688289923272,0.047650693840994636,0.009640729180582041,0.1541783059208094
3.280182,0.09352525375747887,0.04640904697272213,0.009627254716979405,0.14956155544718042
3.282484,0.09036174913610456,0.04580469232743355,0.00961877079545182,0.1457852122589899
3.284785,0.08718077761746754,0.044517631526278086,0.009607292548679204,0.14130570169242485
3.287087,0.08440004757324954,0.043318404265643526,0.009586332271963992,0.13730478411085706
3.289388,0.08171563499108002,0.04215860228740185,0.009578347404643913,0.1334525846831258
3.29169,0.07939503292618166,0.041527298714907984,0.009570362537323832,0.13049269417841347
3.293992,0.07719520197949951,0.04029213955133307,0.00954940226060862,0.1270367437914412
3.296293,0.07529330639469788,0.039405819278804134,0.009538922122251015,0.12423804779575305
3.298595,0.07385852554812093,0.03844414182094197,0.0095274438754784,0.12183011124454128
3.300897,0.07268774437731415,0.037800361893260484,0.009515466574498277,0.12000357284507293
3.3031980000000005,0.07226255019251987,0.036704937907786964,0.009497999677235604,0.11846548777754246
3.3055,0.07242923429782654,0.03614549814117382,0.009490513864123027,0.1180652463031234
3.307801,0.07338492310519867,0.035576576344618104,0.00948103183418043,0.11844253128399722
3.310103,0.0757244892299822,0.03527564665749257,0.009459073449050209,0.120459209336525
3.3124050000000005,0.07981773183993843,0.03511045971480841,0.009452086690145144,0.124380278244892
3.314706,0.08627100179718586,0.035099979576450814,0.00943511884708997,0.13080610022072664
3.317008,0.09418650058242303,0.03566989948142154,0.00942314154610985,0.13927954160995445
3.31931,0.10228814658705958,0.036198397887169366,0.00941216235354474,0.14789870682777367
3.321611,0.10871796099655433,0.036945482035804375,0.00940118316097963,0.1550646261933383
3.323913,0.1118460327691958,0.03909690472435853,0.009381220992679427,0.16032415848623374
3.326214,0.10852133363879732,0.041429484090237015,0.009374234233774356,0.15932505196280872
3.3285160000000005,0.09912164764044022,0.044209216026039985,0.009365750312246773,0.15269661397872694
3.330818,0.08535673448903666,0.04836983095400937,0.00934379192711655,0.14307035737016258
3.3331190000000004,0.07070150863144414,0.05264023780762985,0.00933480895138146,0.13267655539045548
3.335421,0.05870075210357086,0.05745611091005332,0.00932782219247639,0.12548468520610054
3.3377230000000004,0.05077377507156107,0.0628194464781098,0.009308359078383696,0.12290158062805455
3.340024,0.04609065038833392,0.06812788608334075,0.009297379885818585,0.12351591635749325
3.3423260000000004,0.04289221197243424,0.07379863904322033,0.009286400693253472,0.12597725170890806
3.344627,0.040988320170802575,0.07815937470839923,0.009273924338065849,0.12842161921726766
3.3469290000000003,0.03941031076667169,0.08197065169111509,0.009258453657633193,0.13063941611541996
3.349231,0.038060868189578115,0.08484121149268398,0.009250967844520615,0.1321530475267827
3.351532,0.03713312641782627,0.08717129558752493,0.009239988651955506,0.13354441065730668
3.3538339999999995,0.036231335464864685,0.08809704114244675,0.00922052553786281,0.13354890214517426
3.356135,0.03558805459139072,0.08874032201592072,0.009214536887372749,0.1335429134946842
3.3584370000000003,0.034711216348804384,0.08869590619145278,0.009194075664865044,0.1326011982051222
3.360739,0.03400605275359979,0.08865248847539985,0.009184094580714943,0.1318426358097146
3.3630400000000003,0.03338622742787855,0.0892937731320438,0.009177606876017378,0.13185760743593972
3.365342,0.032848746046395635,0.09120864412624058,0.009159141870339694,0.13321653204297593
3.3676440000000003,0.03211663352398577,0.09376829315653384,0.00914766362356708,0.13503259030408668
3.3699449999999995,0.03160809728653816,0.09750171768287892,0.00913718348520947,0.13824699845462654
3.372247,0.030971304117761743,0.10030839854588716,0.009124707130021848,0.14040440979367075
3.3745480000000003,0.03043531989890135,0.10317696213062603,0.009109735503796694,0.14272201753332409
3.37685,0.029843441608800387,0.1057755373891047,0.00910224969068412,0.14472122868858922
3.3791519999999995,0.02919566924745887,0.10730463948090008,0.009061327245668709,0.14556163597402766
3.381453,0.02872655829240415,0.10868302720202898,0.009034877372670941,0.14644446286710408
3.3837550000000003,0.028290384915044764,0.10931632699135282,0.009007429391258166,0.14661414129765574
3.386057,0.02789014344062573,0.10936523430368833,0.008977486138807863,0.1462328638831219
3.388358,0.027270817169112005,0.10937172200838588,0.008937561802207462,0.14558010097970533
3.39066,0.02677974782892705,0.10870648274978167,0.008911610983417199,0.14439784156212593
3.392961,0.02639747230597821,0.10876137871260724,0.008883663947796917,0.14404251496638235
3.395263,0.02615193763588573,0.1080721848520428,0.008852722586931606,0.14307684507486013
3.397565,0.025726743451091456,0.1081220902727933,0.008814794467161225,0.14266362819104594
3.3998660000000003,0.025548082044804656,0.10807567823149536,0.008788843648370966,0.14241260392467095
3.402168,0.025259129658659247,0.1088062935912827,0.008759898504335674,0.14282532175427762
3.40447,0.024771054643719332,0.10875389289949466,0.008727959035055351,0.14225290657826936
3.406771,0.024517036052099275,0.10874840330321213,0.00869302524053,0.1419584645958414
3.409073,0.024241059075349,0.10873293262277947,0.008666575367532233,0.1416405670656607
3.411374,0.023954601960241118,0.10832271006421032,0.008636133060874428,0.14091344508532588
3.413676,0.023334277580312368,0.1076644575645112,0.008603694537386603,0.13960242968221018
3.415978,0.023235464847226377,0.10700221263115203,0.008572753176521291,0.1388104306548997
3.418279,0.022818255529752182,0.10639586176903344,0.008543808032485998,0.1377579253312716
3.420581,0.022534792739889325,0.105162199768081,0.008511868563205677,0.13620886107117602
3.422883,0.022226876293858732,0.10388162667162314,0.008480428148132862,0.13458893111361472
3.425184,0.022023761231404183,0.10262201385188044,0.008453479220927589,0.1330992543042122
3.427486,0.021812661301629555,0.10143426483801847,0.008420042589024753,0.13166696872867278
3.429787,0.02179619251278189,0.10077551328411187,0.008388602173951936,0.1309603079708457
3.432089,0.021467315790036082,0.09891653636115563,0.008359657029916643,0.12874350918110836
3.434391,0.021401939688852924,0.09766141502928052,0.008334704319541393,0.12739805903767484
3.436692,0.02151123256029653,0.09647216885279604,0.008296776199771013,0.1262801776128636
3.438994,0.02172832114056121,0.09463015977289503,0.008267332001528216,0.12462581291498445
3.441296,0.02196287661808857,0.09213688495219992,0.008241381182737952,0.12234114275302645
3.443597,0.022109598555095044,0.08981328856205653,0.008215430363947694,0.12013831748109928
3.445899,0.02219743209561593,0.08739437281827968,0.008175506027347292,0.1177673109412429
3.4482,0.021923451335695676,0.08496946842401276,0.00814955520855703,0.11504247496826547
3.450502,0.021155905964552947,0.08256203092700852,0.008123604389766769,0.11184154128132824
3.452804,0.02035442490729988,0.08028534563237061,0.008094659245731477,0.10873442978540196
3.455105,0.019668225371980468,0.07856460672489331,0.0080572301801686,0.10629006227704238
3.457407,0.01931090255940688,0.07615317679422902,0.008032776524000855,0.10349685587763677
3.459709,0.01885875944740732,0.07392240448668158,0.008002833271550555,0.10078399720563946
3.46201,0.01880735686403431,0.07160579485544326,0.007988859753740413,0.098402011473218
3.464312,0.018562820302356845,0.06932661428976783,0.007977381506967795,0.09586681609909244
3.466613,0.018400627684917712,0.06751305129969455,0.007968897585440211,0.09388257657005247
3.468915,0.01828534616298405,0.06597047474429653,0.007962409880742647,0.09221823078802324
3.471217,0.018161081665315302,0.06423226893955652,0.007954425013422564,0.0903477756182944
3.473518,0.018071750962171902,0.06308444426229498,0.007943445820857455,0.08909964104532432
3.47582,0.017899078206375166,0.0614660114673562,0.00793096946566983,0.0872960591394012
3.478122,0.01766502178305531,0.060910065080195586,0.00792098838151973,0.08649607524477063
3.4804230000000005,0.017503827274031186,0.05978369973385676,0.007914500676822166,0.08520202768471011
3.482725,0.017567207158384317,0.05923523915980875,0.007907513917917094,0.08470996023611016
3.4850260000000004,0.017272765175956363,0.058156783017390384,0.007897532833766993,0.08332708102711374
3.487328,0.017203396641113162,0.057038901592579135,0.007885056478579369,0.08212735471227167
3.4896300000000005,0.017242322869298554,0.05593748895661554,0.007874077286014258,0.08105388911192836
3.491931,0.01698481089822596,0.0549004543134201,0.00786659147290168,0.07975185668454775
3.4942330000000004,0.016811140034014214,0.05421625099493072,0.007860602822411621,0.07888799385135656
3.496535,0.016688372698967974,0.05364683014416749,0.007851619846676532,0.078186822689812
3.4988360000000003,0.016821121118164313,0.053025008601616234,0.007839642545696409,0.07768577226547696
3.501138,0.016731790415020917,0.05306892537187668,0.00782766524471629,0.07762838103161387
3.503439,0.016586565640636954,0.05303648684838885,0.007820179431603716,0.07744323192062952
3.5057410000000004,0.016435352215762932,0.053971714433253264,0.00781369172690615,0.07822075837592234
3.508043,0.016289129332963958,0.0545915397589745,0.00780670496800108,0.07868737405993954
3.5103440000000004,0.016131927257599876,0.05643404789308304,0.007757797655665586,0.0803237728063485
3.512646,0.015994687350535997,0.059163874408135524,0.007722364806932731,0.08288092656560425
3.5149470000000003,0.01605657007226662,0.06368730174496105,0.00767545371142726,0.08741932552865493
3.517249,0.015903360430562574,0.06945886365475665,0.0076260473448842596,0.09298827143020348
3.5195510000000003,0.015793069450703967,0.07747267611887232,0.007579635303586294,0.10084538087316257
3.5218519999999995,0.01579855904698652,0.08564518782097458,0.007537714750155871,0.10898146161811696
3.524154,0.01583948149200193,0.0956013192606998,0.0074942970341029345,0.11893509778680465
3.526456,0.01581702405266421,0.10570966223371403,0.0074498812096349875,0.12897656749601322
3.528757,0.015698249151278012,0.11493018777157685,0.007407960656204565,0.1380363975790594
3.5310589999999995,0.015915836785750204,0.12341460835336973,0.007362546723321608,0.14669299186244156
3.53336,0.015650339947357532,0.12935884301896208,0.00731413846519362,0.15232332143151325
3.5356620000000003,0.01559993547239952,0.1320028322103237,0.007267227369688148,0.15486999505241136
3.537964,0.015705235910183083,0.1309223798510753,0.007232293575162797,0.1538599093364212
3.540265,0.01599917883840354,0.126023663750206,0.007182388154412293,0.14920523074302186
3.542567,0.016148895100655047,0.1185822664620986,0.007138471384151851,0.1418696329469055
3.5448690000000003,0.016379458144522366,0.11070170147138678,0.007097049884928938,0.13417820950083809
3.5471699999999995,0.016661922825970208,0.10300279221220678,0.007052135006253484,0.12671685004443048
3.549472,0.016872523701537332,0.09631596488584697,0.007002728639710487,0.1201912172270948
3.5517730000000003,0.016649446470782592,0.08995501995698794,0.006968792953600146,0.11357325938137068
3.554075,0.016219760798120764,0.08424933320258303,0.006921382803887167,0.10739047680459096
3.556377,0.015450219210148016,0.07866341945797929,0.0068734735999666854,0.10098711226809398
3.558678,0.014816420366616637,0.07357556181246558,0.006830554938121254,0.09522253711720348
3.5609800000000003,0.014310878454414047,0.06844927699297397,0.006789133438898336,0.08954928888628637
3.563282,0.013963536725990551,0.06447979982647901,0.00674272139760037,0.08518605795006995
3.565583,0.013828293035756691,0.06074637530013394,0.006704793277829987,0.08127946161372061
3.567885,0.013495922933558346,0.05748555510829612,0.00666137556177705,0.07764285360363153
3.570186,0.013416074260357541,0.054994276504431054,0.006613466357856569,0.07502381712264516
3.572488,0.013364671676984524,0.0522769263445662,0.0065675533707661065,0.07220915139231683
3.57479,0.013180021620207668,0.04966337945986239,0.0065146536247705725,0.06935805470484062
3.577091,0.013148082150927342,0.0470308685152734,0.006461254824567536,0.06664020549076828
3.579393,0.0132034771679604,0.04440684149221198,0.006408355078572004,0.06401867373874437
3.581695,0.012991379129770766,0.042288855435560664,0.006355455332576471,0.06163568989790789
3.583996,0.012759817977488435,0.039923837546194364,0.00630255558658094,0.058986211110263725
3.586298,0.012633058208782159,0.03737766297950373,0.006249655840585407,0.0562603770288713
3.588599,0.012664498623854976,0.035337030325015686,0.0061967560945898744,0.05419828504346055
3.590901,0.01269494093051278,0.033110250451128274,0.006144355402801846,0.0519495467844429
3.593203,0.01254372750563876,0.03089195449876845,0.006091455656806314,0.04952713766121352
3.595504,0.012368559478804496,0.02886878874154308,0.006039054965018287,0.04727640318536587
3.597806,0.012296695672923774,0.026985358162419124,0.00598665427323026,0.04526870810857316
3.600108,0.012324642708544055,0.02556554894206733,0.005933754527234728,0.043823946177846115
3.602409,0.012290207968226208,0.023616742261760217,0.0058818528896542035,0.04178880311964063
3.604711,0.012153467115369831,0.02211658531400012,0.005829452197866177,0.04009950462723613
3.607012,0.01199726314842076,0.020241638656403743,0.00577705150607815,0.03801595331090265
3.609314,0.011878488247034564,0.019002487059168773,0.005725149868497628,0.03660612517470097
3.611616,0.011891463656429692,0.017701452740203176,0.0056727491767096,0.035265665573342465
3.613917,0.011756219966195832,0.016197303358783034,0.005620847539129077,0.033574370864107944
3.616219,0.011727773876368044,0.015245606985070955,0.005568945901548555,0.032542326762987565
3.618521,0.011775184026081024,0.014007453496250993,0.005512053721892982,0.031294691244225
