Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_40K,CO_CH3OH_10K,all
3.006289,0.8467041627003482,0.3707953025274097,0.010548701114555177,1.228048166342313
3.0085900000000003,0.8542672143763096,0.37346388747128223,0.010311273723812115,1.2380423755714038
3.010892,0.8623847579377353,0.3761141707204516,0.010067910648300482,1.2485668393064873
3.013194,0.869645089690499,0.3784295824205939,0.009819106528417651,1.2578937786395106
3.015495,0.8788191851407314,0.3803379050736912,0.00956337744297148,1.2687204676573942
3.0177970000000003,0.8862867712199979,0.38244161068375415,0.009298744830372446,1.2780271267341246
3.020098,0.8939581491429855,0.3843088781838688,0.00902323012903102,1.287290257455885
3.0224,0.9018125440130044,0.3856938712965367,0.008740790462126256,1.2962472057716674
3.024702,0.9070779910431293,0.38692651516681104,0.008459834716413636,1.302464340926354
3.027003,0.91085951688111,0.3881398680615876,0.008188277138251262,1.3071876620809488
3.029305,0.9189968460584308,0.3896757264954568,0.007923644525652225,1.3165962170795398
3.031607,0.9260494288442944,0.3912536293631033,0.007657033351463666,1.3249600915588613
3.0339080000000003,0.9298175993915456,0.3915063906061652,0.0073844864925065295,1.3287084764902175
3.03621,0.9348050585183422,0.392362118493635,0.007116886037523206,1.3342840630495003
3.038511,0.9398711654683221,0.3923487632029057,0.0068700604792299,1.3390899891504575
3.040813,0.9452671975633554,0.3931931143612357,0.006646977660010901,1.3451072895846021
3.043115,0.9484205300966616,0.39339987404734106,0.00643477692953429,1.3482551810735373
3.045416,0.9541217553168796,0.3922750617836959,0.006218619075878631,1.3526154361764542
3.047718,0.9566557980726642,0.39231760085787065,0.006002461222222971,1.3549758601527575
3.05002,0.959982254745054,0.391971847220101,0.005802131861283514,1.3577562338264386
3.052321,0.96272008934456,0.39046467792928,0.00563098628378956,1.3588157535576295
3.054623,0.9665248632812176,0.38977663313652255,0.0054796263221908595,1.3617811227399308
3.056924,0.9661187635149674,0.3882150534019896,0.005331234202976446,1.3596650511199335
3.059226,0.969091057662832,0.38766699184169107,0.005178884960582985,1.3619369344651058
3.061528,0.9709538733993704,0.385728001483956,0.005037417806931911,1.3617192926902582
3.063829,0.9700917151867346,0.3843736760759258,0.0049251344367263385,1.3593905256993868
3.066131,0.9724051483252872,0.3824005555307715,0.004840550928774124,1.359646254784833
3.068433,0.9709548626801651,0.37990707328757206,0.004761903105590486,1.3556238390733275
3.070734,0.969820157608572,0.3783796237404583,0.0046679214300880244,1.3528677027791185
3.073036,0.96875519683301,0.3756234874462493,0.0045610791042536465,1.3489397633835127
3.075337,0.9671263460044331,0.3729341276056868,0.0044552260592140335,1.3445156996693342
3.077639,0.96499246733013,0.37138837636387,0.004361244383711572,1.3407420880777114
3.079941,0.9599382317496872,0.3687939874796047,0.004272209112182925,1.3330044283414746
3.082242,0.9583632967244248,0.36513612174096943,0.004176743515488321,1.3276761619808826
3.084544,0.9535247243572402,0.3625105705116691,0.004068911908859181,1.3201042067777686
3.086846,0.949399918083477,0.35934882909160737,0.0039462410903086005,1.312694988265393
3.089147,0.9464048704773326,0.3562815639874454,0.003810214981028722,1.3064966494458066
3.0914490000000003,0.9405878994041276,0.3533157001647467,0.0036633067830064547,1.2975669063518809
3.09375,0.9314588162300572,0.35011191431090755,0.0035129361022025163,1.2850836666431673
3.096052,0.9298947632935372,0.3467453917663299,0.0033645439829881048,1.2800046990428553
3.098354,0.9226655938858084,0.3433783745813549,0.0032176357849658358,1.2692616042521292
3.100655,0.9172161406278578,0.3393589267122339,0.0030677597445592803,1.259642827084651
3.102957,0.909893484185024,0.33634359884979703,0.002913926580973673,1.2491510096157947
3.105259,0.9033815433534982,0.3321144234521862,0.0027595987769906843,1.238255565582675
3.10756,0.8954222847192346,0.3285337216155425,0.0026077441749946025,1.2265637505097715
3.109862,0.8884958352347031,0.3238895429245288,0.0024608359769723353,1.2148462141362042
3.112163,0.8811420164468342,0.32032071245742216,0.0023178849021291176,1.2037806138063851
3.114465,0.8726905906171761,0.31654561694460753,0.00217839631006757,1.1914146038718514
3.116767,0.8654164089332856,0.3121472745310924,0.0020423702007876924,1.1796060536651658
3.119068,0.8569244225910422,0.3085131515315314,0.0019117851358790095,1.1673493592584523
3.12137,0.8497486743462306,0.3039367385749589,0.0017876303961362851,1.155473043317326
3.123672,0.8413571000046557,0.29948893212170563,0.0016689167007647554,1.1425149488271262
3.125973,0.8328522530120801,0.2950346953432863,0.0015531708477775138,1.129440119203144
3.128275,0.8243211900784437,0.2906625688708324,0.0014408874775719415,1.116424646426848
3.130576,0.8153424775851771,0.2863725527043437,0.001338002274916616,1.1030530325644374
3.132878,0.8069063856078377,0.2821834431789209,0.0012494616437853502,1.0903392904305438
3.13518,0.7978440788874135,0.2771089273421853,0.0011727923821912374,1.07612579861179
3.137481,0.7896587695915466,0.27287035377702434,0.0011015641649683194,1.0636306875335393
3.139783,0.7800355406604921,0.2678774536058568,0.0010288520265532577,1.0489418462929019
3.142085,0.7726372042368588,0.2630863667168208,0.0009561398881381953,1.0366797108418178
3.144386,0.7614642669408082,0.258650926273502,0.0008873848729021845,1.0210025780872125
3.146688,0.7539120973535894,0.2535318928010021,0.0008255548232295129,1.008269544977821
3.148989,0.7437328926158779,0.24932299765968405,0.0007686711775306547,0.9938245614530928
3.151291,0.7341205457735659,0.2442143516355293,0.0007147553742160852,0.9790496527833112
3.153593,0.7240100960510907,0.23921798898158,0.0006628181324910407,0.9638909031651616
3.155894,0.7153672443876459,0.23451049631970144,0.0006163219351371918,0.9504940626424844
3.158196,0.7054318973658436,0.2293459559306425,0.0005782346245388259,0.935356087921025
3.160498,0.6951072683513022,0.22466072208664611,0.0005455883583116553,0.9203135787962601
3.162799,0.6860414991480963,0.21989931362145307,0.000513436732481866,0.9064542495020312
3.165101,0.6762194247772945,0.2149880291158534,0.00047732798347302567,0.8916847818766208
3.167402,0.6655999900859136,0.20959348094201213,0.0004377567516825157,0.8756312277796083
3.1697040000000003,0.6563012452555412,0.20506010170001185,0.0003957123179050991,0.8617570592734582
3.172006,0.6462867557701579,0.20023537926395396,0.00035515180531982634,0.8468772868394319
3.174307,0.6355931250191701,0.1952197256345068,0.00032300017949003714,0.8311358508331669
3.176609,0.6251977624278031,0.19008733687127768,0.0003051931251843076,0.8155902924242651
3.1789110000000003,0.6157540879609978,0.18549806326437324,0.0003022252828000194,0.8015543765081712
3.181212,0.6064874947564552,0.18067235154752054,0.00030618240597907035,0.7874660287099549
3.183514,0.5958210692273234,0.1755839857796584,0.0003106341695555028,0.7717156891765372
3.1858150000000003,0.585858516983665,0.17064549605220275,0.0003106341695555028,0.7568146472054232
3.188117,0.5766601841539611,0.16568227430487806,0.00030074136160787525,0.7426431998204469
3.190419,0.5662445413063014,0.16130520142845028,0.0002804611053152389,0.7278302038400669
3.19272,0.5559253533361312,0.15688657875864245,0.00025968620862522123,0.7130716183033989
3.1950220000000003,0.5462368318726223,0.1516191531669282,0.0002492987602802124,0.6981052837998307
3.197323,0.5363722184276455,0.14740184913885462,0.00025325588345926335,0.6840273234499593
3.199625,0.5265966402541974,0.14214728419747227,0.0002666111741885605,0.6690105356258582
3.201927,0.5165668169164954,0.13813822377669624,0.0002839235880969085,0.6549889642812886
3.204228,0.5068832418569601,0.13358555355919807,0.00030074136160787525,0.6407695367777659
3.20653,0.4971363528265602,0.129174350495351,0.00031261273114502824,0.6266233160530562
3.208832,0.4867820453881758,0.1247394046924296,0.00031706449472146056,0.6118385145753269
3.211133,0.477258239176995,0.12027082334248627,0.00032102161790051163,0.5978500841373817
3.213435,0.4678160486313819,0.11590265399321135,0.00033289298743766467,0.5840515956120309
3.215736,0.4576744365638716,0.11156267914658717,0.00035465716492244503,0.5695917728753812
3.218038,0.4484083379997264,0.1073607089708324,0.00037642134240722556,0.5561454683129661
3.22034,0.4391071199673669,0.10314983526792476,0.00038730343114961566,0.5426442586664413
3.222641,0.42910054472834175,0.09960821002267414,0.00038829271194437844,0.5290970474629603
3.224943,0.4198309836814149,0.09540228272374034,0.0003942283967129549,0.5156274948018682
3.227245,0.41052185140269737,0.0912576908340818,0.0004159925741977354,0.502195534810977
3.229546,0.401495653431282,0.08782191863387077,0.0004466602788353805,0.4897642323439882
3.231848,0.3919298027863237,0.08407551226410426,0.0004704030179096865,0.4764757180683376
3.234149,0.3834224825917614,0.08041418404268731,0.00047732798347302567,0.4643139946179218
3.236451,0.3741459965792711,0.07701056346830609,0.00047386550069135607,0.4516304255482685
3.238753,0.365313203003232,0.073570834144916,0.00046990837751230505,0.43935394552566026
3.241054,0.3568043988874776,0.07060892744539635,0.00047188693910183045,0.4278852132719757
3.2433560000000003,0.3482095273425788,0.06698618117497515,0.0004827690278442208,0.41567847754539816
3.245658,0.3401325442937383,0.0643294676006398,0.0005055224861237642,0.40496753438050187
3.247959,0.3311973601554412,0.06117564042693616,0.0005322330675823581,0.3929052336499598
3.250261,0.3233350510390643,0.05831562964927706,0.0005500401218880876,0.38220072081022943
3.252562,0.3156780176876006,0.055635667976264784,0.0005510294026828504,0.3718647150665483
3.254864,0.3084948498368283,0.053157519585384096,0.0005460829987090366,0.3621984524209215
3.257166,0.3002541408164546,0.05068876936205366,0.0005515240430802318,0.35149443422158844
3.259467,0.2935834204173694,0.04820072816322535,0.0005737828609623936,0.34235793144155713
3.261769,0.28601294913544745,0.045757699240558745,0.0005975256000366996,0.33236817397604285
3.264071,0.27936003579066804,0.043394802062267916,0.0006049452059974201,0.3233597830589333
3.266372,0.2729158606935834,0.04145729562572508,0.0005965363192419368,0.3149696926385505
3.2686740000000003,0.2665082889859052,0.03964938497329616,0.0005891167132812162,0.30674679067248256
3.270975,0.2600660924504101,0.03750808669303219,0.0005980202404340807,0.2981721993838764
3.273277,0.2541066649427593,0.03589209651478725,0.0006163219351371918,0.2906150833926837
3.275579,0.2486636420099747,0.03413612310408337,0.0006257201026874378,0.28342548521674543
3.27788,0.2431874781705655,0.03251914364504365,0.0006158272947398104,0.27632244911034903
3.280182,0.2377518748437416,0.030802246825732908,0.0005999988020236063,0.2691541204714981
3.282484,0.23280299766794094,0.0295463548567816,0.0005940631172550298,0.2629434156419776
3.284785,0.22773738535835836,0.027899202333501624,0.0006059344867921829,0.2562425221786521
3.287087,0.22303088197727453,0.026794670326149017,0.0006311611470586329,0.2504567134504821
3.289388,0.2186097861054798,0.0256213833035604,0.0006628181324910407,0.2448939875415312
3.29169,0.2145552187681447,0.02448717287236491,0.0007023893642815508,0.2397447810047912
3.293992,0.21027806325198795,0.02333317682527417,0.0007528426848144509,0.23436408276207654
3.296293,0.20656578706964074,0.02219797711328391,0.0008196191384609362,0.2295833833213856
3.298595,0.2031646396972464,0.021079100534407244,0.0009111276119764904,0.22515486784363012
3.300897,0.2002220239732246,0.019972095325067732,0.0010377555537061222,0.22123187485199844
3.3031980000000005,0.19714783390349935,0.01931917000052432,0.001208406490802696,0.2176754103948264
3.3055,0.19510942082589075,0.01819485237727645,0.0014334678716112213,0.2147377410747784
3.307801,0.19347265575095576,0.01745289178120439,0.0017223378636819435,0.2126478853958421
3.310103,0.19223654939789966,0.01644432001094377,0.0020740271862201,0.2107548965950636
3.3124050000000005,0.19122105266207576,0.01593681896323048,0.002476664469688539,0.2096345360949948
3.314706,0.19069327135806985,0.015278947234713257,0.002918378344550105,0.2088905969373332
3.317008,0.1903836264693091,0.0145607293777155,0.003387297441267648,0.20833165328829226
3.31931,0.18919203775201734,0.013889007718071595,0.003871550390304012,0.20695259586039294
3.321611,0.18690927231810234,0.013403765488240469,0.0043582765413272846,0.20467131434767008
3.323913,0.18369015261194435,0.01248620755109802,0.004829668840031735,0.20100602900307413
3.326214,0.18104085864356967,0.01205438648418408,0.0052669309513168686,0.19836217607907067
3.3285160000000005,0.17683789918702014,0.011589424510645588,0.005649287978492669,0.19407661167615844
3.330818,0.17163626076815766,0.010961725846368623,0.00595497574407436,0.18855296235860064
3.3331190000000004,0.16610964360821556,0.010669393371516232,0.006161240789782392,0.1829402777695142
3.335421,0.16129580326090004,0.009988768184719462,0.006263136711642954,0.17754770815726245
3.3377230000000004,0.1564898771599426,0.009552000713831709,0.006268083115616768,0.1723099609893911
3.340024,0.15295962864383175,0.009256700396595027,0.0061879513712409856,0.16840428041166774
3.3423260000000004,0.14987356720456932,0.00883180429524443,0.006069237675869457,0.1647746091756832
3.344627,0.14693293004213706,0.008468243603169119,0.005966847113611512,0.16136802075891768
3.3469290000000003,0.14390869865254738,0.007969646082608695,0.0059228241182445705,0.15780116885340065
3.349231,0.1415413497106801,0.007642194139542225,0.0059490400593057826,0.1551325839095281
3.351532,0.14002577153310358,0.007386465054096057,0.0060509359811663456,0.153463172568366
3.3538339999999995,0.13865908011513886,0.006963547514334981,0.006231974366607928,0.15185460199608175
3.356135,0.13734729378128346,0.006514414033512692,0.006488692732848861,0.15035040054764498
3.3584370000000003,0.1362749133997606,0.006523317560665557,0.006818617877902237,0.14961684883832846
3.360739,0.13440220485527474,0.005936674049371248,0.007219771240178531,0.14755865014482453
3.3630400000000003,0.13235785609289752,0.0057358500480344105,0.0076891849772934544,0.14578289111822534
3.365342,0.13000287316096482,0.0054430229327846365,0.008222407325670575,0.14366830341942005
3.3676440000000003,0.1287573686403585,0.005163056467866779,0.008801136590606783,0.14272156169883204
3.3699449999999995,0.1268554763124271,0.005001803698320453,0.00940459787541206,0.14126187788615965
3.372247,0.1252122809123262,0.004527938197629096,0.009986789623129936,0.13972700873308522
3.3745480000000003,0.12442827588247675,0.004465613507559042,0.010461149764218674,0.13935503915425446
3.37685,0.1235334714036138,0.004307328580397003,0.01073715910595748,0.1385779590899683
3.3791519999999995,0.12257683687507825,0.003968005267793381,0.01072281453443342,0.13726765667730506
3.381453,0.1213590322167253,0.0038186238677842053,0.01032413437414403,0.13550179045865354
3.3837550000000003,0.12044642068355667,0.003451106052529845,0.009482256417800936,0.13337978315388746
3.386057,0.1199408981974329,0.0034753434320015323,0.008331722853491859,0.1317479644829263
3.388358,0.11935227612454904,0.003245335647219193,0.007072368401758881,0.12966998017352713
3.39066,0.11868797407086587,0.002962401339917048,0.005888199290427874,0.1275385747012108
3.392961,0.11819729079666355,0.0029901012021704048,0.0049290915599053894,0.12611648355873933
3.395263,0.118270497575476,0.002782846875667609,0.004336512363842504,0.1253898568149861
3.397565,0.11813051434301708,0.00256718366240933,0.00416239894396426,0.12486009694939068
3.3998660000000003,0.11788022630194207,0.002637422598837485,0.00436025510291681,0.12487790400369635
3.402168,0.11715904060256005,0.0024979340067759373,0.0048727025546039145,0.1245296771639399
3.40447,0.11682713689591714,0.0024821055140597337,0.005598340017562389,0.12490758242753927
3.406771,0.11631172160184575,0.0023881238385572725,0.006413507392446892,0.1251133528328499
3.409073,0.1157023246322719,0.00194789388488785,0.0071806946487854035,0.12483091316594515
3.411374,0.11524230906270724,0.0019770776683333507,0.007722820524315389,0.12494220725535594
3.413676,0.1147862506163216,0.0019815294319097828,0.007855384150813596,0.12462316419904496
3.415978,0.11424808186397065,0.0020280256292636327,0.007549696385231906,0.1238258038784662
3.418279,0.11318955141357452,0.0014616623742619596,0.007031807889173609,0.12168302167701008
3.420581,0.1131296999254914,0.0014794694285676893,0.006544092457355575,0.12115326181141466
3.422883,0.11262665064135452,0.0014794694285676893,0.006213672671904817,0.12031979274182705
3.425184,0.11292343487978335,0.0014789747881703073,0.006077151922227559,0.1204795615901812
3.427486,0.1123590501863712,0.0014789747881703073,0.0061389819719002295,0.11997700694644176
3.429787,0.11211667639165432,0.0014784801477729262,0.006235436849389597,0.11983059338881685
3.432089,0.11215872082543174,0.0014725444630043498,0.006141455173887137,0.11977272046232322
3.434391,0.1116581447432818,0.0014695766206200614,0.0057358500480344105,0.11886357141193625
3.436692,0.11125303425782644,0.001006098568273714,0.005153163659919152,0.11741229648601932
3.438994,0.11110216893662513,0.0009902700755575102,0.004563057665843175,0.1166554966780258
3.441296,0.11114619193199207,0.0009887861543653662,0.004039233485016298,0.11617421157137375
3.443597,0.11080884718097796,0.0009887861543653662,0.003542119885648017,0.11533975322099135
3.445899,0.1097730701888614,0.0009887861543653662,0.0030341241975373467,0.11379598054076408
3.4482,0.10912113414511274,0.0009887861543653662,0.0025389891597585915,0.1126489094592367
3.450502,0.10839104491857783,0.0009887861543653662,0.002116566260394898,0.11149639733333808
3.452804,0.10731718061586283,0.0009887861543653662,0.001808899933223684,0.1101148667034519
3.455105,0.10669838547873876,0.0009887861543653662,0.001597193843144456,0.10928436547624858
3.457407,0.10610926876545754,0.0009887861543653662,0.001445339241148374,0.10854339416097128
3.459709,0.10567447985615933,0.0009887861543653662,0.0013276148265716071,0.10799088083709628
3.46201,0.1049389495852532,0.0009887861543653662,0.0012356117126586716,0.10716334745227724
3.464312,0.10461891724814748,0.0009907647159548916,0.001161910293448847,0.1067715922575512
3.466613,0.10410894299844724,0.0010041200066841886,0.0011040373669552264,0.10621710037208668
3.468915,0.10371916636531074,0.0006870555119627282,0.001062487573575191,0.10546870945084866
3.471217,0.10231735547913193,0.000497608239765662,0.0010357769921165967,0.1038507407110142
3.473518,0.10112972388501924,0.000533222348377121,0.0010145074550291977,0.10267745368842557
3.47582,0.10020623026310822,0.0006425378761984045,0.000985818311981078,0.1018345864512877
3.478122,0.09964877053525943,0.0004921671953944669,0.0009442685186010424,0.10108520624925492
3.4804230000000005,0.09907399839350227,0.0004946403973813739,0.000905191927207914,0.10047383071809153
3.482725,0.09801893042588776,0.0004951350377787551,0.0008859009517100404,0.09939996641537656
3.4850260000000004,0.09711967418344848,0.0004951350377787551,0.0008948044788629053,0.09850961370009012
3.487328,0.09654292348010177,0.0004946403973813739,0.0009299239470769828,0.09796748782456012
3.4896300000000005,0.09575397204627847,0.0004946403973813739,0.0009902700755575102,0.09723888251921736
3.491931,0.0949862901495426,0.0004946403973813739,0.0011084891305316589,0.09658941967745563
3.4942330000000004,0.09422157609519098,0.0004951350377787551,0.0013335505113401835,0.09605026164430992
3.496535,0.09376353908721584,0.0004951350377787551,0.0017159075385159855,0.09597458166351057
3.4988360000000003,0.09296370556465017,0.0004951350377787551,0.002302551049810295,0.0957613916522392
3.501138,0.09205702971625007,0.0004946403973813739,0.003137998680987435,0.09568966879461888
3.503439,0.09127797109037444,0.0004946403973813739,0.004192077367807143,0.09596468885556296
3.5057410000000004,0.0907289202492811,0.0004951350377787551,0.005294630813570225,0.09651868610063008
3.508043,0.0900675860379822,0.0004951350377787551,0.0062621474308481905,0.09682486850660917
3.5103440000000004,0.0890723695584509,0.0004951350377787551,0.0069190298785706565,0.09648653447480032
3.512646,0.08837789444052742,0.0004916725549970856,0.007097100421627952,0.09596666741715247
3.5149470000000003,0.0879910856497752,0.00047386550069135607,0.006683086409019742,0.0951480375594863
3.517249,0.08705720457951918,0.000860179651046209,0.0059173830738733744,0.09383476730443877
3.5195510000000003,0.08616784114502746,0.000995216479531324,0.0051808635221725075,0.09234392114673128
3.5218519999999995,0.08591409062117082,0.0007533373252118323,0.0047307407605554595,0.09139816870693812
3.524154,0.08547831243107781,0.0007503694828275441,0.004479463438685721,0.09070814535259107
3.526456,0.08486792618070921,0.0009813665484046457,0.00428506976251484,0.0901343624916287
3.528757,0.08438812499524928,0.0009897754351601289,0.004064460145282747,0.08944236057569216
3.5310589999999995,0.0837525120846142,0.0009887861543653662,0.003814172104207773,0.08855547034318735
3.53336,0.08331228213094477,0.0009887861543653662,0.0035361842008794406,0.08783725248618958
3.5356620000000003,0.0825470734361958,0.0009887861543653662,0.003245335647219193,0.08678119523778037
3.537964,0.08165177431693553,0.0009887861543653662,0.0029653691823013357,0.08560592965360223
3.540265,0.08082275701092434,0.0009887861543653662,0.002716070422021123,0.08452761358731084
3.542567,0.08010503379432396,0.0009887861543653662,0.002494471523994268,0.0835882914726836
3.5448690000000003,0.07936703032143094,0.0009887861543653662,0.002293152882260049,0.08264896935805638
3.5471699999999995,0.07856225039489145,0.0009887861543653662,0.0021081573736394152,0.08165919392289624
3.549472,0.07776736327629959,0.0009887861543653662,0.001945420682900943,0.08070157011356589
3.5517730000000003,0.07696159406896533,0.0009887861543653662,0.001809394573621065,0.07975977479695176
3.554075,0.0762720653550157,0.0009887861543653662,0.0016976058438128749,0.07895845735319393
3.556377,0.07510471401719565,0.0009887861543653662,0.0015991724047339814,0.077692672576295
3.558678,0.07446811182576582,0.0009897754351601289,0.001504696088834139,0.07696258334976007
3.5609800000000003,0.07335912805483677,0.0009808719080072641,0.0014126929749212036,0.07575269293776525
3.563282,0.07279375408062988,0.0009022240848236256,0.0013266255457768446,0.07502260371123035
3.565583,0.07191576737527794,0.0008418779563430981,0.0012479777225932061,0.07400562305421424
3.567885,0.07099623087654595,0.0009942271987365614,0.0011742763033833813,0.07316473437866589
3.570186,0.07030571288180155,0.0009887861543653662,0.0011030480861604637,0.07239754712232738
3.572488,0.06943217794002605,0.000988291513967985,0.001034787711321834,0.07145525716531588
3.57479,0.06869813159031209,0.0009887861543653662,0.0009709791000596368,0.07065789684473707
3.577091,0.06788494277701712,0.000988291513967985,0.0009160740159503043,0.0697893083069354
3.579393,0.06692237256371296,0.000988291513967985,0.0008715563801859808,0.06878222045786693
3.581695,0.06645543202858495,0.0009942271987365614,0.0008394047543561912,0.0682890639816777
3.583996,0.06565114674244284,0.0007666926159411293,0.0008201137788583176,0.06723795313724229
3.586298,0.06492699320067649,0.0004783172642677885,0.0008018120841552071,0.0662071225490995
3.588599,0.06400597278075239,0.0004926618357918483,0.0007696604583254178,0.06526829507486964
3.590901,0.06349797709264172,0.0004951350377787551,0.0007167339358056106,0.0647098460662261
3.593203,0.06282823399458734,0.0004951350377787551,0.0006519360437486506,0.06397530507611475
3.595504,0.06211496254156339,0.0004946403973813739,0.0005856542304995464,0.0631952571694443
3.597806,0.061589654439544374,0.0004946403973813739,0.0005203616980452052,0.06260465653497096
3.600108,0.060769046020288674,0.0004951350377787551,0.00045111204241181287,0.06171529310047924
3.602409,0.060430711988479824,0.0004951350377787551,0.0003749374212150813,0.06130078444747365
3.604711,0.05994596439904608,0.0004946403973813739,0.0002997520808131125,0.06074035687724056
3.607012,0.059206477004960914,0.0004946403973813739,0.00023990059272996627,0.05994101799507225
