Wavelength,CO_NH3_10K,H2O_CH4_10_0.6_a_V3,H2O_CH3OH_CO_NH3_100K_NASA,all
2.957955,0.016322411988466953,0.7017554160819494,0.3042637489683596,1.0223415770387758
2.960256,0.01853261441532017,0.7085837443258464,0.3094894444792764,1.0366058032204428
2.962558,0.020358801001319825,0.712663353750283,0.3131323787108149,1.0461545334624178
2.96486,0.021455705240135715,0.7187971746907993,0.3196606480053256,1.0599135279362606
2.967161,0.021743841317360908,0.7232141020401254,0.32513125918188385,1.0700892025393702
2.969463,0.02122668673737569,0.7265718809124789,0.3300365275034727,1.077835095153327
2.971764,0.01998372731458703,0.7324240239981905,0.3352885526904118,1.0876963040031895
2.974066,0.018263356219016636,0.7380223092641399,0.3406081408195969,1.0968938063027536
2.976368,0.016331354142587733,0.7424059519286832,0.3448258568465656,1.1035631629178364
2.978669,0.014355634868235009,0.7474190228860614,0.3492939531889162,1.1110686109432126
2.980971,0.012404258124544413,0.7526332923111573,0.3547829454600561,1.1198204958957578
2.983273,0.010541309349381548,0.7565807565691424,0.3592346478531853,1.1263567137717092
2.985574,0.008838822562052713,0.7586066512638395,0.3642432477335031,1.1316887215593954
2.987876,0.007372309286244508,0.7649098763463106,0.3689895444262781,1.141271730058833
2.990177,0.006196416019361707,0.7701569336698493,0.3736990789298898,1.1500524286191007
2.992479,0.005293258453162751,0.7730219004928798,0.37827448112168977,1.1565896400677322
2.994781,0.004630048689204772,0.7774904936215703,0.38293682092299736,1.1650573632337724
2.997082,0.004169527751984512,0.7807931292101791,0.3875976703652849,1.1725603273274483
2.999384,0.0038679784435781493,0.7850823824701141,0.3912629599821253,1.1802133208958174
3.001686,0.0036816835660618634,0.7897899298283656,0.39630633490624617,1.1897779483006736
3.003987,0.0035823262980531775,0.7930990236393949,0.4014475767393557,1.1981289266768038
3.006289,0.003550035185950353,0.7959133182557409,0.4053349298501955,1.2047982832918869
3.0085900000000003,0.0035768616483126993,0.7999377843964327,0.40967535210315503,1.2131899981479004
3.010892,0.003701058233323557,0.8035032199589245,0.4136238099338201,1.2208280881260682
3.013194,0.003976277865707617,0.8060954510812711,0.4177948280448248,1.2278665569918037
3.015495,0.004404010904485011,0.8099053055230641,0.4218843731960623,1.2361936896236114
3.0177970000000003,0.0048655254143853575,0.8127017158311686,0.4252833853346395,1.2428506265801933
3.020098,0.005228676228957105,0.8154022463756447,0.4292502242598863,1.249881146864488
3.0224,0.005433352201054999,0.8165299513675434,0.4323059570374933,1.2542692606060917
3.024702,0.005499921570620818,0.8165547906845455,0.4354068973720445,1.2574616096272109
3.027003,0.005455707586356952,0.8176049970073973,0.4390567866123436,1.262117491206098
3.029305,0.0053474081642274855,0.8222072256615596,0.4414895493195362,1.2690441831453234
3.031607,0.005233644092357539,0.8239395196292908,0.4447509516419213,1.27392411536357
3.0339080000000003,0.005159126141351025,0.8244233895244933,0.4478449369677119,1.2774274526335565
3.03621,0.005117396088787377,0.8248352254003892,0.4498936838340509,1.2798463053232276
3.038511,0.005092059985445162,0.823708513981171,0.452274283975539,1.2810748579421551
3.040813,0.005073182104523512,0.8252783588157081,0.4550826171558046,1.2854341580760362
3.043115,0.005064736736742774,0.8248247928872484,0.4570404521219158,1.286929981745907
3.045416,0.005071194959163338,0.8233433760212389,0.4590241199777092,1.2874386909581117
3.047718,0.005092059985445162,0.8220929648033496,0.4599287679029282,1.2871137926917229
3.05002,0.005122860738527854,0.8206075736466197,0.4621846746730655,1.2879151090582128
3.052321,0.005160616500371155,0.8188166588907633,0.4631345301552285,1.2871118055463628
3.054623,0.0052053272709750645,0.8165975143097891,0.4648399976605976,1.2866428392413618
3.056924,0.005257489836679625,0.8115317840003663,0.4649398517149464,1.2817291255519925
3.059226,0.005318097770164922,0.8099202091132655,0.465977638379297,1.2812159452627274
3.061528,0.005382679994370568,0.8073379137177196,0.4673095225569535,1.2800301162690435
3.063829,0.0054477590049162574,0.8029642067799774,0.4679712419618913,1.276383207746785
3.066131,0.005522276955922772,0.8003218002372863,0.4683239602633221,1.2741680374565312
3.068433,0.0056305763780522405,0.7949768760047591,0.4685117454998586,1.26911919788267
3.070734,0.005796006229286703,0.7905768393909944,0.4685256555173797,1.2648985011376608
3.073036,0.006031979740807332,0.7857083332585688,0.4685266490900599,1.260266962089436
3.075337,0.006347935853074953,0.7810693424152432,0.4685266490900599,1.255943927358378
3.077639,0.006725493471507961,0.7761253247591309,0.4682668298342171,1.251117648064856
3.079941,0.007046417447176019,0.7692001231789255,0.4671972488441036,1.2434437894702053
3.082242,0.007171110818526919,0.7642590862408536,0.4672340110332669,1.238664208092647
3.084544,0.007043436729135756,0.7584004849327214,0.4666443256476353,1.2320882473094923
3.086846,0.006748842429490002,0.752836477924235,0.4657843884930202,1.2253697088467452
3.089147,0.006386685187598341,0.7462823757400421,0.4646974199810051,1.2173664809086455
3.0914490000000003,0.0060647676392501975,0.7399652406400499,0.4630853483075642,1.2091153565868642
3.09375,0.005899834574355781,0.7313484815719965,0.4621553642790028,1.1994036804253552
3.096052,0.005990249688243685,0.7259200972343418,0.4603172548208421,1.1922276017434277
3.098354,0.006336012980913912,0.7192119912847355,0.4592208473683663,1.1847688516340158
3.100655,0.0068993686905231616,0.7119112192314572,0.4572515863164343,1.1760621742384147
3.102957,0.007624179960646527,0.7045846142884967,0.4559644129093817,1.168173207158525
3.105259,0.008410095950595234,0.6966345424887818,0.4536647889413206,1.1587094273806977
3.10756,0.009148817238239813,0.6889293863547081,0.4515395369786148,1.1496177405715626
3.109862,0.00975191585505254,0.6809167194761476,0.4497744551124405,1.140443090443641
3.112163,0.010150835286107414,0.6726988798391492,0.4480704779660915,1.1309201930913482
3.114465,0.010288445102299443,0.6644909759289517,0.4460684290157165,1.1208478500469676
3.116767,0.01018064246651002,0.6559919552234886,0.44315875142208216,1.1093313491120809
3.119068,0.009889028884904526,0.6471228286946933,0.4404125165343221,1.0974243741139198
3.12137,0.009465766923187522,0.6386963387948765,0.4385282059465373,1.0866903116646014
3.123672,0.008934205539341053,0.6297154353395715,0.43630856457922335,1.0749582054581361
3.125973,0.008311732255266635,0.6205318430575286,0.43286384809736217,1.0617074234101571
3.128275,0.007622192815286353,0.6114863573780178,0.4309820214412776,1.050090571634582
3.130576,0.00690483334026364,0.6022764354199527,0.4280435302399207,1.0372247990001369
3.132878,0.0062003903100820565,0.5927709255895617,0.4252153256060535,1.0241866415056973
3.13518,0.00552774160566325,0.5833111201024547,0.4223945727672869,1.0112334344754048
3.137481,0.004891358304067615,0.5737216533805963,0.4195827620826411,0.9981957737673052
3.139783,0.0042947179096754565,0.5645708489969963,0.4168628568709033,0.9857284237775752
3.142085,0.003742788285887205,0.5549371682908741,0.4136297713699007,0.9723097279466622
3.144386,0.003241530868783384,0.5449557371467215,0.4100325414816462,0.9582298094971512
3.146688,0.0027954167354243826,0.5353831611604246,0.40733399808253024,0.9455125759783792
3.148989,0.002401961954109986,0.5263530758574552,0.4047631287728055,0.9335181665843708
3.151291,0.002059676165820063,0.5159061559126821,0.400765489094476,0.918731321172978
3.153593,0.0017635915071541781,0.5065094422907604,0.3982035619388721,0.9064765957367868
3.155894,0.0015102304737320284,0.496825586164294,0.3944423925584032,0.8927782091964293
3.158196,0.0012931348431330493,0.4869862359133936,0.3916280979420572,0.8799074686985839
3.160498,0.0011098206836570234,0.4772571722299831,0.3880865081238876,0.8664535010375276
3.162799,0.0009558169182435599,0.4677943860248359,0.38488571373498776,0.8536359166780672
3.165101,0.000828639615192442,0.4575789685145229,0.3817932187682174,0.8402008268979326
3.167402,0.0007223273384231477,0.44841922197680195,0.37757053487784825,0.8267120841930734
3.1697040000000003,0.0006314154381952,0.4386697900534497,0.3744482327306753,0.8137494382223203
3.172006,0.0005514328374482077,0.4278741260979659,0.3709548311874899,0.7993803901229041
3.174307,0.00048287632252221437,0.4187839296478512,0.36694129434627903,0.7862081003166524
3.176609,0.0004257458934172199,0.4096788296075353,0.363807069326945,0.7739116448278975
3.1789110000000003,0.00037904797745313734,0.4002478377281508,0.360260511645375,0.7608873973509789
3.181212,0.00033980185658970643,0.3904397850166733,0.35670352145066403,0.7474831083239271
3.183514,0.0003045300264466228,0.38130388422327466,0.35271780464449554,0.7343262188942168
3.1858150000000003,0.00027273570068384333,0.3716523192089109,0.34881008329371394,0.7207351382033087
3.188117,0.0002449156656414112,0.3625308252193735,0.34545677549842074,0.7082325163834355
3.190419,0.00022057313497928315,0.3530496579196446,0.3407442602767688,0.6940144913313927
3.19272,0.00019871453601737218,0.3441835121088895,0.3369199990311145,0.6813022256760213
3.1950220000000003,0.0001778495097355481,0.3346357754395948,0.3334668371814726,0.6682804621308029
3.197323,0.00015599091077363715,0.3259276076849735,0.3299158084228421,0.6559994070185893
3.199625,0.00013462909815176963,0.3172671314189964,0.3253910784377266,0.6427928389548747
3.201927,0.00011326728552990213,0.3083249772982146,0.3209840868152013,0.6294223313989459
3.204228,9.339583192816492e-05,0.29916771469219405,0.31660441844137843,0.6158655289655006
3.20653,7.600831002664485e-05,0.2907973616488023,0.3126753352779749,0.6035487052368038
3.208832,6.160150616538537e-05,0.2816281761706207,0.3085301500566526,0.5902199277334387
3.211133,4.918184766429961e-05,0.2737769648525744,0.3040153557983379,0.5778415024985766
3.213435,3.676218916321385e-05,0.2656530178338441,0.29943200502509715,0.5651217850481045
3.215736,2.334895798204123e-05,0.2575151607975927,0.29529327802619537,0.5528317877817701
3.218038,1.14260858209989e-05,0.24939419449690275,0.29020419875879044,0.5396098193415142
3.22034,2.9807180402605824e-06,0.24179684099861856,0.2859581659104393,0.5277579876270981
3.222641,3.477504380304013e-06,0.2339908372375161,0.2813271236485544,0.5153214383904509
3.224943,1.2419658501085761e-05,0.2261848334764137,0.2760457880675527,0.5022430412024674
3.227245,2.7820035042432106e-05,0.2185621438747873,0.27137351253944425,0.48996347644927396
3.229546,4.6201129624039035e-05,0.21130459223309286,0.2662531357326166,0.4776039290953335
3.231848,6.160150616538537e-05,0.20406939597670032,0.2616896564129776,0.4658206538958433
3.234149,7.054366028616711e-05,0.1969032530215738,0.2567655102104671,0.4537393068923271
3.236451,7.749866904677513e-05,0.1897848015550915,0.25173157422680703,0.4415938744509453
3.238753,8.842796852773059e-05,0.18327143585078207,0.24652227266511165,0.4298821364844214
3.241054,0.00010382834506907696,0.17669398470860706,0.2412682603328123,0.4180660733864885
3.2433560000000003,0.00012022229429051016,0.17002264094816386,0.2366764641917909,0.4068193274342452
3.245658,0.00013164838011150902,0.16377903022649803,0.2313325335319437,0.3952432121385532
3.247959,0.0001386033888721171,0.15772717903208894,0.2259493567512331,0.3838151391721942
3.250261,0.00014257767959246454,0.15183827375721412,0.22062480075864765,0.3726056521954542
3.252562,0.00014605518397276855,0.1464401933863022,0.2156147105193096,0.36220095908958455
3.254864,0.00015052626103315942,0.1410878173586743,0.21113767202283826,0.3523760156425457
3.257166,0.00015748126979376744,0.1360081770317302,0.2060172952160106,0.3421829535175346
3.259467,0.0001664234239145492,0.13046354469050547,0.20092175772618512,0.3315517258406051
3.261769,0.00017586236437537437,0.12556970245473764,0.19588633138350486,0.3216318962026179
3.264071,0.00018232058679593896,0.12098337096345672,0.19098950842969686,0.3121551999799495
3.266372,0.0001862948775162864,0.11654110751078835,0.18591781668419344,0.3026452190724981
3.2686740000000003,0.00019076595457667727,0.11212268980244207,0.18130018765348976,0.2936136434105085
3.270975,0.00019821774967732872,0.10804009965996518,0.17654643916561416,0.2847847565752567
3.273277,0.00020765669013815392,0.1038278482827369,0.17170376592287082,0.2757392708957459
3.275579,0.00021808920327906598,0.10026837415632572,0.16696939210225692,0.2674558554618617
3.27788,0.00022703135739984766,0.09644659684237164,0.16260611767765548,0.25927974587742697
3.280182,0.0002339863661604557,0.09310024405583907,0.15802227011807474,0.25135650054007425
3.282484,0.00023746387054075972,0.08995111544630377,0.15353032803140196,0.2437189073482465
3.284785,0.00023895422956089003,0.08678459931486696,0.14923710048074673,0.23626065402517454
3.287087,0.00024094137492106373,0.08401650582814495,0.14520965362201466,0.22946710082508065
3.289388,0.0002464060246615415,0.08134429210505134,0.1408399209749926,0.22243061910470546
3.29169,0.00025485139244227985,0.0790342356238494,0.13712644308316801,0.21641553009945969
3.293992,0.0002632967602230181,0.07684440143693794,0.1331596041579212,0.21026730235508212
3.296293,0.00027025176898362607,0.07495114869503244,0.1293840279735911,0.2046054284376072
3.298595,0.00027422605970397356,0.07352288796740758,0.1257202287157708,0.19951734274288235
3.300897,0.00027670999140419066,0.07235742721366567,0.12214088313575787,0.19477502034082775
3.3031980000000005,0.0002786971367643645,0.07193416525194869,0.1186887148587961,0.1909015772475092
3.3055,0.00028217464114466844,0.07210009188952317,0.11567222820205238,0.18805449473272026
3.307801,0.0002901232225853634,0.07305143773070638,0.11225135746451333,0.18559291841780504
3.310103,0.00029956216304618855,0.07538037209282995,0.10931385983583652,0.18499379409171268
3.3124050000000005,0.000300058949386232,0.07945501365386619,0.10654228884473424,0.18629736144798664
3.314706,0.00028465857284488565,0.08587895781696778,0.1043961718557466,0.19055978824555925
3.317008,0.00026081282852280095,0.09375848595639663,0.10201408135523836,0.19603338014015775
3.31931,0.00024292852028123745,0.10182331540066167,0.10038959002329634,0.20245583394423924
3.321611,0.00024094137492106373,0.10822391060578124,0.09906267370904033,0.20752752568974264
3.323913,0.0002498835290418455,0.11133776738517344,0.09807158496065367,0.20965923587486893
3.326214,0.00026031604218275763,0.10802817678780413,0.09788827080117764,0.20617676363116447
3.3285160000000005,0.0002682646236234524,0.09867120607308613,0.09793695586250192,0.1968764265592115
3.330818,0.00027571641872410385,0.0849688452420082,0.09920475460229276,0.18444931626302508
3.3331190000000004,0.0002856521455249725,0.07038021758029282,0.10048149549620436,0.17114736522202215
3.335421,0.00029658144500592797,0.05843399646126846,0.10179897286999956,0.16052955077627393
3.3377230000000004,0.000303536453766536,0.05054304223601861,0.10309558521751287,0.15394216390729806
3.340024,0.000303536453766536,0.045881199221051064,0.10436388074364378,0.15054861641846135
3.3423260000000004,0.000300058949386232,0.04269729556771272,0.10499032831843856,0.1479876828355375
3.344627,0.0002985685903661017,0.040802055680447036,0.10506285912408488,0.146163483394898
3.3469290000000003,0.00030204609474640564,0.0392312172732297,0.10439865578744682,0.14393191915542292
3.349231,0.0003080075308269269,0.03788790700975227,0.10261668318571104,0.14081259772629026
3.351532,0.00031247860788731767,0.03696438120361153,0.10044423652070113,0.13772109633219995
3.3538339999999995,0.00031347218056740464,0.03606668828715304,0.09814063826191972,0.13452079872964018
3.356135,0.00031396896690744807,0.03542633069483707,0.09594633299794787,0.1316866326596924
3.3584370000000003,0.00031595611226762184,0.034553477095380765,0.09448329722652,0.12935273043416834
3.360739,0.0003189368303078823,0.03385151799689939,0.09391447686717026,0.12808493169437754
3.3630400000000003,0.00032092397566805603,0.03323450936256545,0.09437996566779094,0.12793539900602444
3.365342,0.00032142076200809946,0.03269947047433868,0.09571781128152793,0.1287387025178747
3.3676440000000003,0.0003219175483481429,0.03197068491349496,0.09756188217576912,0.1298544846376122
3.3699449999999995,0.0003244014800483601,0.031464459632990716,0.0995266721506409,0.13131553326367995
3.372247,0.00032936934344879434,0.030830560263095295,0.1013970727209044,0.1325570023274485
3.3745480000000003,0.00033334363416914184,0.03029701173388865,0.10306627482345032,0.1336966301915081
3.37685,0.0003328468478290984,0.029707823134597137,0.10361323658383816,0.1336539065662644
3.3791519999999995,0.0003303629161288813,0.02906299446522077,0.10395850309016832,0.13335186047151798
3.381453,0.0003298661297888378,0.028596015305579942,0.10286706350109293,0.1317929449364617
3.3837550000000003,0.00033582756586935893,0.028161824044381983,0.1015833675984207,0.13008101920867204
3.386057,0.0003447697199901408,0.02776340139966715,0.09975867137144116,0.12786684249109845
3.388358,0.0003517247287507488,0.02714688955167326,0.09782170143161184,0.12532031571203586
3.39066,0.00035371187411092236,0.026658051793070518,0.09574016666682987,0.12275193033401133
3.392961,0.0003556990194710962,0.026277513456597252,0.09417280576399284,0.1208060182400612
3.395263,0.00036066688287153054,0.026033094577295884,0.09287072876673899,0.11926449022690642
3.397565,0.00037010582333235566,0.025609832615578882,0.09241368533389906,0.11839362377281028
3.3998660000000003,0.0003770608320929637,0.025431983105843336,0.09234413524629297,0.11815317918422928
3.402168,0.00037805440477305064,0.025144343814958187,0.0918170449395069,0.11733944315923815
3.40447,0.00037358332771265967,0.02465848677439571,0.09187616251397207,0.11690823261608045
3.406771,0.00036762189163213845,0.024405622527313604,0.09156616783778496,0.11633941225673072
3.409073,0.00036464117359187787,0.02413089968126959,0.09030433053407463,0.11479987138893613
3.411374,0.00036464117359187787,0.02384574432208466,0.08882291366806515,0.11303329916374168
3.413676,0.00036811867797218194,0.02322823890141068,0.08686706584731414,0.11046342342669699
3.415978,0.00037457690039274647,0.02312987520608208,0.08378053231662433,0.10728498442309917
3.418279,0.00038153190915335455,0.02271456182580577,0.08143868150965959,0.10453477524461872
3.420581,0.00038649977255378885,0.0224323871846611,0.07907050102667255,0.10188938798388744
3.422883,0.0003889837042540061,0.022125870012854303,0.07710720141082092,0.09962205512792922
3.425184,0.00039047406327413634,0.021923677972456628,0.07543303144487458,0.09774718348060532
3.427486,0.0003929579949743535,0.021713537350618255,0.07427055140917294,0.09637704675476556
3.429787,0.000395938713014614,0.021697143401396824,0.07360883200423507,0.09570191411864652
3.432089,0.000399416217394918,0.021369761203308205,0.07252881850098067,0.0942979959216838
3.434391,0.00040190014909513523,0.021304682192762516,0.07134845415703747,0.09305503649889513
3.436692,0.0004048808671353958,0.021413478401232026,0.0707046190603412,0.09252297832870862
3.438994,0.0004083583715156998,0.021629580459150918,0.06908956666886,0.0911275054995266
3.441296,0.0004123326622360473,0.021863070038971328,0.06811636222871492,0.09039176492992228
3.443597,0.0004148165939362644,0.02200912522294409,0.06677801982863793,0.08920196164551827
3.445899,0.0004138230212561776,0.022096559618791745,0.06500200866298265,0.08751239130303058
3.4482,0.0004108423032159169,0.0218238239181079,0.06392596945044858,0.0861606356717724
3.450502,0.0004078615851756565,0.0210597665271211,0.06260849207665341,0.08407612018895018
3.452804,0.0004063712261555261,0.020261927665011358,0.06115837275006662,0.08182667164123351
3.455105,0.0004068680124955695,0.019578846447451642,0.06024875696144711,0.08023447142139431
3.457407,0.0004103455168758736,0.01922314742798054,0.058915879211110585,0.07854937215596701
3.459709,0.0004148165939362644,0.01877305900390119,0.058259127669573176,0.07744700326741064
3.46201,0.0004173005256364816,0.018721890010876718,0.057175636661938464,0.07631482719845166
3.464312,0.0004148165939362644,0.018478464704255442,0.05661079059330908,0.07550407189150078
3.466613,0.00040885515785574325,0.018317009143741327,0.05548457596043061,0.07421044026202768
3.468915,0.0004033905081152655,0.01820225149919129,0.05498133139796661,0.07358697340527318
3.471217,0.000403887294455309,0.01807855170052048,0.05450541008420502,0.0729878490791808
3.473518,0.0004063712261555261,0.017989626945652704,0.0539276475707345,0.07232364574254274
3.47582,0.0004048808671353958,0.017817738871997675,0.05395646117845702,0.0721790809175901
3.478122,0.0003969322856947009,0.01758474607851731,0.05393957044289554,0.07192124880710754
3.4804230000000005,0.00038699655889383233,0.017424284090683282,0.053940564015575634,0.07175184466515272
3.482725,0.0003810351228133111,0.01748737595586879,0.053937583297535376,0.07180599437621749
3.4850260000000004,0.00038153190915335455,0.017194272015243168,0.05391522791223342,0.07149103183662994
3.487328,0.00038600298621374536,0.01712521871397714,0.05430321804380733,0.07181443974399823
3.4896300000000005,0.0003909708496141797,0.017163968048500518,0.05488296770263802,0.07243790660075272
3.491931,0.00039345478131439687,0.016907626297038108,0.05533603684475764,0.07263711792311013
3.4942330000000004,0.0003909708496141797,0.016734744650702998,0.056017627703297206,0.07314334320361437
3.496535,0.0003810351228133111,0.016612535211052312,0.056518885120401034,0.07351245545426666
3.4988360000000003,0.00036861546431222537,0.016744680377503866,0.05722332815058261,0.07433662399239871
3.501138,0.0003591765238514002,0.01665575562263609,0.05792628082174407,0.07494121296823156
3.503439,0.00035520223313105276,0.016511190797683453,0.058674937836189524,0.07554133086700401
3.5057410000000004,0.00035420866045096584,0.016360664536650294,0.0595542496580664,0.07626912285516765
3.508043,0.0003512279424107053,0.016215106139017568,0.06020503976352329,0.07677137384495156
3.5103440000000004,0.00034675686535031445,0.016058618441903892,0.061940314449294986,0.0783456897565492
3.512646,0.00034377614731005387,0.015922002198391946,0.06370589310180934,0.07997167144751134
3.5149470000000003,0.00034576329267022764,0.01598360370455733,0.06610835184225937,0.08243771883948693
3.517249,0.00035073115607066183,0.015831090298163996,0.06948202787749433,0.08566384933172898
3.5195510000000003,0.00035619580581113967,0.0157213005170144,0.07416324555972355,0.09024074188254907
3.5218519999999995,0.0003596733101914436,0.015726765166754874,0.07888519972183637,0.09497163819878268
3.524154,0.0003621572418916608,0.015767501646638437,0.08417349031159868,0.10030314920012877
3.526456,0.0003641443872518345,0.015745146261336485,0.08969775441288162,0.10580704506146994
3.528757,0.0003641443872518345,0.015626911112406147,0.0935488421208983,0.10953989762055627
3.5310589999999995,0.0003621572418916608,0.015843509956665086,0.09697666786719797,0.1131823350657547
3.53336,0.00035718937849122653,0.015579219623761978,0.09754946251726804,0.11348587151952125
3.5356620000000003,0.00034973758339057503,0.015529044203417587,0.09582809784901757,0.11170687963582572
3.537964,0.00034377614731005387,0.015633866121166753,0.0921051810167321,0.1080828232852089
3.540265,0.00034178900194988015,0.015926473275452338,0.0867577728525046,0.10302603512990682
3.542567,0.0003402986429297498,0.016075509177465364,0.08205867086203379,0.09847447868242892
3.5448690000000003,0.00033682113854944585,0.016305024466565426,0.07692140331964469,0.09356324892475956
3.5471699999999995,0.00032936934344879434,0.016586205535030013,0.07307876097940874,0.08999433585788755
3.549472,0.0003189368303078823,0.016795849370528342,0.06932206267600033,0.08643684887683656
3.5517730000000003,0.00030850431716697034,0.016573785876528926,0.06574520102768762,0.08262749122138352
3.554075,0.00030303966742649256,0.016146052837751532,0.06247286940582155,0.07892196191099958
3.556377,0.0003080075308269269,0.015380008301404563,0.05938633587513172,0.07507435170736321
3.558678,0.00032936934344879434,0.014749089649549406,0.056515904402360775,0.07159436339535899
3.5609800000000003,0.00035321508777087904,0.01424584508708541,0.05380841884912408,0.06840747902398038
3.563282,0.0003591765238514002,0.013900081794415185,0.050897250896469584,0.06515650921473616
3.565583,0.00034377614731005387,0.013765452696263412,0.04850522466916046,0.06261445351273393
3.567885,0.00035023436973061846,0.01343459299379449,0.04577389337160168,0.05955872073512679
3.570186,0.0004297201841375673,0.013355107179387541,0.043387331794033035,0.05717215915755814
3.572488,0.0005663364276495106,0.013303938186363069,0.040779700295145084,0.054649974909157656
3.57479,0.0006562547551973715,0.013120127240547,0.038581420740452885,0.05235780273619727
3.577091,0.0006016082577925941,0.013088332914784215,0.03657688785837765,0.05026682903095446
3.579393,0.00043766876557826224,0.013143476198529038,0.03460017501134485,0.04818131997545215
3.581695,0.00028416178650484216,0.01293234200401058,0.032486349134460045,0.04570285292497546
3.583996,0.00023448315250049916,0.01270183314223043,0.030459957653422888,0.04339627394815382
3.586298,0.0002598192558427141,0.012575649411859395,0.028722199035950968,0.04155766770365309
3.588599,0.0002955878723258411,0.012606946951282134,0.02679814554096277,0.03970068036457074
3.590901,0.0003040332401065794,0.012637250918024782,0.02543148631950329,0.038372770477634655
3.593203,0.0002990653767061451,0.012486724656991624,0.02385866076692579,0.03664445080062356
3.595504,0.0002980718040260582,0.012312352651636379,0.02252379587122909,0.03513422032689153
3.597806,0.0003060203854667532,0.012240815418670128,0.02121724779691487,0.03376408360105175
3.600108,0.00031297539422736116,0.012268635453712557,0.01977805776980905,0.03235966861774897
3.602409,0.0003094978898470572,0.01223435719624956,0.0188028661843038,0.03134672127040042
3.604711,0.00029956216304618855,0.01209823773907766,0.017852017129460673,0.030249817031584525
