Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_CH4_10_0.6_a_V3,H2O_CH3OH_CO_NH3_120K_NASA,all
2.95105,0.6311648495935768,0.04651121789052615,0.2595610629172245,0.9372371304013274
2.953351,0.6383278358811996,0.04695117320811122,0.2653554455751517,0.9506344546644624
2.955653,0.6470085690578405,0.04741505236324239,0.2694378296304373,0.9638614510515202
2.957955,0.6524368580655648,0.04773244869950018,0.2769456568357718,0.9771149636008368
2.960256,0.6574502690815431,0.04819690229705832,0.2817519772371069,0.9873991486157084
2.962558,0.6642694863781886,0.04847439178000828,0.2866156534474832,0.99935953160568
2.96486,0.6682366439433665,0.04889160593563215,0.29361161620574416,1.0107398660847426
2.967161,0.6732255970864689,0.0491920393249293,0.2986603733461357,1.021078009757534
2.969463,0.6766496992890885,0.04942043087574017,0.3045487424138363,1.030618872578665
2.971764,0.6831817630412286,0.04981848568688856,0.3094678465068994,1.0424680952350165
2.974066,0.6881353881457326,0.050199273434497316,0.31438213078407673,1.0527167923643068
2.976368,0.6934975503119777,0.050497442844817664,0.3194053429002735,1.0634003360570687
2.978669,0.6982020674520054,0.050838425111311585,0.3244237352005844,1.0734642277639013
2.980971,0.7046326763240679,0.05119309262385942,0.3294054969001631,1.0852312658480905
2.983273,0.7118667716124594,0.0514615937723641,0.3346104160752551,1.0979387814600785
2.985574,0.7150268193727339,0.05159939237337116,0.3396731506817155,1.1062993624278208
2.987876,0.7228673793237324,0.052028129168265116,0.3443117414902242,1.1192072499822217
2.990177,0.7307043158861564,0.052385026869058784,0.34940194904723376,1.1324912918024488
2.992479,0.7352752205725104,0.05257989801472032,0.3546097601118572,1.142464878699088
2.994781,0.7422602078964257,0.05288384564004118,0.3591943689824447,1.1543384225189115
2.997082,0.7498027441371959,0.05310848641971135,0.3639712885068764,1.1668825190637837
2.999384,0.7549547497661373,0.05340023559114218,0.3681351274506322,1.1764901128079115
3.001686,0.7619637420393567,0.053720436558072765,0.3735159699055565,1.189200148502986
3.003987,0.7691484686584247,0.053945516617245885,0.3786500377871269,1.2017440230627976
3.006289,0.7752950944509841,0.05413694110834568,0.3833488762942083,1.2127809118535382
3.0085900000000003,0.7822202958634251,0.05441067982015496,0.3881494129164804,1.2247803886000606
3.010892,0.7896532245998258,0.0546531958965227,0.3922645717197895,1.2365709922161379
3.013194,0.7963012367863403,0.05482951593086671,0.3973861080800569,1.248516860797264
3.015495,0.8047016102720527,0.05508865704688512,0.4015176542573777,1.2613079215763157
3.0177970000000003,0.8115393974351408,0.05527886507166902,0.40563618693180703,1.2724544494386167
3.020098,0.8185637891098004,0.05546255148537044,0.4102887552063846,1.2843150958015557
3.0224,0.8257557625060169,0.05553925644473436,0.4148155262863423,1.2961105452370936
3.024702,0.8305771339275626,0.05554094598128422,0.41875235190187626,1.3048704318107232
3.027003,0.8340397346337831,0.05561237958661254,0.4227928035589552,1.312444917779351
3.029305,0.8414907803130547,0.05592541691857168,0.4264780347852497,1.323894232016876
3.031607,0.8479485645994236,0.05604324519755933,0.43028665329822097,1.3342784630952038
3.0339080000000003,0.8513989363692058,0.05607615736955072,0.4347300415633541,1.342205135302111
3.03621,0.8559657647434142,0.056104169885547485,0.4377125436334967,1.3497824782624583
3.038511,0.8606046079655344,0.05602753250764559,0.4415346576309481,1.3581667981041279
3.040813,0.8655455512100287,0.05613431121759711,0.4451046952575715,1.3667845576851974
3.043115,0.8684329389800949,0.05610346028019655,0.4482689043866094,1.3728053036469008
3.045416,0.8736533360683744,0.05600269632036255,0.4513839513936118,1.3810399837823488
3.047718,0.8759736635265781,0.05591764505044231,0.4546334712638285,1.3865247798408489
3.05002,0.8790195745467655,0.055816610764760334,0.4577730993318486,1.3926092846433744
3.052321,0.8815265065165404,0.055694795179515,0.4610491281894373,1.3982704298854929
3.054623,0.8850103946306345,0.055543851984149975,0.4627688384974962,1.4033230851122809
3.056924,0.8846385443782071,0.05519928790017034,0.4660887276796458,1.4059265599580233
3.059226,0.8873601621210035,0.05508967076881505,0.4685121311070338,1.4109619639968525
3.061528,0.8890658722923084,0.05491402654909098,0.4714821016558732,1.4154620004972724
3.063829,0.8882764265067046,0.05461653295339061,0.4733767712805872,1.4162697307406824
3.066131,0.8903947500518966,0.054436800055215874,0.4754049498053383,1.4202364999124508
3.068433,0.8890667781394519,0.054073245580415735,0.4773005833932294,1.420440607113097
3.070734,0.8880277714657998,0.053773961075972515,0.478846780329399,1.4206485128711712
3.073036,0.8870526270157681,0.0534428119121988,0.4803100764323325,1.4208055153602994
3.075337,0.8855611496939129,0.05312727406614585,0.4818177148414156,1.4205061386014743
3.077639,0.8836072374052752,0.05279098871126056,0.482591295291089,1.418989521407625
3.079941,0.8789792643488775,0.05231994592115795,0.4832573938465085,1.4145566041165438
3.082242,0.8775371556963456,0.051983863310658636,0.4837634745145191,1.4132844935215234
3.084544,0.8731066573172419,0.05158536922000728,0.4852354462860472,1.4099274728232962
3.086846,0.8693297276522096,0.051206913032837316,0.4852229147647442,1.405759555449791
3.089147,0.8665872754251114,0.050761111918789716,0.4852017075748465,1.4025500949187475
3.0914490000000003,0.8612608942210366,0.05033142898342784,0.4840237445723533,1.3956160677768177
3.09375,0.8529017367803559,0.049745328754279367,0.4838979473777335,1.3865450129123686
3.096052,0.8514695924464031,0.04937609743667168,0.4825975610517405,1.3834432509348151
3.098354,0.8448501144449103,0.04891982119601492,0.4825546646903567,1.3763246003312821
3.100655,0.8398602554546644,0.048423232613278334,0.4811834270708423,1.3694669151387848
3.102957,0.8331551748981062,0.04792488691252991,0.4793528609974096,1.3604329228080458
3.105259,0.8271924360756874,0.04738413384437984,0.47847469054301395,1.353051260463081
3.10756,0.8199044428822547,0.04686003960661145,0.4767491964558922,1.3435136789447584
3.109862,0.8135621541066883,0.046315028906355735,0.4744568920205984,1.3343340750336423
3.112163,0.8068285393651083,0.0457560626341981,0.4730422760581116,1.325626878057418
3.114465,0.7990898872177594,0.04519777217666043,0.4706689987159362,1.3149566581103558
3.116767,0.7924291931712352,0.044619680350758334,0.4678494064227342,1.3048982799447275
3.119068,0.7846534012910007,0.04401641443026323,0.4661595789731673,1.2948293946944314
3.12137,0.7780828390352597,0.04344325605108673,0.4629765725621749,1.2845026676485212
3.123672,0.7703989906400958,0.042832387216117235,0.4605955835145821,1.2738269613707949
3.125973,0.7626114227469949,0.04220773176290083,0.4580367432608027,1.2628558977706985
3.128275,0.7547998499045904,0.04159247013290168,0.4550600249697232,1.2514523450072152
3.130576,0.7465783812297292,0.04096602377094242,0.451999923863819,1.2395443288644907
3.132878,0.7388537697131053,0.040319471924039764,0.4490256154806824,1.2281988571178275
3.13518,0.7305557569546142,0.03967602882438885,0.4460922755325751,1.2163240613115782
3.137481,0.7230607776888803,0.03902376634394763,0.4431656833267081,1.2052502273595358
3.139783,0.7142491495999962,0.03840134107897704,0.4402574064212072,1.1929078971001803
3.142085,0.7074747717369565,0.03774607122347708,0.436331184400622,1.1815520273610556
3.144386,0.697244134097701,0.03706714785627898,0.4332898805766725,1.1676011625306524
3.146688,0.6903288970038393,0.03641603426069168,0.4303603964812739,1.1571053277458048
3.148989,0.6810081828202801,0.03580182014335344,0.4269417010734651,1.1437517040370984
3.151291,0.6722065190499751,0.035091234861210865,0.4237302577487464,1.1310280116599325
3.153593,0.6629487612428926,0.034452083184396604,0.419856089739728,1.117256934167017
3.155894,0.6550348276732667,0.03379340046506591,0.41690636241760903,1.1057345905559417
3.158196,0.6459374048105926,0.03312414124693304,0.4130977439046377,1.0921592899621633
3.160498,0.6364835310969315,0.03246238357108158,0.4091503146941549,1.078096229362168
3.162799,0.6281823478734379,0.03181873772704468,0.4059176641795386,1.065918749780021
3.165101,0.6191886445087004,0.03112389892554685,0.4018198567134184,1.0521324001476655
3.167402,0.6094648283462613,0.030500865427418318,0.398631066523363,1.0385967602970427
3.1697040000000003,0.6009503181204616,0.029837722331595973,0.3946214616879532,1.0254095021400107
3.172006,0.5917804274863036,0.02910341595629328,0.3904701542655005,1.0113539977080972
3.174307,0.5819886727880983,0.02848511316050437,0.38679649059733207,0.9972702765459348
3.176609,0.5724700310036732,0.027865796642785542,0.3822943005783919,0.9826301282248506
3.1789110000000003,0.5638228141713436,0.02722431340553247,0.3785883441437885,0.9696354717206646
3.181212,0.5553377439777094,0.02655718300345244,0.3744360727581586,0.9563309997393205
3.183514,0.5455709000759517,0.025935771460411775,0.3704732201368413,0.9419798916732048
3.1858150000000003,0.5364485664168299,0.0252792851385959,0.3660775480489777,0.9278053996044036
3.188117,0.5280259996761006,0.024658853526754163,0.3617551371625785,0.9144399903654332
3.190419,0.5184887880252329,0.02401395742567037,0.3580067663481799,0.9005095117990831
3.19272,0.5090398964708613,0.023410894249561245,0.3532929864118525,0.8857437771322749
3.1950220000000003,0.500168482470503,0.02276147019052381,0.34870644961491065,0.8716364022759375
3.197323,0.4911358276785927,0.022169152466871837,0.34406159304575035,0.8573665731912149
3.199625,0.4821846991296019,0.02158007865339561,0.3394548130220881,0.8432195908050857
3.201927,0.4730007678647189,0.0209718454954439,0.33496949235874834,0.8289421057189108
3.204228,0.4641338831000781,0.02034898095097035,0.3305208022961408,0.8150036663471893
3.20653,0.4552090241182503,0.01977964092439656,0.32602246812990937,0.8010111331725562
3.208832,0.44572797499028266,0.019155965402379068,0.3207033193183235,0.7855872597109852
3.211133,0.4370073845393255,0.018621936689697475,0.31646670115469183,0.7720960223837148
3.213435,0.4283615264777112,0.018069356865698348,0.31115237215899183,0.7575832555024014
3.215736,0.4190752344856068,0.017515830901231294,0.3063137589912219,0.7429048243780602
3.218038,0.4105906172155444,0.016963453821618152,0.3019961679207085,0.7295502389578709
3.22034,0.40207384237188576,0.01644669217247618,0.2965039877188219,0.7150245222631839
3.222641,0.3929111985148761,0.015915738416315342,0.2920321625399624,0.7008590994711539
3.224943,0.3844234107798112,0.01538478466015449,0.28674434253163444,0.6865525379716002
3.227245,0.3758993891590043,0.014866299683731663,0.2816854637778826,0.6724511526206186
3.229546,0.3676344398212528,0.014372650894591853,0.2770324135217165,0.6590395042375612
3.231848,0.35887535086669464,0.013880522688346927,0.272166809384986,0.6449226829400276
3.234149,0.3510855183557352,0.013393091393710628,0.2670086424239864,0.6314872521734323
3.236451,0.34259138969066544,0.012908904009250072,0.2621459301767873,0.6176462238767029
3.238753,0.33450353346947803,0.012465873735144243,0.25723550175231863,0.6042049089569408
3.241054,0.32671234218780315,0.012018484456739769,0.2517013891522255,0.5904322157967684
3.2433560000000003,0.3188423422046395,0.011564708730176796,0.2470950911101517,0.577502142044968
3.245658,0.31144655320112424,0.011140026823002514,0.24211284742898445,0.5646994274531112
3.247959,0.3032649418005794,0.010728388137993195,0.23706023443588425,0.5510535643744569
3.250261,0.2960657216272146,0.010327832812750999,0.2325435849692867,0.5389371394092524
3.252562,0.28905446473613644,0.009960662729734155,0.22711599030027005,0.5261311177661406
3.254864,0.28247710862681885,0.009596601393969059,0.22203445841185493,0.5141081684326428
3.257166,0.2749314019210461,0.009251091169521492,0.21770047996732975,0.5018829730578973
3.259467,0.2688232746320875,0.008873952820860434,0.212573641809588,0.490270869262536
3.261769,0.26189127936607,0.008541080329805863,0.20756199725151725,0.4779943569473931
3.264071,0.2557994573256953,0.008229124301238632,0.203005825294656,0.4670344069215898
3.266372,0.2498987690326096,0.007926967584660622,0.19837350024679887,0.456199236864069
3.2686740000000003,0.2440315970838353,0.007626432823170485,0.19358838703536144,0.4452464169423672
3.270975,0.23813272048503675,0.007348740595834533,0.1887835125787921,0.4342649736596633
3.273277,0.23267589729229066,0.00706222898770828,0.18397815614063426,0.4237162824206331
3.275579,0.2276919263084777,0.006820118400112502,0.18000084407165942,0.4145128887802497
3.27788,0.22267760944535592,0.006560166306550142,0.1754600955256328,0.4046978712775389
3.280182,0.21770043231511965,0.006332551942552214,0.17086873891280513,0.39490172317047706
3.282484,0.21316893197951006,0.006118352498760221,0.1664084812920716,0.38569576577034187
3.284785,0.20853054168096152,0.005902970379383322,0.16239020078806735,0.3768237128484122
3.287087,0.20422097389552168,0.00571468842626627,0.15790343417996186,0.36783909650174973
3.289388,0.20017274301099608,0.005532928084231703,0.1543083335107322,0.36001400460596
3.29169,0.1964601284931558,0.005375801185094177,0.1504640483602059,0.3522999780384559
3.293992,0.19254369836801674,0.005226851642858003,0.1461652545716472,0.34393580458252193
3.296293,0.1891445069618448,0.0050980751670272285,0.14272776188188369,0.33697034401075576
3.298595,0.1860302044823194,0.00500092681540994,0.1389167334609695,0.3299478647586989
3.300897,0.1833357621538295,0.004921653760490236,0.13545851556289698,0.3237159314772167
3.3031980000000005,0.1805208421552474,0.004892864057680521,0.13199065803305288,0.31740436424598084
3.3055,0.17865434411596234,0.004904150161833624,0.12860377341009044,0.3121622676878864
3.307801,0.1771556200169586,0.0049688594116934865,0.1251629068492069,0.307287386277859
3.310103,0.1760237640110927,0.0051272703586089105,0.12251971981742575,0.30367075418712736
3.3124050000000005,0.17509391191823848,0.005404421934248906,0.11918392524285296,0.29968225909534035
3.314706,0.1746106424671545,0.005841369876775211,0.1169653639906122,0.2974173763345419
3.317008,0.17432711231122328,0.00637732466112366,0.1143650733202148,0.2950695102925617
3.31931,0.17323601942681713,0.006925883388134105,0.11251763789118176,0.292679540706133
3.321611,0.1711457771430752,0.0073612431663035395,0.11074346366361316,0.2892504839729919
3.323913,0.16819815053796303,0.0075730434681947215,0.10942283411089976,0.2851940281170575
3.326214,0.16577229188753573,0.007347929618290595,0.10820534861814282,0.28132557012396914
3.3285160000000005,0.16192380029816292,0.006711481199956129,0.10809979465024347,0.2767350761483625
3.330818,0.15716085601737625,0.005779465257588127,0.10746550687967013,0.2704058281546345
3.3331190000000004,0.15210034094993333,0.004787166651120913,0.10826222244559544,0.2651497300466497
3.335421,0.14769248874941834,0.003974600942828429,0.10896446962015874,0.2606315593124055
3.3377230000000004,0.14329188332605172,0.0034378689716670434,0.1101626758493724,0.2568924281470912
3.340024,0.140059367794293,0.0031207767519882195,0.11077045463257372,0.2539505991788549
3.3423260000000004,0.1372335776299883,0.0029042119570264146,0.11158403955409936,0.2517218291411141
3.344627,0.1345409469957855,0.0027753003182716496,0.11167465209275268,0.24899089940680985
3.3469290000000003,0.13177177227795275,0.0026684540268581327,0.1109772247340752,0.2454174510388861
3.349231,0.12960408006343724,0.002577083890241387,0.10968696002144243,0.24186812397512106
3.351532,0.1282163222395184,0.0025142669213173746,0.10777879491224814,0.2385093840730839
3.3538339999999995,0.12696489441070388,0.002453207070405223,0.10560216605821393,0.23502026753932306
3.356135,0.1257637410983564,0.002409650818149681,0.10309682576076712,0.2312702176772732
3.3584370000000003,0.124781802794748,0.0023502805037873943,0.10127252544798604,0.2284046087465214
3.360739,0.1230670341520076,0.002302534200888185,0.09974801768330263,0.2251175860361984
3.3630400000000003,0.1211951010298612,0.002260566112989518,0.09906312184592828,0.222518788988779
3.365342,0.11903873190464012,0.002224173495705408,0.09923663521781764,0.22049954061816315
3.3676440000000003,0.11789827035091048,0.0021746024933323427,0.10038278743546453,0.22045566027970734
3.3699449999999995,0.11615677921743528,0.0021401697384460763,0.10162678191559346,0.2199237308714748
3.372247,0.11465216711199852,0.0020970527656935,0.1033845687691503,0.2201337886468423
3.3745480000000003,0.11393428325073506,0.0020607615206023814,0.10533081042384253,0.22132585519517994
3.37685,0.11311494450939392,0.002020685713639564,0.10658058868303448,0.22171621890606796
3.3791519999999995,0.11223899032158093,0.0019768253448050463,0.10743032222370368,0.22164613789008966
3.381453,0.11112389248787068,0.001945062057667568,0.1078241011815748,0.22089305572711304
3.3837550000000003,0.11028824849794568,0.001915528958775913,0.10723270977238526,0.21943648722910689
3.386057,0.10982536060759156,0.001888428792516064,0.10677145339211276,0.2184852427922204
3.388358,0.1092863815571792,0.0018464944953483942,0.10562722910082016,0.21676010515334776
3.39066,0.10867810520028527,0.0018132444160470335,0.1038834197133322,0.2143747693296645
3.392961,0.1082288050170844,0.0017873607161030891,0.10241723172086717,0.2124333974540547
3.395263,0.10829583770570712,0.0017707356764524087,0.10072403040018024,0.21079060378233974
3.397565,0.1081676603348948,0.0017419459736426946,0.09956486467964164,0.20947447098817912
3.3998660000000003,0.1079384810075766,0.0017298488919456553,0.09784949220587998,0.2075178221054022
3.402168,0.10727811843992854,0.0017102840586982087,0.09703928115547443,0.2060276836541012
3.40447,0.10697420672326746,0.0016772367237828324,0.0958502325764438,0.2045016760234941
3.406771,0.10650226036147784,0.0016600372417051976,0.09462021556238373,0.20278251316556675
3.409073,0.10594425852105094,0.0016413509674636814,0.09344418048624477,0.20102978997475934
3.411374,0.10552303959930014,0.0016219550878712214,0.09187870428653194,0.1990236989737033
3.413676,0.1051054440661235,0.0015799532092415564,0.08945144500643534,0.1961368422818004
3.415978,0.10461266322003222,0.0015732626445040874,0.08706419019819102,0.19325011606272727
3.418279,0.10364340677643358,0.0015450135933903304,0.0847024804141415,0.18989090078396545
3.420581,0.1035886030242488,0.0015258204581838546,0.08240391021819618,0.1875183337006288
3.422883,0.10312797975175354,0.0015049715771585095,0.0804793577349901,0.18511230906390214
3.425184,0.1033997338948186,0.0014912187496426018,0.07832249012608775,0.18321344277054893
3.427486,0.10288294809942324,0.0014769252704307364,0.07716236044237201,0.181522233812226
3.429787,0.10266101554925344,0.001475810176307825,0.07598343347670157,0.18012025920226282
3.432089,0.10269951405285432,0.0014535420845805931,0.07484499296447197,0.1789980491019069
3.434391,0.10224115539821796,0.0014491154988199445,0.07368920111505348,0.17737947201209134
3.436692,0.10187021099293417,0.0014565156689083573,0.07240520216307225,0.17573192882491478
3.438994,0.10173206930354277,0.00147121463689219,0.07085996919007986,0.1740632531305148
3.441296,0.10177237950143077,0.0014870962804609288,0.06874551596097267,0.17200499174286438
3.443597,0.10146348562548016,0.00149703075537414,0.06716365238724809,0.17012416876810238
3.445899,0.10051506366618317,0.001502977924029668,0.06531187912391782,0.16732992071413064
3.4482,0.0999181103985836,0.001484426812712141,0.06377917767222856,0.16518171488352432
3.450502,0.0992495952066436,0.0014324566684382671,0.06261278222786124,0.1632948341029431
3.452804,0.0982662981323199,0.001378188754456576,0.060918134962408575,0.16056262184918504
3.455105,0.09769969074402927,0.0013317264993352648,0.05984235205669459,0.15887376930005914
3.457407,0.09716025877004517,0.0013075323359411858,0.058737168274077135,0.15720495938006349
3.459709,0.09676213895045488,0.0012769179336576163,0.057679218687140675,0.15571827557125315
3.46201,0.09608864159922537,0.0012734374883648927,0.0565899402969464,0.15395201938453665
3.464312,0.0957956000482869,0.0012568800301762074,0.055507409648992284,0.15255988972745538
3.466613,0.09532863584578677,0.0012458980426020795,0.05440704568226064,0.1509815795706495
3.468915,0.09497173207122804,0.001238092383741699,0.0537790236723389,0.14998884812730862
3.471217,0.09368814666881747,0.0012296784917233672,0.05280445690022704,0.14772228206076787
3.473518,0.09260067717298552,0.0012236299508748473,0.05223330871775792,0.14605761584161828
3.47582,0.09175506886448144,0.0012119383579497758,0.05161058850531058,0.1445775957277418
3.478122,0.09124462399909096,0.001196090505112034,0.05126356176153188,0.14370427626573484
3.4804230000000005,0.09071832680868833,0.0011851760989999005,0.050849539576940335,0.14275304248462856
3.482725,0.08975224083009206,0.0011894675218365595,0.05037237780424462,0.14131408615617325
3.4850260000000004,0.08892882577660499,0.0011695309905481429,0.05019067074534938,0.14028902751250252
3.487328,0.08840071689191525,0.0011648340789395155,0.05018922480058365,0.1397547757714384
3.4896300000000005,0.08767830379493402,0.0011674697559573065,0.05019741848758953,0.13904319203848087
3.491931,0.0869753664115391,0.0011500337387626905,0.05015741401573726,0.13828281416603905
3.4942330000000004,0.08627514656957483,0.0011382745643756245,0.05078929187836765,0.1382027130123181
3.496535,0.08585573934211113,0.0011299620445502842,0.05076037298305276,0.13774607436971414
3.4988360000000003,0.08512336192655083,0.0011389503789955707,0.05119801226548479,0.1374603245710312
3.501138,0.08429315301948713,0.001132901838147051,0.05208630433324056,0.13751235919087473
3.503439,0.08357979839394138,0.0011230687354268317,0.052643957031229385,0.1373468241605976
3.5057410000000004,0.08307705322927103,0.0011128301439346446,0.053679735465091104,0.1378696188382968
3.508043,0.08247149441380777,0.0011029294597524305,0.05471792380689573,0.13829234768045595
3.5103440000000004,0.08156021218739633,0.0010922853794882758,0.0564858322738128,0.1391383298406974
3.512646,0.08092430749262412,0.0010829929284640136,0.058529916190987075,0.14053721661207522
3.5149470000000003,0.08057012125949603,0.0010871829791076811,0.06186378283920554,0.14352108707780925
3.517249,0.07971500155598467,0.0010768092246915043,0.06587001380349525,0.14666182458417146
3.5195510000000003,0.07890064497393309,0.0010693414731410974,0.07072212245574554,0.15069210890281973
3.5218519999999995,0.07866829518161249,0.0010697131711820678,0.07633865390748615,0.15607666226028072
3.524154,0.07826926951487864,0.0010724840111238476,0.08135319035508844,0.16069494388109093
3.526456,0.0777103618273082,0.0010709634282289686,0.08597250190005384,0.164753827155591
3.528757,0.07727102596268637,0.0010629212342516071,0.08951506657612811,0.1678490137730661
3.5310589999999995,0.07668901917295541,0.0010776539929664376,0.091261285871559,0.16902795903748086
3.53336,0.0762859171940756,0.0010596773240758646,0.09153456943228472,0.1688801639504362
3.5356620000000003,0.07558524442853956,0.0010562644602451355,0.08944517924578378,0.16608668813456848
3.537964,0.07476545276362667,0.0010633943044855696,0.08531604297640577,0.16114489004451804
3.540265,0.07400635285733166,0.0010832970450429893,0.08064130354875347,0.15573095345112814
3.542567,0.07334916075468602,0.0010934342643421843,0.07593619928102056,0.15037879430004875
3.5448690000000003,0.0726733987855976,0.0011090455820629446,0.07113662662192566,0.1449190709895862
3.5471699999999995,0.07193649213431956,0.0011281711358074266,0.06746971069599736,0.14053437396612434
3.549472,0.07120864395447703,0.0011424308242882946,0.06389196136395663,0.13624303614272193
3.5517730000000003,0.07047083145605544,0.0011273263675324935,0.060841017908235526,0.13243917573182346
3.554075,0.06983945599700098,0.0010982325481438038,0.05815107866236199,0.12908876720750675
3.556377,0.06877055636761181,0.0010461272409459405,0.0557912968046668,0.12560798041322455
3.558678,0.06818764373073727,0.0010032130125793481,0.05316353318372028,0.1223543899270369
3.5609800000000003,0.06717218908281758,0.0009689830020790656,0.05082785040545417,0.1189690224903508
3.563282,0.06665449744027868,0.000945464653304933,0.04878376648827989,0.1163837285818635
3.565583,0.06585055810037793,0.00093630736520466,0.04631457480997669,0.11310144027555928
3.567885,0.06500857318044805,0.0009138027383604467,0.04433459444408376,0.11025697036289224
3.570186,0.06437629187425004,0.0009083962214008759,0.0423811230655628,0.10766581116121372
3.572488,0.06357642884649528,0.0009049157761081523,0.03986421520999004,0.10434555983259347
3.57479,0.06290429026598104,0.0008924132056391451,0.03795123028490993,0.10174793375653013
3.577091,0.062159683913982834,0.0008902505988553168,0.036016556188343665,0.0990664907011818
3.579393,0.061278294643308535,0.0008940013699960189,0.034057783012348304,0.09623007902565286
3.581695,0.060850734791552875,0.0008796403093221591,0.03260075267006633,0.09433112777094137
3.583996,0.060114281063846614,0.000863961410139404,0.03079091180494267,0.09176915427892868
3.586298,0.059451200954767885,0.0008553785644660856,0.028955043934035606,0.0892616234532696
3.588599,0.05860785726412272,0.0008575073805189165,0.027464756862141514,0.08693012150678314
3.590901,0.05814270475590973,0.0008595686151097527,0.0258910869754228,0.08489336034644228
3.593203,0.05752944623972628,0.0008493300236175657,0.024444178246501042,0.08282295450984488
3.595504,0.0568763304492266,0.0008374694770375076,0.023262841372887703,0.08097664129915183
3.597806,0.056395325616001475,0.0008326036117738937,0.022056923438256708,0.07928485266603208
3.600108,0.055643925410426634,0.0008344958927097435,0.02060133904074048,0.07707976034387685
3.602409,0.05533412568733248,0.0008321643322709286,0.019670632593189536,0.07583692261279294
3.604711,0.054890260586992916,0.0008229056719776638,0.018320602163572664,0.07403376842254325
3.607012,0.054213139847189167,0.0008123291731755034,0.017387485808078813,0.07241295482844347
3.609314,0.053636568140319515,0.000804286979198142,0.01648425231107702,0.07092510743059467
3.611616,0.05318817380426218,0.0008051655382040723,0.015567523329594943,0.0695608626720612
