Wavelength,H2O_CH4_10_0.6_a_V3,H2O_40K,H2O_CH3OH_CO_NH3_100K_NASA,all
3.0339080000000003,0.8186269522827176,0.20667642552325394,0.4446961846346689,1.4699995624406406
3.03621,0.819035892582337,0.20712816471639708,0.4467305269695672,1.4728945842683012
3.038511,0.8179171029568404,0.20712111445153303,0.4490943893528922,1.4741326067612657
3.040813,0.8194759103715538,0.2075668478634956,0.4518829774273781,1.4789257356624277
3.043115,0.8190255334191381,0.2076759964084285,0.4538270470543989,1.4805285768819654
3.045416,0.8175545322448736,0.2070822074343201,0.4557967679426745,1.4804335076218682
3.047718,0.8163129125414452,0.2071046638335168,0.4566950553800773,1.4801126317550393
3.05002,0.8148379650192955,0.2069221403098133,0.4589351010984994,1.4806952064276082
3.052321,0.8130596420034595,0.20612650486385534,0.4598782782430982,1.4790644251104133
3.054623,0.8108561000029767,0.20576328566289465,0.4615717547793993,1.4781911404452708
3.056924,0.8058259863296118,0.2049389269156386,0.4616709067700187,1.472435820015269
3.059226,0.8042257422621022,0.20464960493529025,0.4627013968615809,1.471576744058973
3.061528,0.8016616027235955,0.2036260109253936,0.46402391669665904,1.4693115303456483
3.063829,0.7973186468757674,0.20291106184399127,0.4646809836195698,1.4649106923393285
3.066131,0.794694818825495,0.20186945049055316,0.4650312219943947,1.4615954913104428
3.068433,0.7893874742131841,0.20055313992833654,0.4652176869319776,1.4551583010734983
3.070734,0.7850183738106155,0.1997467985246221,0.4652314991495762,1.4499966714848136
3.073036,0.780184097651061,0.19829183275341186,0.4652324857365475,1.4437084161410203
3.075337,0.7755777230818856,0.19687211830652207,0.4652324857365475,1.4376823271249553
3.077639,0.7706684663125095,0.19605611542873452,0.4649744932435428,1.4316990749847869
3.079941,0.7637919551222861,0.19468653619865608,0.4639124323688978,1.4223909236898402
3.082242,0.7588856581138241,0.19275554698865974,0.4639489360868373,1.415590141189321
3.084544,0.7530682480373317,0.191369517140565,0.4633633967193485,1.4078011618972452
3.086846,0.7475433609978409,0.18970043221422334,0.4625095056956557,1.39975329890772
3.089147,0.7410353400414122,0.18808122138377206,0.4614301795490123,1.3905467409741967
3.0914490000000003,0.7347626200776476,0.18651554034210366,0.459829442188017,1.3811076026077682
3.09375,0.7262064445687219,0.18482426013748612,0.458905996782845,1.369936701489053
3.096052,0.7208162266508187,0.1830470711498952,0.4570808108858703,1.3609441086865843
3.098354,0.7141552847138327,0.1812696210413834,0.4559921121629992,1.3514170179182154
3.100655,0.7069058436484437,0.17914775243821499,0.4540366967858081,1.3400902928724667
3.102957,0.6996307513218001,0.1775559593044574,0.4527585733644402,1.3299452839906976
3.105259,0.6917365756706418,0.1753233754308308,0.4504751178192792,1.3175350689207517
3.10756,0.6840855937079184,0.17343312108449366,0.448364808287588,1.30588352308
3.109862,0.6761292630775662,0.17098145675823864,0.4466121365330067,1.2937228563688117
3.112163,0.6679692022376326,0.1690974693140029,0.4449201398771626,1.2819868114287982
3.114465,0.6598190072674124,0.16710459444575518,0.4429321671299173,1.269855768843085
3.116767,0.6513797423145902,0.16478270721718352,0.4400429471843551,1.2562053967161286
3.119068,0.6425729737149448,0.16286425181139005,0.4373160207955778,1.2427532463219126
3.12137,0.6342057296110303,0.16044836105129726,0.435444958604436,1.2300990492667634
3.123672,0.6252879699771094,0.15810036173063638,0.43324092331046776,1.2166292550182136
3.125973,0.6161689466010356,0.15574896783800393,0.42982042628084016,1.2017383407198796
3.128275,0.6071870588139778,0.15344092001823956,0.4279518305571266,1.188579809389344
3.130576,0.5980418908831635,0.15117621827134325,0.4250339995893956,1.1742521087439024
3.132878,0.5886032133283764,0.1489647851923089,0.42222567977548303,1.1597936782961684
3.13518,0.5792099187742707,0.1462859456648779,0.4194247593638555,1.1449206238030043
3.137481,0.5696878746204055,0.1440484004937544,0.41663271823497,1.13036899334913
3.139783,0.5606014086143858,0.14141264591827055,0.4139319364009332,1.1159459909335894
3.142085,0.5510354613402961,0.13888342867851067,0.41072158239620055,1.1006404724150074
3.144386,0.5411242086262382,0.13654195738087213,0.4071496442664726,1.084815810273583
3.146688,0.5316189364508859,0.13383961697056082,0.4044700740523195,1.0699286274737665
3.148989,0.5226523407618836,0.13161773905469082,0.4019172802639833,1.0561873600805578
3.151291,0.5122788720517542,0.12892088218371828,0.3979477475848064,1.0391475018202792
3.153593,0.5029482257703284,0.12628329976178818,0.3954038330792123,1.024635358611329
3.155894,0.4933324558541862,0.12379821195765905,0.39166910809921374,1.0087997759110592
3.158196,0.4835622850770295,0.12107184842262568,0.3888746005028999,0.993508734002555
3.160498,0.4739016254536914,0.11859851105993667,0.3853579112435668,0.9778580477571948
3.162799,0.4645053711386717,0.1160849610754303,0.3821796213154026,0.9627699535295048
3.165101,0.4543617771928639,0.11349229145189367,0.3791088693671143,0.9469629380118718
3.167402,0.4452664319041021,0.11064450668864552,0.3749158747389293,0.9308268133316768
3.1697040000000003,0.4355855472478516,0.10825133344867036,0.3718155251815008,0.9156524058780228
3.172006,0.42486578651078255,0.1057043599862898,0.3683466853902777,0.8989168318873499
3.174307,0.4158395023100145,0.10305659384844493,0.3643613673195593,0.8832574634780187
3.176609,0.4067984193046764,0.10034720317326958,0.3612491787184747,0.8683948011964207
3.1789110000000003,0.3974337357727396,0.0979245232692336,0.357727556524285,0.8530858155662582
3.181212,0.38769464248518,0.09537702756501126,0.35419557516689626,0.8372672452170875
3.183514,0.3786229752837305,0.09269087665179528,0.3502378815313753,0.8215517334669011
3.1858150000000003,0.3690392694441567,0.09008384537760958,0.3463576349731044,0.8054807497948706
3.188117,0.3599819077537915,0.08746375805737927,0.3430279039448399,0.7904735697560107
3.190419,0.3505674015798021,0.08515309902840598,0.3383485219397855,0.7740690225479936
3.19272,0.3417635927410707,0.08282050584207776,0.3345511486871069,0.7591352472702554
3.1950220000000003,0.3322829852400017,0.08003982915549886,0.3311222656682229,0.7434450800637235
3.197323,0.3236360437297129,0.07781351218397367,0.32759620383266225,0.7290457597463489
3.199625,0.3150364583940485,0.075039624641338,0.3231032867651907,0.7131793698005772
3.201927,0.3061571756520097,0.07292323957750832,0.3187272802538226,0.6978076954833407
3.204228,0.2970642968306764,0.07051988262161839,0.31437840488416624,0.6819625843364611
3.20653,0.2887527948906425,0.06819120624910355,0.3104769467060116,0.6674209478457576
3.208832,0.2796480770256531,0.0658499960723859,0.306360905861591,0.65185897895963
3.211133,0.2718520667781431,0.06349102967304758,0.3018778546638328,0.6372209511150235
3.213435,0.26378523840700097,0.06118507082065035,0.2973267289650522,0.6222970381927035
3.215736,0.25570459781826,0.05889399586074395,0.2932171009359453,0.6078156946149492
3.218038,0.24764072920803185,0.05667577363776642,0.2881638024687539,0.5924803053145522
3.22034,0.2400967919316986,0.05445285123821285,0.2839476230467425,0.578497266216654
3.222641,0.2323456713913845,0.05258322544462615,0.27934914117333776,0.5642780380093484
3.224943,0.2245945508510703,0.050362914254281486,0.2741049381271926,0.5490624032325444
3.227245,0.217025455606968,0.04817498205812743,0.2694655128944773,0.5346659505595728
3.229546,0.2098189310748322,0.04636123614161161,0.2643811369376889,0.5205613041541327
3.231848,0.20263460474955156,0.04438350628677562,0.25984974297833496,0.5068678540146622
3.234149,0.1955188462187788,0.04245068923033304,0.2549602179483857,0.4929297533974976
3.236451,0.18845044386263032,0.04065391617367521,0.2499616750581036,0.4790660350944092
3.238753,0.1819828729720264,0.038838081289792235,0.2447889995673804,0.4656099538291991
3.241054,0.17545166722177127,0.037274489215490966,0.23957192766294694,0.4522980841002092
3.2433560000000003,0.1688272290027247,0.03536203959087796,0.2350124159749101,0.4392016845685127
3.245658,0.16262751647483897,0.033959559124767044,0.2297060579495706,0.42629313354917664
3.247959,0.15661821523242145,0.032294652133159664,0.22436072973886328,0.4132735971044444
3.250261,0.1507707142533033,0.030784850968562125,0.2190736101594649,0.4006291753813303
3.252562,0.1454105872380259,0.029370097819169282,0.2140987453564948,0.38887943041369
3.254864,0.14009584322343008,0.02806188200550037,0.20965318446364745,0.3778109096925779
3.257166,0.1350519173324664,0.026758627489328408,0.20456880850685896,0.3663793533286538
3.259467,0.12954626873891673,0.025445189257241662,0.1995090972243539,0.3545005552205123
3.261769,0.1246868346115932,0.02415551302895608,0.1945090744536148,0.34335142209416397
3.264071,0.12013274915189867,0.022908138389855,0.1896466805653772,0.33268756810713085
3.266372,0.1157217188030481,0.021885327742721047,0.18461064737018426,0.3222176939159534
3.2686740000000003,0.11133436654150962,0.0209309307768608,0.18002548442089256,0.3122907817392629
3.270975,0.10728048067628328,0.01980053831031933,0.17530515905652766,0.3023861780431303
3.273277,0.10309784521129736,0.018947456261765173,0.17049653415822802,0.2925418356312905
3.275579,0.09956339738648026,0.018020476992598584,0.16579544723980416,0.283379321618883
3.27788,0.09576849060123006,0.01716687270220264,0.16146285055517492,0.27439821385860763
3.280182,0.09244566568176488,0.016260521985786515,0.15691123156290876,0.26561741923046017
3.282484,0.08931867827611026,0.015597535967641732,0.15245087186549128,0.25736708610924325
3.284785,0.08617442559845721,0.014728003301071374,0.1481878295623414,0.24909025846187
3.287087,0.08342579429631054,0.014144920284719543,0.14418869927402425,0.24175941385505434
3.289388,0.08077236863689798,0.013525541460363723,0.13984968977408133,0.23414759987134304
3.29169,0.07847855392853798,0.012926791188758372,0.13616232096870692,0.2275676660860033
3.293992,0.07630411624370982,0.012317596080317341,0.1322233724856414,0.22084508480966852
3.296293,0.07442417476982596,0.011718323566870205,0.12847434199455834,0.21461684033125453
3.298595,0.0730059559985281,0.011127668043812504,0.12483630253775085,0.20896992658009145
3.300897,0.07184868948114906,0.010543279422856213,0.12128212297350699,0.2036740918775123
3.3031980000000005,0.07142840343135923,0.010198599807278776,0.1178542265415944,0.1994812297802324
3.3055,0.0715931634555726,0.009605071954091262,0.11485894849661332,0.1960571839062772
3.307801,0.0725378204806284,0.009213390572753263,0.11146212955429784,0.19321334060767956
3.310103,0.07485038034144381,0.008680965015054479,0.10854528517353812,0.19207663053003646
3.3124050000000005,0.07889637351089948,0.00841305495021929,0.10579320081699177,0.19310262927811056
3.314706,0.08527515157408297,0.008065764125432933,0.10366217295890247,0.1970030886584184
3.317008,0.09309927955027608,0.007686616548297751,0.10129683069512052,0.20208272679369432
3.31931,0.10110740599662367,0.007332014337726418,0.09968376099698346,0.2081231813313336
3.321611,0.10746299926598074,0.007075854714331369,0.09836617409676206,0.21290502807707415
3.323913,0.11055496283415288,0.006591475406076712,0.09738205359285276,0.21452849183308234
3.326214,0.10726864163262724,0.006363516842137997,0.09720002829664096,0.2108321867714062
3.3285160000000005,0.09797745883005504,0.006118063176499518,0.09724837105823653,0.20134389306479106
3.330818,0.08437143790833768,0.005786700727887573,0.09850725603366334,0.18866539466988855
3.3331190000000004,0.06988538140818716,0.005632378263640402,0.0997750202918322,0.17529277996365975
3.335421,0.058023152958309086,0.005273075876493011,0.10108323461582593,0.164379463450628
3.3377230000000004,0.050187679231945566,0.005042506103345379,0.10237073061342153,0.15760091594871245
3.340024,0.04555861316242938,0.0048866169135728535,0.10363010888233402,0.15407533895833625
3.3423260000000004,0.04239709521277793,0.004662314042526629,0.1042521519677624,0.15131156122306694
3.344627,0.04051518056495139,0.004470390165671009,0.10432417281667004,0.14930974354729246
3.3469290000000003,0.03895538656326658,0.004207180277411876,0.10366463942633083,0.1468272062670093
3.349231,0.037621520978018096,0.004034318227781373,0.1018951956932368,0.14355103489903626
3.351532,0.03670448838815976,0.00389931871168021,0.09973802328040704,0.14034183038024697
3.3538339999999995,0.03581310705955621,0.0036760603243175508,0.09745062138736073,0.1369397887712345
3.356135,0.0351772517565291,0.003438962528147617,0.09527174406116157,0.13388795834583828
3.3584370000000003,0.03431053510220899,0.003443662704723673,0.09381899474586687,0.13157319255279953
3.360739,0.033613511406958944,0.0031339732925457623,0.0932541737047761,0.1300016584042808
3.3630400000000003,0.033000840897758274,0.003027958198663611,0.09371638970084777,0.12974518879726965
3.365342,0.03246956381369296,0.0028733746134955484,0.09504482905775392,0.1303877674849424
3.3676440000000003,0.0317459022702168,0.002725580172270677,0.09687593447655654,0.131347416919044
3.3699449999999995,0.031243236208320282,0.002640454752059886,0.09882691021237676,0.1327106011727569
3.372247,0.030613793720606863,0.002390300909845352,0.10068416018591983,0.13368825481637206
3.3745480000000003,0.030083996516998557,0.0023573996738129603,0.10234162629776704,0.13478302248857854
3.37685,0.02949895044299533,0.002273840979127521,0.10288474242548842,0.13465753384761128
3.3791519999999995,0.028858655498597213,0.0020947120273956095,0.10322758139802823,0.13418094892402108
3.381453,0.02839495962206852,0.002015853509286226,0.10214381561001386,0.1325546287413686
3.3837550000000003,0.02796382111559397,0.0018218406650634719,0.10086914524304563,0.13065480702370308
3.386057,0.02756819974008758,0.00183463559018718,0.09905727827018404,0.1284601136004588
3.388358,0.02695602252437258,0.0017132143619724006,0.09713392696956134,0.1258031638559063
3.39066,0.02647062173447446,0.0015638531952221774,0.095067027264609,0.12310150219430566
3.392961,0.026092758924452147,0.0015784759667921294,0.09351068631732387,0.12118192120856815
3.395263,0.025850058529503086,0.001469066300938382,0.0922177640913859,0.11953688892182734
3.397565,0.02542977247971325,0.0013552175794294711,0.0917639340845706,0.11854892414371332
3.3998660000000003,0.025253173411843816,0.0013922967501961345,0.09169487299657696,0.11834034315861693
3.402168,0.02496755648364157,0.001318660650504591,0.09117148860828236,0.1174577057424285
3.40447,0.024485115454657463,0.001310304781036047,0.09123019053307692,0.11702561076877045
3.406771,0.02423402907045204,0.0012606918060665676,0.0909223753980196,0.1164170962745382
3.409073,0.023961237772877182,0.0010282941864726892,0.08966940994442077,0.11465894190377066
3.411374,0.02367808731210328,0.0010437003208053168,0.08819840877015638,0.11292019640306496
3.413676,0.023064923509416937,0.001046050409093345,0.08625631231707823,0.1103672862355885
3.415978,0.02296725139925451,0.001070595775657193,0.08319147989061787,0.10722932706552957
3.418279,0.022554858045235382,0.0007716123212358548,0.08086609439917505,0.10419256476564627
3.420581,0.02227466734537549,0.0007810126743879668,0.0785145643529918,0.10157024437275523
3.422883,0.02197030526471783,0.0007810126743879668,0.07656506849762862,0.09931638643673442
3.425184,0.021769534816050626,0.0007807515534670747,0.0749026694509247,0.0974529558204424
3.427486,0.02156087167161271,0.0007807515534670747,0.07374836269445967,0.09608998591953943
3.429787,0.02154459298658564,0.0007804904325461827,0.07309129577154881,0.09541637919068063
3.432089,0.02121951257952989,0.0007773569814954787,0.0720188757337048,0.09401574529473017
3.434391,0.021154891132907274,0.0007757902559701268,0.07084681041175568,0.09277749180063308
3.436692,0.021262922406268744,0.0005311199530943243,0.0702075020543289,0.09200154441369196
3.438994,0.02147750507253468,0.0005227640836257805,0.06860380493241958,0.09060407408858004
3.441296,0.021709353010799026,0.0005219807208631045,0.06763744299399436,0.08986877672565649
3.443597,0.021854381295585656,0.0005219807208631045,0.06630851034360256,0.08868487236005132
3.445899,0.021941200949063367,0.0005219807208631045,0.06454498613233654,0.08700816780226303
3.4482,0.02167038282543119,0.0005219807208631045,0.06347651244237787,0.08566887598867216
3.450502,0.020911697444472542,0.0005219807208631045,0.062168298118384174,0.08360197628371982
3.452804,0.020119468106488424,0.0005219807208631045,0.06072837443371688,0.08136982326106841
3.455105,0.0194411895636938,0.0005219807208631045,0.059825154061457275,0.07978832434601417
3.457407,0.019087991427954924,0.0005219807208631045,0.058501647639407836,0.07811161978822588
3.459709,0.01864106752993897,0.0005219807208631045,0.057849513651353664,0.07701256190215575
3.46201,0.01859025830091509,0.0005219807208631045,0.05677364055910996,0.07588587958088816
3.464312,0.01834854449293737,0.0005230252045466723,0.05621276586590452,0.07508433556338856
3.466613,0.018188224110095,0.0005300754694107563,0.055094469533893305,0.07381276911339907
3.468915,0.018074273314905503,0.0003626969591189856,0.054594763232910785,0.07303173350693529
3.471217,0.017951443236973966,0.0002626876464173502,0.05412218807364008,0.0723363189570314
3.473518,0.01786314370303925,0.0002814883527215741,0.05354848774980723,0.07169311980556806
3.47582,0.01769246415699784,0.00033919607623870567,0.05357709877197602,0.07160875900521257
3.478122,0.017461109512219162,0.00025981531628753825,0.05356032679346328,0.07128125162196998
3.4804230000000005,0.01730177571634814,0.00026112092089199823,0.05356131338043462,0.07112421001767476
3.482725,0.017364423989028068,0.00026138204181289017,0.05355835361952061,0.07118415965036158
3.4850260000000004,0.017073380832483474,0.00026138204181289017,0.05353615541266552,0.07087091828696188
3.487328,0.017004813037975502,0.00026112092089199823,0.053921417624972864,0.07118735158384036
3.4896300000000005,0.01704328992985767,0.00026112092089199823,0.05449709112274837,0.07180150197349804
3.491931,0.01678875049125256,0.00026112092089199823,0.054946974781678336,0.0719968461938229
3.4942330000000004,0.016617084358239814,0.00026138204181289017,0.055623773444015936,0.07250223984406864
3.496535,0.016495734160765285,0.00026138204181289017,0.056121506571055794,0.07287862277363398
3.4988360000000003,0.01662695022795319,0.00026138204181289017,0.056820996733734176,0.07370932900350025
3.501138,0.016538650694018473,0.00026112092089199823,0.05751900701595555,0.07431877863086603
3.503439,0.016395102289688848,0.00026112092089199823,0.058262400298858465,0.0749186235094393
3.5057410000000004,0.01624563436353119,0.00026138204181289017,0.059135529768492276,0.07564254617383635
3.508043,0.016101099372230226,0.00026138204181289017,0.05978174423471842,0.07614422564876154
3.5103440000000004,0.01594571192424455,0.00026138204181289017,0.0615048183801596,0.07771191234621705
3.512646,0.015810056215685632,0.0002595541953666462,0.06325798342822657,0.07932759383927886
3.5149470000000003,0.01587122460790856,0.0002501538422145343,0.065643550724921,0.08176492917504409
3.517249,0.015719783507808234,0.00045408928143118497,0.06899350678609795,0.08516737957533736
3.5195510000000003,0.015610765647475424,0.0005253752928347004,0.07364181130155521,0.08977795224186534
3.5218519999999995,0.015616191875817781,0.0003976871625185133,0.07833056588283734,0.09434444492117364
3.524154,0.015656641941642624,0.00039612043699316135,0.0835816750377819,0.09963443741641767
3.526456,0.015634443734787527,0.0005180639070497245,0.08906709859841916,0.10521960624025642
3.528757,0.015517039885198347,0.0005225029627048885,0.09289110969932383,0.10893065254722707
3.5310589999999995,0.015732115844949955,0.0005219807208631045,0.09629483475043868,0.11254893131625174
3.53336,0.015469683710574141,0.0005219807208631045,0.09686360213941482,0.11285526657085207
3.5356620000000003,0.015419861068521591,0.0005219807208631045,0.0951543402115724,0.11109618200095707
3.537964,0.015523945993997713,0.0005219807208631045,0.09145759882997026,0.10750352554483107
3.540265,0.015814495857056646,0.0005219807208631045,0.0861477877502311,0.10248426432815086
3.542567,0.015962483902757292,0.0005219807208631045,0.08148172466928974,0.09796618929291014
3.5448690000000003,0.016190385493136283,0.0005219807208631045,0.07638057673398849,0.09309294294798788
3.5471699999999995,0.016469589606024838,0.0005219807208631045,0.07256495162234018,0.08955652194922811
3.549472,0.016677759456977078,0.0005219807208631045,0.06883466628371257,0.08603440646155275
3.5517730000000003,0.016457257268883117,0.0005219807208631045,0.06528295318689709,0.08226219117664331
3.554075,0.01603253157772226,0.0005219807208631045,0.062033628996796576,0.07858814129538197
3.556377,0.015271873022820943,0.0005219807208631045,0.05896879657033621,0.07476265031402028
3.558678,0.014645390296021547,0.0005225029627048885,0.05611854681014178,0.07128644006886822
3.5609800000000003,0.014145683995039038,0.0005178027861288324,0.053430097313246716,0.06809358409441459
3.563282,0.013802351729013536,0.0004762845597070048,0.05053939748722745,0.06481803377594797
3.565583,0.013668669194397286,0.00044442780735818097,0.04816418935373208,0.06227728635548755
3.567885,0.013340135732941854,0.0005248530509929164,0.04545206176952492,0.05931705055345969
3.570186,0.013261208775234842,0.0005219807208631045,0.043082279864371915,0.05686546936046985
3.572488,0.013210399546210954,0.0005217195999422125,0.040492982358096286,0.05422510150424946
3.57479,0.013027880956513494,0.0005219807208631045,0.03831015868401177,0.05186002036138837
3.577091,0.012996310173430687,0.0005217195999422125,0.03631971946933808,0.04983774924271098
3.579393,0.013051065750339923,0.0005217195999422125,0.034356904689861856,0.047929690040144
3.581695,0.012841416018930678,0.0005248530509929164,0.03225794090834103,0.04562420997826463
3.583996,0.012612527841580349,0.00040473742738259726,0.030245796780297925,0.04326306204926087
3.586298,0.012487231296220466,0.00025250393050256227,0.0285202561674284,0.04125999139415143
3.588599,0.012518308785817604,0.0002600764372084303,0.02660973049743306,0.039388115720459096
3.590901,0.0125483996884434,0.00026138204181289017,0.02525268011835815,0.038062461848614434
3.593203,0.012398931762285749,0.00026138204181289017,0.02369091294273067,0.036351226746829314
3.595504,0.012225785748815993,0.00026112092089199823,0.02236543334673855,0.034852340016446534
3.597806,0.012154751486879684,0.00026112092089199823,0.02106807147942956,0.033483943887201245
3.600108,0.012182375922077136,0.00026138204181289017,0.019639000251446995,0.03208275821533702
3.602409,0.012148338671565987,0.00026138204181289017,0.018670665139079102,0.03108038585245798
3.604711,0.012013176256492732,0.00026112092089199823,0.017726501407508987,0.03000079858489372
3.607012,0.011858775395478392,0.00026112092089199823,0.01678036450199619,0.02890026081836658
3.609314,0.011741371545889213,0.00026138204181289017,0.015869251433965885,0.027872005021667992
3.611616,0.011754197176516604,0.00026138204181289017,0.014899436441140987,0.026915015659470482
3.613917,0.01162051464190035,0.00026138204181289017,0.013986843492653677,0.02586874017636692
3.616219,0.011592396913217229,0.00026112092089199823,0.01316550983901509,0.02501902767312432
