Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH4_10_0.6_a_V3,all
3.618521,0.05399302114909997,0.007711726244596166,0.0085773908044681,0.07028213819816423
3.620822,0.053257900228822035,0.007642086320306762,0.008418893563919337,0.06931888011304813
3.623124,0.052819764371053284,0.007573640223290894,0.008520317256839303,0.06891372185118347
3.625425,0.05262698459363503,0.007514744744463285,0.008208775662457903,0.06835050500055621
3.627727,0.051880969484461206,0.007469379308069044,0.008295658324134862,0.0676460071166651
3.630029,0.05126331634010396,0.007426003583797361,0.008345097830361083,0.0670344177542624
3.632330000000001,0.050838442973164984,0.007367506047394261,0.008309472303815717,0.06651542132437496
3.634632,0.05055472040148554,0.0072914990443126845,0.008249854075719393,0.06609607352151761
3.636934,0.05009005956205728,0.007226634429117413,0.008112441330472987,0.06542913532164768
3.639235,0.049536824230301715,0.007203155826071272,0.00821640970386048,0.06495638976023346
3.641537000000001,0.0488751206699742,0.0072142982139575765,0.008132798774213195,0.06422221765814498
3.643838,0.048583345871719565,0.007216287926080131,0.007963759286013252,0.06376339308381294
3.64614,0.04825130994058886,0.0071701266048368704,0.008016106998488072,0.0634375435439138
3.648442,0.047784754459613485,0.007080589559321924,0.007963759286013252,0.06282910330494867
3.650743,0.04716852229641658,0.006971951277430456,0.007926316130562513,0.06206678970440956
3.653045,0.046718071268591635,0.006866098592510564,0.007943401842273044,0.061527571703375236
3.655347,0.046390298280941926,0.006774571834873065,0.007817258396239968,0.060982128512054964
3.657648000000001,0.045910953969523584,0.006707319565130729,0.007793629220470083,0.06041190275512439
3.65995,0.04548276497987714,0.006665137668132575,0.0076685763517802315,0.05981647899978995
3.662251,0.04493663455392323,0.006636087871143281,0.007786358704848582,0.05935908112991509
3.664553,0.044585178546934674,0.00660783395900301,0.007603505236967781,0.058796517742905466
3.666855,0.04411436012247831,0.006574008852919586,0.007614774536181111,0.05830314351157901
3.669156,0.043575334602326064,0.0065314290134969215,0.007602414659624556,0.05770917827544755
3.671458,0.043210142444120976,0.00647969649831051,0.007609321649464983,0.05729916059189648
3.673759,0.0429249988912812,0.0064259742710015425,0.0075744231744817704,0.056925396336764515
3.676061,0.042471232240748814,0.006380210892182793,0.007531890658095978,0.05638333379102758
3.678363,0.04182373849202462,0.0063455899012503465,0.007439918635483964,0.055609247028758926
3.680664,0.04156748822277825,0.006312560680015943,0.0073941143870684956,0.05527416328986269
3.682966,0.041061145269313606,0.0062699808405932795,0.007405383686281826,0.05473650979618872
3.685268,0.040615904505743206,0.0062166565557088245,0.007329043272256045,0.054161604333708084
3.687569,0.040203819969247184,0.006162138443550834,0.007354126551150231,0.05372008496394825
3.689871,0.03987652064198426,0.006114783295034041,0.007298870632426808,0.05329017456944511
3.692172,0.03932423263100225,0.006074193167733931,0.007346128983966576,0.05274455478270276
3.694474,0.0390902443999344,0.0060359906949808894,0.00732104570507239,0.052447280799987686
3.696776,0.03879183835626488,0.0059969923373788215,0.007170182505926206,0.051959013199569914
3.699077,0.038274127553517584,0.005956402210078714,0.007117107741889234,0.05134763750548554
3.701379,0.037803782789448,0.005915016197929583,0.007159276732493952,0.05087807571987153
3.703681,0.03767210520192399,0.0058712425312333885,0.0071345569793808405,0.05067790471253822
3.705982,0.037347647836981725,0.0058238873827165935,0.007110200752048807,0.05028173597174713
3.708284,0.036673155446211234,0.005771358982681159,0.0070247721934961465,0.04946928662238855
3.710585,0.03666652420079637,0.005714055273551594,0.007038222647395926,0.04941880212174389
3.712887,0.036129393322191214,0.005655557737148496,0.007033133286460875,0.048818084345800566
3.715189,0.035982558602290333,0.0055974581431699096,0.0070589436169172124,0.048638960362377436
3.71749,0.035629207953754675,0.005535777067370724,0.0068833606646579145,0.04804834568578332
3.719792,0.0353895357980455,0.005464545373383278,0.006779028765489347,0.04763310993691812
3.722094,0.03489408703347673,0.005380579521811485,0.006864457324042007,0.04713912387933023
3.724395,0.03451657970521544,0.005290246591447517,0.00685900443732588,0.04666583073398883
3.726697,0.03449289668587659,0.005199117776234528,0.006856096231077278,0.04654811069318839
3.728998,0.0341854910948583,0.005110774557993114,0.00682156128187514,0.04611782693472656
3.7313,0.03375824942598542,0.005024023109449743,0.006775757033459671,0.045558029568894834
3.733602,0.03345652775960845,0.004938067545755396,0.006761943053778815,0.04515653835914266
3.735903,0.03329595688849105,0.004849724327513983,0.00674522086784936,0.04489090208385439
3.738205,0.03288955627663635,0.004756605800178439,0.00669941661943389,0.04434557869624869
3.740507,0.032739405934028035,0.0046571201940507215,0.006611079854632629,0.04400760598271138
3.742808,0.032395528493227924,0.00455604281822496,0.0066412524944618676,0.04359282380591475
3.74511,0.032135962601274104,0.004459342809068819,0.00668742026865841,0.04328272567900133
3.747411,0.03178450659428555,0.004369407821129361,0.006634345504621438,0.04278825992003635
3.749713,0.031765086518427695,0.004281064602887947,0.0066845120624098074,0.042730663183725454
3.752015,0.0315320456081334,0.004188741960401426,0.006541282904666201,0.04226207047320103
3.754316,0.031174432016116745,0.004094031663367839,0.006455127294551391,0.04172359097403597
3.756618,0.030772768008129826,0.004002504905730338,0.006580907214803393,0.041356180128663565
3.75892,0.030639195779058707,0.0039181411117340335,0.006541646430447278,0.04109898332124001
3.761221,0.030301002262899907,0.0038401443965299037,0.006496932759375033,0.04063807941880485
3.763523,0.03017358761885688,0.0037633415085993054,0.006451128510959565,0.04038805763841576
3.765824,0.030034805125531226,0.003686936563093217,0.006370789313341957,0.0400925310019664
3.768126,0.02955593447449965,0.0036180925236528366,0.006418411190662802,0.03959243818881529
3.770428,0.029298263224092937,0.0035635744114948477,0.006452582614083865,0.03931442024967165
3.772729,0.029259423072377225,0.003526167823590826,0.006458035500799993,0.03924362639676805
3.775031,0.028910335367322564,0.0035026892205446843,0.006318441600867136,0.03873146618873437
3.777333,0.028656453400010076,0.0034895571205358256,0.006265003311049089,0.03841101383159499
3.779634,0.02855319543569268,0.003489159178111316,0.00633080147742369,0.03837315609122769
3.781936,0.028498724491213327,0.0035042809902427283,0.006205385082952764,0.03820839056440881
3.784237,0.028389782602254606,0.0035381060963261524,0.0062533704860546855,0.038181259184635434
3.786539,0.028088534596264415,0.0035914303812106096,0.006109050750967851,0.037789015728442885
3.788841000000001,0.02766650319164609,0.003665447672169631,0.006113413060340752,0.03744536392415648
3.791142,0.027664134889712203,0.0037601579692032173,0.006160671411880521,0.03758496427079594
3.793444,0.0275239314152262,0.003875959214735882,0.006263185682143711,0.0376630763121058
3.795746,0.02743393594173857,0.004012851408767622,0.006147584483761817,0.03759437183426802
3.798047,0.02701806212214834,0.004165661299779796,0.0061203200501811815,0.03730404347210931
3.800349,0.026975906347725183,0.004326430039282187,0.00611959299861903,0.0374219293856264
3.80265,0.026943697441424348,0.004485607009086535,0.006159217308756221,0.037588521759267114
3.804952,0.026619240076482083,0.0046336415910045795,0.00611959299861903,0.03737247466610569
3.807254,0.02646482679039277,0.004760585224423547,0.006034164440066371,0.03725957645488269
3.809555000000001,0.026156473878600928,0.004856887291155179,0.006166124298596649,0.037179485468352765
3.811857,0.025995429347096744,0.004916180712407297,0.006053067780682278,0.036964677840186325
3.814159,0.026042795385774444,0.004933292236661266,0.006102507286908498,0.03707859490934421
3.81646,0.025777071908792533,0.004908221863917079,0.006094509719724845,0.03677980349243446
3.818762,0.025780387531499967,0.004848928442664961,0.005916745612779098,0.03654606158694403
3.821063,0.025523663601866826,0.004763370821395122,0.005945100623702959,0.0362321350469649
3.823365,0.02520631114272621,0.004659507848597787,0.005912746829187272,0.035778565820511275
3.825667,0.025109684423823702,0.004544900430338655,0.005822592435480635,0.03547717728964299
3.827968,0.025125788876974118,0.004427109472683439,0.005691723154293582,0.035244621503951135
3.83027,0.024913115363311242,0.004314491766546862,0.005617200369173177,0.034844807499031266
3.832572,0.024664917320640075,0.004214608217994633,0.005560126821544378,0.03443965236017909
3.834873,0.02434235459724492,0.004131836193696371,0.005557582141076853,0.03403177293201814
3.837175,0.024239570293314302,0.0040629921542559904,0.005552492780141801,0.033855055227712094
3.839476,0.02410836636617707,0.004003698733003871,0.0054405268395706545,0.0335525919387516
3.841778,0.0240685788936878,0.0039543538723645225,0.005499054490323754,0.03352198725637608
3.84408,0.023929796400362132,0.003917743169309523,0.005621926204327154,0.033469465773998806
3.846381,0.02386158930466624,0.003895856335961426,0.005764791836289687,0.03352223747691735
3.848683,0.02353618461895042,0.0038843160056506094,0.005854946229996322,0.03327544685459735
3.850984,0.02357265646873225,0.003877153042009414,0.00604325258459325,0.03349306209533492
3.853286,0.023454241372038,0.003867602423821153,0.006199568670455562,0.03352141246631471
3.855588,0.023390770880209872,0.0038536744389632725,0.006255915166522211,0.033500360485695366
3.857889,0.023284197293185045,0.003832185548039686,0.006252279908711461,0.03336866274993619
3.860191,0.023262882575780075,0.003803135751050392,0.006191934629052985,0.03325795295588345
3.862493,0.02325104106611065,0.003768912702542457,0.006262822156362639,0.033282775925015745
3.864794,0.0231098902708511,0.003732301999487458,0.0062704561977652154,0.033112648468103766
3.867096,0.02295595064514857,0.0036929056994608814,0.006274454981357043,0.03292331132596649
3.869397,0.022730014640655924,0.003647938205491153,0.006283906651664998,0.03266185949781207
3.871699,0.02266796512998813,0.0035954098054557172,0.006386057396147113,0.03264943233159096
3.874001,0.022653755318384827,0.0035349225569300657,0.006432225170343657,0.032620903045658546
3.876302,0.02259075848694348,0.003466476459914196,0.006260277475895111,0.032317512422752784
3.878604,0.022312246179518592,0.0033924591689551736,0.006306808775872731,0.032011514124346496
3.880906,0.02208062625038462,0.003318441877996151,0.006388238550833564,0.03178730667921433
3.883207,0.022219882404097068,0.003249995780980282,0.006447129727367738,0.03191700791244509
3.885509,0.02197263168219946,0.00318950853245463,0.0064209558711303275,0.03158309608578441
3.88781,0.022060732514139984,0.0031341945354476193,0.006429680489876131,0.03162460753946374
3.890112,0.021858953189372973,0.003083257905110227,0.006443494469556986,0.03138570556404018
3.892414,0.021794061716384518,0.003035106871744412,0.00628063491963532,0.03110980350776425
3.894715,0.021491392729233998,0.0029873537808031065,0.006431498118781506,0.03091024462881861
3.897017,0.021615018090182802,0.002939998632286313,0.006406414839887321,0.030961431562356437
3.899319,0.02145349989829184,0.002893439368618541,0.006354794178974651,0.030701733445885032
3.90162,0.021264509403967805,0.0028492677594978352,0.006414048881289899,0.030527826044755537
3.903922,0.021193934006338032,0.0028090755746222372,0.006386057396147113,0.030389066977107373
3.906223,0.021292929027174428,0.0027736586988407696,0.006399144324265819,0.03046573205028101
3.908525,0.021064624720747903,0.0027430171321534327,0.006446766201586664,0.030254408054487997
3.910827,0.02091968464239413,0.0027171508745602252,0.006523833667174594,0.03016066918412895
3.913128,0.020938157397478438,0.002695264041212128,0.006500568017185784,0.030133989455876344
3.91543,0.0206440142972899,0.002676560747260117,0.006466396593764721,0.029786971638314737
3.917732,0.02058385942816922,0.0026614389351287035,0.006577999008554791,0.029823297371852714
3.920033,0.02058906969242377,0.002651490374515932,0.006438405108621936,0.029678965175561636
3.922335,0.020524178219435314,0.002646317122997291,0.0065252877702988935,0.0296957831127315
3.924636,0.02041476267008982,0.002643929468450225,0.006490752821096756,0.0295494449596368
3.926938,0.020281664101405483,0.0026423376987521827,0.006522743089831369,0.029446744889989024
3.92924,0.020128671796476497,0.002639552101780606,0.0065383746984176,0.029306598596674706
3.931541,0.020127250815316168,0.00263676650480903,0.006542009956228352,0.02930602727635355
3.933843,0.02024282394968976,0.0026331850229884325,0.006470031851575471,0.029346040824253662
3.936145,0.02009219994669466,0.002630797368441366,0.006523470141393518,0.02924646745652955
3.938446,0.01999652054856571,0.002630797368441366,0.006550007523412004,0.02917732544041908
3.940748,0.019848738507891272,0.002632389138139411,0.006509292635931589,0.028990420281962276
3.943049,0.01978005775180861,0.0026296035411678344,0.006556550987471357,0.0289662122804478
3.945351,0.019831686733967298,0.002614879671460932,0.006629256143686388,0.02907582254911462
3.947653,0.019731270731970573,0.0025870237017451714,0.006558368616376732,0.028876663050092483
3.949954,0.019478809745818417,0.002553198595661747,0.006511110264836964,0.028543118606317124
3.952256,0.019443758877196918,0.0025197714320028338,0.006581997792146617,0.02854552810134637
3.954558,0.019439969594102702,0.0024875380956174533,0.0065445546366958785,0.028472062326416032
3.956859,0.01937839374382169,0.002452917104685008,0.006568183812465761,0.028399494660972455
3.959161,0.01935281608293573,0.002413122862233921,0.0066118069061947785,0.028377745851364426
3.961462000000001,0.019168562192479463,0.002367757425839681,0.0065969023491706975,0.02813322196748984
3.963764,0.01895209939572236,0.0023160249106532684,0.006717592908487647,0.02798571721486328
3.966066000000001,0.01902125381219181,0.0022595170863727245,0.006673606288977557,0.027954377187542092
3.968367,0.018991413207824857,0.002202213377243159,0.006597992926513924,0.02779161951158194
3.970669,0.01898809758511742,0.002148491149934192,0.006610716328851554,0.027747305063903164
3.972971,0.01897009849041989,0.0020995442317193547,0.0066943272584988394,0.027763969980638084
3.975272,0.01866648218249582,0.002052984968051583,0.006759761899092364,0.027479229049639762
3.977574,0.018645641125477626,0.0020072215892328322,0.006653248845237347,0.027306111559947804
3.979875,0.018661271918241268,0.001961458210414082,0.006651794742113045,0.0272745248707684
3.982177,0.01871479554194708,0.0019164907164443536,0.006733224517073879,0.027364510775465308
3.984479,0.01860064338873381,0.001873114992172669,0.006727408104576677,0.02720116648548316
3.98678,0.018434388592975075,0.0018309330951745168,0.006699053093652815,0.02696437478180241
3.989082,0.01836144489341141,0.001790342967874408,0.006798659157667406,0.026950447018953227
3.991384,0.018287553873074198,0.0017517425526968535,0.006835011735774921,0.026874308161545967
3.993685,0.01833681455329901,0.0017143359647928313,0.00685900443732588,0.02691015495541772
3.995987,0.018255818627160136,0.0016781232041623425,0.006855732705296204,0.026789674536618683
3.998288,0.018112773190353468,0.001642308385956364,0.006836465838899221,0.026591547415209055
4.00059,0.018090037491788183,0.00160848327987294,0.006803384992821382,0.026501905764482504
