Wavelength,CO_NH3_10K,H2O_CH3OH_CO_NH3_120K_NASA,CO_CH3OH_10K,all
3.024702,0.005535129091640089,0.4343778923876969,0.00855092700337101,0.448463948482708
3.027003,0.005490632073380133,0.4385691115345868,0.008276445396351733,0.4523361890043187
3.029305,0.0053816393769681075,0.4423918553729647,0.008008963320294696,0.4557824580702275
3.031607,0.00526714704908575,0.446342590634652,0.0077394813782484485,0.4593492190619862
3.0339080000000003,0.00519215207449032,0.4509517817732871,0.0074639998382345675,0.46360793368601205
3.03621,0.005150154888716879,0.4540455744585973,0.007193517963193714,0.466389247310508
3.038511,0.005124656597354432,0.458010308782209,0.0069440346810395815,0.4700790000606031
3.040813,0.005105657870456922,0.4617135606277313,0.006718549790755986,0.4735377682889442
3.043115,0.005097158440002775,0.4649958406825248,0.006504064163413054,0.4765970632859406
3.045416,0.0051036580044677106,0.4682271241545932,0.0062855788040917,0.4796163609631526
3.047718,0.005124656597354432,0.4715978982794092,0.0060670934447703455,0.4827896483215341
3.05002,0.00515565452018721,0.4748546800428401,0.005864607013362682,0.48587494157639005
3.052321,0.005193651973982228,0.4782529523250077,0.005691618605295888,0.4891382229042858
3.054623,0.0052386489587394865,0.4800368327873843,0.005538628857121209,0.490814110603245
3.056924,0.005291145440956289,0.4834806020208066,0.0053886389079303475,0.4941603863696932
3.059226,0.005352141353627238,0.4859944335692454,0.005234649226761064,0.4965812241496337
3.061528,0.005417136998276611,0.4890752271256256,0.005091658808532442,0.4995840229324347
3.063829,0.005482632609423288,0.4910405954265232,0.00497816641364469,0.5015013944495912
3.066131,0.005557627584018718,0.4931444544471737,0.004892672142605899,0.5035947541737983
3.068433,0.0056666202804307435,0.4951108226810659,0.004813177469534743,0.5055906204310313
3.070734,0.0058331091240326005,0.4967147152044135,0.004718183835047198,0.5072660081634933
3.073036,0.006070593210251465,0.498232613490225,0.004610191071629777,0.5089133977721062
3.075337,0.00638857190253609,0.4997965086937885,0.0045031982412069614,0.5106882788375314
3.077639,0.006768546440486273,0.5005989549219596,0.0044082046067194175,0.5117757059691653
3.079941,0.007091524797743928,0.501289908621232,0.0043182106372049,0.5126996440561808
3.082242,0.007217016388566948,0.5018148734434,0.004221717103225446,0.5132536069351925
3.084544,0.007088524998760111,0.5033417711261631,0.004112724406813421,0.5145430205317366
3.086846,0.006792044865859508,0.5033287719972332,0.003988732715482308,0.514109549578575
3.089147,0.006427569289325715,0.5033067734713519,0.003851241928724017,0.5135855846894016
3.0914490000000003,0.006103590999073454,0.5020848553519437,0.0037027518790250656,0.5118911982300421
3.09375,0.0059376021219689,0.5019543640961476,0.003550762063844992,0.5114427282819615
3.096052,0.006028596024478023,0.5006054544864246,0.003400772114654131,0.5100348226255568
3.098354,0.006376572706600823,0.5005609574681644,0.0032522820649551784,0.5101898122397205
3.100655,0.006943534714542278,0.4991385527833378,0.003100792216272409,0.5091828797141525
3.102957,0.007672985834107167,0.4972396800265815,0.002945302635611215,0.5078579684962999
3.105259,0.00846393283284031,0.4963287410684957,0.0027893130884527194,0.5075819869897887
3.10756,0.00920738301432968,0.4945388610081514,0.002635823373780738,0.5063820673962619
3.109862,0.009814342342055369,0.492161020346979,0.0024873333240817853,0.5044626960131161
3.112163,0.010215815439389571,0.4906936186773951,0.0023428430063612555,0.5032522771231459
3.114465,0.010354306159142469,0.4882317836446757,0.0022018524541218463,0.50078794225794
3.116767,0.010245813429227743,0.4853069796354539,0.0020643616673635557,0.4976171547320453
3.119068,0.009952333095310958,0.48355409709590996,0.001932370512075598,0.4954388007032966
3.12137,0.009526361639608913,0.4802523183477218,0.0018068789212525773,0.4915855589085834
3.123672,0.008991397487494841,0.4777824838510457,0.0016868869618998884,0.4884607683004405
3.125973,0.008364939466374342,0.4751281617168648,0.001569894801531016,0.4850629959847702
3.128275,0.007670985968117956,0.4720403686295223,0.0014564024066432645,0.4811677570042834
3.130576,0.006949034346012611,0.4688660813381463,0.0013524093752042671,0.4771675250593632
3.132878,0.006240081852837138,0.4657807880832903,0.0012629153721870534,0.4732837853083144
3.13518,0.00556312721548905,0.46273799198070503,0.0011854205651051085,0.4694865397612992
3.137481,0.004922670132444071,0.459702195409082,0.0011134253894934942,0.4657382909310195
3.139783,0.0043222103691833245,0.4566853975643565,0.0010399303143899727,0.4620475382479298
3.142085,0.0037667475906798336,0.4526126704773273,0.0009664352392864504,0.4573458533072936
3.144386,0.003262281394901236,0.4494578818793461,0.0008969398961613512,0.4536171031704087
3.146688,0.002813311480323257,0.4464190855087393,0.0008344440839984925,0.45006684107306105
3.148989,0.0024173380144593827,0.44287282314337,0.0007769479368086621,0.4460671090946379
3.151291,0.002072861097817705,0.43954154637184095,0.0007224515886026491,0.4423368590582613
3.153593,0.0017748810654251933,0.43552281566652057,0.0006699551063858478,0.4379676518383316
3.155894,0.0015198981518007287,0.4324630207030269,0.0006229582556393778,0.43460587711046705
3.158196,0.0013014127924793745,0.4285122854413396,0.0005844608353470567,0.4303981590691661
3.160498,0.001116925154974615,0.4244175598284291,0.0005514630465250672,0.4260859480299288
3.162799,0.0009619355408107246,0.4210642845310188,0.0005189652242003805,0.42254518529602986
3.165101,0.0008339441175011894,0.4168135693709497,0.0004824676698972709,0.4181299811583482
3.167402,0.0007269512870783751,0.413505791024794,0.00044247035011304114,0.41467521266198537
3.1697040000000003,0.0006354574180719495,0.4093465697337313,0.0003999731978422972,0.4103820003496456
3.172006,0.0005549628120061872,0.40504035829246177,0.00035897594506346166,0.4059542970495314
3.174307,0.0004859674353783911,0.4012296136500193,0.00032647812273877504,0.4020420592081364
3.176609,0.0004284712881885608,0.3965594265987131,0.0003084793288358717,0.3972963772157376
3.1789110000000003,0.0003814744374420909,0.39271518420095136,0.00030547952985205437,0.3934021381682455
3.181212,0.00034197708415516405,0.3884079728266871,0.00030947926183047737,0.3890594291726728
3.183514,0.00030647946284666016,0.3842972482858629,0.00031397896030620323,0.3849177067090158
3.1858150000000003,0.0002744816070192764,0.3797375538304607,0.00031397896030620323,0.3803260143977862
3.188117,0.0002464834831703156,0.3752538542826485,0.0003039796303601458,0.375804317396179
3.190419,0.0002219851248024749,0.37136561483312414,0.00028348100397072813,0.37187108096189736
3.19272,0.00019998659892114855,0.3664759424895021,0.0002624824110840074,0.3669384114995072
3.1950220000000003,0.00017898800603442796,0.361718261301168,0.0002519831146406472,0.3621492324218431
3.197323,0.00015698948015310162,0.3569000841666601,0.00025598284661907013,0.3573130564934323
3.199625,0.00013549092076907816,0.3521214043854393,0.00026948194204624767,0.3525263772482546
3.201927,0.00011399236138505468,0.3474687161615388,0.0002869807694518482,0.3478696892923757
3.204228,9.399370149293982e-05,0.3428540253914333,0.0003039796303601458,0.3432519987232864
3.20653,7.649487408733932e-05,0.3381878380721056,0.0003159788262954148,0.3385803117724884
3.208832,6.199584566555606e-05,0.3326702078078711,0.00032047852477114057,0.3330526821783078
3.211133,4.949668323298427e-05,0.3282755022965788,0.0003244782567495636,0.3286494772365614
3.213435,3.6997520800412485e-05,0.3227628716973174,0.0003364774526848325,0.3231363466708026
3.215736,2.3498425373234955e-05,0.31774370803089386,0.0003584759785661588,0.31812568243483325
3.218038,1.1499229437966044e-05,0.31326500814805475,0.0003804745044474852,0.3136569818819402
3.22034,2.9997989838172287e-06,0.3075678899112886,0.00039147376738814834,0.3079623634776605
3.222641,3.4997654811201003e-06,0.30292920074931245,0.000392473700382754,0.30332517421517635
3.224943,1.2499162432571784e-05,0.29744406830740266,0.0003984732983503885,0.29785504076818564
3.227245,2.7998123848960803e-05,0.2921964199517117,0.0004204718242317149,0.2926448898997924
3.229546,4.649688424916705e-05,0.2873697433867498,0.00045146974706449287,0.2878677100180635
3.231848,6.199584566555606e-05,0.2823225815964773,0.00047546813893503074,0.2828600455810779
3.234149,7.099524261700774e-05,0.27697194014234205,0.0004824676698972709,0.27752540305485635
3.236451,7.799477357924794e-05,0.2719277781510533,0.00047896790441615076,0.2724847408290487
3.238753,8.89940365199111e-05,0.2668341194765317,0.0004749681724377278,0.2673980816854893
3.241054,0.00010449299793630013,0.26109350415450017,0.0004769680384269392,0.2616749651908634
3.2433560000000003,0.00012099189234729487,0.2563153243397765,0.00048796730136760254,0.25692428353349145
3.245658,0.0001324911217852609,0.2511471706571568,0.0005109657602435346,0.2517906275391856
3.247959,0.00013949065274750113,0.2459060218659308,0.0005379639510978896,0.24658347646977616
3.250261,0.0001434903847259241,0.24122083581970555,0.000555962745000793,0.2419202889494323
3.252562,0.00014699015020704418,0.23559071309357796,0.0005569626779953987,0.2362946659217804
3.254864,0.00015148984868277004,0.2303195663125137,0.00055196301302237,0.2310230191742189
3.257166,0.00015848937964501022,0.2258238675687663,0.0005574626444927016,0.22653981959290406
3.259467,0.00016748877659646192,0.2205057239369557,0.0005799611368713307,0.2212531738504235
3.261769,0.0001769881400452165,0.21530707229800047,0.0006039595287418687,0.2160880199667876
3.264071,0.0001834877045101538,0.2105808889989964,0.0006114590262014118,0.21137583572970794
3.266372,0.0001874874364885768,0.2057757109934185,0.000602959595747263,0.20656615802565434
3.2686740000000003,0.00019198713496430264,0.20081204360819566,0.0005954600982877199,0.20159949084144765
3.270975,0.00019948663242384568,0.1958278775965833,0.0006044594952391715,0.1966318237242463
3.273277,0.00020898599587260025,0.19084321161847365,0.0006229582556393778,0.19167515586998565
3.275579,0.00021948529231596053,0.1867174880827304,0.0006324576190881322,0.18756943099413448
3.27788,0.00022848468926741226,0.18200730371164,0.0006224582891420749,0.1828582466900495
3.280182,0.00023548422022965244,0.17724462285833287,0.0006064593612283831,0.1780865664397909
3.282484,0.0002389839857107725,0.1726179328922921,0.0006004597632607487,0.17345737664126362
3.284785,0.00024048388520268114,0.16844971220427804,0.0006124589591960174,0.16930265504867673
3.287087,0.0002424837511918926,0.1637955240808856,0.0006379572505584638,0.16467596508263596
3.289388,0.00024798338266222424,0.16006627397750348,0.0006699551063858478,0.16098421246655156
3.29169,0.00025648281311637305,0.1560785411950158,0.0007099524261700772,0.15704497643430226
3.293992,0.0002649822435705218,0.15161934000557148,0.0007609490088949704,0.15264527125803698
3.296293,0.00027198177453276206,0.14805357894680735,0.0008284444860308579,0.14915400520737102
3.298595,0.000275981506511185,0.1441003438526336,0.0009209382880318893,0.14529726364717666
3.300897,0.00027848133899769934,0.1405130842344855,0.0010489297113414242,0.14184049528482462
3.3031980000000005,0.00028048120498691087,0.13691582528639132,0.0012214181529109148,0.13841772464428914
3.3055,0.0002839809704680309,0.13340256070984405,0.0014489029091837213,0.1351354445894958
3.307801,0.00029198043442487683,0.12983329988559886,0.001740883343608598,0.13186616366363232
3.310103,0.0003014797978736315,0.1270914836143899,0.0020963595231909397,0.12948932293545445
3.3124050000000005,0.00030197976437093435,0.12363121548655676,0.002503332251995477,0.12643652750292314
3.314706,0.00028648080295454534,0.12132986969947165,0.002949802334086941,0.12456615283651312
3.317008,0.0002624824110840074,0.11863255044652266,0.003423770573530064,0.1223188034311367
3.31931,0.0002444836171811041,0.11671617886236073,0.003913237774389574,0.1208739002539314
3.321611,0.0002424837511918926,0.11487580218578886,0.0044052048077356,0.11952349074471635
3.323913,0.0002514831481433443,0.113505893983179,0.004881672879665237,0.11863905001098755
3.326214,0.00026198244458670465,0.11224297861099193,0.0053236432632809754,0.11782860431885962
3.3285160000000005,0.00026998190854355054,0.1121334859480826,0.005710117365696094,0.11811358522232225
3.330818,0.0002774814060030936,0.11147553003763204,0.0060190966610292685,0.1177721081046644
3.3331190000000004,0.00028748073594915107,0.11230197465767368,0.0062275826904045675,0.1188170380840274
3.335421,0.0002984799988898142,0.11303042584424396,0.006330575788848957,0.11965948163198276
3.3377230000000004,0.00030547952985205437,0.11427334255653887,0.006335575453821986,0.12091439754021292
3.340024,0.00030547952985205437,0.11490380030963783,0.006254580881258922,0.1214638607207488
3.3423260000000004,0.00030197976437093435,0.11574774375708508,0.006134588921906232,0.12218431244336225
3.344627,0.0003004798648790257,0.115841737458578,0.006031095856964537,0.12217331318042154
3.3469290000000003,0.0003039796303601458,0.11511828593698074,0.0059865988387045824,0.12140886440604548
3.349231,0.00030997922832778034,0.11377987562370095,0.006013097063061634,0.12010295191509035
3.351532,0.0003144789268035061,0.11180050826087888,0.006116090161506026,0.1182310773491884
3.3538339999999995,0.00031547885979811183,0.10954265955905912,0.006299077899518876,0.11615721631837612
3.356135,0.0003159788262954148,0.1069438337060788,0.006558560511619068,0.1138183730439933
3.3584370000000003,0.00031797869228462623,0.10505146051378744,0.006892038165320082,0.11226147737139214
3.360739,0.00032097849126844344,0.10347006648281844,0.007297510994632711,0.1110885559687196
3.3630400000000003,0.0003229783572576549,0.10275961409015108,0.0077719792005731345,0.11085457164798186
3.365342,0.00032347832375495783,0.1029396020291801,0.008310943084665632,0.11157402343760067
3.3676440000000003,0.0003239782902522607,0.10412852235976634,0.00889590388650999,0.1133484045365286
3.3699449999999995,0.00032647812273877504,0.10541893588930504,0.009505863013219493,0.11525127702526332
3.372247,0.0003314777877118037,0.1072423137049686,0.010094323580544974,0.1176681150732254
3.3745480000000003,0.0003354775196902267,0.1092611784210776,0.010573791451458429,0.12017044739222625
3.37685,0.00033497755319292384,0.11055759154858397,0.010852772756953429,0.12174534185873033
3.3791519999999995,0.0003324777207064095,0.11143903248332893,0.010838273728531644,0.12260978393256695
3.381453,0.00033197775420910664,0.11184750511162536,0.010435300731705531,0.12261478359754
3.3837550000000003,0.000337977352176741,0.11123404621943474,0.009584357753296044,0.12115638132490752
3.386057,0.00034697674912819283,0.1107555782815159,0.008421435680569567,0.11952399071121365
3.388358,0.00035397628009043293,0.10956865781691888,0.0071485209784364545,0.11707115507544574
3.39066,0.0003559761460796444,0.10775977902967708,0.005951601183893382,0.11406735635965012
3.392961,0.000357976012068856,0.10623888094488176,0.004982166145623113,0.11157902310257373
3.395263,0.0003629756770418846,0.10448249863985676,0.004383206281854274,0.10922868059875293
3.397565,0.0003724750404906392,0.10328007921384334,0.004207218074803664,0.10785977232913764
3.3998660000000003,0.0003794745714528794,0.10150069844994243,0.004407204673724812,0.10628737769512013
3.402168,0.0003804745044474852,0.1006602547679763,0.004925169964930586,0.10596589923735436
3.40447,0.00037597480597175933,0.09942683741913014,0.005658620816473898,0.1054614330415758
3.406771,0.0003699752080041248,0.0981509229180132,0.006482565604029032,0.10500346373004636
3.409073,0.0003669754090203076,0.0969310046645942,0.007258013641345781,0.10455599371496027
3.411374,0.0003669754090203076,0.09530711348135447,0.0078059769223897315,0.1034800658127645
3.413676,0.0003704751745014277,0.0927892822009372,0.0079399679436669,0.10109972531910554
3.415978,0.000376974738966365,0.0903129481397961,0.007630988648333725,0.09832091152709617
3.418279,0.00038397426992860527,0.08786311230301201,0.007107523725657618,0.09535461029859824
3.420581,0.000388973934901634,0.08547877207737463,0.006614556759316989,0.09248230277159324
3.422883,0.00039147376738814834,0.08348240585364425,0.006280579139118671,0.09015445876015106
3.425184,0.000392973666880057,0.0812450557782139,0.0061425883858630785,0.08778061783095703
3.427486,0.0003954734993665713,0.0800416364192059,0.006205084198025936,0.08664219411659843
3.429787,0.0003984732983503885,0.07881871836680307,0.006302577664999997,0.08551976933015346
3.432089,0.00040197306383150857,0.07763779750017367,0.006207584030512451,0.08424735459451764
3.434391,0.00040447289631802285,0.07643887783964141,0.005797611502724096,0.08264096223868353
3.436692,0.00040747269530184017,0.07510696709082655,0.005208650968901315,0.0807230907550297
3.438994,0.0004109724607829603,0.07350407450047355,0.004612190937618989,0.0785272378988755
3.441296,0.00041497219276138335,0.07131072147680585,0.004082726416975248,0.07580842008654247
3.443597,0.0004174720252478976,0.06966983143265783,0.003580260087185862,0.07366756354509159
3.445899,0.00041647209225329184,0.06774896015002019,0.003066794494455813,0.07123222673672927
3.4482,0.0004134722932694746,0.06615906668859707,0.002566328030655639,0.06913886701252217
3.450502,0.00041047249428565754,0.06494914776512413,0.002139356641958986,0.06749897690136876
3.452804,0.00040897259479374883,0.06319126556060722,0.0018283774806366008,0.06542861563603758
3.455105,0.00040947256129105164,0.06207534033862721,0.0016143918197909716,0.06409920471970923
3.457407,0.00041297232677217177,0.06092891716031173,0.0014609021051189902,0.0628027915922029
3.459709,0.0004174720252478976,0.05983149069873193,0.0013419100787609068,0.061590872802740726
3.46201,0.00041997185773441203,0.05870156641482744,0.0012489163102625727,0.06037045458282441
3.464312,0.0004174720252478976,0.057578641661885185,0.0011744213021644447,0.05917053498929752
3.466613,0.00041147242728026317,0.056437218148542724,0.001115925221980009,0.057964615797803
3.468915,0.0004059727958099315,0.055785761802557086,0.001073928036206568,0.057265662634573576
3.471217,0.00040647276230723454,0.05477482954501068,0.0010469298453522128,0.05622823215267013
3.473518,0.00040897259479374883,0.054182369245706775,0.0010254312859681897,0.05561677312646871
3.47582,0.00040747269530184017,0.05353641253119146,0.0009964332291246226,0.054940318455617934
3.478122,0.00039947323134499434,0.0531764366531334,0.0009544360433511816,0.05453034592782958
3.4804230000000005,0.0003894739013989368,0.05274696543195023,0.0009149386900642547,0.05405137802341342
3.482725,0.0003834743034313024,0.05225199859962039,0.0008954399966694428,0.05353091289972113
3.4850260000000004,0.00038397426992860527,0.052063511230137215,0.0009044393936208944,0.0533519248936867
3.487328,0.00038847396840433103,0.0520620113306453,0.0009399370149293984,0.05339042231397903
3.4896300000000005,0.0003934736333773598,0.052070510761099455,0.0010009329276003485,0.05346491732207717
3.491931,0.00039597346586387415,0.052029013541823314,0.0011204249204557347,0.053545411928142925
3.4942330000000004,0.0003934736333773598,0.05268446961978738,0.0013479096767285413,0.054425852929893284
3.496535,0.0003834743034313024,0.052654471629949205,0.0017343837791436608,0.054772329712524166
3.4988360000000003,0.0003709751409987306,0.053108441209500215,0.0023273440449448663,0.055806760395443814
3.501138,0.00036147577754997606,0.054029879464029415,0.003171787458889416,0.0575631427004688
3.503439,0.000357476045571553,0.054608340701408825,0.0042372160646418355,0.059203032811622223
3.5057410000000004,0.0003564761125769473,0.0556827687041127,0.005351641387129936,0.061390886203819585
3.508043,0.0003534763135931301,0.05675969653930309,0.0063295758558543505,0.06344274870875058
3.5103440000000004,0.00034897661511740425,0.058593573651410026,0.006993531364272564,0.06593608163079999
3.512646,0.00034597681613358704,0.06071393156647149,0.007173519303301599,0.06823342768590668
3.5149470000000003,0.00034797668212279846,0.06417219982831546,0.006755047345059097,0.07127522385549735
3.517249,0.0003529763470958272,0.06832792135389693,0.005981099207234251,0.074661996908227
3.5195510000000003,0.0003584759785661588,0.07336108408224493,0.005236649092750275,0.07895620915356136
3.5218519999999995,0.00036197574404727887,0.07918719367531529,0.004781679580204662,0.08433084899956722
3.524154,0.00036447557653379326,0.08438884511325437,0.004527696599574803,0.08928101728936297
3.526456,0.00036647544252300473,0.08918052402340508,0.004331209766134775,0.09387820923206286
3.528757,0.00036647544252300473,0.0928552777785812,0.0041082247083376955,0.0973299779294419
3.5310589999999995,0.00036447557653379326,0.0946666563983095,0.003855241660702441,0.09888637363554574
3.53336,0.0003594759115607645,0.0949501374022802,0.0035742604892182272,0.0988838738030592
3.5356620000000003,0.00035197641410122146,0.09278278263647227,0.0032802801888041394,0.09641503923937762
3.537964,0.00034597681613358704,0.08849956965407857,0.002997299151330714,0.09184284562154288
3.540265,0.00034397695014437546,0.08365039459673801,0.0027453160366900666,0.08673968758357245
3.542567,0.0003424770506524669,0.07876972165006739,0.0025213310458983805,0.08163352974661824
3.5448690000000003,0.00033897728517134684,0.0737910552699254,0.002317844681496112,0.07644787723659285
3.5471699999999995,0.0003314777877118037,0.06998731015844514,0.002130857211504838,0.0724496451576618
3.549472,0.00032097849126844344,0.06627605884896592,0.001966368233892193,0.06856340557412656
3.5517730000000003,0.0003104791948250832,0.06311127092103876,0.0018288774471339035,0.06525062756299775
3.554075,0.0003049795633547516,0.060320957899591424,0.0017158850187434546,0.062341822481689624
3.556377,0.00030997922832778034,0.057873121928796574,0.001616391685780183,0.05979949284290454
3.558678,0.0003314777877118037,0.05514730458550132,0.0015208980847953347,0.05699968045800846
3.5609800000000003,0.0003554761795823416,0.052724466939571606,0.0014279043162970008,0.05450784743545095
3.563282,0.00036147577754997606,0.05060410902451013,0.001340910145766301,0.05230649494782641
3.565583,0.00034597681613358704,0.04804278065882752,0.0012614154726951446,0.04965017294765625
3.567885,0.0003524763805985243,0.04598891828790732,0.0011869204645970164,0.047528315133102864
3.570186,0.0004324710201669838,0.04396255407433879,0.0011149252889854032,0.04550995038349117
3.572488,0.0005699618069252734,0.0413517290254232,0.0010459299123576071,0.042967620744706066
3.57479,0.0006604557429370931,0.039367361997628095,0.0009814342342055363,0.04100925197477072
3.577091,0.0006054594282337771,0.03736049647745437,0.0009259379530049178,0.038891893858693065
3.579393,0.00044047048412382966,0.0353286326324155,0.0008809409682476593,0.03665004408478699
3.581695,0.00028598083645724247,0.033817233911068924,0.0008484431459229728,0.03495165789344914
3.583996,0.00023598418672695533,0.03193985971369664,0.0008289444525281606,0.03300478835295175
3.586298,0.0002614824780894018,0.03003548732547,0.0008104456921279546,0.031107415495687362
3.588599,0.0002974800658952085,0.028489590915809524,0.0007779478698032679,0.029565018851508
3.590901,0.00030597949634935735,0.026857200302115643,0.0007244514545918608,0.027887631253056863
3.593203,0.00030097983137632856,0.025356300877212433,0.0006589558434451845,0.026316236552033943
3.595504,0.0002999798983817228,0.024130882992323088,0.0005919603328065998,0.02502282322351141
