Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH4_10_0.6_a_V3,H2O_CH3OH_CO_NH3_120K_NASA,all
2.990177,0.016040824626053676,0.7511096266651336,0.3512275859162692,1.1183780372074563
2.992479,0.015338299686227113,0.7539037379258093,0.3564626079678733,1.1257046455799098
2.994781,0.014764651735361841,0.7582618150525264,0.3610711715731355,1.1340976383610235
2.997082,0.014296140275491297,0.7614827707766416,0.3658730506618398,1.1416519617139729
2.999384,0.01390999380856594,0.7656659434183399,0.3700586458033305,1.1496345830302364
3.001686,0.013584409836453213,0.7702570650250962,0.3754676033400366,1.159309078201586
3.003987,0.013315027859526613,0.7734843192486719,0.3806284968979901,1.1674278440061885
3.006289,0.013109115377163656,0.7762290115135804,0.3853518869934171,1.1746900138841612
3.0085900000000003,0.01297151738894935,0.7801539456773976,0.3901775065800878,1.1833029696464348
3.010892,0.012891574895796672,0.7836312018795599,0.39431416722577006,1.1908369440011266
3.013194,0.012853783899033591,0.7861593226630186,0.3994624637848024,1.1984755703468546
3.015495,0.01284603189969757,0.7898749528447632,0.4036155974290737,1.2063365821735343
3.0177970000000003,0.0128591133985771,0.7926022031111658,0.4077556495744654,1.2132169660842085
3.020098,0.012885760896294658,0.7952359448855777,0.4124325276738763,1.2205542334557486
3.0224,0.012916284393680227,0.7963357597913753,0.4169829512841184,1.2262349954691738
3.024702,0.012937602391854274,0.7963599847893003,0.4209403469451552,1.2302379341263097
3.027003,0.012938571391771276,0.7973842177015715,0.4250019100972697,1.2353246991906124
3.029305,0.012920644893306738,0.8018726253171254,0.42870639677996897,1.2434996669904008
3.031607,0.012891574895796672,0.8035620766724187,0.4325349154520445,1.2489885670202598
3.0339080000000003,0.012859597898535602,0.8040339796319987,0.437001520569466,1.2538950981000003
3.03621,0.012835372900610549,0.8044356300975959,0.43999960631267065,1.2572706093108772
3.038511,0.012829074401150034,0.8033367841917158,0.4438416909835841,1.26000754957645
3.040813,0.012846516399656073,0.8048678040605791,0.4474303821762016,1.2651447026364369
3.043115,0.012884307396419156,0.8044254555984676,0.4506111244037612,1.2679208873986478
3.045416,0.012938571391771276,0.8029806767222174,0.4537424476355537,1.2696616957495424
3.047718,0.01300349438621042,0.8017611903266703,0.457008946355768,1.2717736310686485
3.05002,0.013073746880193077,0.8003125354507521,0.460164979085444,1.2735512614163889
3.052321,0.01314351487421723,0.7985659131003556,0.4634581253033758,1.2751675532779487
3.054623,0.013217643367867895,0.7964016517857312,0.4651868211553076,1.2748061163089066
3.056924,0.013301946360647084,0.7914612057088958,0.4685240568694631,1.273287208939006
3.059226,0.0133983618523888,0.7898894878435183,0.4709601226608065,1.2742479723567135
3.061528,0.013497199843923018,0.7873710570592296,0.4739456114050901,1.2748138683082428
3.063829,0.013587801336162721,0.7831055194245862,0.4758501807419578,1.272543501502707
3.066131,0.01366096082989638,0.7805284641453192,0.4778889565673304,1.2720783815425458
3.068433,0.013712802325456,0.7753157290918059,0.4797944949041151,1.2688230263213771
3.070734,0.013738965323215058,0.7710245129593619,0.4813487707709865,1.2661122490535637
3.073036,0.013738480823256556,0.7662764133660513,0.4828197126449959,1.2628346068343037
3.075337,0.013711348825580495,0.7617521527535682,0.4843352285151872,1.259798730094336
3.077639,0.013659991829979382,0.7569304091665655,0.4851128509485815,1.2557032519451263
3.079941,0.013593130835706234,0.7501764797450604,0.4857824298912298,1.2495520404719964
3.082242,0.01352094034188957,0.7453576431578087,0.48629115484765606,1.2451697383473543
3.084544,0.013452625847740922,0.7396439351472055,0.4877708177209184,1.2408673787158646
3.086846,0.013395454852637795,0.7342175356119934,0.4877582207219974,1.2353712111866286
3.089147,0.013356210355999206,0.7278255276594888,0.4877369027238233,1.2289186407393111
3.0914490000000003,0.013345066856953679,0.7216646261871892,0.4865527848252466,1.2215624778693894
3.09375,0.01337219885462974,0.7132609744069879,0.4864263303360778,1.2130595035976954
3.096052,0.013444873848404905,0.7079668433604466,0.4851191494480421,1.2065308666568937
3.098354,0.01354855683952413,0.7014246404208065,0.4850760289517353,1.200049226212066
3.100655,0.01366096082989638,0.6943044290306747,0.4836976265697998,1.1916630164303708
3.102957,0.013758829821513602,0.6871590236427009,0.4818574957274127,1.1827753491916269
3.105259,0.013817454316492232,0.6794055708068081,0.4809747368030237,1.1741977619263242
3.10756,0.01381212481694872,0.6718909764504563,0.4792402269515899,1.1649433282189952
3.109862,0.013742356822924564,0.6640764766197925,0.4769359451489587,1.154754778591676
3.112163,0.01363237533234482,0.6560618783062676,0.4755139377707581,1.1452081914093706
3.114465,0.013508343342968543,0.6480569699919129,0.4731282599750988,1.1346935733099803
3.116767,0.013382373353758262,0.6397681447018764,0.4702939352178675,1.1234444532735022
3.119068,0.013261248364132994,0.6311183669427567,0.4685952783633627,1.1129748936702524
3.12137,0.01315126687355325,0.6229002786466613,0.4653956406374216,1.1014471861576365
3.123672,0.013058727381479543,0.6141414883968791,0.4630022108424263,1.0902024266207848
3.125973,0.012991381887247893,0.605185022164028,0.4604300005627441,1.07860640461402
3.128275,0.0129497148908168,0.5963632469196404,0.4574377288190414,1.0667506906294986
3.130576,0.012920644893306738,0.5873811021889889,0.4543616385825181,1.0546633856648135
3.132878,0.01289109039583817,0.5781106799830293,0.4513717893386079,1.0423735597174757
3.13518,0.012857659898701594,0.5688848317732518,0.4484231225911704,1.0301656142631237
3.137481,0.01282326040164802,0.5595325290743054,0.44548123884315177,1.0178370283191052
3.139783,0.012790798904428448,0.5506080398387155,0.4425577660935563,1.0059566048367004
3.142085,0.012756883907333372,0.5412126166434627,0.4386110294316065,0.9925805299824026
3.144386,0.012717639410694788,0.531478043477259,0.4355538346934647,0.9797495175814186
3.146688,0.012668704914886177,0.5221422137769018,0.4326090439456952,0.9674199626374832
3.148989,0.012607657920115044,0.5133354580312277,0.429172485740047,0.9551156016913898
3.151291,0.012534013926422876,0.5031469084039086,0.4259442625165543,0.9416251848468856
3.153593,0.012448741933726686,0.4939825916888606,0.4220498518501227,0.92848118547271
3.155894,0.012358624941445488,0.4845382339977992,0.4190847121040961,0.9159815710433408
3.158196,0.012268023449205785,0.4749422278197268,0.4152561934320206,0.9024664447009532
3.160498,0.012177421956966084,0.4654537806324417,0.4112881387718968,0.8889193413613046
3.162799,0.01208100646522437,0.4562250254229132,0.40803859755023,0.8763446294383676
3.165101,0.011975385474271134,0.4462622527762556,0.40391937890305385,0.8621570171535806
3.167402,0.011858620984272374,0.43732904254141264,0.4007139271776107,0.8499015907032957
3.1697040000000003,0.011729259495352588,0.42782073085582895,0.3966833720228402,0.8362333623740218
3.172006,0.01159117700717978,0.41729206225764215,0.3925103738802705,0.8213936131450924
3.174307,0.011453579018965477,0.4084266820169894,0.3888175151965753,0.8086977762325301
3.176609,0.011327609029755194,0.3995467667775816,0.3842918010842167,0.7951661768915534
3.1789110000000003,0.011213267039548941,0.3903490195653972,0.3805664809033019,0.7821287675082479
3.181212,0.011101832049093692,0.3807835368847105,0.3763925137608151,0.7682778826946193
3.183514,0.010985552059053431,0.3718735826478756,0.3724089551020193,0.7552680898089483
3.1858150000000003,0.010865880569303668,0.3624607174541167,0.36799031548048944,0.7413169135039097
3.188117,0.010748631579346406,0.3535648137160784,0.36364531985265175,0.7279587651480766
3.190419,0.01063816558880816,0.3443181320080853,0.3598773636753889,0.7148336612722823
3.19272,0.010535936097564431,0.3356712612487165,0.35513895408124835,0.7013461514275293
3.1950220000000003,0.010443396605490728,0.32635965654628435,0.3505284524761521,0.6873315056279272
3.197323,0.01035860911275304,0.3178668567737189,0.3458593263760772,0.6740847922625492
3.199625,0.010279635619517363,0.3094205689971697,0.3412284757727239,0.660928680389411
3.201927,0.010203084626074194,0.3006995697441503,0.3367197191589129,0.6476223735291373
3.204228,0.01013380113200854,0.29176878200909995,0.3322477845419479,0.6341503676830564
3.20653,0.01008050613657342,0.2836054422083153,0.3277259464292574,0.621411894774146
3.208832,0.01004949813922935,0.2746630264742609,0.32237900488723953,0.6070915295007298
3.211133,0.01003544764043282,0.2670059891301099,0.318120250252015,0.5951616870225577
3.213435,0.010028664641013806,0.2590829613087417,0.3127781537095821,0.5818897796593376
3.215736,0.010025273141304296,0.2511463674885356,0.3079142586261899,0.5690858992560297
3.218038,0.010029149140972306,0.24322624666691844,0.3035741079979372,0.5568295038058281
3.22034,0.01004465313964434,0.2358167888015615,0.29805323097081743,0.5439146729120232
3.222641,0.0100708161374034,0.22820384095363405,0.2935580403558444,0.5318326974468819
3.224943,0.010097948135079459,0.2205908931057066,0.28824259131112906,0.5189314325519151
3.227245,0.010119750633212007,0.2131567257424661,0.2831572797467017,0.5064337561223798
3.229546,0.010137677131676548,0.20607866584872386,0.2784799171473324,0.4946962601277328
3.231848,0.010156088130099591,0.1990224084531141,0.27358889006626397,0.4827673866494777
3.234149,0.01017837512819064,0.1920334965517361,0.2684037715103855,0.4706156431903122
3.236451,0.010201146626240191,0.18509109664637416,0.2635156514290681,0.4588078947016825
3.238753,0.010219073124704728,0.1787388176904665,0.2585795658518591,0.4475374566670303
3.241054,0.010227794123957749,0.17232403823991227,0.2530165373283498,0.4355683696922198
3.2433560000000003,0.01022440262424824,0.16581768829720128,0.2483861712249549,0.4244282621464044
3.245658,0.010205507125866698,0.15972849281875975,0.2433778951539293,0.41331189509855576
3.247959,0.01017837512819064,0.1538263143242996,0.2382988820889625,0.4023035715414528
3.250261,0.010155603630141088,0.14808305181622786,0.2337586329778489,0.3919972884242178
3.252562,0.010148336130763573,0.14281847526715516,0.22830267894516826,0.381269490343087
3.254864,0.010153665630307084,0.13759847271426456,0.2231945958826914,0.370946734227263
3.257166,0.010164324629394105,0.13264446063859106,0.2188379722558497,0.3616467575238348
3.259467,0.01017643712835663,0.1272369566017605,0.21368434619727372,0.3510977399273909
3.261769,0.010185642627568155,0.12246414751056635,0.2086465156287796,0.3412963057669141
3.264071,0.010190003127194662,0.11799124389368446,0.20406653752106885,0.3322477845419479
3.266372,0.010190003127194662,0.1136588452647678,0.199410008419915,0.32325885681187744
3.2686740000000003,0.010187580627402158,0.1093497026338592,0.19459989283191634,0.3141371760931777
3.270975,0.010186127127526656,0.10536808197489736,0.18976991274561908,0.3053241218480431
3.273277,0.01018370462773415,0.10126000682676672,0.18493944815936333,0.2963831596138642
3.275579,0.01017643712835663,0.09778856462410647,0.18094135450181245,0.2889063562542756
3.27788,0.0101614176296431,0.09406130644335772,0.17637688039277374,0.2805996044657746
3.280182,0.010137192631718046,0.09079771472289444,0.17176153378809253,0.27269644114270497
3.282484,0.01010376213458147,0.08772646948595611,0.16727797117212356,0.2651082027926611
3.284785,0.010061610638191876,0.08463826675047025,0.16323869501810007,0.2579385724067622
3.287087,0.010012191642424768,0.08193863298170223,0.15872848490441352,0.2506793095285405
3.289388,0.009957443147114149,0.07933250770492495,0.15511459971395403,0.2444045505659931
3.29169,0.009894942652467507,0.07707958289789492,0.1512502280449494,0.23822475359531184
3.293992,0.00981984515889984,0.07494390708082217,0.14692897291507828,0.2316927251548003
3.296293,0.00972875916670164,0.07309747773897457,0.1434735192110486,0.2262997561167248
3.298595,0.00962604517549941,0.07170454035828397,0.13964257803918054,0.22097316357296395
3.300897,0.009518970684670672,0.07056790345564046,0.13616629083693535,0.21625316497724648
3.3031980000000005,0.00941044269396643,0.07015510949099754,0.13268031363552008,0.21224586582048405
3.3055,0.00929803870359418,0.07031693247713687,0.129275732427133,0.20889070360786405
3.307801,0.009178367213844412,0.07124474989766648,0.12581688722339385,0.20624000433490472
3.310103,0.009056273224302143,0.0735160857031195,0.1231598894509739,0.20573224837839554
3.3124050000000005,0.008946776233680898,0.07748995436274536,0.11980666523818795,0.2062433958346142
3.314706,0.008861019741026207,0.08375502332612278,0.11757651192920753,0.2101925549963565
3.317008,0.008789798247126548,0.09143967716790838,0.11496263465309417,0.2151921100681291
3.31931,0.008711793753807876,0.09930504949421486,0.11310554631215955,0.22112238956018224
3.321611,0.008613924762190658,0.10554734695954276,0.1113221019649171,0.2254833736866505
3.323913,0.008502974271693912,0.1085841926994275,0.10999457207862416,0.22708173904974555
3.326214,0.008392023781197164,0.10535645397589333,0.10877072518345043,0.22251920294054087
3.3285160000000005,0.00828640279024393,0.09623089725752554,0.10866461969253867,0.21318191974030812
3.330818,0.008182235299166198,0.0828674194021488,0.10802701774715126,0.19907667244846627
3.3331190000000004,0.008076614308212961,0.06863959362080617,0.10882789617855357,0.18554410410757266
3.335421,0.007973900317010734,0.05698882311873076,0.10953381261808964,0.1744965360538311
3.3377230000000004,0.007885236824605037,0.04929302577789963,0.1107382795149233,0.16791654211742796
3.340024,0.007819829330207393,0.04474647816732552,0.11134923396259316,0.16391554146012605
3.3423260000000004,0.007777677833817799,0.04164131793329212,0.11216706989254298,0.1615860656596529
3.344627,0.007754906335768247,0.03979295059161051,0.11225815588474117,0.15980601281211992
3.3469290000000003,0.007750061336183234,0.0382609617228301,0.11155708444479012,0.15756810750380346
3.349231,0.00776508083489677,0.03695087383504318,0.11026007805588273,0.15497603272582267
3.351532,0.007802387331701353,0.03605018841218968,0.10834194272017696,0.15219451846406798
3.3538339999999995,0.00785955832680448,0.03517469698717823,0.10615394090758608,0.1491881962215688
3.356135,0.007928357320911633,0.034550176540670344,0.1036355101232975,0.14611404398487948
3.3584370000000003,0.008000063314769792,0.033698910113583946,0.10180167778037093,0.14350065120872466
3.360739,0.008064017309291936,0.03301431167222192,0.10026920441163199,0.14134753339314587
3.3630400000000003,0.008109560305391034,0.03241256272376359,0.09958072997060198,0.1401028529997566
3.365342,0.008126517803938573,0.03189075626845793,0.09975514995566236,0.13977242402805887
3.3676440000000003,0.008106653305640029,0.031179994829336845,0.10090729085697793,0.1401939389919548
3.3699449999999995,0.008042699311117887,0.03068628937162425,0.1021577852498692,0.14088677393261134
3.372247,0.007942407819708166,0.03006806742457688,0.10392475659852264,0.14193523184280768
3.3745480000000003,0.007835817828837927,0.029547714469146717,0.10588116743094997,0.14326469972893466
3.37685,0.00775587533568525,0.028973097518364438,0.10713747582334328,0.14386644867739298
3.3791519999999995,0.007721475838631674,0.028344216572230036,0.10799164925018068,0.1440573416610424
3.381453,0.007741340336930217,0.027888786611239027,0.10838748571627606,0.1440176126644453
3.3837550000000003,0.007821767330041396,0.027465333647509086,0.10779300426719524,0.1430801052447457
3.386057,0.007944345819542169,0.027076764680791218,0.10732933780690973,0.14235044830724314
3.388358,0.008084366307548982,0.026475500232291387,0.10617913490542814,0.14073900144526852
3.39066,0.008222448795721787,0.025998752273126324,0.10442621405557126,0.13864741512441936
3.392961,0.008354717284392582,0.0256276253049145,0.102952365181811,0.13693470777111807
3.395263,0.008478749273768859,0.025389251325331968,0.10125031682759668,0.13511831742669753
3.397565,0.008594544763850614,0.02497645736068905,0.1000850944274016,0.13365609655194124
3.3998660000000003,0.00870404175447186,0.024803006375545663,0.09836075907509627,0.1318678072051138
3.402168,0.008806271245715584,0.02452248089957354,0.09754631464485594,0.13087506679014507
3.40447,0.008878946239490747,0.024048639940159485,0.0963510532472338,0.12927863942688406
3.406771,0.008887182738785266,0.02380202946128244,0.09511460935313903,0.12780382155320674
3.409073,0.008811116245300597,0.02353410098423134,0.0939324294543964,0.12627764668392835
3.411374,0.008684177256173316,0.02325599800805172,0.09235877358918493,0.12429894885340995
3.413676,0.008552393267461022,0.022653764559634883,0.08991883179817349,0.1211249896252694
3.415978,0.00844338077679828,0.022557833567851668,0.08751910350371768,0.1185203178483676
3.418279,0.008355686284309584,0.02215279160254477,0.08514505370706238,0.11565353159391673
3.420581,0.00828640279024393,0.02187759562611616,0.08283447340497074,0.11299847182133085
3.422883,0.00825006529335635,0.021578659151720997,0.08089986507067592,0.11072858951575326
3.425184,0.008275259291198406,0.021381467668611057,0.07873172775638361,0.10838845471619307
3.427486,0.008387178781612156,0.021176524186165096,0.07756553635627153,0.10712923932404878
3.429787,0.008585339264639094,0.021160535687534558,0.07638044945777789,0.10612632440995154
3.432089,0.008860535241067707,0.02084125021488236,0.07523606055579833,0.10493784601174838
3.434391,0.009196778212267456,0.02077778072031871,0.07407422965531275,0.10404878858789893
3.436692,0.00955869968126776,0.02088388621123045,0.07278352176586587,0.10322610765836407
3.438994,0.009907539651388537,0.021094643693178417,0.07123021489891143,0.10223239824347838
3.441296,0.010207445125700702,0.02132235867367392,0.0691047135809672,0.10063451738034182
3.443597,0.010423047607233685,0.02146480166147324,0.06751458471716666,0.0994024339858736
3.445899,0.010522854598684905,0.021550073654169437,0.06565313587660551,0.09772606412945983
3.4482,0.010505412600178864,0.02128408317695234,0.06411242600857209,0.0959019217857033
3.450502,0.0103862256103876,0.02053892224077768,0.06293993610899948,0.09386508396016477
3.452804,0.010195332626738177,0.01976081530742495,0.0612364342549097,0.09119258218907282
3.455105,0.010023819641428794,0.01909462786448597,0.06015503034753528,0.08927347785345005
3.457407,0.00997730764541269,0.0187477258941992,0.059044071942692324,0.08776910548230421
3.459709,0.010099886134913465,0.01830876893179722,0.05798059453378245,0.08638924960049313
3.46201,0.010332930614952482,0.01825886543607161,0.05688562462757001,0.08547742067859411
3.464312,0.010609095591298094,0.018021460456406086,0.0557974377207766,0.08442799376848079
3.466613,0.010875570568473688,0.01786399796989323,0.05469132431551864,0.08343089285388555
3.468915,0.011090688550048166,0.01775207847947948,0.05406002086959173,0.08290278789911938
3.471217,0.011223441538677464,0.017631437989812714,0.05308036195350255,0.08193524148199273
3.473518,0.011293209532701616,0.017544712497241027,0.052506229502678775,0.08134415153262142
3.47582,0.011339721528717721,0.01737707551159965,0.05188025555629538,0.08059705259661276
3.478122,0.011392532024194338,0.017149845031062646,0.051531415586174606,0.0800737926414316
3.4804230000000005,0.011454063518923974,0.0169933515444668,0.05111523012182218,0.07956264518521294
3.482725,0.01152383151294813,0.01705488303919643,0.050635575162906114,0.07921428971505068
3.4850260000000004,0.011595053006847787,0.0167690280636808,0.050452918678551215,0.0788169997490798
3.487328,0.011655131001701922,0.016701682569449147,0.050451465178675714,0.07880827874982678
3.4896300000000005,0.011691952998548005,0.016739473566212228,0.05045970167797023,0.07889112824273048
3.491931,0.011710848496929549,0.016489471587625672,0.05041948818141464,0.07861980826596986
3.4942330000000004,0.01172635249560158,0.0163208656020673,0.051054667627009546,0.07910188572467843
3.496535,0.011748154993734128,0.016201678612276033,0.051025597629499486,0.07897543123550965
3.4988360000000003,0.011767534992074172,0.01633055560123732,0.05146552359181846,0.07956361418512996
3.501138,0.01177189549170068,0.016243830108665633,0.052358457015335966,0.08037418261570227
3.503439,0.011751546493443638,0.016102840620741816,0.0529190234673217,0.08077341058150715
3.5057410000000004,0.011702127497676526,0.015956037133315986,0.05396021387814051,0.08161837850913302
3.508043,0.011621700504565348,0.01581407864547517,0.05500382678875183,0.08243960593879235
3.5103440000000004,0.011527223012657637,0.01566146115854733,0.05678097263653379,0.08396965680773877
3.512646,0.011450187519255969,0.015528223669959538,0.05883573696053685,0.08581414814975236
3.5149470000000003,0.011417726022036395,0.015588301664813668,0.062187023173488815,0.08919305086033888
3.517249,0.011410458522658878,0.015439560177553841,0.06621418682854976,0.09306420552876248
3.5195510000000003,0.011391078524318836,0.015332485686725104,0.07109164791078011,0.09781521212182404
3.5218519999999995,0.011337783528883715,0.015337815186268613,0.07673752592719317,0.1034131246423455
3.524154,0.011268500034818062,0.0153775441828657,0.08177826349543839,0.10842430771312214
3.526456,0.011208422039963929,0.015355741684733153,0.08642171109771271,0.1129858748224098
3.528757,0.011175960542744357,0.015240430694609897,0.08998278579269563,0.11639917703004987
3.5310589999999995,0.011179352042453863,0.015451672676516369,0.09173812914234504,0.11836915386131527
3.53336,0.011228771038220972,0.015193918698593791,0.09201284061881516,0.11843553035562993
3.5356620000000003,0.01133826802884222,0.015144984202785181,0.08991253329871297,0.11639578553034036
3.537964,0.011526738512699137,0.01524721369402891,0.08576182215423424,0.11253577436096228
3.540265,0.011801449989169249,0.015532584169586043,0.08106265705673228,0.10839669121548758
3.542567,0.012124611461489463,0.015677934157136367,0.07633296846184477,0.1041355140804706
3.5448690000000003,0.01244631943393418,0.015901773137963864,0.07150831787509104,0.09985641044698908
3.5471699999999995,0.012720061910487293,0.016176000114475474,0.06782224219081484,0.0967183042157776
3.549472,0.012905140894634702,0.01638045909696293,0.06422579899886134,0.09351139899045896
3.5517730000000003,0.012964734389530334,0.01616388761551295,0.06115891426154951,0.0902875362665928
3.554075,0.012896904395340185,0.015746733151243524,0.05845491999315501,0.08709855753973872
3.556377,0.012731205409532816,0.014999634215234859,0.05608280819633373,0.0838136478211014
3.558678,0.0124986454294523,0.01438431926793849,0.053441314422585866,0.08032427911997665
3.5609800000000003,0.012231685952318204,0.0138935208099769,0.05109342762368963,0.07721863438598474
3.563282,0.011963272975308609,0.013556308838860151,0.04903866329968656,0.07455824511385532
3.565583,0.011719084996224064,0.013425009350106357,0.046556570012285546,0.07170066435861598
3.567885,0.011502513514774082,0.01310233237774464,0.04456624418276312,0.06917109007528184
3.570186,0.011313074031000162,0.013024812384384469,0.04260256585095825,0.06694045226634288
3.572488,0.011148344045109795,0.012974908888658859,0.04007250706766563,0.06419576000143429
3.57479,0.011001056057725469,0.01279564390401346,0.03814952673237485,0.061946226694113773
3.577091,0.010865880569303668,0.012764635906669387,0.03620474389895152,0.05983526037492457
3.579393,0.010739426080134885,0.012818415402063008,0.03423573606760315,0.05779357754980104
3.581695,0.01062023909034362,0.012612502919700052,0.03277109269305438,0.05600383470309805
3.583996,0.01050735060001287,0.012387694938955552,0.030951795348882837,0.053846840887851265
3.586298,0.010405605608727643,0.012264631949496278,0.029106335006952238,0.05177657256517616
3.588599,0.010318395616197448,0.012295155446881846,0.02760826113526691,0.050221812198346205
3.590901,0.010246205122380787,0.01232470994435041,0.026026368770760883,0.04859728383749208
3.593203,0.010177890628232137,0.012177906456924584,0.024571899895340654,0.04692769698049737
3.595504,0.010100855134830463,0.012007846971490706,0.02338439049705451,0.04549309260337568
3.597806,0.010015583142134276,0.011938078977466552,0.022172171600884808,0.04412583372048564
3.600108,0.00993273364923059,0.011965210975142613,0.02070898172621156,0.042606926350584766
3.602409,0.009860543155413931,0.011931780478006035,0.019773412306345974,0.041565735939765945
3.604711,0.009798527160725792,0.011799027489376742,0.01841632792258446,0.040013882572687
3.607012,0.009739418165788662,0.011647379002365905,0.017478336002926375,0.03886513317108094
3.609314,0.009678855670976028,0.011532068012242649,0.016570383080695354,0.03778130676391403
3.611616,0.00961393267653688,0.011544665011163677,0.015648864159626304,0.03680746184732686
3.613917,0.009544649182471228,0.011413365522409884,0.014821822730464966,0.035779837435346074
3.616219,0.009469551688903559,0.011385749024775323,0.014344105771382903,0.03519940648506178
