Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_40K,H2O_CH3OH_CO_NH3_120K_NASA,all
3.031607,0.012892794902629163,0.3832689517758204,0.4325758488179372,0.8287375954963868
3.0339080000000003,0.012860814879193598,0.3835165546845413,0.4370428766369141,0.833420246200649
3.03621,0.012836587588712109,0.3843548189352008,0.4400412461069032,0.8372326526308159
3.038511,0.012830288493186922,0.3843417361983408,0.4438836943772673,0.841055719068795
3.040813,0.012847732142333592,0.3851688558953788,0.44747272518919495,0.8454893132269075
3.043115,0.012885526715484716,0.3853713960438041,0.4506537684294146,0.8489106911887034
3.045416,0.012939795846163251,0.384269538872706,0.4537853879970519,0.8509947227159211
3.047718,0.01300472498465364,0.3843112098123341,0.4570521958455758,0.8543681306425637
3.05002,0.013074984127049959,0.3839725122914029,0.4602085272495042,0.8572560236679571
3.052321,0.013144758723636648,0.3824961012094609,0.4635019851175578,0.8591428450506553
3.054623,0.013218894232510004,0.3818220979882659,0.4652308445663168,0.8602718367870927
3.056924,0.013303205203385586,0.3802923868672648,0.4685683961030468,0.8621639881736971
3.059226,0.013399629819501912,0.379755510110195,0.4710046924338653,0.8641598323635622
3.061528,0.013498477164666385,0.3778560905364461,0.47399046371280396,0.8653450314139166
3.063829,0.013589087231067156,0.3765294041096799,0.4758952132904586,0.8660137046312056
3.066131,0.013662253648321252,0.37459655087506666,0.4779341820573808,0.8661929865807687
3.068433,0.013714100049951638,0.372153955448723,0.4798399007266546,0.8657079562253294
3.070734,0.013740265523671646,0.37065767798858623,0.481394323683947,0.8657922671962048
3.073036,0.013739780977862015,0.3679577887373291,0.482865404761983,0.8645629744771741
3.075337,0.013712646412522749,0.36532331317037203,0.484381064054505,0.8634170236373997
3.077639,0.013661284556701993,0.3638091075152789,0.4851587600789608,0.8626291521509417
3.079941,0.013594417234973084,0.3612676647437707,0.485828402387869,0.8606904843666128
3.082242,0.013522219909338244,0.35768444848155856,0.4863371754879803,0.8575438438788772
3.084544,0.013453898950180449,0.3551124793240436,0.4878169783905898,0.8563833566648138
3.086846,0.013396722544644132,0.3520152625088901,0.4878043801995394,0.8532163652530736
3.089147,0.01335747433406412,0.34901059394337586,0.4877830601839157,0.8501511284613557
3.0914490000000003,0.013346329780442636,0.3461052572688357,0.4865988302251805,0.8460504172744588
3.09375,0.013373464345781905,0.34296685405986355,0.4864723637688671,0.8428126821745126
3.096052,0.01344614621722637,0.3396690352795233,0.4851650591744861,0.8382802406712357
3.098354,0.013549839020487144,0.3363707319533734,0.4851219345974289,0.8350425055712893
3.100655,0.013662253648321252,0.3324333127043218,0.4837434017690322,0.8298389681216752
3.102957,0.013760131901866469,0.3294795214488187,0.4819030967840582,0.8251427501347435
3.105259,0.01381876194483167,0.32533665477648405,0.4810202543189128,0.8201756710402286
3.10756,0.013813431940925745,0.3218290276605741,0.4792855803204382,0.8149280399219381
3.109862,0.013743657344339057,0.3172796270539601,0.476981080449839,0.8080043648481381
3.112163,0.013633665445553094,0.31378362903748125,0.4755589384985756,0.8029762329816099
3.114465,0.013509621718287871,0.3100855754183868,0.4731730349319586,0.7967682320686332
3.116767,0.013383639807784129,0.3057769940791588,0.4703384419456244,0.7894990758325673
3.119068,0.013262503355376685,0.3022170360158088,0.4686396243370624,0.7841191637082479
3.12137,0.013152511456590726,0.2977340181851141,0.4654396838102673,0.7763262134519722
3.123672,0.013059963206951436,0.2933769822649231,0.4630460275106962,0.7694829729825707
3.125973,0.012992611339412895,0.2890136472492069,0.4604735738073717,0.7624798323959915
3.128275,0.012950940399784736,0.2847307468378893,0.4574810188870982,0.7551627061247722
3.130576,0.01292186765120695,0.2805282810309702,0.4544046375417588,0.747854786223936
3.132878,0.012892310356819531,0.2764246625692156,0.4514145053505334,0.7407314782765685
3.13518,0.012858876695955078,0.2714537071082237,0.4484655595531265,0.7327781433573053
3.137481,0.012824473943471365,0.26730163406550617,0.4455233973970545,0.725649505406032
3.139783,0.012792009374226171,0.2624106286631032,0.4425996479817484,0.7178022860190778
3.142085,0.012758091167552086,0.2577173179510291,0.4386525378165042,0.7091279469350854
3.144386,0.012718842956972072,0.2533723956760789,0.4355950537577403,0.7016862923907913
3.146688,0.012669903830199464,0.2483578310922203,0.4326499843268105,0.6936777192492303
3.148989,0.012608851058186113,0.2442348307980805,0.4292131008991065,0.6860567827553731
3.151291,0.012535200095122384,0.23923044167622415,0.4259845721695433,0.6777502139408899
3.153593,0.012449920032627544,0.23433604445315376,0.4220897929517392,0.6688757574375205
3.155894,0.012359794512036408,0.2297246219829072,0.4191243725968049,0.6612087890917484
3.158196,0.012269184445635637,0.22466547918456264,0.4152954916091103,0.6522301552393086
3.160498,0.012178574379234869,0.22007586127574935,0.4113270614282424,0.6435814970832267
3.162799,0.012082149763118541,0.21541162331225314,0.4080772126830556,0.6355709857584273
3.165101,0.01197651877661925,0.21060056796843907,0.4039576042095831,0.6265346909546414
3.167402,0.011859743236498473,0.2053161113686167,0.40075184913307255,0.6179277037381877
3.1697040000000003,0.011730369505327324,0.20087524902335974,0.3967209125427624,0.6093265310714495
3.172006,0.011592273949582836,0.1961489891962309,0.3925475194844211,0.6002887826302349
3.174307,0.011454662939647978,0.1912356946865849,0.38885431132342296,0.5915446689496558
3.176609,0.011328681029144236,0.18620804736586635,0.3843281689156712,0.5818648973106817
3.1789110000000003,0.011214328218071608,0.1817124313441212,0.3806024961854278,0.5735292557476206
3.181212,0.011102882681856758,0.1769852024253731,0.3764281340354673,0.5645162191426971
3.183514,0.010986591687545613,0.17200067968171154,0.3724441983886912,0.5554314697579483
3.1858150000000003,0.010866908872567057,0.16716297431836785,0.3680251406048676,0.5460550237958025
3.188117,0.010749648786636649,0.16230104166454265,0.3636797337841077,0.536730424235287
3.190419,0.01063917234204106,0.15801329579512874,0.359911421022617,0.5285638891597868
3.19272,0.010536933176209178,0.1536848480777059,0.3551725630044377,0.5193943442583528
3.1950220000000003,0.010444384926569891,0.14852491975095838,0.3505616250800008,0.509530929757529
3.197323,0.010359589409884677,0.1443936821780549,0.3458920571125985,0.5006453287005381
3.199625,0.010280608442915022,0.13924635204235775,0.34126076826415713,0.4907877287494299
3.201927,0.01020405020499352,0.1353191082553084,0.33675158495974244,0.4822747434200444
3.204228,0.010134760154216459,0.13085934862347592,0.33227922713685953,0.4732733359145519
3.20653,0.010081460115157185,0.12653816909319754,0.32775696109558483,0.4643765903039395
3.208832,0.010050449183340878,0.12219373136405695,0.32240951354051056,0.4546536940879084
3.211133,0.010036397354861615,0.11781634451986152,0.31815035587386475,0.4460030977485879
3.213435,0.010029613713526798,0.11353732047502095,0.31280775377688685,0.4363746879654346
3.215736,0.010026221892859387,0.10928591554132927,0.3079433983940135,0.4272555358282022
3.218038,0.010030098259336429,0.10516969888852427,0.30360283703135,0.4188026341792107
3.22034,0.010045603725244582,0.101044760411146,0.29808143753061866,0.4091718016670092
3.222641,0.010071769198964587,0.09757541241419676,0.2935858215088735,0.4012330031220349
3.224943,0.010098903764303856,0.09345531939491476,0.28826986943142524,0.3918240925906439
3.227245,0.010120708325737195,0.08939531005602684,0.28318407661355105,0.3827000949953151
3.229546,0.010138636520693498,0.08602965486233839,0.2785062713673852,0.3746745627504171
3.231848,0.01015704926145943,0.08235970490020245,0.27361478141917256,0.3661315355808344
3.234149,0.010179338368702402,0.07877309681732282,0.2684291721645147,0.3573816073505399
3.236451,0.010202112021754998,0.07543893710126033,0.2635405894911598,0.3491816386141752
3.238753,0.0102200402167113,0.07206940554109481,0.2586040367826516,0.3408934825404577
3.241054,0.010228762041284638,0.06916794523303171,0.2530404817964825,0.3324371890707989
3.2433560000000003,0.010225370220617229,0.0656191317233032,0.2484096774938507,0.32425417943777113
3.245658,0.010206472934041666,0.06301663617978166,0.2434009274597077,0.316624036573531
3.247959,0.010179338368702402,0.059927172097582186,0.2383214337373587,0.3084279442036433
3.250261,0.0101565647156498,0.05712552822630281,0.23378075495531805,0.3010628478972707
3.252562,0.010149296528505351,0.05450025902972866,0.2283242845930771,0.2929738401513111
3.254864,0.010154626532411282,0.052072684523483466,0.22321571812215035,0.2854430291780451
3.257166,0.010165286540223134,0.04965431638762125,0.21885868220195934,0.2786782851298037
3.259467,0.01017740018546388,0.047217050965183464,0.21370456842492735,0.2710990195755747
3.261769,0.010186606555846849,0.04482387921142198,0.208666261096397,0.2636767468636658
3.264071,0.010190967468133513,0.04250920387882052,0.20408584955796666,0.25678602090492064
3.266372,0.010190967468133513,0.04061123794250068,0.19942887978161486,0.250231085192249
3.2686740000000003,0.010188544739085365,0.03884022300830384,0.19461830898361046,0.24364707673099964
3.270975,0.010187091101656477,0.036742624198416514,0.1897878718074112,0.2367175871074841
3.273277,0.010184668372608329,0.03515961303835603,0.18495695008540225,0.2303012314963666
3.275579,0.01017740018546388,0.03343947541417032,0.18095847806433726,0.22457535366397152
3.27788,0.010162379265365356,0.03185549516249057,0.17639357199181516,0.21841144641967108
3.280182,0.01013815197488387,0.030173636657265607,0.1717777886092819,0.21208957724143132
3.282484,0.010104718314019413,0.0289433748466156,0.16729380168696792,0.20634189484760293
3.284785,0.010062562828581622,0.027329837300548433,0.16325414327208446,0.2006465434012145
3.287087,0.010013139155999384,0.026247846507645136,0.1587435063302408,0.19500449199388534
3.289388,0.00995838547951122,0.025098503847203302,0.1551292791362123,0.1901861684629268
3.29169,0.009895879070068978,0.023987440305722214,0.15126454175860518,0.1851478611343964
3.293992,0.009820774469576365,0.02285699493185594,0.14694287768251718,0.17962064708394948
3.296293,0.009729679857365964,0.0217449622987556,0.14348709696823758,0.17496173912435914
3.298595,0.009626956145724452,0.02064891967737304,0.13965579325149494,0.16993166907459242
3.300897,0.00951987152179627,0.019564506155421588,0.13617917706740126,0.16526355474461912
3.3031980000000005,0.0094113332604392,0.018924905686710285,0.132692869967115,0.16102910891426447
3.3055,0.009298918632605091,0.017823533061421794,0.12928796656284655,0.15641041825687346
3.307801,0.009179235817626537,0.017096714346977127,0.12582879402789954,0.15210474419250322
3.310103,0.009057130273599832,0.016108725441142006,0.12317154480788985,0.14833740052263167
3.3124050000000005,0.008947622920623502,0.015611581440461854,0.11981800325944215,0.1443772076205275
3.314706,0.00886185831231903,0.014967135513654247,0.11758763889771627,0.14141663272368954
3.317008,0.008790630078303451,0.014263574998071809,0.1149735142547636,0.1380277193311389
3.31931,0.008712618202953059,0.013605561788594569,0.11311625016645267,0.1354344301580003
3.321611,0.008614739949407842,0.013130222349347754,0.11133263704120544,0.13307759933996105
3.323913,0.008503778959002624,0.012231389872484516,0.11000498152281987,0.13074015035430706
3.326214,0.008392817968597404,0.011808381380677715,0.10878101880769506,0.12898221815697014
3.3285160000000005,0.008287186982098111,0.011352908319625724,0.10867490327538612,0.12831499857710996
3.330818,0.00818300963302771,0.010738019687205535,0.10803724098991332,0.12695827031014656
3.3331190000000004,0.008077378646528417,0.010451653113714337,0.10883819521323136,0.1273672269734741
3.335421,0.007974654934886905,0.00978491807966376,0.10954417845786196,0.12730375147241266
3.3377230000000004,0.007885983051724655,0.009357064129760666,0.11074875934060156,0.1279918065220869
3.340024,0.007820569367424634,0.009067790281411685,0.11135977160654473,0.12824813125538104
3.3423260000000004,0.0077784138819868434,0.008651565430939706,0.1121776849331998,0.12860766424612635
3.344627,0.007755640228934243,0.008295424260861821,0.1122687795454102,0.12831984403520624
3.3469290000000003,0.007750794770837946,0.007807002084755001,0.11156764175887587,0.12712543861446884
3.349231,0.007765815690936468,0.007486232758780087,0.11027051262649698,0.12552256107621354
3.351532,0.0078031257182779624,0.007235722575201492,0.10835219576617268,0.12339104405965215
3.3538339999999995,0.007860302123814276,0.00682143590796803,0.1061639868898846,0.1208457249216669
3.356135,0.007929107628781705,0.0063814683128241905,0.10364531777142902,0.11795589371303493
3.3584370000000003,0.008000820408606913,0.006390190137397527,0.1018113118819803,0.11620232242798473
3.360739,0.008064780455478043,0.005815518807176608,0.10027869348612133,0.11415899274877594
3.3630400000000003,0.008110327761583243,0.005618793208466918,0.09959015389063737,0.11331927486068755
3.365342,0.008127286864920286,0.0053319420891660895,0.09976459038210413,0.1132238193361905
3.3676440000000003,0.008107420486725464,0.005057689160915635,0.10091684031740374,0.11408194996504485
3.3699449999999995,0.008043460439854334,0.004899727226976327,0.1021674530520582,0.11511064071888885
3.372247,0.00794315945726097,0.004435532341350999,0.10393459161977796,0.11631328341838995
3.3745480000000003,0.007836559379142417,0.004374479569337645,0.10589118759906303,0.1181022265475431
3.37685,0.007756609320553505,0.0042194249102561155,0.10714761488343306,0.11912364911424267
3.3791519999999995,0.0077222065680697905,0.0038870264848500885,0.10800186914581036,0.11961110219873022
3.381453,0.007742072946264609,0.003740693650341895,0.10839774307227787,0.1198805096688844
3.3837550000000003,0.007822507550663153,0.003380676113786969,0.10780320536386212,0.11900638902831225
3.386057,0.007945097640499487,0.003404418858458828,0.10733949502404648,0.11868901152300478
3.388358,0.008085131379482495,0.003179105056980981,0.10618918327198534,0.11745341970844883
3.39066,0.008223226935226981,0.0029019448538727477,0.1044360965327448,0.11556126832184455
3.392961,0.00835550794125591,0.0029290794192120147,0.10296210817985103,0.11424669554031895
3.395263,0.008479551668521136,0.0027260547249771372,0.1012598987506216,0.11246550514411988
3.397565,0.008595358117022651,0.0025147927519785537,0.10009456607846197,0.1112047169474632
3.3998660000000003,0.008704865469998983,0.002583598256945982,0.0983700675419896,0.10965853126893456
3.402168,0.008807104635830863,0.0024469563386303843,0.09755554603600194,0.1088096070104632
3.40447,0.008879786507275332,0.002431450872722232,0.09636017152364527,0.10767140890364284
3.406771,0.008888023786039041,0.0023393871688925736,0.0951236106174701,0.10635102157240173
3.409073,0.008811950093927164,0.0019081413983220703,0.09394131884197343,0.10466141033422263
3.411374,0.008684999091804162,0.001936729601090227,0.0923675140522959,0.1029892427451903
3.413676,0.008553202631584862,0.0019410905133768954,0.08992734135500034,0.1004216344999621
3.415978,0.008444179824418162,0.0019866378194820945,0.08752738595990404,0.0979582036038043
3.418279,0.00835647703287517,0.0014318328674559973,0.08515311149271812,0.09494142139304927
3.420581,0.008287186982098111,0.0014492765166026695,0.08284231252659371,0.09257877602529448
3.422883,0.00825084604637588,0.0014492765166026695,0.08090752110874197,0.09060764367172053
3.425184,0.008276042428476628,0.0014487919707930395,0.07873917861064872,0.08846401300991841
3.427486,0.008387972510501105,0.0014487919707930395,0.07757287684686986,0.087409641328164
3.429787,0.008586151746639686,0.0014483074249834098,0.07638767779651542,0.08642213696813852
3.432089,0.0088613737665094,0.0014424928752678526,0.07524318059416987,0.08554704723594712
3.434391,0.009197648558392469,0.0014395856004100738,0.07408123974267768,0.08471847390148021
3.436692,0.009559604278185913,0.0009855661767869707,0.07279040970582394,0.08333558016079683
3.438994,0.009908477261119354,0.0009700607108788175,0.07123695584015087,0.08211549381214904
3.441296,0.010208411117280186,0.0009686070734499283,0.06911125337330502,0.08028827156403512
3.443597,0.010424034002565438,0.0009686070734499283,0.06752097402610009,0.07891361510211546
3.445899,0.010523850439349171,0.0009686070734499283,0.06565934902550248,0.07715180653830156
3.4482,0.010506406790202502,0.0009686070734499283,0.06411849335087977,0.07559350721453223
3.450502,0.010387208521033576,0.0009686070734499283,0.06294589249157571,0.07430170808605922
3.452804,0.010196297472039442,0.0009686070734499283,0.061242229424917416,0.07240713397040678
3.455105,0.0100247682554305,0.0009686070734499283,0.060160723177823734,0.07115409850670416
3.457407,0.009978251857706042,0.0009686070734499283,0.05904965963634266,0.06999651856749864
3.459709,0.010100841947542377,0.0009686070734499283,0.0579860815842053,0.0690555306051976
3.46201,0.0103339084819743,0.0009686070734499283,0.056891008054441985,0.06819352360986622
3.464312,0.010610099593463271,0.0009705452566884477,0.05580271816601351,0.06738336301616524
3.466613,0.01087659978875965,0.0009836279935484516,0.054696500082628725,0.06655672786493683
3.468915,0.011091738128235272,0.0006730341295757633,0.054065136892681116,0.06582990915049218
3.471217,0.011224503680073834,0.0004874530844875578,0.053085385265609714,0.0647973420301711
3.473518,0.01129427827666052,0.0005223403827809019,0.052511198481198416,0.06432781714063984
3.47582,0.01134079467438498,0.0006294250067090831,0.051885165295156736,0.0638553849762508
3.478122,0.011393610167634629,0.0004821230805816303,0.051536292312223314,0.06341202556043958
3.4804230000000005,0.011455147485457607,0.0004845458096297792,0.051120067461751316,0.06305976075683871
3.482725,0.011524922082044295,0.00048503035543940887,0.05064036711021784,0.06265031954770155
3.4850260000000004,0.011596150316059872,0.00048503035543940887,0.05045769333998741,0.0625388740114867
3.487328,0.011656233996453966,0.0004845458096297792,0.05045623970255853,0.06259701950864227
3.4896300000000005,0.01169305947798583,0.0004845458096297792,0.05046447698132224,0.06264208226893785
3.491931,0.011711956764561392,0.0004845458096297792,0.05042425967912297,0.06262076225331414
3.4942330000000004,0.011727462230469544,0.00048503035543940887,0.0510594992355476,0.06327199182145657
3.496535,0.011749266791902885,0.00048503035543940887,0.051030426486969815,0.06326472363431211
3.4988360000000003,0.011768648624288076,0.00048503035543940887,0.051470394082113666,0.06372407306184115
3.501138,0.011773009536574742,0.0004845458096297792,0.05236341200926135,0.06462096735546588
3.503439,0.011752658612570294,0.0004845458096297792,0.052924031511002986,0.06516123593320307
3.5057410000000004,0.011703234939988056,0.00048503035543940887,0.05396532045589738,0.06615358575132485
3.508043,0.011622800335589512,0.00048503035543940887,0.05500903212983994,0.06711686282086886
3.5103440000000004,0.011528313902711704,0.00048503035543940887,0.056786346159561976,0.06879969041771307
3.512646,0.011451271118980573,0.0004816385347720004,0.05884130493820185,0.07077421459195443
3.5149470000000003,0.011418806549735377,0.0004641948856253284,0.06219290830341104,0.07407590973877172
3.517249,0.011411538362590928,0.0008426251629461858,0.06622045307305377,0.07847461659859087
3.5195510000000003,0.011392156530205736,0.0009749061689751156,0.07109837573859673,0.0834654384377776
3.5218519999999995,0.01133885649114646,0.0007379632680661536,0.07674478805821258,0.08882160781742518
3.524154,0.011269566440369402,0.0007350559932083749,0.0817860026616008,0.09379062509517858
3.526456,0.011209482759975313,0.0009613388863054819,0.0864298897010926,0.0986007113473734
3.528757,0.011177018190730113,0.0009695761650691881,0.08999130140187146,0.10213789575767077
3.5310589999999995,0.011180410011397524,0.0009686070734499283,0.09174681087016016,0.1038958279550076
3.53336,0.01122983368397976,0.0009686070734499283,0.09202154834422024,0.10421998910164994
3.5356620000000003,0.011339341036956092,0.0009686070734499283,0.08992104225947514,0.10222899036988116
3.537964,0.011527829356902077,0.0009686070734499283,0.08576993830837683,0.09826637473872883
3.540265,0.011802566830962159,0.0009686070734499283,0.0810703285007776,0.09384150240518968
3.542567,0.01212575888598522,0.0009686070734499283,0.07634019230717169,0.08943455826660685
3.5448690000000003,0.012447497303579396,0.0009686070734499283,0.07151508513487836,0.08493118951190769
3.5471699999999995,0.012721265686020222,0.0009686070734499283,0.06782866061521499,0.08151853337468515
3.549472,0.012906362185298795,0.0009686070734499283,0.06423187707033312,0.07810684632908185
3.5517730000000003,0.012965961319883259,0.0009686070734499283,0.06116470209537664,0.07509927048870982
3.554075,0.01289812490653509,0.0009686070734499283,0.05846045193183285,0.07232718391181786
3.556377,0.012732410239641705,0.0009686070734499283,0.05608811564788545,0.06978913296097708
3.558678,0.012499828251019413,0.0009695761650691881,0.05344637189378389,0.0669157763098725
3.5609800000000003,0.012232843509913405,0.0009608543404958519,0.05109826290031799,0.06429196075072724
3.563282,0.011964405131378504,0.0008838115567647172,0.049043304121678094,0.06189152080982131
3.565583,0.011720194043325098,0.000824696967989884,0.04656097593894473,0.05910586695025971
3.567885,0.011503602066420584,0.000973937077355856,0.0445704617529856,0.057048000896762034
3.570186,0.011314144654855342,0.0009686070734499283,0.042606597586556105,0.054889349314861384
3.572488,0.011149399079581216,0.0009681225276402988,0.0400762993686694,0.05219382097589092
3.57479,0.011002097153453764,0.0009686070734499283,0.038153137050248816,0.0501238412771525
3.577091,0.010866908872567057,0.0009681225276402988,0.036208170170394884,0.04804320157060223
3.579393,0.010740442416253684,0.0009681225276402988,0.03423897600005945,0.04594754094395343
3.581695,0.010621244147084758,0.000973937077355856,0.03277419401754863,0.04436937524198925
3.583996,0.01050834497344102,0.0007510460049261576,0.030954724502388807,0.04221411548075599
3.586298,0.010406590353418763,0.0004685557979119964,0.02910908951350898,0.03998423566483975
3.588599,0.010319372107685406,0.00048260762639126006,0.027610873870133702,0.038412853604210366
3.590901,0.010247174782050568,0.00048503035543940887,0.026028831801692468,0.03676103693918245
3.593203,0.010178853822892771,0.00048503035543940887,0.02457422528118388,0.03523810945951606
3.595504,0.010101811039161634,0.0004845458096297792,0.02338660350178129,0.0339729603505727
3.597806,0.010016530976666792,0.0004845458096297792,0.02217426988608758,0.03267534667238416
3.600108,0.0099336736432201,0.00048503035543940887,0.02071094154100565,0.031129645539665164
3.602409,0.009861476317585265,0.00048503035543940887,0.019775283582610544,0.03012179025563522
3.604711,0.009799454453952654,0.0004845458096297792,0.01841807076983754,0.028702071033419967
3.607012,0.00974033986517782,0.0004845458096297792,0.017479990082394283,0.02770487575720188
3.609314,0.009679771638974098,0.00048503035543940887,0.016571951235148076,0.026736753229561584
3.611616,0.009614842500483708,0.00048503035543940887,0.01565034510523224,0.025750217961155352
