Wavelength,CO_NH3_10K,H2O_CH4_10_0.6_a_V3,HNCO_NH3,all
3.001686,0.0036805905380160376,0.7895554548855513,0.003472002219844841,0.7967080476434123
3.003987,0.003581262767458325,0.7928635662839759,0.003321520647449907,0.7997663496988842
3.006289,0.0035489812420270678,0.7956770253850229,0.0031571331871768924,0.802383139814227
3.0085900000000003,0.003575799740077651,0.7997002967314633,0.0031765021024356467,0.8064525985739766
3.010892,0.0036999594532747923,0.8032646737779268,0.0032927155939881697,0.8102573488251897
3.013194,0.0039750973777196545,0.8058561353117776,0.003402969419307231,0.8132342021088044
3.015495,0.0044027034299706095,0.8096648586738129,0.0035137198834790805,0.8175812819872625
3.0177970000000003,0.004864080924211183,0.8124604387761598,0.003624966986503718,0.8209494866868747
3.020098,0.0052271239255996214,0.8151601675799184,0.0037466435054369154,0.8241339350109549
3.0224,0.00543173913294851,0.8162875377757486,0.0038568973307559775,0.8255761742394531
3.024702,0.005498288739222176,0.8163123697183879,0.00396665451722225,0.8257773129748324
3.027003,0.005454087881323994,0.8173622642531829,0.0040759150648357325,0.8268922671993426
3.029305,0.005345820611416086,0.8219631265854161,0.004185672251302007,0.8314946194481342
3.031607,0.005232090314127507,0.8236949062650899,0.004307348770235204,0.8332343453494526
3.0339080000000003,0.005157594486209223,0.824178632507706,0.004417105956701475,0.8337533329506167
3.03621,0.005115876822574985,0.8245903461166675,0.004531332892842846,0.8342375558320853
3.038511,0.005090548241082767,0.8234639691985434,0.004694727075410282,0.8332492445150365
3.040813,0.0050716759646768006,0.825033347973355,0.004877490173236475,0.8349825141112683
3.043115,0.005063233104179396,0.824579916700759,0.0050607499099154536,0.8347038997148539
3.045416,0.005069689409265647,0.8230989396417435,0.005239539896919336,0.8334081689479286
3.047718,0.005090548241082767,0.8218488996492748,0.005421806355892738,0.8323612542462503
3.05002,0.005121339849955658,0.8203639494794369,0.005592650121252004,0.8310779394506446
3.052321,0.005159084402767589,0.8185735664151342,0.005771936747108675,0.8295045875650104
3.054623,0.00520378189951856,0.8163550806597276,0.005953706567229289,0.8275125691264754
3.056924,0.005255928979061358,0.8112908542778426,0.006135476387349903,0.8226822596442539
3.059226,0.0053165189191015615,0.8096797578393967,0.0063083067081203216,0.8213045834666186
3.061528,0.005381081969964075,0.8070982290826015,0.006474184084951703,0.8189534951375174
3.063829,0.005446141659679378,0.8027258206226512,0.006631121962432889,0.8148030842447634
3.066131,0.005520637487597662,0.8000841985646687,0.006784086729091765,0.8123889227813582
3.068433,0.005628904757505568,0.7947408611475166,0.0069291052741060274,0.8072988711791282
3.070734,0.00579428549548416,0.7903421308283683,0.007084553235028846,0.8032209695588813
3.073036,0.006030188950558728,0.7854750700710404,0.007227088585779163,0.7987323476073783
3.075337,0.006346051260932253,0.7808374564637008,0.007383033185554772,0.7945665409101879
3.077639,0.006723496789051561,0.7758949066007491,0.007527555091716244,0.7901459584815169
3.079941,0.007044325487952974,0.7689717609928765,0.007678533302963967,0.7836946197837934
3.082242,0.007168981840002902,0.7640321909630414,0.00782603504224217,0.7790272078452866
3.084544,0.007041345654836241,0.7581753289721059,0.007974033420373162,0.7731907080473154
3.086846,0.006746838815132624,0.7526129738208741,0.008111105743742804,0.7674709183797495
3.089147,0.006384789091449761,0.7460608174360346,0.008235762095792734,0.7606813686232771
3.0914490000000003,0.006062967114842772,0.7397455577839752,0.008355948698167566,0.7541644735969856
3.09375,0.00589808301571697,0.7311313568823575,0.008487061355303747,0.7455165012533782
3.096052,0.005988471286924488,0.7257045841379369,0.008614200901617618,0.740307256326479
3.098354,0.006334131928465329,0.7189984697087329,0.008732897587434084,0.7340654992246325
3.100655,0.006897320387527557,0.7116998651281523,0.008861030411453535,0.7274582159271334
3.102957,0.00762191647374607,0.7043754353272266,0.008978733819564422,0.7209760856205369
3.105259,0.008407599138857576,0.6964277237660512,0.009058196036010591,0.7138935189409193
3.10756,0.009146101112954169,0.6887248551593005,0.00909395403341137,0.7069649103056661
3.109862,0.009749020680239485,0.6807145671026739,0.009129215391959357,0.6995928031748727
3.112163,0.0101478216790287,0.6724991671998455,0.009153550695745995,0.6918005395746202
3.114465,0.01028539064125113,0.6642937000740728,0.009187818776588409,0.6837669094919123
3.116767,0.010177620010196014,0.6557972025805661,0.009220100302019666,0.6751949228927818
3.119068,0.009886093003609129,0.6469307091417319,0.009255858299420442,0.6660726604447614
3.12137,0.009462956701033271,0.6385067209207322,0.00929161629682122,0.6572612939185867
3.123672,0.00893155312854951,0.6295284837400207,0.009293106213379584,0.6477531430819498
3.125973,0.00830926464600544,0.6203476179073714,0.009232019634486591,0.6378889021878634
3.128275,0.007619929918334917,0.6113048176757971,0.009182852388060523,0.6281075999821926
3.130576,0.006902783414908233,0.60209762998395,0.009125738919989836,0.618126152318848
3.132878,0.00619854952165405,0.5925949421746937,0.009068625451919152,0.6078621171482668
3.13518,0.005526100514978336,0.5831379451398938,0.009016478372376357,0.5976805240272486
3.137481,0.004889906144556187,0.5735513253645161,0.008957378348894516,0.5873986098579669
3.139783,0.004293442882357125,0.5644032376961508,0.008899271603118255,0.5775959521816261
3.142085,0.003741677116909031,0.5547724170628751,0.008850600995544975,0.5673646951753291
3.144386,0.0032405685144453714,0.5447939492326472,0.008793984166327078,0.5568285019134196
3.146688,0.0027945868246412424,0.5352242151782645,0.008742333725637067,0.5467611357285428
3.148989,0.0024012488532327,0.5261968107511267,0.00868373034100802,0.5372817899453673
3.151291,0.0020590646836613808,0.5157529923158362,0.008625623595231757,0.5264376805947293
3.153593,0.0017630679273993976,0.5063590684153403,0.008577946265364053,0.5167000826081037
3.155894,0.0015097821124772305,0.496678087257933,0.008521826074998946,0.5067096954454091
3.158196,0.0012927509338086286,0.4868416581396026,0.008465705884633839,0.4966001149580451
3.160498,0.0011094911971296488,0.4771154828465914,0.008413062166238251,0.4866380362099593
3.162799,0.0009555331527651943,0.4676555059786749,0.008354955420461987,0.4769659945519021
3.165101,0.0008283936064513225,0.4574431212487837,0.008297841952391305,0.4665693568076264
3.167402,0.00072211289195457,0.4482860940810682,0.00825413773334591,0.4572623447063687
3.1697040000000003,0.0006312279818942631,0.43853955659509264,0.008210930153153308,0.4473817147301402
3.172006,0.0005512691265953044,0.4277470976851444,0.008176662072310895,0.4364750288840506
3.174307,0.00048273296491048293,0.4186595999568193,0.00814338726917406,0.42728572019090383
3.176609,0.00042561949683979816,0.4095572030629105,0.008109615827184441,0.4180924383869347
3.1789110000000003,0.00037893544467767327,0.4001290110815724,0.008075844385194817,0.4085837909114449
3.181212,0.0003397009753073769,0.3903238702109678,0.008042569582057983,0.3987061407683332
3.183514,0.00030443961675938883,0.38119068170818615,0.008009791417773937,0.3895049127427195
3.1858150000000003,0.0002726547301809209,0.37154198207621003,0.00798744266939845,0.3798020794757893
3.188117,0.00024484295442476134,0.3624231961001592,0.00795367122740883,0.3706217102819928
3.190419,0.00022050765063812182,0.3529448435946895,0.007919899785419208,0.3610852510307468
3.19272,0.00019865554111542507,0.34408132998897195,0.007886128343429586,0.352166113873517
3.1950220000000003,0.00017779670929830542,0.3345364278772286,0.007852356901439964,0.3425665814879669
3.197323,0.00015594459977560866,0.3258308454266979,0.007818585459450342,0.3338053754859238
3.199625,0.00013458912910570045,0.3171729403060349,0.0077848140174607205,0.3250923434526013
3.201927,0.00011323365843579229,0.3082334409558408,0.007772894684993792,0.3161195692992704
3.204228,9.336810432424975e-05,0.29907889698238915,0.007822061931419861,0.3069943270181333
3.20653,7.598574447665008e-05,0.29071102895175466,0.007874705649815449,0.2986617203460468
3.208832,6.158321774578177e-05,0.2815445656458361,0.007918409868860842,0.2895245587324428
3.211133,4.91672464260677e-05,0.2736956852163657,0.007974033420373162,0.28171888588316496
3.213435,3.675127510635363e-05,0.2655741500567144,0.00801724100056577,0.2736281423323865
3.215736,2.3342026081062438e-05,0.2574387090091849,0.008061441858463948,0.26552349289372995
3.218038,1.142269361413694e-05,0.24932015368265026,0.008113588938006748,0.25744516531427114
3.22034,2.979833116731376e-06,0.2417250557069548,0.008159279712463295,0.24988731525253485
3.222641,3.476471969519939e-06,0.2339213694130881,0.008201494014950322,0.24212633990000795
3.224943,1.2415971319714067e-05,0.2261176831192214,0.008259104121873797,0.2343892032124149
3.227245,2.781177575615951e-05,0.21849725656203373,0.008301318424360823,0.2268263867621507
3.229546,4.618741330933633e-05,0.2112418595616456,0.008346512559964584,0.2196345595349195
3.231848,6.158321774578177e-05,0.20400881130963294,0.008398659639507384,0.21246905416688613
3.234149,7.052271709597589e-05,0.19684479585815795,0.008441867219699988,0.20535718579495396
3.236451,7.747566103501577e-05,0.18972845773655064,0.008495504215801152,0.1983014376133868
3.238753,8.840171579636414e-05,0.18321702573763976,0.008539208434846545,0.19184463588828266
3.241054,0.0001037975202328096,0.17664152732671926,0.008581422737333573,0.1853267475842856
3.2433560000000003,0.00012018660237483215,0.1699721641726216,0.008649462260165608,0.17874181303516204
3.245658,0.0001316092959889691,0.16373040707077496,0.008718495060703218,0.17258051142746714
3.247959,0.00013856223992800897,0.1576803525661047,0.008785541305829673,0.16660445611186234
3.250261,0.0001425353507503175,0.15179319560514906,0.008857553939484014,0.1607932848953834
3.252562,0.00014601182271983742,0.14639671783074856,0.008921620351493737,0.15546435000496214
3.254864,0.00015048157239493448,0.14104593083080458,0.008996116179412022,0.15019252858261153
3.257166,0.00015743451633397435,0.13596779856104152,0.009060679230274536,0.14518591230765004
3.259467,0.00016637401568416849,0.13042481232506836,0.009123255725725895,0.13971444206647846
3.261769,0.00017581015388715116,0.12553242298624825,0.009200731386760912,0.1349089645268963
3.264071,0.0001822664589734025,0.12094745309730424,0.00926330788221227,0.1303930274384899
3.266372,0.00018623956979571096,0.11650650847566893,0.009327870933074784,0.12602061897853942
3.2686740000000003,0.00019070931947080802,0.11208940251896744,0.009400876844434702,0.12168098868287296
3.270975,0.0001981589022626365,0.10800802442675103,0.009463453339886062,0.11766963666889972
3.273277,0.0002075950404656192,0.1037970235939568,0.009539439084362713,0.11354405771878512
3.275579,0.000218024456374179,0.10023860621372674,0.009600029024402915,0.11005665969450383
3.27788,0.00022696395572437315,0.09641796351922434,0.009594069358169454,0.10623899683311816
3.280182,0.000233916899663413,0.09307260420684058,0.009580660109144162,0.10288718121564816
3.282484,0.00023739337163293292,0.08992441051901387,0.009572217248646757,0.09973402113929357
3.284785,0.00023888328819129858,0.08675883447133959,0.00956079455503262,0.0965585123145635
3.287087,0.00024086984360245287,0.0839915627836017,0.0095399357232155,0.09377236835041966
3.289388,0.0002463328709831271,0.08132014239445202,0.009531989501570885,0.09109846476700603
3.29169,0.0002547757314805326,0.07901077172898523,0.009524043279926266,0.08878959074039203
3.293992,0.0002632185919779382,0.07682158766589323,0.009503184448109143,0.0865879907059803
3.296293,0.00027017153591697804,0.07492889699791602,0.009492755032200586,0.08469182356603358
3.298595,0.00027414464673928657,0.0735010602961489,0.009481332338586449,0.08325653728147464
3.300897,0.0002766278410032294,0.07233594554750694,0.009469413006119523,0.08208198639462969
3.3031980000000005,0.0002786143964143837,0.07191280924493107,0.009452030646271923,0.08164345428761739
3.3055,0.00028209086838390355,0.07207868662176245,0.009444581063480095,0.08180535855362643
3.307801,0.0002900370900285205,0.07302975002485257,0.009435144925277113,0.0827549320401582
3.310103,0.00029947322823150333,0.07535799296672532,0.009413292815754416,0.08507075901071122
3.3124050000000005,0.00029996986708429187,0.07943142483729712,0.009406339871815377,0.08913773457619681
3.314706,0.0002845740626478464,0.08585346184270604,0.009389454150820565,0.09552749005617443
3.317008,0.00026073539771399537,0.09373065068678543,0.00937753481835364,0.10336892090285307
3.31931,0.00024285639901360707,0.10179308582295496,0.00936660876359229,0.11140255098556084
3.321611,0.00024086984360245287,0.1081917808022828,0.009355682708830942,0.1177883333547162
3.323913,0.000249809342952647,0.1113047131315615,0.0093358171547194,0.12089033962923355
3.326214,0.0002602387588612068,0.1079961050942841,0.00932886421078036,0.11758520806392568
3.3285160000000005,0.0002681849805058238,0.09864191230201153,0.009320421350282954,0.1082305186328003
3.330818,0.0002756345632976522,0.08494361946439738,0.009298569240760259,0.09451782326845527
3.3331190000000004,0.0002855673403534236,0.07035932291340845,0.009289629741410064,0.07993451999517194
3.335421,0.0002964933951147719,0.0584166484204019,0.009282676797471023,0.06799581861298769
3.3377230000000004,0.00030344633905381174,0.05052803688270836,0.00926330788221227,0.06009479110397445
3.340024,0.00030344633905381174,0.045867577888140484,0.009252381827450924,0.05542340605464522
3.3423260000000004,0.00029996986708429187,0.042684619480618594,0.009241455772689571,0.052226045120392466
3.344627,0.00029847995052592613,0.04078994225723023,0.009229039801369859,0.05031746200912602
3.3469290000000003,0.00030195642249544616,0.03921957020471279,0.009213643996933415,0.04873517062414165
3.349231,0.0003079160887289088,0.03787665874677252,0.009206194414141586,0.04739076924964301
3.351532,0.0003123858384040059,0.036953407119438585,0.009195268359380235,0.046461061317222815
3.3538339999999995,0.00031337911610958296,0.036055980712449635,0.00917589944412148,0.045545259272680716
3.356135,0.0003138757549623716,0.035415813231205184,0.00916993977788802,0.04489962876405558
3.3584370000000003,0.00031586231037352585,0.034543218766855684,0.009149577584923688,0.044008658662152894
3.360739,0.00031884214349025723,0.033841468067865435,0.009139644807867916,0.04329995501922361
3.3630400000000003,0.0003208286989014114,0.03322464261270205,0.00913318850278167,0.042678659814385136
3.365342,0.0003213253377542,0.03268976256824877,0.009114812865228493,0.04212590077123146
3.3676440000000003,0.0003218219766069886,0.031961193371207945,0.009103390171614354,0.041386405519429285
3.3699449999999995,0.00032430517087093144,0.031455118380216404,0.009092960755705792,0.04087238430679313
3.372247,0.000329271559398817,0.0308214072040582,0.00908054478438608,0.0402312235478431
3.3745480000000003,0.00033324467022112557,0.03028801707616328,0.00906564561880242,0.039686907365186826
3.37685,0.00033274803136833697,0.029699003396756043,0.009058196036010591,0.039089947464134966
3.3791519999999995,0.00033026483710439414,0.02905436616583649,0.009017471650081932,0.03840210265302281
3.381453,0.0003297681982516056,0.028587525644215243,0.008991149790884136,0.03790844363335098
3.3837550000000003,0.0003357278644850683,0.02815346328687804,0.008963834653980767,0.03745302580534388
3.386057,0.0003446673638352625,0.02775515892694161,0.008934036322813452,0.037033862613590325
3.388358,0.00035162030777430227,0.02713883011063101,0.008894305214590368,0.03638475563299568
3.39066,0.00035360686318545656,0.02665013747948706,0.008868479994245362,0.035872224336917884
3.392961,0.00035559341859661085,0.026269712118251017,0.008840668218489202,0.03546597375533683
3.395263,0.00036055980712449646,0.026025365802679046,0.008809876609616312,0.035195802219419856
3.397565,0.0003699959453274792,0.025602229500103192,0.008772132056804379,0.03474435750223505
3.3998660000000003,0.00037694888926651903,0.025424432790804887,0.008746306836459378,0.03454768851653078
3.402168,0.0003779421669720962,0.02513687889504031,0.008717501782997641,0.034232322845010044
3.40447,0.0003734724172969991,0.02465116609701309,0.008685716896419171,0.03371035541072927
3.406771,0.00036751275106353636,0.024398376920943717,0.008650952176723972,0.03341684184873122
3.409073,0.00036453291794680487,0.02412373563535164,0.008624630317526178,0.033112898870824616
3.411374,0.00036453291794680487,0.02383866493385101,0.008594335347506076,0.03279753319930389
3.413676,0.00036800938991632485,0.023221342839834826,0.00856205382207482,0.03215140605182597
3.415978,0.00037446569500257615,0.023123008346982686,0.008531262213201928,0.032028736255187186
3.418279,0.0003814186389416161,0.02270781826605145,0.008502457159740191,0.031591694064733264
3.420581,0.00038638502746950177,0.022425727397667544,0.008470672273161723,0.031282784698298774
3.422883,0.0003888682217334445,0.022119301225497004,0.008439384025436045,0.03094755347266649
3.425184,0.00039035813829181023,0.02191716921241206,0.008412565527385462,0.03072009287808933
3.427486,0.000392841332555753,0.02170709097768249,0.008379290724248629,0.030479223034486868
3.429787,0.0003958211656724844,0.021690701895540468,0.00834800247652295,0.030434525537735905
3.432089,0.0003992976376420043,0.021363416891552814,0.008319197423061211,0.03008191195225603
3.434391,0.0004017808319059472,0.02129835720183751,0.008294365480421784,0.029994503514165244
3.436692,0.00040476066502267863,0.021407121110598202,0.008256620927609854,0.030068502703230738
3.438994,0.0004082371369921985,0.021623159011561227,0.00822731923529533,0.030258715383848757
3.441296,0.00041221024781450696,0.02185657927237185,0.008201494014950322,0.030470283535136682
3.443597,0.00041469344207844974,0.022002591095091686,0.00817566879460532,0.03059295333177545
3.445899,0.0004137001643728727,0.02208999953318248,0.008135937686382233,0.030639637383937587
3.4482,0.00041072033125614133,0.02181734480300156,0.008110112466037229,0.030338177600294926
3.450502,0.00040774049813941,0.021053514247412745,0.008084287245692224,0.029545541991244376
3.452804,0.0004062505815810442,0.020255912249834317,0.008055482192230484,0.02871764502364585
3.455105,0.0004067472204338328,0.019573033827250043,0.008018234278271344,0.02799801532595522
3.457407,0.00041022369240335273,0.019217440408653433,0.007993898974484704,0.027621563075541485
3.459709,0.00041469344207844974,0.01876748560802699,0.00796410064331739,0.027146279693422832
3.46201,0.00041717663634239263,0.01871633180618977,0.007950194755439309,0.02708370319797148
3.464312,0.00041469344207844974,0.01847297876832337,0.007938772061825174,0.026826444272227003
3.466613,0.00040873377584498704,0.01831157114116709,0.007930329201327769,0.02665063411833985
3.468915,0.0004032707484643128,0.01819684756617293,0.007923872896241517,0.026523991210878763
3.471217,0.00040376738731710143,0.018073184491828584,0.0079159266745969,0.026392878553742585
3.473518,0.0004062505815810442,0.01798428613717943,0.00790500061983555,0.026295537338596024
3.47582,0.00040476066502267863,0.017812449094114592,0.007892584648515838,0.026109794407653104
3.478122,0.00039681444337806153,0.017579525472156753,0.007882651871460067,0.025858991786994884
3.4804230000000005,0.0003868816663222903,0.017419111122706044,0.007876195566373815,0.02568218835540215
3.482725,0.0003809220000888276,0.017482184257010192,0.007869242622434774,0.0257323488795338
3.4850260000000004,0.0003814186389416161,0.01718916733386494,0.007859309845379003,0.02542989581818556
3.487328,0.0003858883886167131,0.017120134533327332,0.00784689387405929,0.025352916796003336
3.4896300000000005,0.0003908547771445988,0.017158872363844842,0.007835967819297941,0.025385694960287374
3.491931,0.0003933379714085416,0.01690260671580594,0.007828518236506113,0.025124462923720597
3.4942330000000004,0.0003908547771445988,0.01672977639503552,0.007822558570272649,0.02494318974245277
3.496535,0.0003809220000888276,0.016607603237249538,0.007813619070922456,0.024802144308260814
3.4988360000000003,0.0003685060287691135,0.01673970917209129,0.007801699738455532,0.024909914939315936
3.501138,0.0003590698905661308,0.01665081081744214,0.007789780405988604,0.024799661113996875
3.503439,0.0003550967797438223,0.01650628891128067,0.007782330823196777,0.024643716514221262
3.5057410000000004,0.0003541035020382452,0.016355807338885732,0.007775874518110525,0.024485785359034503
3.508043,0.00035112366892151383,0.016210292155018683,0.0077689215741714845,0.024330337398111683
3.5103440000000004,0.0003466539192464167,0.016053850916390288,0.007720250966598205,0.024120755802234908
3.512646,0.0003436740861296853,0.015917275231873432,0.007684989608050218,0.023945938926053338
3.5149470000000003,0.0003456606415408396,0.015978858449619215,0.007638305555888094,0.02396282464704815
3.517249,0.0003506270300687252,0.015826390321813124,0.007589138309462025,0.023766155661343876
3.5195510000000003,0.0003560900574493994,0.015716633135346852,0.007542950896152689,0.02361567408894894
3.5218519999999995,0.0003595665294189193,0.015722096162727527,0.0075012332325184485,0.023582895924664896
3.524154,0.0003620497236828622,0.015762820548656187,0.007458025652325844,0.02358289592466489
3.526456,0.0003640362790940164,0.015740471800280702,0.007413824794427663,0.023518332873802384
3.528757,0.0003640362790940164,0.015622271753317025,0.007372107130793423,0.02335841516320446
3.5310589999999995,0.0003620497236828622,0.01583880629313284,0.007326912995189666,0.02352776901200537
3.53336,0.00035708333515497654,0.015574594423449325,0.007278739026469173,0.023210416785073476
3.5356620000000003,0.00034963375236314815,0.015524433899317675,0.007232054974307048,0.023106122625987883
3.537964,0.0003436740861296853,0.015629224697256066,0.007197290254611848,0.0231701890379976
3.540265,0.0003416875307185311,0.015921744981548528,0.007147626369332994,0.02341105888160005
3.542567,0.00034019761416016536,0.016070736637385098,0.0071039221502876,0.023514856401832863
3.5448690000000003,0.00033672114219064544,0.016300183787373412,0.00706270112550615,0.02369960605507021
3.5471699999999995,0.000329271559398817,0.01658128137805174,0.007018003628755178,0.023928556566205732
3.549472,0.00031884214349025723,0.01679086297392851,0.00696883638232911,0.024078541499747884
3.5517730000000003,0.00030841272758169735,0.016568865406732032,0.006935064940339488,0.023812343074653214
3.554075,0.0003029497002010232,0.016141259354481075,0.006887884249324574,0.023332093304006672
3.556377,0.0003079160887289088,0.01537544224348111,0.0068402069194568715,0.02252356525166689
3.558678,0.000329271559398817,0.014744710900439637,0.006797495978117058,0.02187147843795551
3.5609800000000003,0.00035311022433266807,0.01424161574256482,0.006756274953335606,0.02135100092023309
3.563282,0.0003590698905661308,0.01389595510102398,0.006710087540026271,0.020965112531616384
3.565583,0.0003436740861296853,0.01376136597191828,0.006672342987214338,0.020777383045262304
3.567885,0.00035013039121593664,0.0134306044959611,0.0066291354070217344,0.02040987029419877
3.570186,0.0004295926076621067,0.013351142279514928,0.006581458077154032,0.020362192964331068
3.572488,0.0005661682921789613,0.013299988477677709,0.006535767302697485,0.020401924072554155
3.57479,0.0006560599245336912,0.013116232102145941,0.006483123584301896,0.020255415610981528
3.577091,0.0006014296507269492,0.013084447215567471,0.00642998322705352,0.02011586009334794
3.579393,0.0004375388293067237,0.013139574128227,0.006377339508657933,0.019954452466191656
3.581695,0.00028407742379505784,0.012928502615791862,0.006324695790262345,0.019537275829849262
3.583996,0.00023441353851620157,0.012698062188097969,0.0062720520718667575,0.01920452779848093
3.586298,0.00025974212000841833,0.012571915919489677,0.00621940835347117,0.019051066392969263
3.588599,0.0002955001174091948,0.012603204167215354,0.006166764635075582,0.01906546891970013
3.590901,0.00030394297790660034,0.012633499137235457,0.006114617555532783,0.01905205967067484
3.593203,0.0002989765893787147,0.012483017564840522,0.006061973837137196,0.018843967991356438
3.595504,0.00029798331167313753,0.012308697327511735,0.006009826757594396,0.01861650739677927
3.597806,0.00030592953331775463,0.012237181332710184,0.005957679678051597,0.01850079054407953
3.600108,0.00031288247725679447,0.012264993108466342,0.00590503595965601,0.01848291154537915
3.602409,0.0003094060052872745,0.01223072502762393,0.0058533855189659995,0.01839351655187721
