Wavelength,H2O_CH3OH_CO_NH3_120K_NASA,CH3OH,HNCO_NH3,all
3.024702,0.4162954301812772,0.20996849909583284,0.0038270004867070064,0.6300909297638171
3.027003,0.4203121755274728,0.21260288605913766,0.003932414297534042,0.6368474758841444
3.029305,0.42397578460739793,0.2161433526418693,0.004038307262046657,0.644157444511314
3.031607,0.4277620570308309,0.21876144837986444,0.004155699915013129,0.6506792053257084
3.0339080000000003,0.4321793748581693,0.22068956281062804,0.004261592879525743,0.657130530548323
3.03621,0.4351443778645225,0.22349500763968394,0.004371798227208555,0.6630111837314151
3.038511,0.4389440665911515,0.2255050573506813,0.004529439789763531,0.6689785637315964
3.040813,0.4424931579402236,0.2275007324511113,0.004705768346056029,0.6746996587373909
3.043115,0.4456388018860396,0.2294810746336029,0.004882576056034105,0.6800024525756766
3.045416,0.4487355721559265,0.2311293633119893,0.0050550713828419825,0.6849200068507578
3.047718,0.4519660263040897,0.2327139245501939,0.005230920785448902,0.6899108716397325
3.05002,0.4550872334119411,0.2342256544281907,0.00539574965328754,0.6947086374934194
3.052321,0.458344041012811,0.2358054241295395,0.005568724133780997,0.6997181892761314
3.054623,0.4600536613629512,0.23654140419058645,0.00574409438270234,0.7023391599362399
3.056924,0.4633540719492086,0.23729032140114398,0.005919464631623682,0.7065638579819763
3.059226,0.46576325668029206,0.23811781981613625,0.006086210114204631,0.7099672866106329
3.061528,0.4687158016908202,0.23892902700581886,0.006246247445187496,0.7138910761418266
3.063829,0.470599354828825,0.2396755484479485,0.006397660009829967,0.7166725632866036
3.066131,0.472615633537735,0.2396290705404475,0.006545239344987818,0.7187899434231703
3.068433,0.47450014498311105,0.23972490127756296,0.006685152221176429,0.7209101984818503
3.070734,0.4760372700064434,0.2404920263281725,0.0068351273247621675,0.7233644236593781
3.073036,0.4774919805958565,0.2405174214735081,0.006972644432522893,0.7249820465018875
3.075337,0.4789907733243428,0.24049777617239934,0.007123098689794209,0.7266116481865363
3.077639,0.4797598149896946,0.23970238105434086,0.007262532412297244,0.7267247284563327
3.079941,0.4804220053831625,0.2397277761996764,0.007408195132712786,0.7275579767155517
3.082242,0.4809251167530188,0.2396616529910668,0.007550503777329286,0.7281372735214148
3.084544,0.4823884521087724,0.2389261520837054,0.0076932915756313626,0.7290078957681091
3.086846,0.4823759941129474,0.2381130282792805,0.007825537992850734,0.7283145603850786
3.089147,0.482354911350782,0.2373827980624605,0.007945805567930673,0.7276835149811731
3.0914490000000003,0.4811838597432308,0.23648294744094606,0.008061760759840412,0.7257285679440172
3.09375,0.481058800631295,0.2352692511553784,0.008188257332832856,0.7245163091195063
3.096052,0.4797660439876072,0.23420792574182436,0.008310920676340679,0.7222848904057722
3.098354,0.4797233993095906,0.23345565445546776,0.008425438407193689,0.7216044921722521
3.100655,0.4783602070741229,0.2318265319245045,0.008549060058072669,0.7187357990567
3.102957,0.4765403813762997,0.23075897751303795,0.00866261948155452,0.7159619783708923
3.105259,0.4756673633611776,0.22875515679995306,0.008739284071246911,0.7131618042323776
3.10756,0.4739519931668104,0.2272467809977553,0.008773783136608487,0.7099725573011743
3.109862,0.4716731382382041,0.22569815628596904,0.008807803048284484,0.7061790975724576
3.112163,0.4702668221710343,0.22351369463342147,0.008831281578877779,0.7026117983833335
3.114465,0.4679074694232511,0.2212472977006402,0.008864343183182622,0.6980191103070739
3.116767,0.4651044203626231,0.21905469043543785,0.008895488172745157,0.693054598970806
3.119068,0.4634245075409885,0.21673941982672765,0.008929987238106733,0.6890939146058229
3.12137,0.4602601766014351,0.2141251573182171,0.008964486303468308,0.6833498202231205
3.123672,0.4578931573946826,0.21157701801831635,0.008965923764525041,0.6784360991775239
3.125973,0.455349330477952,0.20887554953903076,0.008906987861199015,0.6731318678781817
3.128275,0.4523900773158257,0.2060873542426556,0.008859551646326848,0.6673369832048082
3.130576,0.4493479305660945,0.2031290593879005,0.008804448972485442,0.6612814389264805
3.132878,0.4463910731723961,0.1995454689734668,0.008749346298644036,0.6546858884445069
3.13518,0.44347494384197184,0.19688568686482644,0.008699035161658408,0.6490596658684566
3.137481,0.4405655226631456,0.19336390727583228,0.008642015873074692,0.6425714458120526
3.139783,0.43767430932437135,0.18985698145109103,0.008585954891862129,0.6361172456673244
3.142085,0.4337711234016575,0.18640228337807765,0.008538997830675542,0.6287124046104108
3.144386,0.4307476636456639,0.18304724927166444,0.008484374310519712,0.6222792872278481
3.146688,0.4278353675447242,0.17960596750184726,0.008434542327219659,0.6158758773737911
3.148989,0.4244367304529234,0.17557293093034196,0.008378002192321522,0.6083876635755869
3.151291,0.4212441294459209,0.17244022413403667,0.008321941211108963,0.6020062947910666
3.153593,0.4173926921212496,0.16839425041302078,0.008275942457293527,0.5940628849915639
3.155894,0.4144602715655156,0.16462953990543885,0.008221798090823278,0.5873116095617776
3.158196,0.4106739991420825,0.16049444359890552,0.008167653724353028,0.5793360964653412
3.160498,0.4067497304572034,0.15697745554676712,0.008116863433681818,0.5718440494376523
3.162799,0.4035360466880356,0.15292477367415316,0.008060802452469257,0.5645216228146579
3.165101,0.3994622820532561,0.1496746742248814,0.008005699778627853,0.5571426560567654
3.167402,0.39629220126947584,0.14568715725350595,0.007963534254297038,0.5499428927772788
3.1697040000000003,0.3923061217591571,0.14225641686477145,0.007921847883651802,0.5424843865075804
3.172006,0.38817917106527866,0.13850416435301455,0.007888786279346957,0.5345721216976401
3.174307,0.3845270616738074,0.13487697095319334,0.007856682982413267,0.527260715609414
3.176609,0.3800512870968285,0.13182188705395154,0.007824100531794003,0.5196972746825741
3.1789110000000003,0.3763670744084236,0.1284064795831556,0.007791518081174738,0.5125650720727539
3.181212,0.3722391654071739,0.12532839630700612,0.007759414784241048,0.5053269764984211
3.183514,0.3682995638043563,0.12187130246556488,0.0077277906409929376,0.4978986569109141
3.1858150000000003,0.3639296821918901,0.11891875745503673,0.007706228725141953,0.4905546683720687
3.188117,0.3596326319396315,0.1160524601079125,0.007673646274522688,0.4833587383220666
3.190419,0.35590625372689577,0.1131507053880555,0.00764106382390342,0.4766980229388546
3.19272,0.3512201306819485,0.11036969739696403,0.0076084813732841565,0.4691983094521967
3.1950220000000003,0.3466605042099936,0.1076140845512082,0.007575898922664891,0.4618504876838666
3.197323,0.3420429001420837,0.10476312012202244,0.007543316472045622,0.4543493367361518
3.199625,0.3374631492153345,0.10226050042225147,0.00751073402142636,0.4472343836590124
3.201927,0.3330041450173509,0.09984412838588448,0.007499234332972498,0.4403475077362079
3.204228,0.32858155649947113,0.09722459518683256,0.007546670547844666,0.4333528222341484
3.20653,0.3241096151519769,0.09490117896546757,0.007597460838515873,0.4266082549559604
3.208832,0.3188216750779443,0.0929342530861722,0.007639626362846688,0.4193955545269632
3.211133,0.3146099141817186,0.09079962341692473,0.0076932915756313626,0.41310282917427465
3.213435,0.30932676564454176,0.08799705350998227,0.0077349779462766,0.4050587971008006
3.215736,0.3045165417950299,0.08596879595893296,0.00777762262429299,0.3982629603782559
3.218038,0.3002242830796272,0.08400378669437987,0.007827933761278622,0.3920560035352856
3.22034,0.2947643268324723,0.08203063181717199,0.007872015900351746,0.384666974549996
3.222641,0.29031873893768473,0.08040294674726542,0.007912743963625828,0.378634429648576
3.224943,0.2850619438532147,0.07837277258147382,0.007968325791152812,0.37140304222584136
3.227245,0.2800327467693939,0.07642501284960154,0.008009053854426894,0.3644668134734223
3.229546,0.2754069970888293,0.07527743977264356,0.008052656839814442,0.3587370937012873
3.231848,0.27056994063292505,0.0733843035609271,0.008102967976800074,0.3520572121706522
3.234149,0.2654420378898753,0.07155106155990781,0.00814465434744531,0.34513775379722844
3.236451,0.2606078563560845,0.07034694834805172,0.008196402945487673,0.3391512076496239
3.238753,0.25572623860742155,0.06842650037625735,0.008238568469818488,0.3323913074534974
3.241054,0.25022459598962143,0.06721088747594739,0.00827929653309257,0.3257147799986614
3.2433560000000003,0.24564532421655774,0.06541166538660409,0.008344940588016679,0.3194019301911785
3.245658,0.24069231256874385,0.06426936300018747,0.008411542950311943,0.3133732185192432
3.247959,0.2356693444828355,0.062370956097929676,0.008476228697864898,0.3065165292786301
3.250261,0.2311791952952893,0.06116923865450145,0.008545705982273626,0.3008941399320644
3.252562,0.2257834456420018,0.059959854752104004,0.008607516807713114,0.2943508172018189
3.254864,0.22073172833495885,0.05814002905428089,0.008679389860549731,0.2875511472497895
3.257166,0.21642317839424646,0.0569929351310085,0.008741679839674799,0.2821577933649298
3.259467,0.2113264206407593,0.05576773915698698,0.008802053204057554,0.27589621300180384
3.261769,0.20634418061812512,0.05458566701466745,0.008876801179007637,0.2698066488118002
3.264071,0.20181474082836154,0.053047104530278284,0.008937174543390394,0.2637990199020302
3.266372,0.1972095947562768,0.052177440590955235,0.008999464522515462,0.2583864998697475
3.2686740000000003,0.19245255696586397,0.050447695786020666,0.009069900114295345,0.25197015286617996
3.270975,0.1876758738743425,0.04925891549210305,0.009130273478678105,0.24606506284512364
3.273277,0.18289871162913546,0.04805480228024694,0.009203583992571452,0.24015709790195386
3.275579,0.1789447354157504,0.046891896285350496,0.009262040742211895,0.2350986724433128
3.27788,0.17443062854392535,0.045750552206305035,0.00925629089798497,0.22943747164821535
3.280182,0.16986621053511464,0.04455841783658837,0.009243353748474377,0.2236679821201774
3.282484,0.16543212232878107,0.043978162723354086,0.009235208135819559,0.21864549318795476
3.284785,0.16143741805212194,0.04274242536824988,0.00922418760105128,0.2134040310214231
3.287087,0.15697697639308156,0.041591019061807295,0.009204063146257027,0.20777205860114584
3.289388,0.15340296905235942,0.040477465896525316,0.00919639668728779,0.20307683163617246
3.29169,0.1495812392561938,0.03987133648426986,0.009188730228318549,0.19864130596878216
3.293992,0.1453076675345286,0.0386854311124657,0.009168605773524295,0.19316170442051855
3.296293,0.1418903434489903,0.037834454166880166,0.009158543546127171,0.1888833411619976
3.298595,0.1381016752571295,0.036911125014772436,0.00914752301135889,0.1841603232832608
3.300897,0.13466374756311136,0.03629301676037755,0.00913602332290503,0.18009278764639394
3.3031980000000005,0.1312162367953817,0.03524127442053507,0.00911925294390982,0.1755767641598266
3.3055,0.127849223846829,0.034704143139002754,0.00911206563862616,0.1716654326244579
3.307801,0.1244285456854917,0.034157907937444484,0.009102961718600186,0.16768941534153636
3.310103,0.121800866873785,0.03386897826504128,0.00908187895643478,0.16475172409526107
3.3124050000000005,0.11848464421590355,0.03371037839511515,0.009075170804836698,0.16127019341585538
3.314706,0.11627909980119062,0.03370031616771803,0.009058879579527062,0.1590382955484357
3.317008,0.11369406566750033,0.034247509676647456,0.009047379891073204,0.15698895523522094
3.31931,0.111857469590682,0.034754933429673965,0.0090368385099905,0.15564924153034645
3.321611,0.11009370487407144,0.035472226496983394,0.009026297128907798,0.15459222849996265
3.323913,0.10878082377558927,0.03753785803550773,0.0090071309814847,0.1553258127925817
3.326214,0.10757048156582066,0.03977742236189668,0.009000422829886615,0.15634832675760396
3.3285160000000005,0.1074655469086792,0.04244630839056302,0.008992277217231798,0.15890413251647406
3.330818,0.10683498065845927,0.04644101266722213,0.008971194455066394,0.1622471877807478
3.3331190000000004,0.1076270217007188,0.05054113075470827,0.008962569688725998,0.16713072214415306
3.335421,0.10832514862060512,0.055164963820530565,0.008955861537127914,0.1724459739782636
3.3377230000000004,0.10951632468295062,0.0603144284794313,0.008937174543390394,0.17876792770577232
3.340024,0.11012053748046377,0.06541118623291851,0.008926633162307691,0.18445835687569
3.3423260000000004,0.11092934890171853,0.07085580956213497,0.008916091781224987,0.19070125024507847
3.344627,0.11101942979460704,0.07504265446671063,0.008904112939085551,0.19496619720040326
3.3469290000000003,0.1103260944115765,0.07870195116346552,0.008889259174832652,0.19791730474987468
3.349231,0.1090433999952857,0.08145804316290695,0.008882071869548987,0.19938351502774165
3.351532,0.1071464305540846,0.08369521172086801,0.008871530488466286,0.1997131727634189
3.3538339999999995,0.1049825725100169,0.08458404180761417,0.008852843494728764,0.1984194578123598
3.356135,0.10249193165238538,0.08520167090832349,0.008847093650501835,0.19654069621121076
3.3584370000000003,0.10067833495247476,0.08515902623030709,0.00882744834939316,0.19466480953217505
3.360739,0.09916277184499334,0.08511733985966187,0.008817865275681609,0.1930979769803368
3.3630400000000003,0.09848189445778778,0.08573305234562886,0.008811636277769106,0.19302658308118573
3.365342,0.09865438978459566,0.0875715650371895,0.008793907591402741,0.19501986241318792
3.3676440000000003,0.09979381724889884,0.09002914429051619,0.008782887056634459,0.1986058485960495
3.3699449999999995,0.1010305129113742,0.09361369301232099,0.008772824829237332,0.20341703075293247
3.372247,0.10277798640267508,0.09630845334000852,0.008760845987097898,0.2078472857297815
3.3745480000000003,0.1047128089850368,0.09906262872470764,0.008746471376530573,0.212521909086275
3.37685,0.10595525449173912,0.10155758196550936,0.008739284071246911,0.2162521205284954
3.3791519999999995,0.10680000243941212,0.10302570885811864,0.008699993469029561,0.2185257047665603
3.381453,0.10719147100052888,0.10434913133768356,0.008674598323693956,0.2202152006619064
3.3837550000000003,0.10660354942832538,0.1049571773646813,0.0086482448709872,0.2202089716639939
3.386057,0.1061449993512278,0.10500413442586788,0.008619495649852552,0.2197686294269482
3.388358,0.10500748850166693,0.1050103634237804,0.008581163355006357,0.21859901528045367
3.39066,0.10327391046724776,0.10437165156090566,0.008556247363356329,0.21620180939150976
3.392961,0.1018163249557212,0.1044243584663192,0.008529414756963992,0.2147700981790044
3.395263,0.10013305805828764,0.10376264722653676,0.00849970722845819,0.2123954125132826
3.397565,0.0989806934444739,0.10381056259509447,0.008463291548354306,0.2112545475879227
3.3998660000000003,0.0972753854775038,0.1037660013023358,0.008438375556704281,0.20947976233654386
3.402168,0.09646992813204812,0.10446748229802116,0.008410584642940788,0.20934799507301005
3.40447,0.09528785598972858,0.10441717116103552,0.008379918807063829,0.20808494595782792
3.406771,0.09406505578413496,0.1044119004704942,0.008346378049073412,0.20682333430370253
3.409073,0.092895920791326,0.10439704670624128,0.008320982903737808,0.2056139504013051
3.411374,0.09133962962057048,0.10400318237669663,0.008291754528917583,0.2036345665261847
3.413676,0.0889266116600025,0.10337117866541996,0.00826060953935505,0.20055839986477755
3.415978,0.08655336345533746,0.10273534172465873,0.008230902010849249,0.19751960719084544
3.418279,0.08420551039600799,0.10215316999668213,0.008203111097085757,0.19456179148977587
3.420581,0.08192042646948919,0.1009687020859347,0.008172445261208802,0.1910615738166327
3.422883,0.08000716580297848,0.099739193728743,0.008142258579017424,0.1878886181107389
3.425184,0.07786295306001942,0.09852980982634553,0.00811638427999624,0.1845091471663612
3.427486,0.07670963013883454,0.09738942405467124,0.00808428098306255,0.18218333517656832
3.429787,0.07553762022391212,0.096756941189709,0.008054094300871175,0.18034865571449232
3.432089,0.0744058592185782,0.09497209371093304,0.008026303387107681,0.17740425631661896
3.434391,0.07325684868056352,0.0937670221917058,0.00800234570282881,0.17502621657509815
3.436692,0.07198038326218521,0.09262519895897474,0.007965930022724927,0.17257151224388487
3.438994,0.07044421654622395,0.09085664270550843,0.007937659955275856,0.16923851920700822
3.441296,0.06834216932759572,0.08846279089236354,0.007912743963625828,0.16471770418358508
3.443597,0.06676958693153058,0.08623185133231501,0.007887827971975802,0.16088926623582134
3.445899,0.06492867847154203,0.08390939341832113,0.007849495677129606,0.15668756756699276
3.4482,0.06340496975140578,0.08158118566010035,0.007824579685479581,0.1528107350969857
3.450502,0.06224541783230837,0.0792697482808748,0.007799663693829555,0.14931482980701274
3.452804,0.0605607134738181,0.07708384916727051,0.007771872780066061,0.14541643542115468
3.455105,0.05949124244760925,0.0754317272593995,0.007735936253647754,0.1426589059606565
3.457407,0.0583925430465802,0.07311645665068932,0.007712457723054459,0.13922145742032396
3.459709,0.057340800706737714,0.07097463967615816,0.007683708501919814,0.1359991488848157
3.46201,0.056257913377332686,0.06875040826770769,0.007670292198723646,0.13267861384376406
3.464312,0.055181734199525774,0.06656211338567554,0.0076592716639553625,0.12940311924915668
3.466613,0.05408782633535248,0.06482086889228711,0.0076511260513005466,0.12655982127894014
3.468915,0.053463489083045074,0.06333980485016726,0.007644897053388041,0.12444819098660034
3.471217,0.05249464033080749,0.06167091256330104,0.007637230594418802,0.12180278348852733
3.473518,0.05192684321339823,0.06056885908647292,0.007626689213336097,0.12012239151320725
3.47582,0.05130777665163218,0.059014963684145286,0.007614710371196662,0.11793745070697413
3.478122,0.050962785998016416,0.058481186478412016,0.007605127297485114,0.11704909977391355
3.4804230000000005,0.0505511929821054,0.057399736610063735,0.007598898299572606,0.11554982789174174
3.482725,0.05007683083338373,0.05687314670961414,0.00759219014797452,0.1145421676909724
3.4850260000000004,0.049896189893921035,0.05583769559508129,0.007582607074262973,0.1133164925632653
3.487328,0.049894752432864314,0.05476439133938783,0.007570628232123538,0.11222977200437567
3.4896300000000005,0.04990289804551913,0.05370689915531841,0.007560086851040835,0.11116988405187836
3.491931,0.0498631282896162,0.0527112177966885,0.007552899545757172,0.11012724563206187
3.4942330000000004,0.05049129877140822,0.05205429809376184,0.007547149701530242,0.1100927465667003
3.496535,0.05046254955027358,0.05150758373851797,0.00753852493518985,0.1095086582239814
3.4988360000000003,0.05089762109677789,0.050910558246288484,0.007527025246735991,0.10933520458980237
3.501138,0.05178070133929712,0.0509527237706193,0.007515525558282133,0.11024895066819856
3.503439,0.05233508215351021,0.05092157878105676,0.00750833825299847,0.11076499918756544
3.5057410000000004,0.053364783423816134,0.051819512787828884,0.007502109255085964,0.11268640546673098
3.508043,0.05439688046254993,0.05241462166531607,0.007495401103487879,0.11430690323135388
3.5103440000000004,0.05615441618124798,0.054183657072467965,0.00744844404230129,0.11778651729601725
3.512646,0.05818650696178189,0.056804627732576565,0.007414424130625294,0.12240555882498375
3.5149470000000003,0.06150081300492104,0.06114767673865047,0.007369383684181014,0.13001787342775253
3.517249,0.06548353843944071,0.06668908911235355,0.007321947469308847,0.1394945750211031
3.5195510000000003,0.0703071785921488,0.07438333899535607,0.0072773861765501454,0.151967903764055
3.5218519999999995,0.07589075649018269,0.08222995975037221,0.0072371372669616406,0.16535785350751656
3.524154,0.08087587143493037,0.09178907577764213,0.007195450896316401,0.1798603981088889
3.526456,0.08546808035750454,0.10149433367901314,0.007152806218300011,0.1941152202548177
3.528757,0.08898985994649873,0.11034717717374193,0.0071125573087115045,0.20644959442895214
3.5310589999999995,0.0907258337493458,0.11849326898224395,0.007068954323323959,0.2162880570549137
3.53336,0.0909975138890682,0.12420046853115685,0.007022476415822948,0.22222045883604802
3.5356620000000003,0.08892038266208999,0.1267390247573461,0.006977435969378668,0.2226368433888148
3.537964,0.08481547303774807,0.12570165702807096,0.006943895211388247,0.2174610252772073
3.540265,0.08016816144133249,0.1209982844504428,0.0068959798428305024,0.2080624257346058
3.542567,0.07549066316272553,0.1138536238447976,0.006853814318499688,0.19619810132602286
3.5448690000000003,0.07071925076174539,0.10628730799584428,0.006814044562596762,0.1838206033201864
3.5471699999999995,0.06707384952187223,0.09889540408844112,0.006770920730894792,0.17274017434120814
3.549472,0.0635170917138309,0.09247522385538902,0.006723484516022625,0.16271580008524253
3.5517730000000003,0.060484048884125716,0.08636793097901897,0.006690902065403359,0.15354288192854804
3.554075,0.057809892164918025,0.08088976689181211,0.006645382465273503,0.14534504152200364
3.556377,0.05546395572033088,0.07552659968914383,0.006599383711458068,0.1375899391209328
3.558678,0.05285160982656269,0.07064162786468185,0.00655817649449841,0.13005141418574295
3.5609800000000003,0.05052963106625442,0.06571976120643039,0.006518406738595482,0.12276779901128028
3.563282,0.048497540285720495,0.06190857279134744,0.006473845445836781,0.11687995852290473
3.565583,0.04604283595450728,0.058324024069542624,0.0064374297657328935,0.11080428978978278
3.567885,0.04407447261415515,0.055193233887979636,0.006395743395087657,0.10566344989722244
3.570186,0.042132462726509785,0.052801298689577066,0.006349744641272225,0.10128350605735907
3.572488,0.03963032218042442,0.050192306871607896,0.0063056625021990975,0.09612829155423143
3.57479,0.03772856120236755,0.04768297902023885,0.00625487221152789,0.09166641243413427
3.577091,0.03580523830845971,0.045155443328817865,0.006203602767171104,0.08716428440444868
3.579393,0.033857957730272996,0.04263605325005169,0.0061528124764998965,0.08264682345682459
3.581695,0.0324094761387724,0.04060252500846103,0.006102022185828687,0.07911402333306213
3.583996,0.03061025404942912,0.03833181569250955,0.006051231895157479,0.07499330163709615
3.586298,0.028785157661064657,0.035887173588693456,0.006000441604486271,0.07067277285424439
3.588599,0.027303614465259213,0.03392791416836731,0.005949651313815062,0.06718117994744158
3.590901,0.025739177681848868,0.031789930423320775,0.00589934017682943,0.06342844828199908
3.593203,0.0243007583177454,0.029660092290929058,0.005848549886158221,0.05980940049483269
3.595504,0.02312635263439509,0.02771760324959812,0.005798238749172591,0.05664219463316581
3.597806,0.021927510113080344,0.025909277240228862,0.005747927612186959,0.05358471496549617
3.600108,0.020480465982636482,0.024546085004761048,0.005697137321515751,0.05072368830891328
3.602409,0.019555220215786446,0.022674989862581152,0.005647305338215697,0.047877515416583284
3.604711,0.01821311074248404,0.02123465388373537,0.005596994201230066,0.045044758827449474
3.607012,0.017285469207206118,0.019434473487020928,0.005546683064244436,0.04226662575847148
3.609314,0.016387535200433994,0.01824473488573215,0.005496851080944381,0.040129121167110524
3.611616,0.015476184890465703,0.016995581227431767,0.00544653994395875,0.03791830606185622
3.613917,0.014658269549185015,0.015551412019101362,0.005396707960658696,0.03560638952894507
