Wavelength,H2O_CH4_10_0.6_a_V3,H2O_40K,CO_CH3OH_10K,all
3.027003,0.8142737945146559,0.3882354945421281,0.008190294493820355,1.2106995835506045
3.029305,0.8188572721146772,0.3897717313672648,0.007925596683370078,1.216554600165312
3.031607,0.820582508124098,0.391350022984716,0.007658919823869706,1.2195914509326835
3.0339080000000003,0.8210644065677963,0.3916028465008656,0.007386305817219045,1.220053558885881
3.03621,0.8214745644834285,0.392458785215032,0.007118639433193626,1.221051989131654
3.038511,0.8203524436720245,0.39244542663394383,0.006871753064194207,1.2196696233701625
3.040813,0.8219158924215999,0.3932899858160721,0.0066486152837959365,1.2218544935214681
3.043115,0.8214641744759156,0.3934967964418071,0.006436362273173191,1.2213973331908958
3.045416,0.8199887934090693,0.3923717070568278,0.006220151164450254,1.2185806516303472
3.047718,0.8187434767942967,0.3924142566114048,0.006003940055727318,1.2171616734614288
3.05002,0.8172641376293504,0.3920684177899006,0.005803561339405143,1.215136116758656
3.052321,0.8154805196729518,0.3905608771759903,0.005632373596571882,1.2116737704455143
3.054623,0.8132704166462575,0.3898726628688197,0.005480976344239573,1.2086240558593169
3.056924,0.8082253258553015,0.3883106984060318,0.005332547665482408,1.2018685719268156
3.059226,0.806620317075674,0.3877625018191553,0.005180160888625053,1.1995629797834544
3.061528,0.8040485428350748,0.3858230337500616,0.005038658881543223,1.1949102354666796
3.063829,0.7996926558758146,0.3844683746752713,0.0049263478479503004,1.1890873783990359
3.066131,0.7970610154014499,0.3824947680100635,0.004841743501058717,1.1843975269125724
3.068433,0.7917378682189556,0.38000067144468064,0.0047630763013174204,1.1765016159649535
3.070734,0.7873557588597817,0.3784728455780069,0.004669071471437882,1.1704976759092265
3.073036,0.7825070886870475,0.3757160302512238,0.004562202822732724,1.1627853217610042
3.075337,0.7778869986795995,0.37302600782988143,0.0044563236985526115,1.1553693302080337
3.077639,0.7729631246429619,0.3714798757594943,0.004362318868673075,1.1488053192711292
3.079941,0.7660661387033789,0.3688848476925565,0.004273261661418776,1.1392242480573542
3.082242,0.7611452332403164,0.3652260807611925,0.004177772544751665,1.1305490865462604
3.084544,0.7553105018783722,0.3625998826717156,0.00406991437152146,1.1219802989216094
3.086846,0.7497691645381047,0.35943736228966294,0.0039472133304155384,1.1131537401581832
3.089147,0.7432417660086272,0.3563693414997524,0.0038111537082214687,1.1034222612166011
3.0914490000000003,0.7369503690783735,0.3534027469736592,0.0036642093162518757,1.0940173253682846
3.09375,0.7283687176348967,0.350198171799292,0.0035138015884446155,1.0820806910226333
3.096052,0.7229624503922982,0.3468308198405544,0.0033653729096874505,1.0731586431425402
3.098354,0.7162816755614383,0.3434629731195544,0.003218428517717857,1.0629630771987106
3.100655,0.7090106493513874,0.3394425349742853,0.003068515552173121,1.0515216998778458
3.102957,0.7017138955036851,0.3364264642219397,0.002914644488528193,1.041055004214153
3.105259,0.6937962150165154,0.3321962468773605,0.0027602786626207423,1.0287527405564971
3.10756,0.6861224523247699,0.3286146628589501,0.0026083866480259093,1.0173455018317459
3.109862,0.6781424317925223,0.3239693399761134,0.002461442256056317,1.0045732140246921
3.112163,0.6699580744458522,0.3203996302520036,0.002318455962186915,0.9926761606600428
3.114465,0.6617836123444326,0.3166236046644213,0.00217893300415518,0.9805861500130092
3.116767,0.6533192195571739,0.3122241786260589,0.002042873381961112,0.9675862715651942
3.119068,0.6444862288843352,0.308589160283296,0.001912256144654807,0.9549876453122859
3.12137,0.636094071387405,0.30401161983042496,0.0017880708167613126,0.9418937620345914
3.123672,0.6271497592054983,0.2995627175658103,0.0016693278737555807,0.9283818046450644
3.125973,0.6180035840204818,0.29510738339178266,0.001553553504324992,0.9146645209165896
3.128275,0.6089949527444469,0.29073417975333404,0.0014412424707320704,0.9011703749685129
3.130576,0.5998225551595167,0.2864431066504645,0.0013383319201271027,0.8876039937301082
3.132878,0.5903557740283847,0.28225296504914965,0.001249769475135328,0.8738585085526697
3.13518,0.5809345110254049,0.27717719899791715,0.0011730813244441262,0.8592847913477663
3.137481,0.5713841150719063,0.27293758117035,0.0011018355586406867,0.8454235318008971
3.139783,0.5622705941962164,0.267943450892434,0.0010291055060496763,0.8312431505947
3.142085,0.5526761644013534,0.2631511836176276,0.0009563754534586652,0.8167837234724397
3.144386,0.5427354010227236,0.25871465040957603,0.0008876034989678457,0.8023376549312674
3.146688,0.5332018269861508,0.2535943557547163,0.0008257582161523603,0.7876219409570195
3.148989,0.5242085333402542,0.24938442366290056,0.0007688605559621138,0.7743618175591169
3.151291,0.5138041777216396,0.24427451901555394,0.0007149314693470105,0.7587936282065405
3.153593,0.5044457495260002,0.23927692540180015,0.0006629814317820028,0.7443856563595823
3.155894,0.4948013487426223,0.2345682729493604,0.000616473779104758,0.7299860954710875
3.158196,0.4850020873710741,0.2294024601663485,0.0005783770848904191,0.7149829246223129
3.160498,0.4753126632218064,0.2247160720157223,0.0005457227755638428,0.7005744580130926
3.162799,0.4658884316452514,0.21995349047666746,0.0005135632284997904,0.6863554853504187
3.165101,0.455714635240973,0.21504099597206786,0.00047744558333554687,0.6712330767963762
3.167402,0.4465922086445576,0.20964511873698236,0.00043786460233363625,0.6566751919838735
3.1697040000000003,0.4368824992425264,0.20511062260095092,0.0003958098100191063,0.6423889316534964
3.172006,0.4261308205156199,0.200284711492293,0.00035523930449214784,0.626770771312405
3.174307,0.41707766063595786,0.1952678221503008,0.0003230797574280955,0.6126685625436867
3.176609,0.40800965788842014,0.19013416891435306,0.0003052683159772357,0.5984490951187504
3.1789110000000003,0.3986170910966667,0.1855437646426564,0.0003022997424020924,0.5844631554817252
3.181212,0.38884899974765774,0.1807168640094734,0.0003062578405022835,0.5698721215976335
3.183514,0.3797503217398435,0.17562724461489024,0.0003107107008649984,0.5556882770555988
3.1858150000000003,0.3701380805035295,0.17068753818585178,0.0003107107008649984,0.5411363293902463
3.188117,0.36105375060132855,0.16572309364368715,0.00030081545561452073,0.5270776597006303
3.190419,0.3516112128210602,0.16134494238261332,0.00028053020285104155,0.5132366854065246
3.19272,0.3427811907217965,0.15692523109148745,0.00025975018782503845,0.499966172001109
3.1950220000000003,0.33327235479834993,0.15165650775787062,0.0002493601803120369,0.4851782227365326
3.197323,0.3245996670985688,0.14743816470759202,0.000253318278412228,0.472291150084573
3.199625,0.31597447657599,0.1421823051928008,0.0002666768595003728,0.4584234586282912
3.201927,0.3070687558505601,0.1381722570550447,0.00028399353868870873,0.4455250064442935
3.204228,0.2979488030654573,0.13361846519077492,0.00030081545561452073,0.4318680837118468
3.20653,0.2896125537041925,0.12920617533358694,0.00031268974991509394,0.4191314187876945
3.208832,0.2804807266247891,0.1247701368877978,0.00031714261027780883,0.4055680061228648
3.211133,0.2726615038278617,0.12030045460815705,0.00032110070837800003,0.3932830591443968
3.213435,0.2645706565488087,0.11593120906780865,0.00033297500267857313,0.3808348406192959
3.215736,0.2564659559264049,0.11159016497642407,0.000354744542229624,0.3684108654450586
3.218038,0.248378077220927,0.10738715955628372,0.0003765140817806749,0.3561417508589914
3.22034,0.2408116779401493,0.10317524841541788,0.0003873988515562001,0.34437432520712336
3.222641,0.2330374785091115,0.09963275061574688,0.000388388376081248,0.3330586175009396
3.224943,0.2252632790780737,0.09542578709750632,0.00039432552323153455,0.3210833916988116
3.227245,0.2176716469219073,0.09128017409981873,0.0004160950627825855,0.3093679160845086
3.229546,0.21044366502869588,0.08784355542432783,0.00044677032305906613,0.2987339907760828
3.231848,0.20323794743729806,0.08409622604797193,0.0004705189116602126,0.2878046923969302
3.234149,0.19610100180039106,0.08043399578077014,0.00047744558333554687,0.27701244316449675
3.236451,0.1890115533406863,0.07702953665234333,0.0004739822474978797,0.2665150722405276
3.238753,0.18252472531673566,0.07358895987875222,0.00047002414939768865,0.2565837093448856
3.241054,0.1759740729609195,0.07062632345075923,0.00047200319844778406,0.2470723996101265
3.2433560000000003,0.16932991053748625,0.0670026846400343,0.00048288796822330957,0.23681548314574385
3.245658,0.1631117384220861,0.06434531652801853,0.0005056470322994083,0.22796270198240404
3.247959,0.15708454454002016,0.06119071234216625,0.0005323641944756978,0.2188076210766621
3.250261,0.15121963268006205,0.05832999694025316,0.0005501756359265576,0.21009980525624172
3.252562,0.14584354593547755,0.05564937500189876,0.0005511651604516054,0.20204408609782792
3.254864,0.14051297731904525,0.05317061606665412,0.0005462175378263666,0.1942298109235257
3.257166,0.13545403318473853,0.050701257614397414,0.0005516599227141293,0.1867069507218501
3.259467,0.12993199157270946,0.04821260343390228,0.000573924224527704,0.17871851923113946
3.261769,0.1250580885245867,0.045768972619296834,0.0005976728131288504,0.17142473395701238
3.264071,0.12049044331696625,0.04340549329122023,0.0006050942470667088,0.16450103085525314
3.266372,0.11606627916547768,0.04146750950891419,0.0005966832886038026,0.15813047196299565
3.2686740000000003,0.11166586360259023,0.0396591534393894,0.0005892618546659442,0.1519142788966456
3.270975,0.107599907329169,0.0375173276049235,0.0005981675753913742,0.1457154025094839
3.273277,0.10340481810522896,0.03590093929325798,0.000616473779104758,0.1399222311775917
3.275579,0.09985984649424537,0.0341445332612982,0.0006258742620927117,0.13463025401763626
3.27788,0.09605364040864912,0.032527155425107625,0.0006159790168422341,0.129196774850599
3.280182,0.09272092180828824,0.030809835611887233,0.00060014662444147,0.12413090404461695
3.282484,0.08958462382614936,0.029553634227339087,0.0005942094772911832,0.11973246753077962
3.284785,0.08643100916482213,0.02790607589313456,0.0006060837715917563,0.11494316882954846
3.287087,0.08367419383803905,0.02680127176091873,0.0006313166469804744,0.11110678224593826
3.289388,0.08101286762792309,0.02562769567421208,0.0006629814317820028,0.10730354473391718
3.29169,0.07871222310718702,0.024493205806244814,0.0007025624127839135,0.10390799132621577
3.293992,0.07653131105398175,0.0233389254477766,0.0007530281635613497,0.1006232646653197
3.296293,0.07464577207150325,0.02220344605528429,0.0008198210690020737,0.09766903919578962
3.298595,0.07322333056674707,0.021084293817455264,0.000911352087568992,0.09521897647177133
3.300897,0.07206261829886605,0.019977015873926814,0.001038011226775106,0.09307764539956798
3.3031980000000005,0.07164108085119571,0.01932392968739529,0.0012087042073458455,0.09217371474593684
3.3055,0.07180633144687867,0.018199335064678503,0.0014338210367942125,0.09143948754835138
3.307801,0.07275380117961193,0.017457191670892682,0.0017227621981081595,0.09193375504861276
3.310103,0.07507324666632388,0.01644837141760648,0.0020745381667626405,0.09359615625069302
3.3124050000000005,0.07913128674354478,0.01594074533625698,0.002477274648457081,0.09754930672825884
3.314706,0.0855290575602411,0.015282711527100215,0.0029190973488909078,0.10373086643623222
3.317008,0.0933764818061324,0.01456431672191554,0.00338813197376355,0.11132893050181147
3.31931,0.1014084523759451,0.013892429569408107,0.0038725042287744297,0.11917338617412765
3.321611,0.10778296936630284,0.013407067789872176,0.004359350295097931,0.12554938745127295
3.323913,0.1108841392278025,0.012489283792890372,0.004830858731283192,0.12820428175197607
3.326214,0.1075880330348684,0.012057356337707024,0.005268228571354305,0.12491361794392974
3.3285160000000005,0.09826918582023107,0.011592279810934572,0.005650679800285265,0.11551214543145093
3.330818,0.08462265309529733,0.010964426499791766,0.005956442878525025,0.10154352247361413
3.3331190000000004,0.070093464494021,0.010672022002640152,0.006162758741997484,0.08692824523865864
3.335421,0.05819591636710919,0.009991229129407291,0.006264679768077403,0.07445182526459389
3.3377230000000004,0.05033711258917983,0.009554354051598702,0.006269627390702642,0.06616109403148117
3.340024,0.045694263517655716,0.009258980980871941,0.006189475904173774,0.06114272040270144
3.3423260000000004,0.04252333217714016,0.008833980197363929,0.006070732961168042,0.057428045335672126
3.344627,0.040635814145611536,0.008470329934408874,0.0059683171728255975,0.05507446125284601
3.3469290000000003,0.03907137587151102,0.0079716095737848,0.005924283331460972,0.0529672687767568
3.349231,0.03773353871364645,0.007644076955993989,0.005950505731374739,0.051328121401015184
3.351532,0.03681377566761455,0.0073882848662691425,0.006052426757454658,0.050254487291338336
3.3538339999999995,0.03591974025923389,0.006965263131811222,0.0062335097455383974,0.04911851313658351
3.356135,0.035281991702840604,0.006516018997439536,0.006490291359788295,0.048288302060068435
3.3584370000000003,0.03441269440758614,0.0065249247181649655,0.006820297788891722,0.04775791691464283
3.360739,0.033713595330639896,0.005938136674811641,0.007221549983798594,0.04687328198925013
3.3630400000000003,0.03309910060058524,0.005737263196226944,0.007691079370933756,0.04652744316774594
3.365342,0.03256624164384701,0.005444363936812806,0.008224433089934502,0.046235038670594315
3.3676440000000003,0.031840425404724475,0.005164328496224288,0.008803304937087445,0.045808058838036216
3.3699449999999995,0.03133626265921264,0.005003035998641503,0.009406914897366584,0.04574621355522072
3.372247,0.03070494601223217,0.004529053751143623,0.009989250080357193,0.04522324984373298
3.3745480000000003,0.03017357134228152,0.004466713706065614,0.010463727090117598,0.04510401213846473
3.37685,0.029586783298928186,0.0043083897820579715,0.010739804432605924,0.044634977513592085
3.3791519999999995,0.028944581882172186,0.003968982869966589,0.010725456326992731,0.043639021079131514
3.381453,0.028479505355399743,0.003819564666684376,0.01032667794339848,0.0426257479654826
3.3837550000000003,0.028047083137953868,0.00345195630562913,0.009484592572582832,0.04098363201616583
3.386057,0.027650283803409708,0.0034761996564928004,0.008333775549952281,0.0394602590098548
3.388358,0.027036283835617576,0.003246135204419195,0.007074110829566475,0.037356529869603236
3.39066,0.026549437769294075,0.0029631311902555343,0.005889649973084301,0.03540221893263392
3.392961,0.02617044987620078,0.0029908378769568714,0.0049303059460504926,0.034091593699208146
3.395263,0.02592702684303903,0.0027835324889593643,0.004337580755546881,0.033048140087545266
3.397565,0.02550548939536868,0.0025678161424989515,0.0041634244391384745,0.032236729977006114
3.3998660000000003,0.02532836450538513,0.002638072383777343,0.0043613293441480275,0.032327766233310504
3.402168,0.025041897155383804,0.0024985494257456077,0.0048739030481227685,0.03241434962925218
3.40447,0.024558019662635447,0.0024827170333448435,0.005599719287245304,0.0326404559832256
3.406771,0.024306185671010783,0.0023887122034653057,0.006415087495884664,0.033109985370360764
3.409073,0.02403258213983508,0.0019483737898190504,0.007182463765059204,0.03316341969471333
3.411374,0.023748588601146373,0.001977564763307959,0.0077247232047853815,0.033450876569239715
3.413676,0.023133599108829183,0.0019820176236706745,0.007857319491141782,0.032972936223641634
3.415978,0.02303563618084945,0.00202852527634792,0.007551556412902022,0.0326157178700994
3.418279,0.02262201492937949,0.0014620224857580734,0.007033540324039517,0.03111757773917708
3.420581,0.02234098996426593,0.0014798339272089336,0.006545704733190969,0.03036652862466583
3.422883,0.02203572164828869,0.0014798339272089336,0.006215203541825014,0.029730759117322637
3.425184,0.021834353407441474,0.0014793391649464095,0.006078649157368424,0.029392341729756306
3.427486,0.02162506897039387,0.0014793391649464095,0.006140494440183909,0.029244902575524187
3.429787,0.02160874181573058,0.0014788444026838856,0.006236973081376067,0.029324559299790533
3.432089,0.021282693484727343,0.0014729072555335991,0.006142968251496529,0.028898568991757474
3.434391,0.02121787962833671,0.0014699386819584555,0.005737263196226944,0.028425081506522114
3.436692,0.021326232563829445,0.0010063464419735775,0.005154433250973811,0.027487012256776838
3.438994,0.02154145414802733,0.0009905140495728134,0.004564181871782819,0.027096150069382964
3.441296,0.02177399241141356,0.0009890297627852416,0.004040228635770028,0.026803250809968825
3.443597,0.021919452516595574,0.0009890297627852416,0.003542992561933524,0.026451474841314344
3.445899,0.022006530674799785,0.0009890297627852416,0.003034871718321497,0.026030432155906526
3.4482,0.021734906192674174,0.0009890297627852416,0.00253961469353509,0.025263550648994503
3.450502,0.02097396183291244,0.0009890297627852416,0.0021170877213396947,0.024080079317037373
3.452804,0.020179373639299083,0.0009890297627852416,0.0018093455940498394,0.022977748996134164
3.455105,0.019499075528328743,0.0009890297627852416,0.0015975873456896175,0.022085692636803603
3.457407,0.019144825748361644,0.0009890297627852416,0.0014456953310947856,0.021579550842241668
3.459709,0.018696571138515004,0.0009890297627852416,0.0013279419126141015,0.021013542813914345
3.46201,0.01864561062547505,0.0009890297627852416,0.0012359161317846592,0.02087055652004495
3.464312,0.018403177116838344,0.0009910088118353373,0.0011621965546686009,0.02055638248334228
3.466613,0.018242379381518084,0.001004367392923482,0.0011043093699533064,0.02035105614439487
3.468915,0.018128089298875064,0.0006872247826456733,0.0010627493399013002,0.01987806342142204
3.471217,0.01800489349550662,0.000497730836099026,0.0010360321777250106,0.019538656509330656
3.473518,0.017916331050514843,0.0005333537190007456,0.0010147574004364837,0.019464442169952068
3.47582,0.01774514330768158,0.0006426961790185237,0.0009860611892100984,0.0193739006759102
3.478122,0.01751309980655788,0.0004922884512112634,0.000944501159158092,0.01894988941692724
3.4804230000000005,0.01735329159576266,0.0004947622625238828,0.0009054149404187057,0.018753468798705254
3.482725,0.017416126403103197,0.0004952570247864067,0.0008861192121802742,0.01879750264006988
3.4850260000000004,0.01712421666821411,0.0004952570247864067,0.0008950249329057039,0.01851449862590622
3.487328,0.017055444713723292,0.0004947622625238828,0.0009301530535448996,0.018480360029792076
3.4896300000000005,0.01709403617020015,0.0004947622625238828,0.0009905140495728134,0.018579312482296845
3.491931,0.016838738842737826,0.0004947622625238828,0.0011087622303160214,0.018442263335577733
3.4942330000000004,0.016666561575379515,0.0004952570247864067,0.0013338790597643882,0.01849569765993031
3.496535,0.01654485005879864,0.0004952570247864067,0.0017163302886953494,0.0187564373722804
3.4988360000000003,0.016676456820629994,0.0004952570247864067,0.002303118332048674,0.019474832177465075
3.501138,0.016587894375638217,0.0004947622625238828,0.0031387717934515122,0.020221428431613613
3.503439,0.01644391855724377,0.0004947622625238828,0.004193110174889906,0.02113179099465756
3.5057410000000004,0.01629400559169903,0.0004952570247864067,0.005295935258055641,0.022085197874541083
3.508043,0.01614904024877953,0.0004952570247864067,0.006263690243552356,0.022907987517118297
3.5103440000000004,0.01599319013608451,0.0004952570247864067,0.006920734528184072,0.023409181689054988
3.512646,0.015857130513890445,0.0004917936889487393,0.00709884894269267,0.023447773145531856
3.5149470000000003,0.015918481034443405,0.0004739822474978797,0.006684732928960181,0.023077196210901468
3.517249,0.015766589019848568,0.0008603915745290323,0.00591884094657321,0.022545821540950813
3.5195510000000003,0.015657246559830796,0.000995461672198052,0.005182139937675147,0.021834848169704
3.5218519999999995,0.015662688944718554,0.0007535229258238736,0.0047319062787784145,0.02114811814932084
3.524154,0.015703259450245515,0.00075055435224873,0.004480567049416282,0.020934380851910527
3.526456,0.01568099514843194,0.0009816083288473837,0.004286125480244396,0.02094872895752372
3.528757,0.015563241729951256,0.0009900192873102897,0.004065461511158745,0.02061872252842029
3.5310589999999995,0.015778958076411668,0.0009890297627852416,0.00381511180632166,0.02058309964551857
3.53336,0.015515744552748963,0.0009890297627852416,0.0035370554147832376,0.02004182973031744
3.5356620000000003,0.015465773564234047,0.0009890297627852416,0.003246135204419195,0.019700938531438485
3.537964,0.01557016840162659,0.0009890297627852416,0.002966099763830677,0.019525297928242508
3.540265,0.015861583374253158,0.0009890297627852416,0.00271673958351864,0.01956735272055704
3.542567,0.016010012053010322,0.0009890297627852416,0.002495086089907941,0.019494127905703502
3.5448690000000003,0.016238592218296356,0.0009890297627852416,0.0022937178490607213,0.019521339830142318
3.5471699999999995,0.016518627658884875,0.0009890297627852416,0.0021086767628767885,0.019616334184546905
3.549472,0.01672741733366995,0.0009890297627852416,0.001945899978506431,0.01966234707496162
3.5517730000000003,0.016506258602321782,0.0009890297627852416,0.0018098403563123634,0.01930512872141938
3.554075,0.016080268294288717,0.0009890297627852416,0.0016980240849819655,0.01876732214205592
3.556377,0.015317344885476885,0.0009890297627852416,0.0015995663947397127,0.01790594104300184
3.558678,0.014688996812071557,0.0009900192873102897,0.001505066802597651,0.017184082901979494
3.5609800000000003,0.014187802640134863,0.0009811135665848596,0.0014130410217682093,0.01658195722848793
3.563282,0.013843448105418241,0.0009024463668435619,0.0013269523880890535,0.01607284686035086
3.565583,0.013709367532274266,0.0008420853708156485,0.0012482851883477562,0.015799738091437667
3.567885,0.013379855865433362,0.0009944721476730044,0.0011745656112316974,0.015548893624338063
3.570186,0.01330069390342954,0.0009890297627852416,0.0011033198454282586,0.01539304351164304
3.572488,0.01324973339038958,0.000988535000522718,0.0010350426531999628,0.015273311044112262
3.57479,0.013066671353255746,0.0009890297627852416,0.000971218321334382,0.015026919437375368
3.577091,0.013035006568454214,0.000988535000522718,0.0009162997101942307,0.014939841279171162
3.579393,0.013089925179594366,0.000988535000522718,0.0008717711065670816,0.014950231286684166
3.581695,0.012879651218021716,0.0009944721476730044,0.0008396115595030291,0.01471373492519775
3.583996,0.012650081528210635,0.0007668815069120183,0.0008203158312645975,0.014237278866387253
3.586298,0.012524411913529569,0.0004784351078605946,0.0008020096275512139,0.013804856648941377
3.588599,0.012555581936068571,0.0004927832134737874,0.0007698500804871616,0.01381821523002952
3.590901,0.012585762434082529,0.0004952570247864067,0.0007169105183971061,0.013797929977266041
3.593203,0.012435849468537794,0.0004952570247864067,0.0006520966620064773,0.013583203155330676
3.595504,0.01226218791439191,0.0004947622625238828,0.0005857985188282772,0.01334274869574407
3.597806,0.012190942148588471,0.0004947622625238828,0.0005204899001751247,0.01320619431128748
3.600108,0.012218648835289808,0.0004952570247864067,0.00045122318342178107,0.013165129043497995
3.602409,0.01218451023917566,0.0004952570247864067,0.0003750297949931031,0.01305479705895517
3.604711,0.012048945379244115,0.0004947622625238828,0.000299825931089473,0.012843533572857472
