Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,CO_NH3_10K,H2O_CH4_10_0.6_a_V3,all
3.602409,0.009752443143431122,0.00029853439850420553,0.011800973727067524,0.02185195126900285
3.604711,0.009691107023032185,0.0002889506296918714,0.011669676094338546,0.021649733747062604
3.607012,0.009632646033276949,0.0002803252377607708,0.011519690112425521,0.02143266138346324
3.609314,0.00957274747819986,0.0002779292955576872,0.011405643263558744,0.02125632003731629
3.611616,0.00950853622715722,0.0002784084839983039,0.011418102163014778,0.021205046874170304
3.613917,0.009440012280149032,0.0002764917302358371,0.01128824209560765,0.021004746105992518
3.616219,0.009365738071853444,0.0002716998458296701,0.0112609283544925,0.020898366272175613
3.618521,0.00928619279071107,0.0002673871498641198,0.011306451256351088,0.020860031196926275
3.620822,0.009202334813603148,0.0002669079614235031,0.011097525096242204,0.020566767871268852
3.623124,0.009119914401817074,0.0002697830920672033,0.011231218671174265,0.020620916165058543
3.625425,0.009048994512605804,0.0002721790342702868,0.010820554177565752,0.020141727724441845
3.627727,0.008994367030375499,0.0002707414689484368,0.010935080214873143,0.02020018871419708
3.630029,0.008942135490348278,0.0002669079614235031,0.011000249842797016,0.0202092932945688
3.632330000000001,0.008871694789577623,0.00026259526545795284,0.010953289375616578,0.020087579430652158
3.634632,0.00878016979741983,0.0002587617579330192,0.010874702471355436,0.019913634026708288
3.636934,0.008702062081599309,0.00025540743884870225,0.010693569240802324,0.019651038761250336
3.639235,0.008673789963602923,0.0002539698735268521,0.010830617134818702,0.01975837697194848
3.641537000000001,0.008687207239940193,0.0002530114966456188,0.010720403793476859,0.019660622530062673
3.643838,0.008689603182143277,0.0002539698735268521,0.010497581168590094,0.019441154224260224
3.64614,0.008634017323031741,0.00025636581572993563,0.010566584304038895,0.019456967442800573
3.648442,0.008526199923892981,0.00025828256949240243,0.010497581168590094,0.01928206366197548
3.650743,0.00839538147960462,0.00025540743884870225,0.010448224759206572,0.0190990136776599
3.653045,0.008267917354400578,0.00024630285847698487,0.010470746615915558,0.01898496682879312
3.655347,0.008157704013058738,0.00023623990122403413,0.010304468227021562,0.01869841214130433
3.657648000000001,0.008076721166594514,0.00023001045149601698,0.010273320978381477,0.01858005259647201
3.65995,0.008025927191889144,0.00022953126305540035,0.010108480154809332,0.018363938609753883
3.662251,0.007990946435724124,0.00023001045149601698,0.010263737209569143,0.018484694096789284
3.664553,0.007956924056440341,0.0002266561324117001,0.010022705423938945,0.01820628561279098
3.666855,0.007916193038987919,0.00022042668268368296,0.01003756026559806,0.01817417998726966
3.669156,0.007864919875841932,0.0002170723635993661,0.010021267858617093,0.01810326009805839
3.671458,0.007802625378561762,0.00022042668268368296,0.010030372438988808,0.01805342450023425
3.673759,0.007737934939078504,0.00022713532085231686,0.009984370348689606,0.017949440608620432
3.676061,0.007682828268407586,0.0002304896399366337,0.009928305301137452,0.017841623209481672
3.678363,0.007641138874073933,0.0002280936977335502,0.009807070625661423,0.01767630319746891
3.680664,0.007601366233502745,0.0002228226248867665,0.009746692882143722,0.01757088174053324
3.682966,0.007550093070356758,0.00021850992892121616,0.009761547723802841,0.017530150723080815
3.685268,0.007485881819314121,0.00021659317515874933,0.009660918151273332,0.0173633931457462
3.687569,0.007420233002949631,0.00021611398671813264,0.009693982153675885,0.017330329143343648
3.689871,0.0073632095785162435,0.00021611398671813264,0.009621145510702143,0.017200469075936524
3.692172,0.0073143323575733405,0.00021563479827751598,0.009683440007982316,0.017213407163833173
3.694474,0.007268330267274138,0.00021371804451504917,0.009650376005579765,0.01713242431736895
3.696776,0.007221369800093699,0.00021036372543073225,0.009451512802723834,0.016883246328248266
3.699077,0.007172492579150798,0.0002060510294651819,0.009381551290393794,0.016760094899009773
3.701379,0.0071226569813266595,0.00020125914505901492,0.009437137149505332,0.016761053275891006
3.703681,0.007069946252858824,0.000197904825974698,0.009404552335543395,0.016672403414376917
3.705982,0.0070129228284254354,0.00019694644909346455,0.009372446710022077,0.016582315987540976
3.708284,0.006949669954264031,0.0001993423912965481,0.009259837426477152,0.016408849772037732
3.710585,0.006880666818815225,0.0002041342757027151,0.00927756739877997,0.016362368493297908
3.712887,0.0068102261180445715,0.00020700940634641533,0.009270858760611336,0.016288094285002323
3.715189,0.0067402646057145325,0.00020557184102456522,0.009304881139895122,0.016250717586634218
3.71749,0.006665990397418943,0.00020125914505901492,0.009073433123077256,0.015940682665555213
3.719792,0.006580215666548554,0.00019646726065284786,0.008935906040620261,0.015712588967821663
3.722094,0.006479106905578429,0.00019359213000914763,0.009048515324165186,0.015721214359752763
3.724395,0.006370331129558439,0.00019311294156853096,0.009041327497555936,0.015604771568682906
3.726697,0.006260596976657214,0.00019550888377161448,0.009037493990031,0.015493599850459828
3.728998,0.0061542171428403064,0.0001998215797371648,0.008991971088172415,0.015346009810749885
3.7313,0.006049754062785865,0.0002031758988214817,0.008931593344654709,0.015184523306262056
3.733602,0.005946249359612656,0.0002041342757027151,0.008913384183911277,0.015063767819226647
3.735903,0.005839869525795749,0.00020269671038086498,0.008891341515642909,0.014933907751819525
3.738205,0.005727739430691441,0.00020173833349963158,0.008830963772125205,0.014760441536316275
3.740507,0.005607942320537265,0.00020269671038086498,0.008714520981055345,0.014525160011973471
3.742808,0.0054862284566206225,0.00020365508726209839,0.008754293621626531,0.014444177165509253
3.74511,0.005369785665550764,0.00020173833349963158,0.008815150553584852,0.014386674552635247
3.747411,0.005261489077971389,0.00019646726065284786,0.008745189041254813,0.014203145379879047
3.749713,0.005155109244154482,0.0001911961878060641,0.008811317046059917,0.014157622478020462
3.752015,0.005043937525931407,0.00018832105716236396,0.008622516800456937,0.013854775383550708
3.754316,0.004929890677064632,0.00018832105716236396,0.00850894914003078,0.013627160874257777
3.756618,0.0048196773357227895,0.00018832105716236396,0.00867474834048416,0.013682746733369312
3.75892,0.004718089386312047,0.00018688349184051384,0.008622995988897555,0.013527968867050115
3.761221,0.004624168451951176,0.00018400836119681366,0.0085640558107017,0.013372232623849687
3.763523,0.0045316850829121525,0.0001816124189937301,0.008503678067183997,0.013216975569089878
3.765824,0.004439680902313746,0.0001796956652312633,0.008397777421807705,0.013017153989352713
3.768126,0.004356781302087056,0.00017921647679064662,0.008460551107528493,0.012996548886406195
3.770428,0.004291132485722568,0.00018017485367188,0.008505594820946462,0.01297690216034091
3.772729,0.004246088772304597,0.0001816124189937301,0.008512782647555714,0.012940483838854041
3.775031,0.004217816654308212,0.00018257079587496352,0.0083287742863589,0.012729161736542077
3.777333,0.00420200343576786,0.00018304998431558018,0.008258333585588244,0.012643387005671684
3.779634,0.004201524247327245,0.00018257079587496352,0.008345066693339868,0.012729161736542077
3.781936,0.004219733408070679,0.0001816124189937301,0.008179746681327104,0.012581092508391513
3.784237,0.004260464425523099,0.0001811332305531134,0.00824299955548851,0.012684597211564723
3.786539,0.004324675676565737,0.00018017485367188,0.00805276174456368,0.012557612274801296
3.788841000000001,0.004413804726520443,0.00017921647679064662,0.00805851200585108,0.012651533209162168
3.791142,0.004527851575387218,0.0001777789114687965,0.008120806503131251,0.012826436989987266
3.793444,0.0046672954116066786,0.00017682053458756308,0.008255937643385159,0.0131000535895794
3.795746,0.004832136235178825,0.00017586215770632968,0.00810355571926905,0.013111554112154205
3.798047,0.0050161445963756365,0.0001749037808250963,0.008067616586222797,0.013258664963423532
3.800349,0.005209736726384785,0.00017059108485954598,0.008066658209341564,0.013446986020585895
3.80265,0.005401412102631465,0.0001619656929284453,0.008118889749368785,0.013682267544928696
3.804952,0.005579670202540879,0.00015142354723487789,0.008066658209341564,0.01379775195911732
3.807254,0.005732531315097608,0.00014471490906624405,0.007954048925796639,0.01383129514996049
3.809555000000001,0.00584849491772685,0.0001451940975068607,0.008127994329740502,0.014121683344974212
3.811857,0.0059198939953787385,0.00014998598191302774,0.007978966724708707,0.014048846702000472
3.814159,0.005940499098325256,0.00015573624320042818,0.008044136352632578,0.014140371694158263
3.81646,0.005910310226566404,0.0001600489391659785,0.008033594206939013,0.014103953372671396
3.818762,0.005838911148914515,0.0001600489391659785,0.007799271059477444,0.013798231147557936
3.821063,0.005735885634181925,0.0001533403009973447,0.007836647757845547,0.013725873693024816
3.823365,0.0056108174511809656,0.00014423572062562733,0.007793999986630661,0.013549053158437257
3.825667,0.0054728111802833535,0.000139923024660077,0.007675161253357719,0.01328789545830115
3.827968,0.005330971401860811,0.00014567328594747745,0.0075026534147357065,0.012979298102543994
3.83027,0.005195361073166285,0.00015573624320042818,0.007404419784409281,0.012755517100775994
3.832572,0.0050750847745714926,0.0001619656929284453,0.0073291871992324596,0.012566237666732396
3.834873,0.004975413578923218,0.0001610073160472119,0.007325832880148142,0.012462253775118571
3.837175,0.004892513978696528,0.0001552570547598115,0.007319124241979509,0.012366895275435849
3.839476,0.0048211149010446396,0.00014806922815056094,0.007171534202269564,0.012140718331464764
3.841778,0.004761695534408169,0.00014231896686316053,0.0072486835412088535,0.012152698042480184
3.84408,0.0047176101978714325,0.0001380062708976102,0.007410649234137298,0.012266265702906344
3.846381,0.004691254833637514,0.0001360895171351434,0.007598970291299662,0.01242631464207232
3.848683,0.00467735836885963,0.0001360895171351434,0.0077178090245726035,0.012531256910567376
3.850984,0.004668732976928529,0.0001370478940163768,0.007966028636812056,0.012771809507756962
3.853286,0.004657232454353728,0.00013848545933822692,0.008172079666277239,0.012967797579969194
3.855588,0.004640460858932143,0.00014040221310069372,0.00824635387457283,0.013027216946605668
3.857889,0.00461458468313884,0.00014136058998192712,0.008241561990166662,0.01299750726328743
3.860191,0.004579603926973822,0.00014231896686316053,0.008162016709024288,0.012883939602861268
3.862493,0.004538393721080785,0.00014136058998192712,0.008255458454944544,0.012935212766007256
3.864794,0.004494308384544049,0.00013944383621946032,0.008265521412197495,0.012899273632961004
3.867096,0.004446868728922995,0.0001360895171351434,0.00827079248504428,0.01285375073110242
3.869397,0.004392720435133308,0.00013321438649144322,0.008283251384500314,0.012809186206125063
3.871699,0.0043294675609719035,0.00013177682116959308,0.008417903336313606,0.012879147718455105
3.874001,0.004256630917998164,0.00012986006740712627,0.008478760268271927,0.012865251253677221
3.876302,0.004174210506212093,0.00012698493676342607,0.008252104135860227,0.012553299578835744
3.878604,0.004085081456257385,0.00012267224079787575,0.008313440256259165,0.012521193953314427
3.880906,0.003995952406302679,0.00012027629859479224,0.008420778466957306,0.012537007171854776
3.883207,0.003913531994516607,0.0001217138639166423,0.008498406994337213,0.01253365285277046
3.885509,0.003840695351542868,0.00012602655988219267,0.008463905426612808,0.012430627338037868
3.88781,0.0037740881582971455,0.00012986006740712627,0.008475405949187609,0.012379354174891884
3.890112,0.0037127520378982077,0.00012890169052589287,0.008493615109931045,0.012335268838355149
3.892414,0.003654770236583587,0.00012602655988219267,0.008278938688534764,0.012059735485000543
3.894715,0.003597267623709582,0.00012602655988219267,0.008477801891390694,0.01220109607498247
3.897017,0.0035402441992761955,0.000130339255847743,0.00844473788898814,0.01211532134411208
3.899319,0.003484179151724041,0.00013513114025391,0.00837669313042057,0.01199600342239852
3.90162,0.0034309892348155873,0.0001341727633726766,0.008454800846241093,0.012019962844429357
3.903922,0.003382591202313301,0.00012602655988219267,0.008417903336313606,0.0119265210985091
3.906223,0.003339943431098414,0.00011740116795109202,0.008435154120175807,0.011892498719225313
3.908525,0.0033030459211709287,0.0001140468488667751,0.008497927805896595,0.0119150205759343
3.910827,0.0032718986725308423,0.00011548441418862522,0.008599515755307336,0.011986898842026805
3.913128,0.0032455433082969236,0.00011788035639170874,0.008568847695107866,0.0119322713597965
3.91543,0.003223021451587939,0.00011788035639170874,0.008523803981689896,0.011864705789669543
3.917732,0.0032048122908445035,0.00011548441418862522,0.008670914832959224,0.011991211537992355
3.920033,0.0031928325798290863,0.0001130884719855417,0.008486906471762411,0.011792827523577038
3.922335,0.0031866031301010693,0.00011069252978245821,0.008601432509069803,0.01189872816895333
3.924636,0.003183727999457369,0.00010925496446060808,0.00855590960721122,0.011848892571129194
3.926938,0.0031818112456949025,0.00010925496446060808,0.008598078189985486,0.011889144400141
3.92924,0.003178456926610585,0.00011021334134184148,0.008618683292932005,0.011907353560884432
3.931541,0.0031751026075262693,0.00011021334134184148,0.008623475177338172,0.011908791126206285
3.933843,0.0031707899115607178,0.00010925496446060808,0.008528595866096063,0.011808640742117387
3.936145,0.0031679147809170177,0.00010781739913875799,0.008599036566866721,0.011874768746922495
3.938446,0.0031679147809170177,0.00010685902225752456,0.008634017323031741,0.011908791126206282
3.940748,0.0031698315346794853,0.00010781739913875799,0.008580348217682669,0.011857997151500913
3.943049,0.003166477215595168,0.00010925496446060808,0.008642642714962841,0.011918374895018615
3.945351,0.003148747243292349,0.00010829658757937468,0.008738480403086179,0.011995524233957906
3.947653,0.0031152040524491807,0.00010542145693567447,0.00864503865716592,0.011865664166550776
3.949954,0.003074473034996761,0.00010206713785135755,0.008582744159885752,0.01175928433273387
3.952256,0.003034221205984958,0.00010062957252950743,0.00867618590580601,0.011811036684320476
3.954558,0.002995406942295005,0.00010062957252950743,0.008626829496422489,0.011722866011247002
3.956859,0.002953717547961352,0.00010158794941074085,0.008657976745062574,0.011713282242434666
3.959161,0.002905798703899682,0.00010110876097012412,0.008715479357936578,0.011722386822806385
3.961462000000001,0.0028511712216693773,9.919200720765732e-05,0.008695832631871294,0.011646195860748328
3.963764,0.0027888767243892066,9.631687656395711e-05,0.008854923194156037,0.0117401167951092
3.966066000000001,0.0027208319658216344,9.200418059840683e-05,0.008796941392841418,0.01160977753926146
3.968367,0.00265182883037283,9.10458037171734e-05,0.008697270197193144,0.01144014483128315
3.970669,0.002587138390889575,9.583768812334042e-05,0.008714041792614728,0.011397017871627644
3.972971,0.00252819821269372,0.00010494226849505777,0.008824255133956571,0.011457395615145348
3.975272,0.0024721331651415663,0.00011117171822307488,0.008910509053267577,0.011493813936632218
3.977574,0.002417026494470645,0.00010781739913875799,0.008770106840166884,0.011294950733776288
3.979875,0.002361919823799725,9.775444188580724e-05,0.008768190086404415,0.011227864352089948
3.982177,0.0023077715300100373,8.72122961922398e-05,0.008875528297102557,0.011270512123304832
3.984479,0.002255539989982817,8.098284646422264e-05,0.008867861282052691,0.011204384118499729
3.98678,0.0022047460152774465,7.858690426113915e-05,0.008830484583684586,0.011113817503223171
3.989082,0.002155868794334543,7.858690426113915e-05,0.008961782216413564,0.011196237915009248
3.991384,0.002109387515594723,7.954528114237255e-05,0.009009701060475234,0.01119863385721233
3.993685,0.0020643438021767527,7.906609270175585e-05,0.009041327497555936,0.011184737392434444
3.995987,0.002020737654080633,7.571177361743894e-05,0.009037014801590386,0.011133464229288455
3.998288,0.0019776106944251297,6.99615123300385e-05,0.0090116178142377,0.011059190020992869
4.00059,0.0019368796769727106,6.421125104263809e-05,0.008968011666141579,0.010969102594156926
