Wavelength,CO_NH3_10K,H2O_CH4_10_0.6_a_V3,CO_CH3OH_10K,all
3.597806,0.00028453963903810487,0.011381585561524195,0.000485934578357283,0.01215205977891958
3.600108,0.0002910064490162436,0.011407452801436749,0.0004212664785758954,0.012119725729028887
3.602409,0.00028777304402717417,0.011375580666544493,0.00035013156881636933,0.012013485279388036
3.604711,0.0002785347440584046,0.01124901595697235,0.00027992048905372,0.011807471190084474
3.607012,0.0002702202740865119,0.011104436562461104,0.00022402877424266366,0.01159868561079028
3.609314,0.0002679106990943195,0.010994500792832745,0.0001898470643582161,0.011452258556285285
3.611616,0.00026837261409275794,0.011006510582792143,0.00016767514443316893,0.011442558341318071
3.613917,0.00026652495409900404,0.010881331618215315,0.00014642705450499877,0.01129428362681932
3.616219,0.00026190580411461923,0.010855002463304323,0.00012194555958775923,0.011238853827006704
3.618521,0.0002577485691286729,0.010898884388155979,0.00010208321465490448,0.011258716171939557
3.620822,0.0002572866541302344,0.010697489448836802,9.376874468301182e-05,0.01104854484765005
3.623124,0.00026005814412086533,0.01082636373340114,9.284491468613484e-05,0.011179266792208138
3.625425,0.0002623677191130577,0.01043050257973936,8.591618970955764e-05,0.010778786488561976
3.627727,0.00026098197411774233,0.010540900264366156,6.235852478919504e-05,0.010864240763273093
3.630029,0.0002572866541302344,0.010603720704153791,2.4943409915678026e-05,0.010885950768199702
3.632330000000001,0.00025312941914428807,0.010558453034306818,1.986234493285472e-05,0.010831444798383962
3.634632,0.00024943409915678016,0.010482698974562908,5.773937480481024e-05,0.010789872448524498
3.636934,0.0002462006941677109,0.010308095105153162,6.097277979387961e-05,0.010615268579114752
3.639235,0.0002448149491723954,0.010440202794706569,1.3857449953154456e-06,0.010686403488874277
3.641537000000001,0.00024389111917551845,0.010333962345065716,9.70021496720812e-05,0.010674855613913316
3.643838,0.0002448149491723954,0.010119171870791822,0.00015658918447064536,0.010520576004434862
3.64614,0.0002471245241645878,0.010185687630566964,0.00011270725961898955,0.010545519414350541
3.648442,0.0002489721841583417,0.010119171870791822,5.5429799812617826e-06,0.010373687034931424
3.650743,0.0002462006941677109,0.01007159462595266,0.00012379321958151315,0.010441588539701884
3.653045,0.00023742430919737964,0.010093304630879266,0.00018568982937226968,0.010516418769448916
3.655347,0.00022772409423017158,0.009933020126421114,0.00018846131936290058,0.010349205540014185
3.657648000000001,0.0002217191992504713,0.009902995651522613,0.00013996024452686,0.010264675095299944
3.65995,0.0002212572842520328,0.009744096892059776,6.097277979387961e-05,0.010026326956105688
3.662251,0.0002217191992504713,0.009893757351553845,1.2009789959400527e-05,0.010127486340763714
3.664553,0.000218485794261402,0.009661414107339287,4.434383985009426e-05,0.009924243741450784
3.666855,0.00021248089928170165,0.009675733472290879,3.695319987507856e-05,0.009925167571447662
3.669156,0.00020924749429263232,0.009660028362343972,1.8014684939100792e-05,0.009887290541575704
3.671458,0.00021248089928170165,0.009668804747314302,1.0624044964085083e-05,0.009891909691560091
3.673759,0.00021894770925984044,0.00962446090746421,1.1085959962523563e-05,0.009854494576686574
3.676061,0.00022218111424890982,0.009570416852646906,6.4668099781387474e-06,0.009799064776873955
3.678363,0.00021987153925671736,0.00945355235804197,7.390639975015711e-06,0.009680814537273702
3.680664,0.00021479047427389408,0.009395351068238722,2.0786174929731688e-05,0.009630927717442348
3.682966,0.0002106332392879477,0.009409670433190315,2.1710004926608648e-05,0.009642013677404871
3.685268,0.00020878557929419382,0.009312668283518236,7.390639975015711e-06,0.009528844502787443
3.687569,0.00020832366429575526,0.009344540418410487,1.4781279950031421e-05,0.009567645362656276
3.689871,0.00020832366429575526,0.009274329338647837,3.787702987195551e-05,0.00952053003281555
3.692172,0.00020786174929731684,0.009334378288444842,5.9125119800125685e-05,0.009601365157542284
3.694474,0.0002060140893035629,0.009302506153552586,7.852554973454192e-05,0.009587045792590692
3.696776,0.00020278068431449356,0.00911081142920062,9.607831967520423e-05,0.009409670433190315
3.699077,0.0001986234493285472,0.0090433718394286,0.00011132151462367412,0.00935331680338082
3.701379,0.0001940042993441624,0.009096953979247462,0.0001224074745861977,0.009413365753177822
3.703681,0.00019077089435509299,0.009065543759353643,0.00013072194455809036,0.009387036598266828
3.705982,0.0001898470643582161,0.009034595454458269,0.0001404221595252985,0.009364864678341784
3.708284,0.00019215663935040847,0.008926045429825225,0.00015612726947220686,0.00927432933864784
3.710585,0.00019677578933479327,0.008943136284767448,0.00017691344440193854,0.00931682551850418
3.712887,0.00019954727932542418,0.008936669474789308,0.00019954727932542418,0.009335764033440157
3.715189,0.00019816153433010875,0.008969465439678442,0.0002217191992504713,0.009389346173259022
3.71749,0.0001940042993441624,0.008746360495432655,0.0002443530341739569,0.009184717828950771
3.719792,0.0001893851493597776,0.00861379089088081,0.0002697583590880734,0.009072934399328662
3.722094,0.00018661365936914668,0.008722340915513854,0.00029793517399282084,0.009206889748875822
3.724395,0.00018615174437070818,0.008715412190537276,0.00032657390389600674,0.00922813783880399
3.726697,0.00018846131936290058,0.008711716870549767,0.0003529030588070001,0.009253081248719668
3.728998,0.00019261855434884691,0.008667834945698113,0.0003741511487351703,0.00923460464878213
3.7313,0.0001958519593379163,0.008609633655894863,0.00039031817368051714,0.009195803788913295
3.733602,0.00019677578933479327,0.0085920808859542,0.0004000183886477253,0.00918887506393672
3.735903,0.00019539004433947782,0.008570832796026032,0.0004060232836274255,0.009172246123992936
3.738205,0.00019446621434260087,0.008512631506222784,0.00041249009360556433,0.00911958781417095
3.740507,0.00019539004433947782,0.008400386161602233,0.0004221903085727725,0.009017966514514484
3.742808,0.0001963138743363548,0.008438725106472625,0.0004328143535368575,0.009067853334345838
3.74511,0.00019446621434260087,0.008497388311274312,0.0004411288235087502,0.009132983349125665
3.747411,0.0001893851493597776,0.008429948721502293,0.00044620988849157365,0.009065543759353643
3.749713,0.00018430408437695428,0.008493692991286803,0.00044990520847908134,0.009127902284142841
3.752015,0.00018153259438632337,0.008311698481902044,0.0004545243584634662,0.008947755434751833
3.754316,0.00018153259438632337,0.008202224627272122,0.00045775776345253555,0.008841514985110979
3.756618,0.00018153259438632337,0.008362047216731838,0.0004563720184572201,0.008999951829575381
3.75892,0.00018014684939100792,0.008312160396900482,0.0004471337184884505,0.00893944096477994
3.761221,0.00017737535940037704,0.008255344852092547,0.0004346620135306114,0.008867382225023535
3.763523,0.00017506578440818464,0.0081971435622893,0.0004263475435587188,0.008798556890256205
3.765824,0.00017321812441443068,0.008095060347634395,0.0004263475435587188,0.008694626015607545
3.768126,0.00017275620941599224,0.008155571212429836,0.000434200098532173,0.008762527520378002
3.770428,0.00017368003941286919,0.008198991222283052,0.0004471337184884505,0.008819804980184372
3.772729,0.00017506578440818464,0.008205919947259629,0.00046191499843848186,0.008842900730106297
3.775031,0.0001759896144050616,0.008028544587859255,0.00047300095840100537,0.00867753516066532
3.777333,0.00017645152940350004,0.007960643083088796,0.00047715819338695184,0.008614252805879248
3.779634,0.0001759896144050616,0.008044249697806162,0.0004790058533807057,0.00869924516559193
3.781936,0.00017506578440818464,0.007884889023344884,0.0004877822383510369,0.008547737046104106
3.784237,0.00017460386940974614,0.007945861803138766,0.0005099541582760839,0.008630419830824595
3.786539,0.00017368003941286919,0.007762481548758688,0.0005390548031777083,0.008475216391349266
3.788841000000001,0.00017275620941599224,0.007768024528739949,0.0005663077880855787,0.00850708852624152
3.791142,0.00017137046442067678,0.007828073478536953,0.0005870939630153105,0.008586537905972939
3.793444,0.0001704466344237998,0.007958333508096603,0.0006055705629528497,0.008734350705473251
3.795746,0.00016952280442692285,0.007811444538593169,0.0006272805678794584,0.00860824791089955
3.798047,0.00016859897443004588,0.007776800913710281,0.0006540716377888903,0.00859947152592922
3.800349,0.00016444173944409957,0.007775877083713405,0.0006850199426842687,0.008625338765841772
3.80265,0.00015612726947220686,0.007826225818543198,0.0007196635675671548,0.008702016655582559
3.804952,0.0001459651395065603,0.007775877083713405,0.000755231022446918,0.008677073245666883
3.807254,0.0001394983295284215,0.007667327059080363,0.000788950817332927,0.008595776205941711
3.809555000000001,0.00013996024452686,0.00783500220351353,0.0008198991222283054,0.008794861570268694
3.811857,0.0001445793945112448,0.0076913466389991626,0.0008489997671299298,0.008684925800640338
3.814159,0.0001501223744925066,0.007754167078786795,0.0008790242420284311,0.00878331369530773
3.81646,0.00015427960947845295,0.00774400494882115,0.0009113582919191249,0.008809642850218728
3.818762,0.00015427960947845295,0.00751812851458473,0.0009464638318004494,0.008618871955863633
3.821063,0.00014781279950031422,0.007554157884462933,0.0009857266066677203,0.008687697290630967
3.823365,0.00013903641452998303,0.00751304744960191,0.0010263751265303068,0.008678458990662198
3.825667,0.0001348791795440367,0.007398492529989164,0.0010633283264053852,0.008596700035938586
3.827968,0.0001404221595252985,0.00723220313055131,0.0010942766313007638,0.008466901921377373
3.83027,0.0001501223744925066,0.0071375105558714215,0.0011206057862117572,0.008408238716575686
3.832572,0.00015612726947220686,0.007064989901116581,0.0011478587711196274,0.008368975941708415
3.834873,0.0001552034394753299,0.007061756496127511,0.0011783451610165676,0.008395305096619409
3.837175,0.00014966045949406817,0.007055289686149374,0.0012111411259056995,0.008416091271549141
3.839476,0.00014273173451749086,0.006913019866630321,0.0012462466657870242,0.008301998266934835
3.841778,0.00013718875453622913,0.006987388181378916,0.001282276035665226,0.008406852971580371
3.84408,0.0001330315195502828,0.007143515450851122,0.0013192292355403046,0.00859577620594171
3.846381,0.00013118385955652884,0.0073250480452374455,0.0013561824354153824,0.008812414340209358
3.848683,0.00013118385955652884,0.007439602964850189,0.0013912879752967075,0.008962074799703425
3.850984,0.00013210768955340582,0.007678874934041323,0.001424545855184278,0.009235528478779008
3.853286,0.0001334934345487213,0.00787749838336987,0.0014559560750780948,0.009466947892996687
3.855588,0.0001353410945424752,0.007949095208127836,0.0014864424649750347,0.009570878767645345
3.857889,0.00013626492453935218,0.00794447605814345,0.0015197003448626054,0.009600441327545407
3.860191,0.00013718875453622913,0.007867798168402662,0.0015529582247501758,0.009557945147689066
3.862493,0.00013626492453935218,0.007957871593098166,0.0015815969546533622,0.009675733472290879
3.864794,0.00013441726454559825,0.007967571808065375,0.0016000735545909012,0.009702062627201876
3.867096,0.00013118385955652884,0.007972652873048198,0.00161254525954874,0.009716381992153468
3.869397,0.00012841236956589796,0.007984662663007598,0.0016273265394987715,0.009740401572072269
3.871699,0.00012702662457058254,0.00811446077756881,0.0016513461194175726,0.009892833521556966
3.874001,0.00012517896457682858,0.008173123982370498,0.0016818325093145125,0.009980135456261837
3.876302,0.0001224074745861977,0.007954638188109096,0.0017118569842130141,0.009788902646908309
3.878604,0.00011825023960025137,0.008013763307909224,0.0017377242241255688,0.009869737771635042
3.880906,0.00011594066460805894,0.008117232267559442,0.0017580484840568622,0.009991221416224364
3.883207,0.00011732640960337439,0.008192062497306477,0.001773291679005332,0.010082680585915185
3.885509,0.00012148364458932075,0.008158804617418905,0.001788534873953802,0.010068823135962027
3.88781,0.00012517896457682858,0.00816989057738143,0.0018130163688710413,0.0101080859108293
3.890112,0.00012425513457995163,0.008187443347322092,0.0018555125487273816,0.010167211030629423
3.892414,0.00012148364458932075,0.007980505428021652,0.0019090946885462453,0.010011083761157221
3.894715,0.00012148364458932075,0.008172200152373622,0.0019626768283651096,0.010256360625328052
3.897017,0.00012564087957526708,0.008140328017481366,0.002008868328208958,0.010274837225265591
3.899319,0.00013026002955965192,0.0080747360877031,0.002050440678068421,0.010255436795331177
3.90162,0.0001293361995627749,0.008150028232448573,0.002093860687921639,0.010373225119932987
3.903922,0.00012148364458932075,0.00811446077756881,0.0021428236777561176,0.010378768099914249
3.906223,0.00011316917461742805,0.008131089717512597,0.0021982534775687357,0.010442512369698759
3.908525,0.00010993576962835868,0.008191600582308037,0.002261073917356369,0.010562610269292763
3.910827,0.00011132151462367412,0.008289526561976995,0.0023271277621330715,0.010727975838733743
3.913128,0.00011363108961586655,0.00825996400207693,0.002390410116919144,0.010764005208611942
3.91543,0.00011363108961586655,0.008216543992223714,0.0024458399167317612,0.010776014998571342
3.917732,0.00011132151462367412,0.00835835189674433,0.0024957267365631176,0.010965400147931122
3.920033,0.00010901193963148173,0.008180976537343955,0.002545613556394474,0.010835602033369907
3.922335,0.00010670236463928931,0.00829137422197075,0.002598271866216461,0.0109963484528265
3.924636,0.00010531661964397386,0.008247492297119095,0.002654163581027517,0.011006972497790587
3.926938,0.00010531661964397386,0.008288140816981681,0.00271097912583545,0.011104436562461106
3.92924,0.00010624044964085082,0.008308003161914537,0.0027687185006402605,0.011182962112195648
3.931541,0.00010624044964085082,0.00831262231189892,0.0028278436204403857,0.011246706381980158
3.933843,0.00010531661964397386,0.0082211631422081,0.002887892570237389,0.011214372332089464
3.936145,0.00010393087464865842,0.008289064646978556,0.0029502510950265835,0.011343246616653795
3.938446,0.00010300704465178146,0.008322784441864566,0.0030139953648110947,0.011439786851327441
3.940748,0.00010393087464865842,0.008271049962039458,0.003080511124586236,0.01145549196127435
3.943049,0.00010531661964397386,0.008331098911836459,0.0031507222043488854,0.011587137735829318
3.945351,0.00010439278964709691,0.008423481911524157,0.0032260143490943573,0.011753889050265613
3.947653,0.00010162129965646602,0.00833340848682865,0.003306387558822653,0.011741417345307769
3.949954,9.838789466739664e-05,0.00827335953703165,0.0033895322585415803,0.011761279690240623
3.952256,9.70021496720812e-05,0.008363432961727153,0.0034740627032558216,0.011934497814655056
3.954558,9.70021496720812e-05,0.00831585571688799,0.003558131232971626,0.011970989099531695
3.956859,9.792597966895815e-05,0.008345880191786491,0.0036398901876952367,0.012083696359150686
3.959161,9.746406467051967e-05,0.008401309991599108,0.003718415737429779,0.012217189793699406
3.961462000000001,9.561640467676573e-05,0.00838237147666313,0.0037955555421690062,0.012273543423508905
3.963764,9.284491468613484e-05,0.008535727256144706,0.0038736191769051095,0.012502191347735949
3.966066000000001,8.868767970018852e-05,0.008479835541333651,0.003953530471634967,0.012522053692668806
3.968367,8.776384970331156e-05,0.008383757221658445,0.004034365596361701,0.012505886667723459
3.970669,9.238299968769638e-05,0.008399924246603794,0.004114276891091558,0.012606584137383045
3.972971,0.00010115938465802752,0.008506164696244644,0.004195112015818292,0.012802436096720963
3.975272,0.0001071642796377278,0.00858930939596357,0.00428102820552785,0.012977501881129148
3.977574,0.00010393087464865842,0.008453968301421096,0.0043761826952061775,0.01293408187127593
3.979875,9.423065968145029e-05,0.00845212064142734,0.004478265909861082,0.013024617210969872
3.982177,8.40685297158037e-05,0.008555589601077563,0.004584506359501933,0.013224164490295296
3.984479,7.806363473610343e-05,0.008548198961102545,0.0046912087241412215,0.013317471319979872
3.98678,7.575405974391102e-05,0.008512169591224344,0.0048002206637727035,0.013388144314740957
3.989082,7.575405974391102e-05,0.008638734300796489,0.004914313668387009,0.013628802028927408
3.991384,7.667788974078799e-05,0.008684925800640338,0.005033487737984137,0.013795091428365264
3.993685,7.621597474234951e-05,0.008715412190537276,0.005155433297571897,0.013947061462851523
3.995987,7.298256975328015e-05,0.008711254955551329,0.005276916942161218,0.01406115446746583
3.998288,6.743958977201835e-05,0.00868677346063409,0.005398862501748976,0.014153075552155085
4.00059,6.189660979075658e-05,0.008644739195776187,0.005524965296322681,0.014231601101889625
