Wavelength,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_40K,H2O_CH3OH_CO_NH3_100K_NASA,all
3.310103,0.009334179274379208,0.016601476031282727,0.1098818465596485,0.13581750186531044
3.3124050000000005,0.00922132219562842,0.01608912486845836,0.10709587469084036,0.13240632175492714
3.314706,0.009132934129527141,0.015424965953686032,0.10493860663684304,0.1294965067200562
3.317008,0.009059527091578621,0.014699884191092484,0.102544138970427,0.1263035502530981
3.31931,0.008979128907158813,0.014021742983377584,0.10091120690177624,0.12391207879231265
3.321611,0.008878256650930234,0.013531863362782354,0.09957739602857556,0.12198751604228815
3.323913,0.008763901469364172,0.012605536455336741,0.09858115765641708,0.11995059558111798
3.326214,0.00864954628779811,0.012169588536091444,0.09839689101013814,0.1192160258340277
3.3285160000000005,0.008540684149888058,0.011700182987304988,0.09844582903543717,0.1186866961726302
3.330818,0.008433320114793284,0.011066485496443271,0.09972021516363187,0.11922002077486844
3.3331190000000004,0.008324457976883231,0.010771359241833912,0.10100358990871826,0.1200994071274354
3.335421,0.008218592044603734,0.010084229417227357,0.1023279127974222,0.12063073425925327
3.3377230000000004,0.008127207772871903,0.009643287821931142,0.10363126224671222,0.12140175784151527
3.340024,0.008059793146184487,0.00934516536169123,0.10490614774251206,0.12231110625038775
3.3423260000000004,0.008016348164541484,0.008916208588917226,0.10553585029253304,0.12246840704599175
3.344627,0.007992877887102161,0.008549173399174622,0.10560875796287644,0.12215080924915322
3.3469290000000003,0.007987884211051241,0.008045810853241913,0.10494110347486847,0.12097479853916165
3.349231,0.008003364606809093,0.007715229498671022,0.1031498718754036,0.1188684659808837
3.351532,0.008041815912401173,0.0074570564468384734,0.10096613733833636,0.11646500969757599
3.3538339999999995,0.008100741289802028,0.007030097144484832,0.09865056975352487,0.11378140818781175
3.356135,0.008171651489725089,0.006576671359061318,0.0964448630418336,0.11119318589062002
3.3584370000000003,0.0082455578952787,0.006585659975952975,0.09497422544483776,0.10980544331606942
3.360739,0.008311474419150842,0.005993409996313891,0.09440244953700744,0.10870733395247216
3.3630400000000003,0.008358414974029487,0.005790666748646547,0.0948703569829786,0.10901943870565464
3.365342,0.008375892840207707,0.005495041126432099,0.09621515394349132,0.11008608791013112
3.3676440000000003,0.008355418768398936,0.005212399061950041,0.0980688064935927,0.11163662432394167
3.3699449999999995,0.008289502244526795,0.005049605222690058,0.10004380537173148,0.11338291283894834
3.372247,0.008186133150272756,0.004571211057011945,0.10192392440490276,0.11468126861218747
3.3745480000000003,0.00807627227715252,0.004508290738770356,0.1036017995580118,0.11618636257393468
3.37685,0.007993876622312344,0.004348493105140924,0.10415160329121807,0.11649397301867136
3.3791519999999995,0.007958421522350816,0.004005926928047828,0.10449866377675697,0.11646301222715565
3.381453,0.007978895594159586,0.0038551179113100525,0.10340155314836992,0.11523556665383955
3.3837550000000003,0.008061790616604853,0.0034840877807267136,0.10211118725681226,0.11365706565414382
3.386057,0.008188130620693124,0.00350855679337622,0.10027701004330944,0.11197369745737876
3.388358,0.008332447858564707,0.003276350857008452,0.0983299757510558,0.10993877446662896
3.39066,0.008474767626015917,0.0029907125868958422,0.09623762548572044,0.1077031056986322
3.392961,0.008611094982206026,0.003018677172780993,0.09466212069165526,0.10629189284664227
3.395263,0.008738933089109573,0.0028094421462474552,0.0933532781987092,0.1049016534340662
3.397565,0.008858281946726554,0.002591717870427353,0.09289386000202456,0.10434385981917847
3.3998660000000003,0.008971139025477342,0.0026626280703504136,0.0928239485373117,0.10445771563313944
3.402168,0.009076505590151749,0.0025218064057144765,0.09229411950830912,0.10389243150417536
3.40447,0.009151410730915544,0.0025058266423515336,0.09235354425331507,0.10401078162658214
3.406771,0.00915989998020211,0.002410946797384058,0.09204193886773766,0.10361278564532383
3.409073,0.009081499266202669,0.0019665096288522003,0.09077354515080403,0.10182155404585892
3.411374,0.008950664953668572,0.001995972317552626,0.08928443095241978,0.10023106822364096
3.413676,0.008814836965083554,0.0020004666259984547,0.08731842069117265,0.09813372428225467
3.415978,0.00870247925393786,0.0020474071808771,0.08421584976073622,0.0949657361955512
3.418279,0.008612093717416211,0.0014756312730467881,0.08186183087033265,0.09194955586079563
3.420581,0.008540684149888058,0.0014936085068300992,0.0794813454968592,0.08951563815357735
3.422883,0.008503231579506162,0.0014936085068300992,0.07750784472153571,0.08750468480787198
3.425184,0.008529198694970944,0.001493109139225007,0.07582497589237576,0.08584728372657173
3.427486,0.008644552611747191,0.001493109139225007,0.07465645569646054,0.08479411744743273
3.429787,0.008848793962229807,0.0014926097716199149,0.07399129804647803,0.08433270178032774
3.432089,0.009132434761922048,0.0014866173603588113,0.07290567287300807,0.08352472499528893
3.434391,0.00947899587985588,0.0014836211547282596,0.07171917544330954,0.08268179247789367
3.436692,0.009852023480859586,0.0010157137087570783,0.07107199502711034,0.08193973221672701
3.438994,0.010211568156525809,0.000999733945394135,0.06944855094295632,0.08065985304487627
3.441296,0.010520676704077742,0.0009982358425788592,0.06847028980458114,0.07998920235123774
3.443597,0.01074289528834367,0.0009982358425788592,0.06712499347646336,0.07886612460738589
3.445899,0.010845765014992615,0.0009982358425788592,0.06533975428825957,0.07718375514583102
3.4482,0.010827787781209307,0.0009982358425788592,0.06425812405563032,0.07608414767941847
3.450502,0.01070494335035668,0.0009982358425788592,0.0629338011669264,0.07463698035986194
3.452804,0.010508192513950444,0.0009982358425788592,0.061476147127662924,0.07298257548419224
3.455105,0.010331416381747885,0.0009982358425788592,0.060561805042739524,0.07189145726706626
3.457407,0.010283477091659051,0.0009982358425788592,0.05922200175827776,0.07050371469251566
3.459709,0.010409817095747323,0.0009982358425788592,0.05856183778434616,0.06996989072267235
3.46201,0.010650012913796565,0.0009982358425788592,0.05747271703764058,0.069120965794016
3.464312,0.010934652448698987,0.0010002333129992273,0.05690493607065099,0.0688398218323492
3.466613,0.011209304631499576,0.0010137162383367104,0.05577286970990748,0.06799589057974376
3.468915,0.011431023848160412,0.0006936216034727541,0.0552670103259493,0.06739165577758248
3.471217,0.011567850571955616,0.0005023638107225273,0.0547886161602712,0.06685883054294935
3.473518,0.011639759507088858,0.0005383182782891496,0.054207851635549226,0.06638592942092722
3.47582,0.01168769879717769,0.0006486785190144762,0.05423681495664456,0.06657319227283673
3.478122,0.011742129866132716,0.0004968707670665157,0.05421983645807143,0.06645883709127066
3.4804230000000005,0.011805549551979395,0.0004993676050919756,0.05422083519328162,0.06652575235035299
3.482725,0.01187745848711264,0.0004998669726970675,0.05421783898765107,0.06659516444746078
3.4850260000000004,0.01195086552506116,0.0004998669726970675,0.054195367445421916,0.06664609994318015
3.487328,0.012012787108092565,0.0004993676050919756,0.05458537354499875,0.0670975282581833
3.4896300000000005,0.012050739046079556,0.0004993676050919756,0.0551681355401411,0.06771824219131263
3.491931,0.012070214382678142,0.0004993676050919756,0.05562355879598498,0.0681931407837551
3.4942330000000004,0.012086194146041085,0.0004998669726970675,0.05630869115017116,0.06889475226890933
3.496535,0.012108665688270223,0.0004998669726970675,0.05681255306370898,0.06942108572467627
3.4988360000000003,0.012128640392473905,0.0004998669726970675,0.057520656327729375,0.07014916369290035
3.501138,0.01213313470091973,0.0004993676050919756,0.05822726148893453,0.07085976379494624
3.503439,0.012112161261505869,0.0004993676050919756,0.05897980846980814,0.07159133733640598
3.5057410000000004,0.012061225765786486,0.0004998669726970675,0.059863689130820935,0.0724247818693045
3.508043,0.01197833074334122,0.0004998669726970675,0.060517860693491424,0.07299605840952972
3.5103440000000004,0.01188095406034828,0.0004998669726970675,0.06226215173807769,0.07464297277112304
3.512646,0.01180155461113866,0.0004963713994614237,0.06403690420657457,0.07633483021717466
3.5149470000000003,0.011768096981597495,0.0004783941656781126,0.06645184594479937,0.07869833709207498
3.517249,0.011760606467521115,0.0008684002652549456,0.06984305135097899,0.08247205808375505
3.5195510000000003,0.011740631763317437,0.0010047276214450547,0.07454859229376068,0.08729395167852316
3.5218519999999995,0.01168570132675732,0.0007605368625550787,0.0792950813801599,0.0917413195694723
3.524154,0.011614291759229168,0.0007575406569245268,0.08461084953636397,0.09698268195251768
3.526456,0.011552370176197764,0.0009907453285024797,0.09016381730498674,0.10270693280968697
3.528757,0.0115189125466566,0.000999234577789043,0.09403491497965974,0.10655306210410538
3.5310589999999995,0.011522408119892243,0.0009982358425788592,0.09748055145479437,0.11000119541726547
3.53336,0.011573343615611626,0.0009982358425788592,0.0980563223034654,0.11062790176165588
3.5356620000000003,0.011686200694362414,0.0009982358425788592,0.09632601355182173,0.10901045008876299
3.537964,0.011880454692743193,0.0009982358425788592,0.09258375271926246,0.10546244325458452
3.540265,0.012163596124830344,0.0009982358425788592,0.08720855981805244,0.10037039178546164
3.542567,0.012496674317426687,0.0009982358425788592,0.08248504164148743,0.09597995180149298
3.5448690000000003,0.01282825440720776,0.0009982358425788592,0.07732108123723133,0.09114757148701794
3.5471699999999995,0.013110397104084728,0.0009982358425788592,0.07345847281184488,0.08756710575850847
3.549472,0.013301155529229863,0.0009982358425788592,0.06968225498213937,0.08398164635394809
3.5517730000000003,0.013362577744656174,0.0009982358425788592,0.06608680822547715,0.08044762181271219
3.554075,0.0132926662799433,0.0009982358425788592,0.0627974738107363,0.07708837593325846
3.556377,0.013121882559001841,0.0009982358425788592,0.05969490288029985,0.07381502128188057
3.558678,0.012882186108557696,0.000999234577789043,0.056809556858078425,0.07069097754442516
3.5609800000000003,0.012607034558152016,0.0009902459608973878,0.054088003410327164,0.06768528392937656
3.563282,0.012330384904931059,0.0009108465116877633,0.05116170924448818,0.06440294066110701
3.565583,0.012078703631964706,0.0008499236638665424,0.04875725422597031,0.061685881521801565
3.567885,0.01185548631248859,0.001003728886234871,0.04601173113317463,0.058870946331898086
3.570186,0.01166023357889763,0.0009982358425788592,0.043612769158312775,0.05627123857978927
3.572488,0.011490448593166358,0.0009977364749737673,0.040991588599184996,0.053479773667325134
3.57479,0.0113386408412184,0.0009982358425788592,0.038781886946653014,0.05111876363045026
3.577091,0.011199317279397738,0.0009977364749737673,0.036766938660106885,0.0489639924144784
3.579393,0.01106898233446873,0.0009977364749737673,0.03477995495944591,0.04684667376888841
3.581695,0.010946137903616105,0.001003728886234871,0.032655145799779565,0.04460501258963053
3.583996,0.010829785251629677,0.0007740197878925621,0.030618225338609393,0.04222203037813163
3.586298,0.01072491805456036,0.0004828884741239404,0.028871437455997663,0.04007924398468196
3.588599,0.010635031885643804,0.0004973701346716078,0.026937386721476442,0.03806978874179185
3.590901,0.0105606261124851,0.0004998669726970675,0.02556362643986841,0.03662411952505058
3.593203,0.01049021528016713,0.0004998669726970675,0.02398262860214722,0.03497271085501141
3.595504,0.010410815830957506,0.0004993676050919756,0.02264082784726508,0.033551011283314565
3.597806,0.01032292713246132,0.0004993676050919756,0.021327491045873184,0.032149785783426484
3.600108,0.01023753527199059,0.0004998669726970675,0.01988082309392173,0.030618225338609386
3.602409,0.010163129498831887,0.0004998669726970675,0.018900564485126184,0.029563560956655136
3.604711,0.010099210445380116,0.0004993676050919756,0.017944774888980143,0.028543352939452232
3.607012,0.010038287597558895,0.0004993676050919756,0.016986987822413733,0.027524643025064605
3.609314,0.009975866646922396,0.0004998669726970675,0.016064655855808855,0.02654038947542832
3.611616,0.009908951387840072,0.0004998669726970675,0.01508289914419803,0.025491717504735167
3.613917,0.00983754182031192,0.0004998669726970675,0.014159069074777875,0.024496477867786862
