Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_40K,H2O_CH3OH_CO_NH3_100K_NASA,all
3.09375,0.8607434316921185,0.07531991788082143,0.4646093900983228,1.4006727396712626
3.096052,0.8592981200278015,0.0745956745996392,0.4627615203551633,1.396655314982604
3.098354,0.8526177816426039,0.07387132490598547,0.4616592910245814,1.3881483975731708
3.100655,0.8475820452081382,0.07300661716239351,0.4596795732781264,1.380268235648658
3.102957,0.840815317226307,0.07235792673599227,0.4583855650336599,1.3715588089959592
3.105259,0.8347977561697814,0.07144810010447478,0.4560737301576909,1.362319586431947
3.10756,0.8274427561727776,0.07067778022312331,0.4539371931951946,1.3520577295910954
3.109862,0.8210421555290609,0.06967867352799842,0.4521627388175067,1.342883567874566
3.112163,0.8142466310150185,0.06891090754596353,0.4504497136231723,1.3336072521841542
3.114465,0.8064368286442021,0.0680987675633037,0.4484370338758933,1.322972630083399
3.116767,0.7997148952680329,0.06715254786652551,0.44551190601489743,1.3123793491494558
3.119068,0.7918676116965605,0.0663707354382496,0.4427510887337662,1.3009894358685763
3.12137,0.7852366387951538,0.06538620725172331,0.4408567725349003,1.2914796185817774
3.123672,0.7774821440496956,0.06442934630779287,0.4386253449639717,1.28053683532146
3.125973,0.7696229761950883,0.06347110200173264,0.4351623371804399,1.2682564153772609
3.128275,0.7617395826863989,0.06253052216594515,0.4332705181028485,1.2575406229551924
3.130576,0.7534425247070555,0.0616076068004304,0.4303164236350679,1.245366555142554
3.132878,0.7456468920584383,0.06070639957910622,0.42747320135187694,1.2338264929894214
3.13518,0.7372725862387187,0.059614714033756774,0.4246374704325096,1.2215247707049852
3.137481,0.7297086971112301,0.058702865565280364,0.42181072914973056,1.210222291826241
3.139783,0.7208160537117081,0.057628738077732125,0.4190763813541095,1.1975211731435498
3.142085,0.7139793912945068,0.05659802687856505,0.4158261283031685,1.1864035464762404
3.144386,0.7036546917772409,0.05564382624642268,0.41220979727338003,1.1715083152970438
3.146688,0.696675875050235,0.05454256357863619,0.4094969247207199,1.1607153633495908
3.148989,0.6872694649490392,0.05363709985845113,0.4069124042015713,1.1478189690090614
3.151291,0.6783868774814005,0.05253807185256662,0.40289353722232696,1.133818486556294
3.153593,0.6690440025861946,0.051463199477717714,0.4003180063397666,1.120825208403679
3.155894,0.6610573072317948,0.05045047198623796,0.3965368653058585,1.1080446445238912
3.158196,0.6518762414223472,0.0493394193710714,0.3937076269018049,1.0949232876952235
3.160498,0.6423354475041657,0.04833148044081016,0.3901472313885661,1.080814159333542
3.162799,0.633957942069756,0.04730715398993445,0.3869294409141941,1.0681945369738846
3.165101,0.6248815493694575,0.04625058456018742,0.3838205249273921,1.054952658857037
3.167402,0.6150683311148011,0.045090050145762894,0.3795754187606745,1.0397338000212386
3.1697040000000003,0.6064755373205263,0.044114779844259065,0.376436537318578,1.0270268544833634
3.172006,0.5972213374610187,0.04307683259702847,0.3729245859580652,1.0132227560161122
3.174307,0.5873395560344308,0.04199781013579019,0.36888973740266384,0.9982271035728848
3.176609,0.5777333985590076,0.0408936743312726,0.3657388697784496,0.9843659426687296
3.1789110000000003,0.56900667803556,0.03990637942048672,0.3621734800226616,0.9710865374787084
3.181212,0.5604435949491222,0.03886821934831308,0.3585976023575207,0.9579094166549559
3.183514,0.5505869533522426,0.037773554253760985,0.3545907215603941,0.9429512291663976
3.1858150000000003,0.5413807477130869,0.03671113213808022,0.3506622503712881,0.9287541302224552
3.188117,0.5328807427448263,0.035643389398823326,0.3472911366506594,0.9158152687943092
3.190419,0.5232558446690753,0.034701745438320615,0.3425535981686025,0.9005111882759984
3.19272,0.5137200787168352,0.03375116283021,0.3387090302543211,0.8861802718013663
3.1950220000000003,0.5047670997260134,0.03261797642096676,0.3352375322584559,0.8726226084054359
3.197323,0.4956513974738074,0.031710703688765815,0.33166764768437385,0.8590297488469469
3.199625,0.4866179710279193,0.03058028400378216,0.3271188915706722,0.8443171466023737
3.201927,0.4773496014462124,0.029717810922092188,0.3226884990053837,0.8297559113736883
3.204228,0.4684011933335193,0.028738390534198983,0.3182855747741152,0.8154251586418334
3.20653,0.4593942779807779,0.027789404113161213,0.3143356283420481,0.8015193104359872
3.208832,0.4498260587938237,0.026835309893490363,0.3101684323590961,0.7868298010464101
3.211133,0.4410252900446899,0.02587397962575598,0.30562966473049263,0.7725289344009385
3.213435,0.4322999407846809,0.024934251089740667,0.3010219765547118,0.7582561684291333
3.215736,0.4229282693572637,0.02400058806460214,0.2968612730870737,0.7437901305089396
3.218038,0.4143656433586389,0.02309661411901839,0.2917451710197965,0.7292074284974538
3.22034,0.4057705641252997,0.02219072474894724,0.2874765919130982,0.7154378807873452
3.222641,0.3965236776707981,0.021428811452846048,0.28282095900884624,0.7007734481324903
3.224943,0.3879578520574831,0.02052398620749012,0.2775115797549198,0.6859934180198929
3.227245,0.3793554594191379,0.019632356108602984,0.27281449463751045,0.6718023101652513
3.229546,0.3710145210097584,0.018893215081407608,0.2676669288421742,0.6575746649333402
3.231848,0.3621748997965301,0.018087247022096097,0.2630792176365896,0.6433413644552157
3.234149,0.35431344650285856,0.017299581907886455,0.258128924421942,0.629741952832687
3.236451,0.34574122166016324,0.016567357691340046,0.2530682584469596,0.6153768377984631
3.238753,0.3375790045856187,0.015827365364372487,0.24783129570999485,0.601237665659986
3.241054,0.3297161800285085,0.015190167484895682,0.2425493847900883,0.5874557323034925
3.2433560000000003,0.3217738221919577,0.014410802543464794,0.237933206401974,0.5741178311373965
3.245658,0.3143100352954892,0.013839261158917378,0.2325608996919292,0.5607101961463357
3.247959,0.3060532010436791,0.013160775240489834,0.2271491384657465,0.5463631147499155
3.250261,0.2987877902579992,0.012545498330146666,0.22179630930164307,0.533129597889789
3.252562,0.2917120709146632,0.011968955559437687,0.2167596156908963,0.5204406421649972
3.254864,0.2850742416960634,0.011435829077109902,0.2122588043056658,0.5087688750788391
3.257166,0.2774591587335325,0.010904724431741038,0.20711123851032956,0.4954751216756031
3.259467,0.2712948724890733,0.010369469699982798,0.2019886439277386,0.4836529861167948
3.261769,0.2642991435129908,0.009843898503133108,0.1969264796799916,0.4710695216961155
3.264071,0.2581513124297952,0.00933556612667006,0.19200365479936385,0.4594905333558291
3.266372,0.2521963724036336,0.008918748475716378,0.1869050325810085,0.4480201534603585
3.2686740000000003,0.2462752568756249,0.008529810892301594,0.18226288413163905,0.4370679518995656
3.270975,0.2403221452007149,0.008069151303080634,0.17748389343642482,0.4258751899402203
3.273277,0.23481515123117275,0.007721501758616586,0.17261550579958207,0.4151521587893714
3.275579,0.2297853569382742,0.007343737484711664,0.16785599265030926,0.4049850870732951
3.27788,0.22472493776191296,0.006995875115304568,0.16346954941945266,0.39519036229667015
3.280182,0.21970199978620766,0.006626517426649927,0.15886136181941696,0.3851898790322745
3.282484,0.21512883621837325,0.0063563361614542655,0.15434556770653918,0.3758307400863666
3.284785,0.21044779992669987,0.006001982631284298,0.15002954329562465,0.3664793258536088
3.287087,0.2060986093871752,0.005764363582374528,0.14598071086108586,0.3578436838306356
3.289388,0.20201315851568052,0.0055119531999231275,0.14158777511491544,0.3491128868305191
3.29169,0.1982664097135278,0.005267949402722004,0.1378545788094785,0.34138893792572833
3.293992,0.1943139713955804,0.005019689106659982,0.13386667613403844,0.3332003366362788
3.296293,0.19088352735993847,0.004775472484515814,0.13007105179673795,0.3257300516411923
3.298595,0.1877405915585962,0.00453476747393189,0.1263877979167918,0.3186631569493199
3.300897,0.18502137615979092,0.0042966163626645066,0.12278944616017998,0.31210743868263546
3.3031980000000005,0.1821805754027604,0.004156151900254789,0.1193189470128246,0.3056556743158397
3.3055,0.18029691652589427,0.003914276352484115,0.11628644293702348,0.3004976358154019
3.307801,0.17878441295308425,0.003754657645200347,0.11284740751772727,0.29538647811601193
3.310103,0.17764215050870466,0.003537682615765943,0.10989431189845657,0.2910741450229272
3.3124050000000005,0.17670374922886814,0.003428503419983845,0.10710802398032504,0.28724027662917706
3.314706,0.1762160365325284,0.003286974832858903,0.10495051119912267,0.28445352256450995
3.317008,0.17592989956166738,0.003132463924208214,0.10255577189683902,0.28161813538271463
3.31931,0.1748287750204467,0.0029879557878806423,0.10092265458329,0.27873938539161736
3.321611,0.17271931476401936,0.002883565153317057,0.09958869239843086,0.2751915723157673
3.323913,0.16974458727781586,0.002686170018642795,0.09859234100988948,0.2710230983063481
3.326214,0.16729642495204666,0.0025932719310036412,0.09840805345982843,0.2682977503428787
3.3285160000000005,0.16341254980603073,0.0024932442077724784,0.09845699703680943,0.2643627910506127
3.330818,0.15860581436581622,0.0023582067814104093,0.09973152773533454,0.2606955488825612
3.3331190000000004,0.15349877223254146,0.002295317010740605,0.10101504807044798,0.25680913731373
3.335421,0.1490503936376225,0.0021488934499256265,0.10233952119446388,0.25353880828201203
3.3377230000000004,0.14460932844770955,0.002054931237571248,0.10364301849977364,0.2503072781850545
3.340024,0.1413470927272064,0.0019914029920723073,0.10491804862255368,0.2482565443418324
3.3423260000000004,0.13849532186266678,0.0018999946790344687,0.1055478226079926,0.24594313914969385
3.344627,0.13577793481511302,0.0018217815124654214,0.10562073854920914,0.2432204548767876
3.3469290000000003,0.13298329992718305,0.001714517741170729,0.10495300832039722,0.239650825988751
3.349231,0.13079567765475372,0.0016440726850228253,0.1031615735180424,0.2356013238578189
3.351532,0.1293951605960986,0.001589057437245686,0.10097759125132988,0.2319618092846742
3.3538339999999995,0.12813222696911944,0.0014980747740939375,0.09866176098132168,0.22829206272453506
3.356135,0.12692003008936964,0.0014014522499514956,0.09645580404739323,0.2247772863867144
3.3584370000000003,0.1259290637110523,0.001403367674438901,0.09498499961668933,0.22231743100218052
3.360739,0.12419852925149998,0.0012771624832132007,0.09441315884481973,0.2198888505795329
3.3630400000000003,0.12230938532087933,0.00123395901977506,0.09488111937166846,0.21842446371232285
3.365342,0.12013319024377195,0.0011709628366337323,0.0962260688901356,0.21753022197054128
3.3676440000000003,0.11898224313094766,0.00111073337775199,0.0980799317243539,0.21817290823305355
3.3699449999999995,0.11722474049043555,0.0010760429120356511,0.1000551546525149,0.2183559380549861
3.372247,0.1157062947760582,0.0009740997643170836,0.10193548697224332,0.21861588151261865
3.3745480000000003,0.11498181059264816,0.0009606917929052471,0.10361355246873408,0.21955605485428747
3.37685,0.11415493873915365,0.0009266398020180427,0.10416341857338776,0.2192449971145594
3.3791519999999995,0.11327093090904952,0.0008536408465535988,0.10451051843054876,0.21863509018615188
3.381453,0.11214558071374636,0.0008215042801538,0.10341328334251597,0.21638036833641613
3.3837550000000003,0.11130225369898827,0.0007424398138125729,0.10212277106783382,0.21416746458063468
3.386057,0.110835109954228,0.000747654024917176,0.1002883857795569,0.21187114975870208
3.388358,0.11029117545690437,0.0006981722256592075,0.09834113060967077,0.20933047829223436
3.39066,0.10967730652421054,0.0006373042919483303,0.09624854298160644,0.2065631537977653
3.392961,0.10922387541383656,0.000643263390353591,0.09467285945737183,0.204539998261562
3.395263,0.10929152441014237,0.0005986765647856579,0.09336386848525807,0.2032540694601861
3.397565,0.10916216855909816,0.0005522807272018423,0.09290439817074277,0.2026188474570428
3.3998660000000003,0.1089308821257824,0.0005673912981580389,0.09283447877505566,0.2023327521989961
3.402168,0.10826444809460774,0.0005373829811886903,0.09230458964059833,0.20110642071639476
3.40447,0.10795774217216728,0.00053397778209997,0.09236402112693236,0.20085574108119966
3.406771,0.10748145667114943,0.0005137594125106925,0.0920523803918698,0.20004759647552994
3.409073,0.10691832448568496,0.0004190523128556561,0.0907838427844036,0.1981212195829442
3.411374,0.10649323281970936,0.00042533064867548433,0.08929455965626806,0.1962131231246529
3.413676,0.10607179785623676,0.0004262883609191869,0.08732832636469542,0.19382641258185132
3.415978,0.10557448631582657,0.0004362911332423032,0.08422540346895231,0.1902361809180212
3.418279,0.10459631839626983,0.0003144488533490258,0.08187111753131619,0.18678188478093505
3.420581,0.1045410107709117,0.00031827970232383633,0.07949036210816998,0.1843496525814055
3.422883,0.1040761524652158,0.00031827970232383633,0.07751663745277372,0.18191106962031334
3.425184,0.10435040515294196,0.00031817328985231375,0.07583357771373392,0.1805021561565282
3.427486,0.10382886795844933,0.00031817328985231375,0.07466492495724929,0.17881196620555093
3.429787,0.1036048949301396,0.0003180668773807912,0.07399969184971189,0.17792265365723225
3.432089,0.10364374739423414,0.00031678992772252114,0.072913943519542,0.17687448084149865
3.434391,0.1031811745276026,0.00031615145289338596,0.0717273114898807,0.1752246374703767
3.436692,0.10280681960885636,0.0002164429670767913,0.07108005765551999,0.17410332023145314
3.438994,0.10266740782592887,0.0002130377679880709,0.06945642940281423,0.17233687499673114
3.441296,0.10270808864127492,0.0002127185305735034,0.06847805728744955,0.17139886445929794
3.443597,0.1023963547528928,0.0002127185305735034,0.0671326083447275,0.1697416816281938
3.445899,0.10143921287272836,0.0002127185305735034,0.06534716663343157,0.1669990980367334
3.4482,0.10083677113535648,0.0002127185305735034,0.06426541369730092,0.1653149033632309
3.450502,0.10016210952355002,0.0002127185305735034,0.06294094057328503,0.16331576862740854
3.452804,0.09916977188179404,0.0002127185305735034,0.061483121173208685,0.16086561158557625
3.455105,0.09859795502788493,0.0002127185305735034,0.06056867536247223,0.15937934892093067
3.457407,0.09805356344274843,0.0002127185305735034,0.05922872008655417,0.1574950020598761
3.459709,0.09765178325522954,0.0002127185305735034,0.05856848122156586,0.1564329830073689
3.46201,0.09697209367748144,0.0002127185305735034,0.05747923692161161,0.15466404912966655
3.464312,0.09667635786255002,0.0002131441804595935,0.05691139154378126,0.1538008935867909
3.466613,0.0962051003274738,0.00021601731719070126,0.055779196757904916,0.15220031440256945
3.468915,0.09584491513092676,0.0001478069229447705,0.055273279987683166,0.15126600204155471
3.471217,0.09454952826923334,0.00010705094635164803,0.05479483155148135,0.14945141076706633
3.473518,0.09345206043051564,0.00011471264430126898,0.05421400114302339,0.1477807742178403
3.47582,0.09259867748387428,0.00013822980050774434,0.05424296774980805,0.14697987503419008
3.478122,0.09208353951876193,0.0001058804091649004,0.05422598732514117,0.14641540725306798
3.4804230000000005,0.09155240348019884,0.00010641247152251297,0.054226986173650994,0.14588580212537236
3.482725,0.0905774351753322,0.00010651888399403548,0.05422398962812155,0.14490794368744778
3.4850260000000004,0.08974644953152182,0.00010651888399403548,0.05420151553665069,0.14405448395216652
3.487328,0.08921348514170722,0.00010641247152251297,0.0545915658797338,0.14391146349296355
3.4896300000000005,0.08848443008016843,0.00010641247152251297,0.055174393985211394,0.14376523653690232
3.491931,0.0877750297945833,0.00010641247152251297,0.055629868905687455,0.14351131117179328
3.4942330000000004,0.08706837203587546,0.00010651888399403548,0.05631507898342116,0.14348996990329066
3.496535,0.08664510872115136,0.00010651888399403548,0.056818998056623285,0.14357062566176867
3.4988360000000003,0.08590599772772925,0.00010651888399403548,0.05752718165008276,0.14353969826180604
3.501138,0.0850681557667257,0.00010641247152251297,0.05823386697077752,0.14340843520902574
3.503439,0.08434824246144443,0.00010641247152251297,0.058986499322923824,0.14344115425589074
3.5057410000000004,0.08384087498915098,0.00010651888399403548,0.0598704802541109,0.14381787412725588
3.508043,0.08322974858333441,0.00010651888399403548,0.06052472602804033,0.14386099349536874
3.5103440000000004,0.0823100879038259,0.00010651888399403548,0.06226921495043381,0.14468582173825373
3.512646,0.08166833661454657,0.00010577399669337789,0.06404416875237669,0.14581827936361666
3.5149470000000003,0.08131089394487677,0.0001019431477185674,0.06645938444911156,0.1478722215417069
3.517249,0.08044791215416497,0.00018505128797765004,0.06985097456419151,0.15048393800633414
3.5195510000000003,0.07962606826661214,0.00021410189270329607,0.07455704931818917,0.15439721947750462
3.5218519999999995,0.07939158221860625,0.00016206619412878723,0.07930407686108931,0.15885772527382436
3.524154,0.0789888878554616,0.00016142771929965216,0.0846204480545845,0.16377076362934576
3.526456,0.07842484149437139,0.00021112234350066569,0.09017404576916097,0.16881000960703302
3.528757,0.0779814663158807,0.00021293135551654844,0.09404558259320746,0.1722399802646047
3.5310589999999995,0.07739410847633374,0.0002127185305735034,0.09749160995207233,0.1750984369589796
3.53336,0.07698730032287321,0.0002127185305735034,0.0980674461179812,0.17526746497142792
3.5356620000000003,0.0762801854763525,0.0002127185305735034,0.09633694107472517,0.17282984508165114
3.537964,0.07545285653504513,0.0002127185305735034,0.09259425570844494,0.16825983077406356
3.540265,0.07468677736066327,0.0002127185305735034,0.0872184530286157,0.16211794891985248
3.542567,0.07402354294417875,0.0002127185305735034,0.08249439900144133,0.15673066047619358
3.5448690000000003,0.07334156792736625,0.0002127185305735034,0.07732985278143815,0.1508841392393779
3.5471699999999995,0.07259788605581538,0.0002127185305735034,0.0734668061697251,0.146277410756114
3.549472,0.07186334594052203,0.0002127185305735034,0.06969015995411114,0.14176622442520667
3.5517730000000003,0.0711187498933454,0.0002127185305735034,0.06609430531877386,0.13742577374269274
3.554075,0.07048156948219486,0.0002127185305735034,0.06280459775169515,0.1334988857644635
3.556377,0.06940284224380515,0.0002127185305735034,0.05970167485595203,0.12931723563033068
3.558678,0.06881457022863244,0.00021293135551654844,0.05681600151109385,0.12584350309524284
3.5609800000000003,0.06778977935216221,0.00021101593102914318,0.05409413932184548,0.12209493460503686
3.563282,0.06726732798204381,0.00019409634805706366,0.051167513188084865,0.11862893751818572
3.565583,0.06645599711418712,0.00018111402653131703,0.04876278540070305,0.11539989654142148
3.567885,0.06560627087004878,0.00021388906776025106,0.0460169508472191,0.11183711078502813
3.570186,0.06496817628327248,0.0002127185305735034,0.04361771672664128,0.10879861154048726
3.572488,0.0641609592057317,0.0002126121181019809,0.04099623881262942,0.1053698101364631
3.57479,0.06348264089142222,0.0002127185305735034,0.03878628648466171,0.10248164590665744
3.577091,0.06273118852705244,0.0002126121181019809,0.036771109616108105,0.09971491026126253
3.579393,0.0618416956431938,0.0002126121181019809,0.03478390050582935,0.09683820826712514
3.581695,0.06141020474783791,0.00021388906776025106,0.03265885030119599,0.09428294411679417
3.583996,0.06066697996409993,0.00016493933085989508,0.030621698765426437,0.09145361806038624
3.586298,0.059997803406047975,0.00010290085996227002,0.028874712721758407,0.08897541698776865
3.588599,0.059146705898471014,0.00010598682163642292,0.02694044258249989,0.08619313530260732
3.590901,0.05867727671464632,0.00010651888399403548,0.025566526457248103,0.08435032205588848
3.593203,0.05805837981601088,0.00010651888399403548,0.023985349266209512,0.08215024796621442
3.595504,0.05739925918984224,0.00010641247152251297,0.022643396293271837,0.08014906795463657
3.597806,0.05691383193256686,0.00010641247152251297,0.02132991050286391,0.07835015490695328
3.600108,0.05615552325100391,0.00010651888399403548,0.01988307843639556,0.07614512057139351
3.602409,0.05584287518699605,0.00010651888399403548,0.018902708624011243,0.07485210269500132
3.604711,0.05539492913037659,0.00010641247152251297,0.017946810600117415,0.07344815220201653
3.607012,0.054711582850125465,0.00010641247152251297,0.016988914879203953,0.07180691020085192
3.609314,0.054129710064333036,0.00010651888399403548,0.016066478280388957,0.07030270722871604
3.611616,0.05367719312958481,0.00010651888399403548,0.015084610195239916,0.06886832220881876
3.613917,0.05310080539754691,0.00010651888399403548,0.014160675323660197,0.06736799960520115
