0.1496 0.4514 0.7180 0.4895
0.1184 0.6697 0.4123 0.5008
0.2042 0.4039 0.6192 0.5073
0.1029 0.4815 0.6178 0.5134
0.0681 0.6580 0.6589 0.5264
0.1309 0.5509 0.5100 0.5273
0.1332 0.4921 0.5650 0.5280
0.2012 0.4787 0.5250 0.5340
0.1282 0.5580 0.5054 0.5384
0.1875 0.4546 0.6276 0.5443
0.0934 0.8137 0.4363 0.5495
0.1936 0.4762 0.5861 0.5537
0.2003 0.5303 0.4761 0.5550
0.1630 0.5009 0.6390 0.5580
0.1626 0.4142 0.6037 0.5614
0.1369 0.4184 0.6302 0.5663
0.1605 0.6922 0.3341 0.5779
0.1037 0.4571 0.6358 0.5809
0.1777 0.4596 0.6532 0.5873
0.1644 0.4834 0.6587 0.5881
0.1731 0.5479 0.4575 0.5998
0.1670 0.4165 0.5916 0.6097
0.1313 0.6168 0.4359 0.6208
0.2074 0.3873 0.5811 0.6397
0.1866 0.4695 0.6274 0.6493
0.1516 0.6152 0.4095 0.6500
0.2028 0.5842 0.3979 0.6505
0.2091 0.5712 0.4081 0.6648
0.1867 0.2327 0.7473 0.6767
0.2014 0.4017 0.5655 0.6768
0.1539 0.2815 0.7368 0.6791
0.2092 0.4689 0.5721 0.6887
0.1724 0.5159 0.6142 0.6903
0.0884 0.5185 0.5885 0.6941
0.2132 0.4334 0.5235 0.7047
0.1988 0.5890 0.4693 0.7250
0.2134 0.3894 0.5608 0.7378
0.2249 0.5272 0.4518 0.7386
0.2006 0.2544 0.7045 0.7446
0.0823 0.5855 0.5267 0.7529
0.2309 0.3354 0.6712 0.7620
0.1518 0.5053 0.5079 0.7649
0.2264 0.5009 0.4934 0.7699
0.1481 0.5571 0.6295 0.7703
0.1732 0.5174 0.4692 0.7721
0.2069 0.4210 0.5302 0.7735
0.2217 0.4047 0.6226 0.7741
0.1700 0.5815 0.4091 0.7756
0.1739 0.3917 0.7563 0.7788
0.1999 0.4806 0.5980 0.7900
0.0964 0.4902 0.5985 0.7935
0.1335 0.4664 0.5689 0.7970
0.2202 0.6163 0.3832 0.7986
0.2334 0.3782 0.5538 0.7993
0.2195 0.3470 0.6976 0.8000
0.2173 0.4608 0.4799 0.8030
0.2224 0.3629 0.5718 0.8041
0.1615 0.5755 0.5837 0.8123
0.2039 0.4802 0.4699 0.8143
0.1105 0.6169 0.4489 0.8191
0.1917 0.5547 0.4078 0.8192
0.2120 0.5415 0.4027 0.8242
0.1779 0.6003 0.5203 0.8245
0.2167 0.6166 0.4013 0.8254
0.1837 0.4635 0.5058 0.8267
0.2210 0.6010 0.3399 0.8394
0.2201 0.5374 0.4878 0.8536
0.1240 0.4904 0.5542 0.8538
0.2021 0.5365 0.5369 0.8555
0.1352 0.4749 0.5537 0.8597
0.2392 0.4992 0.4684 0.8609
0.0387 0.6673 0.7263 0.8632
0.2317 0.4970 0.5011 0.8669
0.2387 0.4676 0.4559 0.8720
0.1744 0.6501 0.4776 0.8789
0.1648 0.3451 0.6420 0.9036
0.2019 0.2487 0.8600 0.9054
0.1765 0.5878 0.5448 0.9072
0.2073 0.5491 0.5159 0.9131
0.2482 0.2853 0.6192 0.9172
0.1360 0.6426 0.3797 0.9275
0.1962 0.5077 0.4388 0.9307
0.2134 0.4952 0.5633 0.9348
0.2363 0.5166 0.4757 0.9350
0.1403 0.5778 0.4377 0.9399
0.2499 0.4924 0.4243 0.9417
0.2157 0.5541 0.4924 0.9432
0.1983 0.4491 0.4936 0.9469
0.1826 0.6142 0.5059 0.9560
0.1334 0.6663 0.5537 0.9624
0.2170 0.5412 0.5062 0.9678
0.1437 0.5390 0.4696 0.9772
0.2247 0.4722 0.4416 0.9789
0.2131 0.6313 0.2945 0.9899
0.1789 0.4568 0.5040 1.0052
0.2192 0.5241 0.5238 1.0057
0.2200 0.5258 0.3894 1.0115
0.2038 0.6208 0.4541 1.0119
0.2423 0.5124 0.3871 1.0126
0.1801 0.3780 0.5808 1.0229
0.2229 0.3883 0.5205 1.0400
0.2452 0.4369 0.5582 1.0571
0.2594 0.5925 0.3171 1.0754
0.2470 0.4189 0.5757 1.0763
0.0571 0.5835 0.5484 1.0789
0.0452 0.6993 0.4508 1.0852
0.2067 0.5608 0.3609 1.0875
0.2720 0.4116 0.4985 1.0980
0.2661 0.4836 0.4401 1.0990
0.2470 0.5085 0.3757 1.1033
0.2521 0.5433 0.4235 1.1057
0.2388 0.5283 0.4792 1.1077
0.2603 0.4105 0.4625 1.1219
0.2683 0.5252 0.3817 1.1221
0.2017 0.3697 0.5549 1.1332
0.2740 0.3373 0.5909 1.1351
0.1044 0.6041 0.6905 1.1474
0.2497 0.4300 0.5644 1.1481
0.2675 0.6125 0.2724 1.1722
0.2430 0.5525 0.4485 1.1769
0.0244 0.5018 0.6794 1.1851
0.1808 0.4919 0.4538 1.1859
0.0496 0.6322 0.5056 1.1867
0.1297 0.5047 0.5108 1.1953
0.1182 0.6843 0.3460 1.1991
0.2470 0.4134 0.5954 1.2008
0.0571 0.4842 0.6424 1.2077
0.2728 0.5216 0.3430 1.2083
0.2470 0.4153 0.4554 1.2112
0.2635 0.4594 0.3993 1.2245
0.2869 0.3899 0.4860 1.2265
0.2374 0.6603 0.3485 1.2340
0.2765 0.5800 0.3091 1.2355
0.1818 0.5140 0.4268 1.2392
0.2915 0.3253 0.5471 1.2424
0.2255 0.6565 0.3837 1.2476
0.2283 0.5368 0.5103 1.2507
0.2586 0.6222 0.3353 1.2569
0.2333 0.4221 0.4575 1.2570
0.2115 0.4840 0.4186 1.2650
0.2153 0.6891 0.3736 1.2691
0.2138 0.5718 0.5077 1.2809
0.1308 0.3893 0.6217 1.2824
0.2501 0.6417 0.3408 1.2825
0.1700 0.3109 0.6457 1.2911
0.1021 0.4902 0.5611 1.2972
0.1296 0.5421 0.4670 1.3007
0.2969 0.3445 0.5135 1.3080
0.2153 0.4581 0.4364 1.3199
0.2022 0.5936 0.3156 1.3216
0.2730 0.5155 0.4226 1.3238
0.2470 0.2691 0.7655 1.3338
0.2867 0.5759 0.2815 1.3348
0.1817 0.6415 0.5058 1.3413
0.2925 0.4300 0.4544 1.3441
0.2858 0.4914 0.4117 1.3518
0.0735 0.6093 0.4819 1.3524
0.2725 0.4999 0.4471 1.3622
0.1122 0.5353 0.4967 1.3635
0.0925 0.5461 0.5154 1.3689
0.2979 0.4334 0.4069 1.3758
0.2369 0.3411 0.5262 1.3772
0.2827 0.3286 0.4981 1.3894
0.2409 0.3537 0.5078 1.3954
0.0195 0.7253 0.4497 1.4193
0.3049 0.3665 0.4952 1.4298
0.2914 0.4920 0.4061 1.4343
0.2221 0.4176 0.6687 1.4386
0.2516 0.4806 0.5316 1.4431
0.1285 0.3496 0.6572 1.4499
0.2947 0.4852 0.3340 1.4548
0.2200 0.5396 0.3392 1.4590
0.3034 0.4362 0.4279 1.4596
0.2549 0.4578 0.5503 1.4650
0.2380 0.4879 0.5582 1.4706
0.2998 0.3949 0.4962 1.4823
0.0653 0.6298 0.4666 1.5080
0.2527 0.4847 0.5306 1.5208
0.2354 0.5886 0.4579 1.5284
0.2002 0.3671 0.5347 1.5289
0.2969 0.4497 0.3553 1.5334
0.2285 0.4604 0.6142 1.5358
0.2491 0.5065 0.5164 1.5358
0.0348 0.5834 0.5623 1.5366
0.2437 0.6590 0.3615 1.5392
0.3178 0.3413 0.4894 1.5438
0.0255 0.7652 0.3931 1.5475
0.3047 0.4354 0.3666 1.5489
0.1375 0.4803 0.5053 1.5546
0.2746 0.5411 0.4165 1.5600
0.3024 0.5233 0.3561 1.5804
0.1446 0.6358 0.3352 1.5859
0.2018 0.5657 0.3272 1.5906
0.0668 0.6277 0.4624 1.5942
0.1195 0.7589 0.5163 1.5961
0.2281 0.4692 0.3917 1.5982
0.3133 0.3638 0.5027 1.5988
0.1609 0.5103 0.4383 1.6063
0.2796 0.3547 0.4519 1.6149
0.1503 0.5692 0.6641 1.6170
0.2958 0.4129 0.5063 1.6170
0.3233 0.3917 0.4264 1.6311
0.2128 0.3012 0.5798 1.6342
0.1722 0.3952 0.5371 1.6582
0.2206 0.4048 0.6994 1.6585
0.2794 0.5711 0.3801 1.6625
0.1334 0.6542 0.6071 1.6641
0.0414 0.4629 0.6681 1.6749
0.0736 0.3305 0.7507 1.6914
0.2839 0.3882 0.5731 1.6972
0.3265 0.4093 0.4130 1.6976
0.1760 0.4097 0.5144 1.7122
0.3173 0.4694 0.3879 1.7188
0.1972 0.3767 0.5179 1.7308
0.1302 0.5214 0.4657 1.7352
0.2908 0.4901 0.2956 1.7445
0.2978 0.4346 0.3455 1.7479
0.1364 0.7173 0.5373 1.7624
0.2734 0.5306 0.4487 1.7688
0.3177 0.7119 0.1093 1.7778
0.2377 0.3715 0.7059 1.7920
0.2567 0.3426 0.4742 1.8033
0.3292 0.4683 0.2985 1.8041
0.2363 0.2694 0.5705 1.8565
0.3353 0.2349 0.5170 1.8570
0.3153 0.2074 0.7034 1.8821
0.1660 0.5189 0.4087 1.8847
0.3198 0.3530 0.4000 1.8872
0.1077 0.6236 0.6996 1.8886
0.2578 0.4889 0.5396 1.8936
0.3430 0.4425 0.3193 1.9030
0.3458 0.4029 0.3795 1.9125
0.1796 0.4612 0.4468 1.9172
0.2697 0.4975 0.5042 1.9184
0.3423 0.2693 0.4726 1.9336
0.0090 0.4104 0.7653 1.9391
0.1752 0.3997 0.5147 1.9439
0.2996 0.3655 0.3961 1.9594
0.3448 0.4399 0.3054 1.9625
0.0430 0.5519 0.5617 1.9820
0.2204 0.4453 0.4040 1.9877
0.3331 0.4404 0.4059 1.9881
0.3167 0.5527 0.1924 1.9907
0.1772 0.3878 0.5219 1.9918
0.3371 0.3678 0.4759 2.0037
0.2167 0.6967 0.4101 2.0143
0.3081 0.3711 0.3787 2.0155
0.2203 0.4575 0.3898 2.0252
0.1773 0.4300 0.4764 2.0404
0.2294 0.4876 0.6122 2.0526
0.1915 0.5413 0.3419 2.0535
0.3359 0.3491 0.5061 2.0543
0.2377 0.4441 0.3787 2.0704
0.0394 0.6968 0.7519 2.0726
0.0415 0.6219 0.4886 2.0848
0.2576 0.4143 0.6323 2.0915
0.1719 0.7074 0.4946 2.1055
0.3005 0.4425 0.5039 2.1199
0.0821 0.6053 0.7769 2.1334
0.1793 0.6403 0.5541 2.1357
0.1424 0.6033 0.6668 2.1464
0.1682 0.4999 0.4131 2.1492
0.3180 0.5261 0.3719 2.1696
0.3435 0.4171 0.4218 2.1836
0.0529 0.5819 0.5066 2.1897
0.2737 0.3410 0.4334 2.1959
0.1727 0.5095 0.3945 2.2039
0.2041 0.4784 0.3808 2.2270
0.3652 0.3360 0.4471 2.2466
0.3680 0.4648 0.2848 2.2489
0.1650 0.3141 0.6043 2.2502
0.2633 0.4294 0.6119 2.2519
0.2991 0.5221 0.4298 2.2616
0.1796 0.4823 0.4096 2.2659
0.0915 0.8238 0.5288 2.2755
0.1988 0.4870 0.6879 2.3032
0.3734 0.4527 0.2543 2.3059
0.2936 0.5812 0.3817 2.3125
0.3393 0.3963 0.4692 2.3184
0.3096 0.3805 0.5627 2.3284
0.3790 0.3910 0.3269 2.3345
0.3603 0.2449 0.4445 2.3353
0.1251 0.4341 0.5374 2.3381
0.3574 0.4846 0.3206 2.3385
0.3222 0.4868 0.4170 2.3406
0.2376 0.4309 0.3786 2.3492
0.3248 0.6237 0.2619 2.3621
0.1660 0.4848 0.4222 2.3768
0.3836 0.3081 0.3849 2.3854
0.2791 0.4996 0.5079 2.3862
0.3412 0.4470 0.4142 2.3875
0.2390 0.4858 0.6102 2.3904
0.0811 0.4416 0.5969 2.3909
0.2880 0.3659 0.6327 2.3931
0.2678 0.3848 0.6574 2.3934
0.3093 0.2499 0.7110 2.4364
0.1977 0.5839 0.5914 2.4367
0.3590 0.1889 0.4924 2.4371
0.1645 0.4229 0.4854 2.4438
0.3488 0.4931 0.3478 2.4465
0.2702 0.3575 0.4072 2.4590
0.2776 0.3752 0.3791 2.4780
0.1625 0.4488 0.4605 2.4782
0.3670 0.2763 0.3959 2.4794
0.2709 0.6197 0.4014 2.4859
0.3387 0.4636 0.4113 2.4986
0.2102 0.6147 0.5355 2.5002
0.3052 0.6143 0.3300 2.5070
0.1907 0.4759 0.3902 2.5102
0.2769 0.5922 0.4191 2.5123
0.2002 0.3506 0.5033 2.5631
0.2751 0.4579 0.5712 2.5682
0.3239 0.6517 0.2487 2.5788
0.0505 0.4333 0.6483 2.5880
0.2141 0.2046 0.6331 2.5880
0.2284 0.3961 0.4150 2.6139
0.2602 0.3827 0.3865 2.6171
0.3382 0.2565 0.4268 2.6184
0.2615 0.5774 0.4742 2.6245
0.3190 0.4829 0.4473 2.6262
0.3549 0.3222 0.5322 2.6303
0.1823 0.6105 0.6020 2.6473
0.0035 0.6665 0.4860 2.6503
0.1446 0.5090 0.4189 2.6526
0.2361 0.6197 0.4836 2.6551
0.2341 0.5797 0.5318 2.6729
0.2447 0.3519 0.4360 2.6737
0.1747 0.6457 0.5808 2.6961
0.1553 0.4048 0.5081 2.6970
0.0515 0.5473 0.5250 2.7178
0.3382 0.4913 0.3971 2.7197
0.1150 0.4192 0.5543 2.7226
0.2998 0.4091 0.5785 2.7597
0.0576 0.5118 0.5498 2.7644
0.1566 0.6048 0.2981 2.7694
0.1457 0.6798 0.2373 2.7842
0.2096 0.5450 0.6240 2.7886
0.1663 0.4294 0.4629 2.7923
0.2851 0.7105 0.2867 2.7934
0.3538 0.5012 0.3527 2.8049
0.1799 0.6374 0.2287 2.8069
0.3901 0.3723 0.3926 2.8120
0.2134 0.4242 0.3990 2.8126
0.1550 0.5454 0.3598 2.8127
0.3096 0.3222 0.3787 2.8184
0.0421 0.5450 0.5394 2.8218
0.2599 0.5573 0.5089 2.8327
0.1164 0.5323 0.4319 2.8350
0.0198 0.4392 0.6849 2.8385
0.1173 0.4462 0.5189 2.8388
0.1452 0.6302 0.6615 2.8931
0.3055 0.6654 0.2958 2.9070
0.1422 0.6299 0.6688 2.9259
0.1934 0.6000 0.2427 2.9262
0.2736 0.4483 0.6013 2.9266
0.1860 0.3572 0.5022 2.9513
0.3322 0.5204 0.3943 2.9604
0.3946 0.3940 0.3717 2.9871
0.1682 0.5745 0.3030 3.0090
0.0175 0.5132 0.6070 3.0102
0.1605 0.3572 0.5381 3.0126
0.3290 0.5063 0.4226 3.0689
0.2146 0.5408 0.2675 3.0694
0.1908 0.2289 0.6233 3.0741
0.2151 0.7146 0.4418 3.0928
0.2811 0.3910 0.3296 3.1103
0.4307 0.2719 0.3305 3.1111
0.1568 0.4107 0.4847 3.1199
0.1846 0.4634 0.3889 3.1199
0.0947 0.3981 0.5943 3.1302
0.2449 0.6360 0.4676 3.1303
0.1044 0.3925 0.5845 3.1362
0.3151 0.4607 0.2147 3.1370
0.1627 0.5748 0.3061 3.1463
0.0909 0.5042 0.4908 3.1463
0.3165 0.3302 0.3465 3.1511
0.1246 0.4338 0.5090 3.1696
0.2679 0.5573 0.5064 3.1708
0.1622 0.4322 0.4527 3.1715
0.1238 0.5644 0.7822 3.1745
0.0677 0.6040 0.4244 3.1861
0.4364 0.2136 0.4465 3.1915
0.0285 0.6477 0.4431 3.2352
0.3027 0.6707 0.3122 3.2401
0.0188 0.3469 0.7685 3.2467
0.2467 0.2374 0.5283 3.2585
0.1527 0.4235 0.4724 3.2835
0.2102 0.5302 0.2768 3.2861
0.2358 0.5050 0.6336 3.2969
0.3267 0.4054 0.5483 3.3138
0.0807 0.3561 0.6540 3.3223
0.1473 0.5248 0.3746 3.3337
0.3498 0.4861 0.4103 3.3505
0.2895 0.5224 0.5061 3.3626
0.3808 0.4415 0.3840 3.3631
0.1207 0.4246 0.5178 3.3803
0.3243 0.2186 0.4415 3.3935
0.2101 0.2751 0.5363 3.3944
0.2689 0.5626 0.5074 3.3966
0.3252 0.4785 0.4768 3.3986
0.2523 0.4405 0.3054 3.4089
0.1852 0.5633 0.6751 3.4116
0.1162 0.4961 0.4496 3.4323
0.4180 0.2760 0.4685 3.4399
0.1950 0.3384 0.4895 3.4965
0.0821 0.6319 0.3618 3.5164
0.3326 0.4185 0.5302 3.5226
0.1509 0.2960 0.5987 3.5361
0.2062 0.6637 0.5305 3.5401
0.1749 0.5404 0.7239 3.5476
0.2741 0.3657 0.7145 3.5684
0.1460 0.4926 0.4014 3.5958
0.3913 0.5255 0.2809 3.6130
0.0302 0.6729 0.4022 3.6264
0.1580 0.7611 0.5217 3.6358
0.1716 0.3718 0.4855 3.6375
0.2099 0.2847 0.5176 3.6656
0.2105 0.4343 0.3622 3.6658
0.2130 0.5783 0.2099 3.6707
0.3050 0.5315 0.4757 3.6805
0.3432 0.3724 0.2480 3.6810
0.4675 0.2160 0.3883 3.6921
0.1769 0.6539 0.6030 3.6940
0.3571 0.4251 0.1754 3.7347
0.2003 0.4954 0.3113 3.7516
0.3025 0.4354 0.5875 3.7642
0.0716 0.7097 0.7400 3.7727
0.1566 0.4807 0.3917 3.7727
0.0992 0.4428 0.5205 3.7920
0.0370 0.6205 0.4396 3.7920
0.1640 0.7073 0.5734 3.7943
0.1222 0.5818 0.3394 3.8316
0.3572 0.4451 0.4601 3.8379
0.3429 0.6979 0.2210 3.8619
0.3491 0.3713 0.5586 3.8633
0.3214 0.4167 0.5710 3.8661
0.3131 0.3815 0.6268 3.8746
0.3624 0.5273 0.3624 3.8971
0.2698 0.3836 0.3219 3.9155
0.3259 0.6153 0.3501 3.9196
0.4230 0.3954 0.3583 3.9215
0.2885 0.4282 0.6309 3.9380
0.3592 0.5469 0.3513 3.9574
0.2331 0.6340 0.5236 3.9600
0.0266 0.5617 0.5119 3.9840
0.3473 0.4938 0.4366 3.9939
0.2183 0.2838 0.4955 4.0026
0.1526 0.3489 0.5270 4.0058
0.1874 0.5667 0.6867 4.0120
0.0199 0.4591 0.6278 4.0306
0.1791 0.7158 0.5430 4.0317
0.0350 0.5027 0.5566 4.0537
0.2311 0.2226 0.5372 4.0957
0.0700 0.5006 0.4995 4.0960
0.1749 0.4474 0.3870 4.1358
0.2792 0.4469 0.6371 4.1358
0.2647 0.5995 0.5032 4.1369
0.2638 0.4372 0.2662 4.1738
0.0221 0.5436 0.5327 4.1741
0.2646 0.6526 0.4480 4.1894
0.2311 0.5436 0.6324 4.2024
0.3050 0.6464 0.3731 4.2366
0.0614 0.4248 0.5866 4.2839
0.3681 0.4183 0.4846 4.3300
0.1462 0.3699 0.5055 4.3391
0.2957 0.3531 0.3031 4.3594
0.2218 0.3388 0.4223 4.3646
0.2267 0.6169 0.5677 4.3700
0.3168 0.4240 0.5915 4.3710
0.2647 0.3599 0.3383 4.3768
0.3141 0.5489 0.4639 4.3821
0.2603 0.4553 0.6745 4.3824
0.1509 0.3303 0.5375 4.3942
0.3074 0.4329 0.6026 4.3971
0.1155 0.5371 0.3794 4.4056
0.1156 0.4443 0.4748 4.4129
0.4170 0.3449 0.1624 4.4234
0.2701 0.6488 0.4490 4.4280
0.2696 0.4969 0.6130 4.4399
0.1623 0.6979 0.6067 4.4537
0.3202 0.4069 0.6063 4.4747
0.1702 0.3295 0.5062 4.4764
0.2759 0.6585 0.4283 4.4764
0.3861 0.4366 0.4313 4.4995
0.1398 0.5966 0.2766 4.5093
0.0064 0.6092 0.4825 4.5114
0.0552 0.6615 0.3460 4.5273
0.3705 0.5891 0.3041 4.5317
0.2089 0.4715 0.2990 4.5363
0.2996 0.6954 0.3430 4.5621
0.2692 0.6263 0.4794 4.5690
0.0581 0.6049 0.3982 4.5766
0.2393 0.5320 0.6406 4.5873
0.2901 0.3025 0.3546 4.6220
0.0710 0.4326 0.5529 4.6468
0.4727 0.3176 0.3524 4.6521
0.0060 0.5794 0.5099 4.6611
0.3279 0.5776 0.4137 4.6651
0.2192 0.5582 0.6551 4.6938
0.3463 0.6314 0.3185 4.7157
0.2337 0.6450 0.5351 4.7447
0.4666 0.3864 0.3013 4.7622
0.0911 0.3911 0.5595 4.7703
0.3155 0.5820 0.4387 4.7748
0.3888 0.4525 0.4210 4.8282
0.0820 0.4857 0.4736 4.8879
0.1413 0.6883 0.6684 4.8894
0.0554 0.6324 0.3653 4.9126
0.2185 0.6227 0.5944 4.9437
0.2144 0.3173 0.4387 4.9446
0.1508 0.2979 0.5555 4.9743
0.3331 0.5800 0.4109 4.9799
0.1941 0.3799 0.4029 5.0015
0.0761 0.3145 0.6572 5.0110
0.3692 0.5207 0.3990 5.0330
0.2190 0.6715 0.5444 5.0538
0.2489 0.5820 0.5825 5.0740
0.1144 0.4834 0.4184 5.0821
0.5172 0.2513 0.3239 5.1018
0.0612 0.5475 0.4379 5.1200
0.0781 0.6448 0.3097 5.1218
0.1641 0.6563 0.6671 5.1418
0.1000 0.3813 0.5451 5.1613
0.2177 0.5935 0.6343 5.1953
0.0153 0.6346 0.4224 5.2289
0.3342 0.5225 0.4789 5.2577
0.2625 0.5632 0.5819 5.2870
0.4529 0.3190 0.4342 5.3052
0.0594 0.3955 0.5924 5.3504
0.1081 0.4317 0.4751 5.3532
0.2771 0.3269 0.8070 5.3592
0.1127 0.4161 0.4831 5.3772
0.3768 0.4068 0.5174 5.4189
0.2482 0.7422 0.4224 5.4303
0.3196 0.5479 0.4878 5.4447
0.0936 0.4939 0.4293 5.5480
0.1581 0.5181 0.3007 5.5658
0.2706 0.5515 0.5877 5.6189
0.0986 0.4810 0.4328 5.6203
0.1692 0.4166 0.3870 5.6267
0.2128 0.4750 0.7825 5.6546
0.1744 0.3417 0.4557 5.6599
0.0939 0.4078 0.5145 5.6948
0.1997 0.4119 0.3430 5.6984
0.1226 0.4607 0.4124 5.7305
0.3715 0.4695 0.4726 5.7557
0.3382 0.3881 0.6306 5.8001
0.2965 0.4620 0.6370 5.8145
0.1538 0.2181 0.6115 5.8500
0.3291 0.5822 0.4438 5.8533
0.2799 0.6899 0.4277 5.8575
0.2814 0.5285 0.5976 5.8666
0.1047 0.4411 0.4579 5.8798
0.1221 0.4489 0.4215 5.8879
0.2764 0.4358 0.7073 5.8988
0.2649 0.7715 0.3715 5.9135
0.2307 0.5465 0.6793 5.9422
0.1548 0.4783 0.3372 5.9664
0.3436 0.5167 0.4871 5.9686
0.1329 0.2074 0.6522 5.9986
0.3413 0.5874 0.4172 6.0018
0.2316 0.5605 0.6648 6.0253
0.1768 0.6266 0.6985 6.0484
0.2619 0.4837 0.6903 6.1118
0.1094 0.3928 0.4931 6.1878
0.1489 0.4091 0.4121 6.2239
0.1119 0.4874 0.3889 6.2761
0.2118 0.6074 0.6592 6.2942
0.3129 0.4670 0.1034 6.3125
0.3534 0.4588 0.5393 6.3445
0.3115 0.2294 0.3504 6.3731
0.0251 0.5088 0.5083 6.3760
0.0549 0.4564 0.5119 6.3940
0.0283 0.5015 0.5095 6.4134
0.2018 0.5459 0.1830 6.4220
0.1806 0.6180 0.7097 6.4245
0.1908 0.3539 0.3963 6.5376
0.1127 0.5357 0.3308 6.5699
0.1085 0.4166 0.4595 6.6358
0.0544 0.5952 0.3635 6.6423
0.1909 0.5083 0.2335 6.6433
0.2036 0.3210 0.4074 6.6743
0.2078 0.7611 0.5119 6.6821
0.2653 0.6474 0.5247 6.7395
0.1566 0.4269 0.3689 6.7652
0.0775 0.3293 0.5972 6.7998
0.2252 0.3840 0.3061 6.8026
0.0378 0.5185 0.4670 6.8098
0.3868 0.5405 0.3961 6.8278
0.4192 0.1938 0.6964 6.8334
0.2393 0.5783 0.6514 6.8519
0.2600 0.4839 0.7152 6.9733
0.4415 0.4384 0.3921 6.9787
0.2070 0.3590 0.3556 6.9818
0.0537 0.3764 0.5837 6.9915
0.1578 0.3325 0.4585 7.0549
0.1791 0.4277 0.3251 7.0951
0.1512 0.2856 0.5149 7.1809
0.2195 0.3120 0.3807 7.1833
0.1455 0.3123 0.4960 7.1853
0.0681 0.4738 0.4538 7.2199
0.0283 0.3893 0.6071 7.2605
0.0171 0.5816 0.4260 7.3011
0.3048 0.5713 0.5427 7.3144
0.1907 0.8026 0.5163 7.4068
0.1438 0.3021 0.5040 7.4396
0.3312 0.4963 0.5734 7.4568
0.3143 0.5496 0.5508 7.4683
0.0705 0.5711 0.3424 7.5229
0.2710 0.3298 0.2761 7.5562
0.0001 0.5101 0.5235 7.5589
0.4993 0.3268 0.4018 7.6330
0.3036 0.0677 0.4976 7.7062
0.1094 0.2564 0.6010 7.7214
0.3571 0.5382 0.4835 7.7317
0.1419 0.3640 0.4353 7.7906
0.0563 0.4183 0.5187 7.7933
0.1250 0.3484 0.4784 7.8012
0.2369 0.6266 0.6267 7.8123
0.3483 0.4770 0.5684 7.8155
0.3751 0.5650 0.4211 7.8508
0.2602 0.5466 0.6682 7.8521
0.3001 0.5599 0.5779 7.9038
0.4433 0.4485 0.4081 8.0601
0.4735 0.2743 0.5282 8.0726
0.1574 0.3145 0.4556 8.0885
0.4709 0.3390 0.4665 8.1178
0.2608 0.5472 0.6726 8.1235
0.3846 0.4902 0.4886 8.1448
0.2431 0.5678 0.6847 8.1449
0.1834 0.5909 0.7720 8.1489
0.1956 0.3000 0.4091 8.1568
0.0058 0.5337 0.4750 8.2651
0.2213 0.7807 0.5017 8.2703
0.3480 0.5795 0.4710 8.2800
0.3462 0.4928 0.5698 8.4054
0.2068 0.6239 0.6992 8.4239
0.4412 0.4987 0.3691 8.4385
0.1816 0.2817 0.4438 8.4622
0.0432 0.5806 0.3589 8.4660
0.1604 0.3473 0.4089 8.4747
0.1152 0.3652 0.4618 8.5321
0.3486 0.6378 0.4146 8.5828
0.1245 0.4518 0.3555 8.6022
0.3136 0.5572 0.5706 8.6231
