Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,H2O_CH3OH_CO_NH3_120K_NASA,H2O_CH3OH_CO_NH3_100K_NASA,all
3.266372,0.053629711199999985,0.1474275978,0.3006652194,0.5017225284000001
3.2686740000000003,0.0523705824,0.14387138820000006,0.2931976164,0.489439587
3.270975,0.0511046496,0.1403004924,0.2855098818,0.4769150238
3.273277,0.049933584,0.1367292384,0.2776783386,0.464341161
3.275579,0.04886399519999999,0.133773372,0.2700219366,0.4526593038
3.27788,0.047787894000000004,0.1303987698,0.2629656744,0.4411523382
3.280182,0.0467197632,0.12698655660000002,0.2555527026,0.4292590224
3.282484,0.0457472772,0.12367177380000002,0.2482883598,0.4177074108
3.284785,0.044751852,0.12068546039999999,0.24134537700000006,0.4067826894000001
3.287087,0.043826994,0.1173509766,0.2348322132,0.3960101838
3.289388,0.042958220400000004,0.1146791628,0.2277655068,0.38540289
3.29169,0.042161472,0.1118221596,0.22176009180000006,0.3757437234000001
3.293992,0.0413209836,0.1086273738,0.21534494280000002,0.36529330020000006
3.296293,0.0405914976,0.1060726914,0.20923910280000002,0.3559032918
3.298595,0.0399231504,0.10324040400000001,0.20331402780000002,0.34647758219999997
3.300897,0.0393449076,0.100670319,0.1975255308,0.3375407574
3.3031980000000005,0.0387408096,0.09809307,0.1919427042,0.3287765838
3.3055,0.0383402484,0.09557599859999999,0.18706445940000002,0.3209807064
3.307801,0.0380186136,0.09301880880000002,0.18153224699999998,0.3125696694
3.310103,0.0377757108,0.09105444,0.1767817428,0.3056118936
3.3124050000000005,0.0375761592,0.08857533779999999,0.17229957420000003,0.29845107120000003
3.314706,0.0374724468,0.08692654320000001,0.1688288862,0.2932278762
3.317008,0.0374115996,0.0849940542,0.1649765832,0.287382237
3.31931,0.0371774448,0.0836210736,0.1623494652,0.28314798360000004
3.321611,0.0367288668,0.0823025394,0.16020358380000002,0.27923499
3.323913,0.0360962892,0.0813210714,0.15860080079999994,0.2760181614
3.326214,0.035575686,0.08041625820000002,0.1583043462,0.27429629040000003
3.3285160000000005,0.0347497776,0.08033781240000001,0.15838307940000002,0.27347066940000003
3.330818,0.033727622400000004,0.07986642120000001,0.16043335620000002,0.2740273998
3.3331190000000004,0.032641606799999986,0.08045852580000001,0.1624980942,0.2755982268
3.335421,0.0316956564,0.08098042320000001,0.16462871099999998,0.27730479059999996
3.3377230000000004,0.0307512612,0.0818709084,0.16672558499999998,0.2793477546
3.340024,0.0300575448,0.0823225986,0.1687766652,0.28115680860000003
3.3423260000000004,0.029451113999999994,0.08292724020000003,0.1697897526,0.28216810680000004
3.344627,0.02887326,0.0829945818,0.16990704899999998,0.2817748908
3.3469290000000003,0.0282789792,0.0824762664,0.1688329032,0.2795881488
3.349231,0.02781378,0.08151736500000001,0.16595110740000002,0.27528225240000004
3.351532,0.0275159592,0.0800992512,0.16243783920000002,0.2700530496
3.3538339999999995,0.0272473956,0.07848162,0.1587124734,0.264441489
3.356135,0.0269896212,0.07661969639999999,0.1551638556,0.25877317320000004
3.3584370000000003,0.0267788916,0.07526390940000001,0.1527978426,0.25484064359999997
3.360739,0.0264108924,0.0741309228,0.1518779496,0.2524197648
3.3630400000000003,0.0260091648,0.0736219206,0.1526307354,0.2522618208
3.365342,0.0255463956,0.0737508726,0.15479429160000002,0.25409155980000003
3.3676440000000003,0.025301646,0.07460267220000001,0.1577765124,0.25768083059999997
3.3699449999999995,0.024927912,0.0755271864,0.16095395939999999,0.2614090578
3.372247,0.024605013600000003,0.07683354179999999,0.16397876039999998,0.26541731579999994
3.3745480000000003,0.024450951600000003,0.07827995339999999,0.16667818439999998,0.2694090894
3.37685,0.024275116800000003,0.07920876600000001,0.1675627278,0.27104661059999996
3.3791519999999995,0.024087132,0.0798402726,0.16812109079999998,0.2720484954
3.381453,0.0238478256,0.080132922,0.166356021,0.2703367686
3.3837550000000003,0.0236684916,0.0796934106,0.1642800354,0.2676419376
3.386057,0.0235691532,0.07935061320000003,0.1613291472,0.26424891359999997
3.388358,0.023453485199999995,0.0785002464,0.1581966906,0.2601504222
3.39066,0.023322945600000002,0.07720427880000001,0.1548304446,0.255357669
3.392961,0.0232265232,0.0761146344,0.15229571760000002,0.2516368752
3.395263,0.0232409088,0.07485627780000001,0.1501900062,0.2482871928
3.397565,0.0232134012,0.0739948068,0.1494508782,0.24665908620000002
3.3998660000000003,0.023164217999999997,0.07271997300000001,0.1493384022,0.2452225932
3.402168,0.0230225004,0.0721178388,0.14848599480000002,0.24362633400000006
3.40447,0.0229572792,0.07123415940000001,0.1485815994,0.242773038
3.406771,0.0228559968,0.070320033,0.14808027780000002,0.24125630760000005
3.409073,0.0227362464,0.069446025,0.1460396418,0.2382219132
3.411374,0.0226458504,0.0682825914,0.14364390300000002,0.2345723448
3.413676,0.022556232000000002,0.0664786962,0.1404809172,0.2295158454
3.415978,0.0224504784,0.06470453160000003,0.135489393,0.22264440300000005
3.418279,0.0222424704,0.06294935160000001,0.1317021654,0.2168939874
3.420581,0.0222307092,0.06124109580000001,0.1278723576,0.2113441626
3.422883,0.022131856800000002,0.059810803200000005,0.1246973208,0.20663998079999998
3.425184,0.022190176800000003,0.0582078582,0.12198986279999999,0.20238789780000002
3.427486,0.0220792716,0.05734567080000001,0.1201099068,0.19953484920000003
3.429787,0.0220316436,0.056469513600000014,0.11903977800000001,0.1975409352
3.432089,0.0220399056,0.0556234452,0.1172931864,0.1949565372
3.434391,0.0219415392,0.05476448160000001,0.115384308,0.1920903288
3.436692,0.021861932400000002,0.053810236799999994,0.1143431016,0.1900152708
3.438994,0.0218322864,0.052661847600000006,0.1117312482,0.18622538219999998
3.441296,0.0218409372,0.051090424200000005,0.11015738760000003,0.183088749
3.443597,0.021774646800000002,0.0499148118,0.107993028,0.17968248660000002
3.445899,0.02157111,0.0485386074,0.10512087300000003,0.1752305904
3.4482,0.0214430004,0.0473995314,0.1033807086,0.17222324039999998
3.450502,0.0212995332,0.0465326874,0.1012500918,0.1690823124
3.452804,0.021088512,0.0452732562,0.09890496720000001,0.1652667354
3.455105,0.0209669148,0.0444737538,0.0974339418,0.16287461039999998
3.457407,0.0208511496,0.0436524012,0.0952784196,0.15978197040000006
3.459709,0.0207657108,0.0428661522,0.0942163248,0.15784818779999998
3.46201,0.0206211744,0.0420566202,0.0924641094,0.155141904
3.464312,0.020558286,0.041252103000000005,0.0915506436,0.1533610326
3.466613,0.020458072799999998,0.0404343324,0.08972933579999999,0.15062174099999998
3.468915,0.0203814792,0.0399675978,0.08891549160000001,0.14926456859999998
3.471217,0.0201060144,0.039243317400000005,0.08814583440000001,0.14749516620000006
3.473518,0.0198726372,0.0388188504,0.0872114802,0.1459029678
3.47582,0.0196911648,0.038356056,0.08725807740000001,0.14530529820000002
3.478122,0.0195816204,0.038098152,0.0872307618,0.1449105342
3.4804230000000005,0.019468674,0.0377904582,0.0872323686,0.1444915008
3.482725,0.0192613464,0.0374358402,0.0872275482,0.1439247348
3.4850260000000004,0.0190846368,0.0373007988,0.0871913952,0.1435768308
3.487328,0.0189713016,0.0372997242,0.08781885060000001,0.14408987639999998
3.4896300000000005,0.0188162676,0.0373058136,0.08875641840000001,0.14487849960000002
3.491931,0.0186654132,0.037276083,0.08948911920000001,0.14543061540000002
3.4942330000000004,0.018515142,0.0377456832,0.09059138399999997,0.14685220919999994
3.496535,0.0184251348,0.037724191200000014,0.0914020146,0.14755134060000002
3.4988360000000003,0.0182679624,0.0380494368,0.09254123579999997,0.148858635
3.501138,0.0180897948,0.0387095994,0.0936780468,0.150477441
3.503439,0.017936704799999998,0.039124036800000005,0.0948887706,0.1519495122
3.5057410000000004,0.0178288128,0.0398938086,0.09631078859999999,0.15403341
3.508043,0.017698856399999997,0.0406653714,0.0973632426,0.15572747039999998
3.5103440000000004,0.01750329,0.041979249,0.10016951880000001,0.1596520578
3.512646,0.0173668212,0.043498375199999995,0.1030248024,0.16388999880000002
3.5149470000000003,0.0172908108,0.0459760446,0.1069100448,0.17017690019999998
3.517249,0.0171072972,0.048953403000000006,0.11236593420000003,0.1784266344
3.5195510000000003,0.0169325316,0.0525594024,0.1199363724,0.1894283064
3.5218519999999995,0.016882668,0.056733507,0.12757268940000002,0.20118886440000006
3.524154,0.0167970348,0.06046021980000001,0.1361248824,0.21338213700000006
3.526456,0.01667709,0.0638932086,0.1450586904,0.22562898899999997
3.528757,0.016582806000000002,0.06652597860000001,0.1512866472,0.23439543180000005
3.5310589999999995,0.016457904,0.06782373720000001,0.1568301072,0.2411117484
3.53336,0.016371396,0.0680268366,0.15775642739999998,0.24215466
3.5356620000000003,0.0162210276,0.06647403959999999,0.1549726464,0.2376677136
3.537964,0.0160450956,0.06340534020000001,0.1489519668,0.22840240260000003
3.540265,0.0158821884,0.0599311584,0.14030416920000002,0.216117516
3.542567,0.0157411512,0.05643441,0.1327048086,0.2048803698
3.5448690000000003,0.015596128799999998,0.05286745440000001,0.12439684919999999,0.19286043239999998
3.5471699999999995,0.015437984399999997,0.0501422688,0.1181825502,0.1837628034
3.549472,0.015281784,0.0474833502,0.11210723939999999,0.1748723736
3.5517730000000003,0.0151234452,0.0452159442,0.1063227594,0.16666214880000002
3.554075,0.014987948400000001,0.04321683,0.10103076359999999,0.15923554199999998
3.556377,0.0147585564,0.041463082799999995,0.09603923939999999,0.15226087859999998
3.558678,0.014633459999999997,0.0395101764,0.09139719420000003,0.1455408306
3.5609800000000003,0.014415537599999997,0.0377743392,0.08701866420000001,0.13920854100000002
3.563282,0.014304438,0.036255213,0.0823107402,0.1328703912
3.565583,0.014131908,0.0344201544,0.0784423692,0.1269944316
3.567885,0.013951213199999998,0.0329486688,0.074025276,0.120925158
3.570186,0.013815521999999998,0.0314968842,0.07016574240000001,0.1154781486
3.572488,0.013643866799999998,0.029626363800000007,0.06594869580000001,0.1092189264
3.57479,0.013499621999999998,0.028204668,0.0623936508,0.1040979408
3.577091,0.0133398252,0.026766853200000003,0.059151931799999995,0.0992586102
3.579393,0.013150674,0.025311128399999997,0.055955203200000005,0.0944170056
3.581695,0.0130589172,0.024228289800000004,0.0525367362,0.0898239432
3.583996,0.01290087,0.0228832488,0.0492596676,0.0850437864
3.586298,0.012758569199999998,0.021518865,0.04644937440000001,0.0807268086
3.588599,0.0125775828,0.020411310600000003,0.0433378062,0.07632669959999999
3.590901,0.0124777584,0.0192417876,0.0411276528,0.07284719880000001
3.593203,0.012346149600000002,0.018166471200000003,0.0385840884,0.06909670920000001
3.595504,0.0122059872,0.017288523,0.0364253526,0.06591986279999999
3.597806,0.0121027608,0.0163923066,0.0343124106,0.062807478
3.600108,0.011941506000000001,0.015310542600000003,0.031984960800000004,0.05923700940000001
3.602409,0.0118750212,0.0146188584,0.030407886600000003,0.0569017662
3.604711,0.0117797652,0.013615540200000002,0.028870179000000006,0.054265484400000015
3.607012,0.011634451200000001,0.012922065000000002,0.0273292578,0.051885774
3.609314,0.0115107156,0.0122507982,0.025845378,0.0496068918
3.611616,0.0114144876,0.0115695018,0.024265893599999998,0.047249883000000006
3.613917,0.011291918400000002,0.0109580544,0.0227796036,0.0450295764
3.616219,0.0111924828,0.010604869199999999,0.021441942599999996,0.0432392946
3.618521,0.0110799252,0.009927513,0.0205702536,0.041577691800000004
3.620822,0.0109290708,0.0093891384,0.0195137826,0.0398319918
3.623124,0.0108391608,0.0089403138,0.0185087292,0.0382882038
3.625425,0.0107996004,0.008626530600000001,0.017481984,0.036908115
3.627727,0.010646510399999998,0.0080269038,0.017057788799999998,0.035731202999999996
3.630029,0.010519761599999998,0.007768283400000002,0.0157570842,0.0340451292
3.632330000000001,0.0104325732,0.0073846512,0.014837191200000004,0.0326544156
3.634632,0.010374350400000001,0.0068312322000000005,0.014589743999999998,0.0317953266
3.636934,0.0102789972,0.006774636600000001,0.0138096426,0.0308632764
3.639235,0.0101654676,0.006185397600000001,0.0132769884,0.0296278536
3.641537000000001,0.0100296792,0.006128085600000001,0.012223731000000002,0.028381495800000007
3.643838,0.009969804,0.0057197376,0.0120485898,0.027738131400000005
3.64614,0.0099016668,0.0054389088,0.011480586,0.0268211616
3.648442,0.0098059248,0.0053554482,0.0105976494,0.0257590224
3.650743,0.0096794676,0.0050352174,0.010526146799999999,0.0252408318
3.653045,0.0095870304,0.0047952234000000005,0.010024021800000001,0.0244062756
3.655347,0.009519768,0.004705315200000001,0.0097364046,0.023961487799999997
3.657648000000001,0.0094214016,0.004294818000000001,0.008849451000000001,0.0225656706
3.65995,0.0093335328,0.004046585399999999,0.0086277126,0.0220078308
3.662251,0.0092214612,0.0039613338,0.008034,0.021216795
3.664553,0.009149338799999998,0.0037600254,0.008065332599999999,0.0209746968
3.666855,0.009052722,0.0035941788000000002,0.007854038399999999,0.0205009392
3.669156,0.008942108399999999,0.0034702415999999995,0.0071751654,0.0195875154
3.671458,0.0088671672,0.0032316804000000004,0.0072016775999999985,0.0193005252
3.673759,0.008808652799999999,0.0031811742,0.0063894402,0.0183792672
3.676061,0.008715535200000001,0.0028899576000000005,0.006448891799999999,0.0180543846
3.678363,0.0085826628,0.0028802862,0.005753950800000001,0.0172168998
3.680664,0.0085300776,0.0028061388000000004,0.0056487054000000005,0.0169849218
3.682966,0.008426170799999999,0.0024948630000000004,0.0054815982,0.016402632
3.685268,0.0083348028,0.0025152804,0.0048919026,0.0157419858
3.687569,0.008250238799999999,0.0024289542,0.0048195966,0.015498789599999997
3.689871,0.0081830736,0.0021269916,0.0046870356,0.014997100800000001
3.692172,0.0080697384,0.0021534984,0.0039390702,0.014162306999999999
3.694474,0.0080217216,0.0021474090000000003,0.004039495200000001,0.014208625800000001
3.696776,0.007960485599999999,0.001812492,0.004033068,0.0138060456
3.699077,0.007854246,0.0018006714,0.0037253658000000003,0.0133802832
3.701379,0.007757726399999999,0.0017942238000000004,0.0035542416,0.0131061918
3.703681,0.0077307048,0.0016455708,0.003284299200000001,0.0126605748
3.705982,0.0076641228,0.0014173974000000005,0.0032513598000000004,0.01233288
3.708284,0.007525709999999999,0.0014360238000000005,0.0029629392000000004,0.011924673
3.710585,0.0075243492,0.0012665952000000002,0.002418234,0.0112091784
3.712887,0.007414124399999999,0.0012479688000000002,0.0024110034,0.011073096599999999
3.715189,0.007383992399999998,0.0010523916000000002,0.0024005592,0.0108369432
3.71749,0.007311481200000002,0.0010788984,0.00249054,0.0108809196
3.719792,0.007262298,0.0010900025999999998,0.0017771208,0.0101294214
